4	1	6.240642	-7.945005	-1.209161	9.191982	8.146643	-11.411699	5.463682	7.672114	6.435515	5.390611	8.153503	-5.917439	4.772657	-3.115835	3.357987	2.122707	7.788186	0.758325
6	1	7.963936	3.391777	7.306782	2.048080	-0.267425	2.034276	0.462692	-4.552487	-2.016684	3.934845	-0.834407	5.739486	-1.539157	6.669072	2.044558	1.875893	4.072535	2.667424
7	1	4.706369	-1.071173	0.551702	0.604768	3.384596	4.071400	-0.182084	6.123388	-0.025091	0.588104	2.472200	1.170216	0.302153	5.005189	-3.532601	3.684999	1.649035	7.010839
13	1	6.040530	-3.877521	2.014976	3.561786	6.707980	-10.747704	7.735541	7.456045	3.120924	6.117060	6.060073	-1.458836	5.086353	-1.091241	3.378636	6.217470	6.628378	3.474857
16	1	4.653478	3.307743	4.817948	-0.101112	1.123761	4.497013	-0.149457	-2.329795	-2.891835	2.436309	0.521477	7.001835	0.330962	5.859545	2.824248	0.790808	-0.557742	7.132993
19	1	5.573006	-3.968029	0.199501	1.669730	6.087703	-14.256683	5.785021	5.406467	6.828091	3.635507	6.883684	-2.636518	9.334599	-5.172605	9.290766	4.156050	9.267172	-0.196911
20	1	5.842733	-13.534785	-3.496511	5.313109	7.172798	-21.005519	3.396051	8.171838	5.111022	6.018642	7.694071	-5.289472	7.342750	-6.971372	5.171691	7.018413	7.737126	0.676513
21	1	7.795973	-5.133108	-5.754617	6.812379	7.777349	-11.587845	2.475731	6.810844	9.216493	5.800858	8.859727	-4.840214	7.464414	-4.230964	7.068895	7.168507	6.557749	6.359847
22	1	7.022846	-2.242553	6.781169	-0.175082	6.801943	0.753513	1.828996	0.473719	-2.169134	2.239059	-2.457076	4.070136	0.795658	4.284800	2.987810	-0.401724	0.217048	7.800746
23	1	6.990816	-1.820149	-4.241301	8.008531	8.247246	-15.034288	7.116401	5.166020	5.089726	7.664382	8.665275	-0.493993	6.856128	-5.613840	6.695768	6.039638	7.128850	2.201935
24	1	7.274130	0.842191	3.878372	-1.839732	5.816366	9.029059	3.996163	-4.128489	-1.051931	4.838509	-3.049765	5.944043	3.796346	2.343313	0.925938	1.683535	2.766935	8.556411
27	1	8.126679	-3.660435	-4.464449	8.715743	6.619709	-18.800101	8.386316	5.963357	8.613750	6.601858	8.849197	-9.489858	7.588626	-6.368299	6.396456	7.406623	3.254983	9.531506
28	1	6.739503	-5.512989	-2.863240	5.701357	6.706385	-24.549523	6.834435	6.900384	6.618123	6.763665	6.877250	-11.308292	7.580142	-6.411440	9.511900	5.540265	5.884705	2.257633
35	1	8.243040	-0.060109	5.966656	0.167940	6.168260	8.652247	0.511270	0.210995	-7.817590	1.536534	2.918181	3.753774	-0.575048	6.350992	1.317115	3.162135	2.262267	7.091689
