3	1	8.075122	-5.876629	5.975669	7.131069	7.990018	-7.521631	-25.945755	5.240571	6.833543	7.281233	2.854183	7.262686	7.069198	-5.020148	6.843338	-4.556216	3.820254	1.752831
10	1	6.186283	-5.424748	4.864090	3.726663	7.684780	-3.952104	-13.479635	6.645370	6.566942	0.818799	-1.929111	9.078695	8.296084	0.619882	6.632049	-3.106923	1.849681	5.599927
12	1	8.578893	-2.140438	7.161618	8.290719	5.712610	0.525954	-24.191912	6.330001	6.657285	6.575281	0.074237	7.600372	6.672635	0.600607	7.832207	-0.979378	-2.387612	2.280957
22	1	7.110543	-3.615964	8.149214	7.894425	5.163960	1.604351	-15.267315	2.755984	6.670943	6.693211	-2.830606	8.482628	9.003116	-5.036784	5.078423	-4.025893	3.273350	2.314683
33	1	6.855968	1.562275	-2.843878	-4.329011	-8.970702	6.356690	11.859961	-3.323115	1.117150	0.236151	6.837916	-2.881807	-2.169876	6.590953	0.869138	7.947857	7.903869	6.008817
37	1	9.383218	5.730329	-2.004916	-6.143951	-7.143569	5.909501	11.971374	-3.831126	-2.401516	0.443502	7.242341	1.564472	0.965573	9.281771	2.699579	5.873223	3.875442	7.123673
41	1	4.608176	7.308364	-3.084801	-7.949315	-6.196168	8.003535	10.652570	2.782352	-1.460923	0.676617	4.721048	1.223041	2.078033	7.543257	2.278794	3.139840	3.321634	4.615270
51	1	4.611516	-3.011480	6.725307	7.018964	5.372916	-1.814159	-17.682249	6.687467	7.907614	7.336521	0.883207	7.081607	6.532234	-7.001558	5.422388	-2.646892	-0.605592	3.155205
53	1	6.670711	2.026207	-2.122901	-6.392041	1.154016	7.936880	12.793925	3.476562	-1.075412	0.230552	7.092072	0.178093	0.335649	5.704996	-0.436071	2.576601	7.764800	5.851030
58	1	5.998420	1.370564	-3.653077	-4.738647	-2.437550	5.465481	10.157023	0.601223	-3.107710	1.129346	6.502203	1.365000	0.316904	7.636607	-2.325980	8.101374	7.342065	7.199614
60	1	4.523900	-9.547598	7.308553	6.392023	4.412128	-6.378535	-23.065193	6.132813	8.497948	3.678262	-0.307028	4.662882	7.405111	-3.517286	6.898836	-2.773010	1.348428	3.705919
65	1	4.834869	1.150780	-3.960551	-3.881494	-2.883698	5.528890	9.851061	4.407573	0.371003	0.464550	8.025780	-0.317805	0.899263	3.933058	1.322016	3.789149	3.101597	6.531226
68	1	8.807601	-6.955934	6.414855	8.170650	6.684897	-4.899920	-21.690875	5.671189	5.772907	6.165554	1.665674	6.540527	6.154597	-3.193320	6.520604	-5.807412	4.030154	2.016182
72	1	7.035421	1.561222	-3.507132	-5.165238	2.366452	6.275622	13.153410	-3.202904	2.479662	1.957472	8.340958	1.179191	0.304994	6.690075	4.102230	5.010728	7.909427	8.915796
76	1	5.330089	2.223343	-5.840566	-7.061606	-0.836545	7.923899	13.850603	-0.698166	-1.217124	-0.327614	9.373134	-4.245597	4.986419	6.290405	4.493213	3.735952	7.037474	7.155321
78	1	5.745263	-6.283779	5.455050	6.810226	7.760191	-3.359992	-10.502020	5.422450	6.848885	7.552404	1.576537	8.443670	9.072420	-4.969647	4.705138	-2.847041	4.559191	0.310707
79	1	3.735091	0.996332	-7.166090	-5.348156	-2.574606	7.340699	4.745286	-3.399375	3.833833	1.642545	7.416793	-0.626030	3.146027	5.987918	5.031719	7.430896	8.079659	0.711298
90	1	6.994917	-1.837245	1.472746	1.256112	-1.380783	0.621732	10.608130	-2.738638	0.686207	0.028749	7.253355	7.119236	-0.730536	-0.220780	2.217575	-2.110154	5.839836	3.723250
91	1	7.984795	3.487711	-3.485625	-3.879624	-5.472798	6.708863	13.729909	-2.393746	-0.107874	1.591249	9.737402	2.711744	1.226924	7.767528	4.144670	8.161726	5.053067	8.089702
96	1	4.857043	-12.415353	5.393225	7.290525	7.154415	-4.884031	-20.711857	6.642463	6.917610	7.383080	-3.684413	6.884514	7.341513	-3.077952	4.530569	-3.555891	0.648886	5.259099
97	1	5.037587	0.328536	-0.438247	-5.696643	-2.061511	5.755905	11.771580	0.334650	-1.409701	2.515400	7.130262	1.895412	1.711213	8.143689	8.630140	7.378291	8.056920	7.011391
100	1	6.157942	-1.921237	3.015739	-3.052915	0.208997	5.972456	13.107911	0.811370	-0.585030	0.582888	6.661535	1.216469	0.361104	7.743879	0.145807	8.025034	7.749304	8.368780
