11	2	3.037935	62.096809	28.093249	49.336576	56.221536	4919.164009	6.774716	15.724367	17.167948	84.803074	16.283064	84.738467	40.641195	19.075631	97.184834	12.207645	40.437791	28.611550	0.483191	0.345545	0.484628	0.361876	0.588877	0.242504	0.270016	0.481178	0.639020	0.976706	0.557629	0.796188	0.853930	0.526639	0.294830	0.803665	0.273851	0.466346	93.880095	2.000000	75.487209	4.146262	3.000000	18.360955	1.018093	4.000000	0.012304	40.181979	6.000000	0.014630	25.422926	2.000000	0.042100	14.050059	6.000000	0.010366	0.954535	2.000000	0.021180	1.268557	4.000000	0.026910	0.605431	5.000000	83.566478	29.280285	6.000000	0.011861	10.720880	6.000000	0.012002	27.749560	6.000000	0.784357	55.078632	3.000000	0.023101	39.409015	4.000000	0.016244	59.959914	2.000000	69.501172	24.586062	6.000000	63.931567	0.350322	5.000000	0.020525	1.061808	5.000000	0.188258	0.424449	6.000000	0.013489	1.237527	2.000000	0.016444	0.457636	5.000000	0.021338	13.496130	1.000000	34.009089	0.877018	5.000000	0.073018	0.990133	4.000000	36.446383	1.066491	1.000000	83.503330	1.014038	4.000000	0.012283	10.251539	2.000000	0.010336	12.019352	2.000000	43.254825	0.116945	4.000000	0.011017	46.438166	4.000000	76.233711	1.073821	6.000000	0.013037	12.382890	1.000000	0.016677
12	2	89.634597	57.553361	98.146863	77.912078	71.252215	1134.113474	78.506152	89.427840	56.923419	1.486141	71.058916	42.122015	12.590447	72.142320	38.106312	45.813831	97.857929	25.187037	0.515061	0.794444	0.653563	0.715661	0.707266	0.811876	0.296086	0.553269	0.783710	0.879456	0.892229	0.582116	0.543394	0.526496	0.471437	0.184273	0.837890	0.976334	75.176647	4.000000	37.848755	10.994968	6.000000	63.475793	1.035062	3.000000	0.017320	12.417607	2.000000	0.011353	16.968739	2.000000	0.124958	6.884857	5.000000	0.010135	0.613693	4.000000	0.013233	0.874728	1.000000	0.015773	0.540820	1.000000	76.741429	13.096171	1.000000	0.053789	10.289392	1.000000	0.014630	70.609798	1.000000	0.014026	48.642505	2.000000	0.029316	9.558327	4.000000	0.028446	19.808263	3.000000	11.254447	21.640500	4.000000	46.625832	0.414766	5.000000	0.012409	0.144879	1.000000	0.012260	0.650182	4.000000	0.016544	0.664230	6.000000	0.012301	0.377081	4.000000	0.013532	57.477711	1.000000	80.600040	0.463767	3.000000	0.015879	1.459746	1.000000	56.647862	0.612622	1.000000	46.786122	0.180002	4.000000	0.012917	5.669772	2.000000	0.012293	1.176397	1.000000	57.421677	0.983708	2.000000	0.014915	51.823125	4.000000	31.763985	0.344429	3.000000	0.010596	9.836425	3.000000	0.011830
13	1	65.558024	90.320226	14.596266	11.073471	87.620306	9683.440277	94.639164	59.982464	8.307880	61.085268	37.255426	46.804381	29.515596	36.025246	9.039641	45.045223	92.229315	88.214889	0.995967	0.686670	0.266688	0.937733	0.838110	0.623077	0.444059	0.340074	0.954791	0.478906	0.558375	0.681751	0.868180	0.418634	0.869121	0.605307	0.930868	0.216849	108.587214	4.000000	55.998120	2.508953	1.000000	84.643204	0.039973	2.000000	0.016801	0.903549	2.000000	0.022889	29.317770	4.000000	0.018767	0.874611	2.000000	0.075730	0.883170	5.000000	0.098088	1.064090	5.000000	0.051344	0.250635	4.000000	21.387090	41.923314	4.000000	0.022403	1.041166	1.000000	0.024675	63.575354	6.000000	0.100174	55.144715	6.000000	0.024595	5.398745	6.000000	0.022113	39.238051	3.000000	87.987303	11.972790	4.000000	20.584547	0.791157	5.000000	0.019280	1.087649	2.000000	0.018116	0.846433	1.000000	0.020695	1.143806	3.000000	0.014796	0.016170	6.000000	0.033582	57.176086	1.000000	81.725133	0.136640	6.000000	0.080585	0.261754	2.000000	58.156877	1.047508	5.000000	14.983177	0.719580	1.000000	0.153905	8.103298	2.000000	0.038864	15.068982	6.000000	88.990854	0.418285	5.000000	0.010370	1.549294	5.000000	7.977510	0.388644	1.000000	0.013720	19.909985	4.000000	0.025735
14	2	19.193562	34.030109	34.642304	25.529599	87.012589	3531.422397	28.551238	69.956298	77.743896	2.281141	51.837941	20.407513	73.508357	60.152672	8.357926	17.503263	65.084892	16.065412	0.189972	0.146768	0.592799	0.490326	0.321956	0.812941	0.854584	0.554446	0.808434	0.274379	0.824400	0.713006	0.380817	0.951338	0.460446	0.125801	0.247285	0.342200	85.423629	6.000000	36.772770	2.532622	4.000000	87.758005	1.348310	6.000000	0.015001	32.345758	4.000000	0.010411	58.185022	2.000000	0.060467	11.332200	5.000000	0.087940	0.645533	5.000000	0.041839	0.308921	3.000000	0.014119	0.412984	2.000000	7.672696	53.210921	6.000000	0.028683	1.036608	3.000000	0.022173	28.469411	5.000000	0.059719	42.635474	6.000000	0.011790	28.599584	3.000000	0.034511	10.537130	4.000000	41.189309	6.917287	6.000000	21.811027	0.413079	3.000000	0.010496	0.330449	1.000000	0.021170	0.779053	2.000000	0.095692	0.355046	2.000000	0.049884	0.471581	4.000000	0.019126	26.456184	3.000000	62.264786	1.081275	2.000000	0.019839	1.021224	1.000000	68.032517	0.416878	6.000000	27.883769	0.108325	2.000000	0.240120	15.279730	2.000000	0.011023	15.386517	6.000000	1.204776	0.983948	1.000000	0.023452	31.277042	1.000000	29.672014	0.310254	1.000000	0.011392	8.191148	2.000000	0.023753
15	2	68.206035	50.575321	27.413282	81.194355	92.832026	9785.125122	3.166383	89.373068	62.344568	9.939930	61.862629	87.795207	67.260997	58.167914	68.021801	90.613674	19.127453	83.153347	0.337564	0.536996	0.724411	0.102615	0.478102	0.513394	0.384991	0.783823	0.136276	0.652200	0.923498	0.720956	0.155847	0.388407	0.949899	0.402777	0.526373	0.944358	40.273636	3.000000	64.984142	6.567889	3.000000	32.372373	1.342420	2.000000	0.071932	16.315708	1.000000	0.010247	15.013087	1.000000	0.012062	12.549223	6.000000	0.061485	0.029182	1.000000	0.015880	0.743753	4.000000	0.139380	0.180045	6.000000	2.891813	13.745986	1.000000	0.028000	7.195674	6.000000	0.020388	31.788795	6.000000	0.031390	15.575952	3.000000	0.016492	27.360810	6.000000	0.119283	52.141458	6.000000	96.013058	56.511905	5.000000	20.919427	0.234960	2.000000	0.021439	0.563679	1.000000	0.012162	0.081154	1.000000	0.048278	1.348546	5.000000	0.014790	0.547357	6.000000	0.198322	29.958773	4.000000	58.784939	0.946728	3.000000	0.011258	0.731777	4.000000	33.647316	0.555153	2.000000	54.609401	0.380441	3.000000	0.011423	1.023652	3.000000	0.016843	12.110874	4.000000	22.786843	0.971159	5.000000	0.012103	49.832266	5.000000	68.516615	0.620985	4.000000	0.047825	12.804918	2.000000	0.054786
16	1	17.669997	64.192115	21.627639	27.338326	36.943541	433.541755	42.902687	53.016778	10.407696	41.190938	6.929210	24.623375	71.686980	43.909592	50.178773	42.207134	1.887723	79.920227	0.702102	0.216024	0.755115	0.449047	0.793491	0.223467	0.478570	0.803611	0.391956	0.395045	0.228534	0.191390	0.730851	0.756191	0.190945	0.574725	0.129194	0.565648	2.878152	4.000000	65.393066	7.922108	5.000000	79.281222	1.599353	4.000000	0.032729	33.809296	5.000000	0.027509	51.768308	3.000000	0.018635	12.642893	1.000000	0.019415	0.494998	5.000000	0.015314	1.109385	4.000000	0.046655	1.240843	6.000000	99.728749	38.968584	2.000000	0.018255	7.990989	6.000000	0.010583	49.403692	3.000000	0.014869	10.470217	3.000000	0.203007	58.370925	2.000000	0.028173	73.054414	6.000000	83.624951	21.543474	2.000000	41.754720	0.213002	3.000000	0.010056	1.538285	2.000000	0.015617	0.977130	1.000000	0.037770	1.218600	3.000000	0.020357	0.982304	1.000000	0.195225	16.504922	3.000000	19.498555	0.528436	6.000000	0.047342	0.617875	2.000000	75.584238	0.425566	6.000000	61.745706	0.488270	2.000000	0.012362	10.518712	4.000000	0.017320	11.615861	4.000000	75.118728	1.085821	4.000000	0.026946	44.274404	6.000000	42.478625	0.319621	1.000000	0.032999	8.303249	2.000000	0.011138
17	2	43.137319	9.029157	79.187308	43.713387	52.303182	2613.158853	50.314215	46.777280	27.428325	79.745716	57.484057	1.411387	58.378541	44.690830	84.052642	46.562962	83.693220	94.915299	0.959068	0.235995	0.727616	0.779909	0.827036	0.132827	0.649735	0.602512	0.760394	0.392375	0.441526	0.889240	0.505019	0.194785	0.850629	0.795798	0.429818	0.565960	127.628110	5.000000	81.363348	6.345346	4.000000	56.743775	1.301606	2.000000	0.029408	37.732170	3.000000	0.013499	15.594579	6.000000	0.014784	7.659940	4.000000	0.055736	1.070319	5.000000	0.032647	0.706622	5.000000	0.013261	0.163988	1.000000	33.088726	28.004391	5.000000	0.017390	11.301247	6.000000	0.044504	9.300120	1.000000	0.040338	12.790614	3.000000	0.014824	23.831593	3.000000	0.030192	66.552211	1.000000	38.000308	7.204795	3.000000	49.829883	0.423533	4.000000	0.010218	0.027760	2.000000	0.021237	0.430657	1.000000	0.042325	0.264736	4.000000	0.027723	0.523184	6.000000	0.027092	14.261787	1.000000	38.595604	0.843339	3.000000	0.018608	1.588591	4.000000	4.219609	0.845190	5.000000	19.584123	0.901740	2.000000	0.010688	11.662474	1.000000	0.020911	18.969838	4.000000	22.832021	0.859360	6.000000	0.048076	22.153582	2.000000	50.945064	0.194671	2.000000	0.015768	15.926607	2.000000	0.017332
18	2	18.486754	27.912919	29.842287	5.178603	77.111465	9439.696793	45.539518	79.504014	94.890236	63.282679	98.724876	87.886951	10.630722	67.903940	46.809311	4.782349	13.737427	83.807139	0.185475	0.373628	0.490641	0.865686	0.779315	0.784713	0.531827	0.709994	0.418892	0.520607	0.943382	0.926481	0.931128	0.303959	0.257412	0.999982	0.989844	0.224243	66.662587	3.000000	57.450993	0.778180	3.000000	63.414999	1.580558	5.000000	0.034367	24.890535	5.000000	0.023493	54.745989	5.000000	0.015587	6.515582	2.000000	0.028633	0.711605	4.000000	0.013407	0.023302	2.000000	0.193200	1.535899	4.000000	60.258937	55.369393	2.000000	0.015521	2.165841	4.000000	0.012613	60.980700	3.000000	0.012926	15.364363	5.000000	0.012571	2.753954	4.000000	0.044842	59.747666	1.000000	23.964420	30.929247	6.000000	16.800210	0.662603	6.000000	0.106077	0.332894	6.000000	0.015841	0.835084	1.000000	0.017275	0.313495	1.000000	0.179824	0.177304	6.000000	0.038060	47.670524	4.000000	14.067429	1.027915	3.000000	0.062521	1.389416	6.000000	54.028159	1.066708	4.000000	68.620134	0.473469	2.000000	0.010870	11.574794	5.000000	0.021124	20.004845	3.000000	67.988645	1.079489	6.000000	0.013808	30.170824	2.000000	48.000361	1.083052	4.000000	0.025416	16.752192	4.000000	0.017976
19	1	30.481711	95.739505	22.980741	2.759361	57.157776	1454.370213	23.378065	32.622272	94.948259	6.589887	70.612450	28.327635	79.455142	30.511763	64.369803	10.162387	83.385548	67.537577	0.640320	0.526297	0.598562	0.867301	0.840413	0.238547	0.423978	0.764425	0.814120	0.530192	0.597979	0.661502	0.123052	0.411486	0.102774	0.535148	0.135330	0.987946	27.354822	1.000000	57.049659	8.914358	5.000000	88.532791	0.240873	4.000000	0.010645	26.412000	4.000000	0.026928	16.860827	3.000000	0.056691	3.287601	6.000000	0.030098	0.205154	2.000000	0.064196	1.478665	4.000000	0.015322	0.568467	1.000000	49.237398	18.763531	2.000000	0.023477	8.371040	1.000000	0.082390	60.497603	3.000000	0.021718	8.471878	3.000000	0.019117	7.022093	1.000000	0.020166	72.100600	2.000000	86.612652	34.294195	1.000000	28.291706	1.030484	4.000000	0.253120	0.806968	2.000000	0.016259	1.077906	6.000000	0.010214	0.390684	2.000000	0.016706	0.327605	1.000000	0.016766	19.161326	5.000000	62.145432	0.412136	3.000000	0.095819	0.957046	4.000000	16.403661	0.172128	3.000000	16.238355	0.547360	1.000000	0.026291	6.472403	4.000000	0.011197	8.277813	2.000000	30.303914	1.034451	6.000000	0.020202	42.297772	1.000000	30.655717	0.812716	3.000000	0.015727	26.015610	3.000000	0.012687
20	1	53.368123	29.698403	12.083446	17.639408	80.126164	287.684495	6.234118	56.995654	5.004862	41.829024	90.514851	65.431857	86.811090	9.448861	30.758391	31.094592	98.858519	9.162959	0.929916	0.982416	0.869687	0.443688	0.555325	0.762897	0.592191	0.197639	0.144818	0.632997	0.437093	0.447226	0.534795	0.707431	0.853354	0.127401	0.463348	0.731245	180.351354	6.000000	54.072208	11.114654	4.000000	91.380252	0.735932	4.000000	0.036014	26.537320	4.000000	0.011925	11.666985	2.000000	0.043168	10.301472	5.000000	0.053572	0.297719	1.000000	0.117914	1.105381	4.000000	0.010294	0.880538	1.000000	51.709283	34.129330	6.000000	0.074235	13.853276	1.000000	0.012724	8.570561	2.000000	0.012637	32.238800	4.000000	0.037486	29.402109	3.000000	0.023165	54.057852	3.000000	51.672977	17.728607	2.000000	34.543550	0.481808	2.000000	0.018124	0.699806	2.000000	0.012074	0.960592	6.000000	0.011110	0.960682	6.000000	0.016455	0.172021	6.000000	0.028574	55.743103	3.000000	80.498468	0.948179	6.000000	0.035717	0.889485	1.000000	61.368378	0.589734	5.000000	93.774173	0.470655	6.000000	0.013920	2.185549	4.000000	0.014199	9.199001	2.000000	23.828691	0.915839	5.000000	0.019532	35.330641	4.000000	42.875611	0.092186	3.000000	0.013074	6.924351	2.000000	0.126630
21	1	93.524135	10.012544	20.639631	93.102522	85.454842	1551.788891	5.201874	97.191502	61.677778	33.684164	99.098680	10.423740	61.725664	36.138466	77.961254	37.103874	86.728032	95.548498	0.420825	0.591029	0.465993	0.828383	0.293506	0.946805	0.935170	0.833341	0.103678	0.604218	0.213316	0.215977	0.349505	0.328221	0.580670	0.256935	0.920620	0.187222	151.030692	6.000000	3.488160	12.418006	4.000000	23.914382	0.052210	3.000000	0.032979	41.298031	5.000000	0.049470	25.942305	4.000000	0.031211	3.447056	5.000000	0.012316	0.675912	3.000000	0.038958	0.085907	1.000000	0.010456	0.414667	1.000000	66.700315	7.861932	1.000000	0.203355	10.992102	6.000000	0.025383	23.300474	1.000000	0.030027	51.080559	6.000000	0.014907	5.699052	1.000000	0.015027	52.204752	6.000000	80.086052	37.250122	1.000000	99.805982	0.343750	3.000000	0.029216	0.668502	1.000000	0.086110	0.928501	4.000000	0.106567	0.972392	4.000000	0.012869	0.018172	6.000000	0.018380	31.958571	6.000000	41.220497	0.833291	2.000000	0.019830	0.593153	4.000000	14.610023	0.960584	4.000000	94.634003	0.744165	3.000000	0.014432	2.731300	5.000000	0.017913	14.008918	3.000000	37.035617	1.019095	5.000000	0.029575	21.150304	3.000000	50.756864	0.671020	2.000000	0.148339	51.995759	3.000000	0.019850
