16	2	94.114309	33.558577	70.747352	91.942179	0.778108	0.171783	0.197989	0.505295	145.172818	1.000000	14.846707	0.808986	1.000000	0.013159	0.370032	5.000000	60.941049	3.547000	3.000000	0.041748	66.916625	6.000000	0.034422	1.053169	1.000000	0.018990	7.989887	5.000000	0.010073	0.915888	2.000000	0.017443	0.599104	6.000000	0.017265
17	1	96.750852	97.328136	4.209376	97.787623	0.157990	0.788204	0.286923	0.519660	81.082767	6.000000	51.084866	0.945948	1.000000	0.017545	1.602519	3.000000	13.806349	14.284190	3.000000	0.019277	152.150006	4.000000	0.012012	1.403310	2.000000	0.044694	14.466866	5.000000	0.029787	1.118123	6.000000	0.024669	7.687234	6.000000	0.103707
18	5	18.599743	27.535696	97.616857	32.684011	0.166142	0.679121	0.154057	0.477692	48.757638	2.000000	7.365104	1.089316	4.000000	0.032704	0.252615	2.000000	38.035366	11.431545	6.000000	0.012252	54.313602	1.000000	0.011028	0.409749	4.000000	0.022755	5.474417	6.000000	0.038782	1.592391	2.000000	0.010578	12.428749	1.000000	0.026278
19	1	37.252674	92.473550	86.351351	76.315603	0.979658	0.937146	0.452307	0.153678	131.086812	6.000000	53.971123	0.564159	6.000000	0.011395	0.745340	3.000000	69.677290	0.516783	5.000000	0.011633	145.591706	2.000000	0.024084	0.431537	4.000000	0.031052	12.506162	4.000000	0.011389	1.064802	2.000000	0.074940	7.272597	3.000000	0.063207
20	2	61.371209	16.981949	18.747194	1.527347	0.194496	0.829712	0.457791	0.353723	140.024349	6.000000	9.383043	2.221684	2.000000	0.041979	1.015574	6.000000	88.458042	13.441777	2.000000	0.028978	66.547014	6.000000	0.014965	0.238541	3.000000	0.101423	3.401301	3.000000	0.091631	0.340294	4.000000	0.038079	6.117127	4.000000	0.024972
21	1	69.735997	49.652101	52.648098	15.118289	0.354749	0.102782	0.955346	0.347364	77.424338	4.000000	43.893907	1.641124	5.000000	0.010803	0.257877	5.000000	41.323398	6.658691	6.000000	0.021142	62.783256	6.000000	0.019856	1.187370	4.000000	0.082010	11.893914	6.000000	0.028002	0.074963	5.000000	0.075910	0.433461	2.000000	0.012093
22	1	33.550052	99.733809	43.325210	58.114401	0.432812	0.113468	0.223916	0.275845	42.961274	6.000000	62.525379	2.507466	6.000000	0.018500	1.537732	1.000000	11.337364	0.613740	2.000000	0.010023	48.798916	1.000000	0.036645	0.723880	2.000000	0.057388	12.279588	4.000000	0.017878	0.354372	1.000000	0.103405	4.206788	6.000000	0.032222
23	3	52.537485	21.149287	36.818123	96.456920	0.421026	0.775608	0.169393	0.603860	76.168406	3.000000	46.488647	1.683075	5.000000	0.056004	0.656463	6.000000	6.226866	12.080354	5.000000	0.015877	108.729634	5.000000	0.010438	1.426280	6.000000	0.012223	5.895230	2.000000	0.020338	0.712285	3.000000	0.015778	2.185793	3.000000	0.049787
24	1	87.908364	8.475600	60.227180	28.371084	0.857613	0.921732	0.269069	0.805980	66.382758	5.000000	69.101518	1.199646	6.000000	0.015704	0.973694	5.000000	62.182753	10.254794	5.000000	0.010061	104.107050	3.000000	0.019148	0.844809	6.000000	0.024741	4.850332	4.000000	0.024170	0.484946	1.000000	0.032128	5.124544	2.000000	0.018038
25	2	61.743455	6.200184	19.331749	5.941370	0.956335	0.748512	0.722181	0.310029	137.468000	1.000000	94.545329	2.961662	1.000000	0.022948	0.590016	6.000000	89.023338	14.516656	6.000000	0.016479	37.046883	5.000000	0.018068	0.987482	3.000000	0.010244	4.593589	5.000000	0.031170	1.247998	2.000000	0.027417	12.388435	5.000000	0.059804
26	1	78.886615	24.829695	43.553819	9.843413	0.983594	0.934063	0.558052	0.921461	86.173286	2.000000	92.030075	3.578259	5.000000	0.505738	0.993819	2.000000	73.800631	12.623118	6.000000	0.027668	134.966537	2.000000	0.036098	0.379263	6.000000	0.027647	9.899572	6.000000	0.010189	1.400927	5.000000	0.010712	7.545568	2.000000	0.043874
27	1	43.553021	51.661600	16.908610	41.280861	0.772224	0.537086	0.598890	0.876961	131.567138	4.000000	72.263716	0.938345	3.000000	0.017164	0.359889	3.000000	17.213567	9.637778	5.000000	0.015458	35.075556	6.000000	0.016568	0.896260	3.000000	0.044317	0.691913	4.000000	0.030601	1.256742	3.000000	0.011440	7.461068	5.000000	0.048926
28	1	29.512402	27.913242	43.490955	87.875949	0.227935	0.382757	0.776965	0.207683	5.635999	6.000000	46.984860	1.623430	5.000000	0.479384	1.572262	1.000000	50.151047	3.319139	1.000000	0.010271	166.762315	5.000000	0.025037	0.176350	4.000000	0.017281	0.224837	6.000000	0.017794	0.952616	6.000000	0.014314	10.346300	5.000000	0.141861
29	1	99.658220	82.633831	58.405188	49.907133	0.110710	0.643393	0.462749	0.747174	43.988457	3.000000	13.515656	1.726879	3.000000	0.026384	0.304209	1.000000	88.530510	13.951851	5.000000	0.089046	131.498689	2.000000	0.022882	1.214634	5.000000	0.011711	11.842782	3.000000	0.015200	1.619343	3.000000	0.010803	1.544490	6.000000	0.036274
30	2	52.406414	57.643070	70.259585	84.489617	0.127278	0.991550	0.555056	0.432943	70.772935	1.000000	62.987727	1.593025	2.000000	0.033686	0.902382	5.000000	28.248411	10.173935	6.000000	0.011502	110.928437	2.000000	0.026099	1.589626	4.000000	0.174930	7.602322	2.000000	0.096635	0.262222	4.000000	0.016040	7.578091	3.000000	0.013659
31	1	18.554017	72.089636	84.000478	61.937927	0.403990	0.622470	0.846159	0.492922	141.939597	1.000000	47.836022	1.751344	2.000000	0.016821	0.721772	3.000000	9.019677	3.997998	1.000000	0.010559	87.665587	5.000000	0.017584	0.657609	6.000000	0.081308	5.042758	5.000000	0.063673	0.158630	2.000000	0.056345	3.319832	1.000000	0.128625
32	1	75.478371	5.536878	68.151731	10.096376	0.899269	0.133972	0.297516	0.540999	57.642585	2.000000	57.859567	2.841688	5.000000	0.049091	0.224897	5.000000	36.238866	12.504900	2.000000	0.092808	30.010608	5.000000	0.021395	0.990097	1.000000	0.039626	4.467403	2.000000	0.046175	0.199691	5.000000	0.094590	13.990757	2.000000	0.070846
33	2	77.060501	71.075628	39.387386	81.195684	0.633894	0.801054	0.532267	0.240624	137.312244	1.000000	75.573358	3.405199	3.000000	0.038767	1.118404	4.000000	54.539372	13.838390	2.000000	0.058025	175.150663	2.000000	0.010285	0.150000	4.000000	0.048065	11.186868	1.000000	0.033440	0.316498	4.000000	0.014556	12.640157	5.000000	0.014161
34	2	59.303111	64.342275	86.368366	43.536191	0.927981	0.334450	0.656125	0.988727	91.313672	6.000000	68.980881	0.905229	5.000000	0.076644	0.707046	3.000000	16.717658	14.519430	6.000000	0.017920	154.663127	4.000000	0.027187	1.514380	1.000000	0.011814	11.773027	6.000000	0.013768	0.235973	4.000000	0.014889	4.785198	6.000000	0.011857
35	2	33.183459	53.383837	63.890097	41.319855	0.337138	0.547806	0.160449	0.664531	111.353785	6.000000	53.687293	2.234086	2.000000	0.031634	1.320810	3.000000	96.625585	5.778432	4.000000	0.011374	121.882108	1.000000	0.012348	1.068704	3.000000	0.015744	9.947778	5.000000	0.010908	0.197182	5.000000	0.013968	1.282765	4.000000	0.505024
36	1	65.646029	72.999490	50.756121	10.409613	0.105325	0.324968	0.846752	0.124927	76.687414	2.000000	85.837008	1.463254	1.000000	0.099757	1.056960	5.000000	67.247746	11.635944	4.000000	0.075602	60.573442	2.000000	0.014632	0.458025	3.000000	0.022436	3.578446	6.000000	0.085840	1.249916	4.000000	0.019908	1.139782	4.000000	0.132855
37	2	54.981046	83.122671	60.541870	10.314718	0.790749	0.394488	0.443344	0.278013	88.649708	1.000000	83.091500	0.206331	5.000000	0.093472	1.508426	6.000000	1.631420	0.527960	5.000000	0.011681	178.417347	4.000000	0.044828	1.218424	1.000000	0.066712	4.049379	5.000000	0.093605	0.723479	5.000000	0.010158	0.669969	3.000000	0.013914
38	2	43.091534	66.889085	38.652346	91.579461	0.599168	0.613377	0.784682	0.590448	111.389987	3.000000	60.626018	1.384737	6.000000	0.010530	0.609014	4.000000	57.594411	14.243788	2.000000	0.034367	161.569323	2.000000	0.019475	1.510810	2.000000	0.034183	2.999515	3.000000	0.142838	1.379671	3.000000	0.132151	10.938451	2.000000	0.015947
39	2	82.767380	21.489460	72.218946	72.395794	0.268836	0.285671	0.685997	0.984732	41.158994	6.000000	16.330771	1.608064	3.000000	0.013622	1.622215	6.000000	21.059408	8.249929	4.000000	0.037343	157.902764	4.000000	0.012587	0.758756	2.000000	0.035638	11.163467	1.000000	0.050569	0.588522	5.000000	0.319904	0.442509	4.000000	0.011429
40	2	72.935505	4.559760	87.093278	74.763611	0.394082	0.658196	0.450593	0.764807	67.991565	3.000000	53.490725	0.401353	5.000000	0.020659	0.353481	4.000000	97.743240	3.472186	2.000000	0.014433	127.521305	5.000000	0.018245	0.491262	6.000000	0.014309	7.354017	5.000000	0.010730	0.034343	4.000000	0.019141	8.303452	4.000000	0.081003
41	1	26.205778	18.696827	43.358594	28.807989	0.364787	0.735103	0.399762	0.773309	5.620713	5.000000	77.979059	2.127601	2.000000	0.010021	0.376116	1.000000	41.765096	11.321704	4.000000	0.052433	16.926305	3.000000	0.023136	0.484875	3.000000	0.043961	10.442351	5.000000	0.030037	0.931701	3.000000	0.018971	0.657127	6.000000	0.222608
42	1	58.846728	10.785042	17.356105	25.922700	0.412479	0.368863	0.216297	0.491132	89.813425	3.000000	12.630976	1.882616	1.000000	0.010758	0.266213	1.000000	45.569924	2.356522	3.000000	0.129143	46.158710	3.000000	0.010893	1.156136	3.000000	0.011583	6.076474	5.000000	0.035415	1.582424	6.000000	0.039740	11.416674	2.000000	0.012754
43	1	90.078730	57.210979	1.242519	91.896495	0.619583	0.183746	0.609403	0.912380	8.682236	4.000000	84.977575	3.541477	5.000000	0.022668	1.521357	6.000000	97.118612	2.549697	1.000000	0.010199	32.406716	2.000000	0.016012	1.361771	2.000000	0.041258	13.457741	1.000000	0.020660	0.955767	1.000000	0.045704	5.610265	3.000000	0.091182
44	1	39.019453	15.275214	69.238047	16.154613	0.813084	0.340911	0.552840	0.881151	124.589159	6.000000	93.609940	2.500471	6.000000	0.016863	0.752632	2.000000	5.829212	12.027932	5.000000	0.018353	94.499821	2.000000	0.531399	0.975140	3.000000	0.010233	0.216783	4.000000	0.013997	1.058873	2.000000	0.014386	9.395624	3.000000	0.026585
45	1	15.800756	29.030876	30.343007	86.831942	0.896857	0.837798	0.374398	0.628441	146.247635	2.000000	72.025094	3.375730	3.000000	0.059528	1.318198	5.000000	22.284815	8.280986	6.000000	0.029994	68.390786	1.000000	0.037260	0.475537	3.000000	0.014675	1.813189	2.000000	0.021201	1.470700	4.000000	0.087366	14.022298	1.000000	0.012271
46	2	57.993175	47.769089	47.277177	21.033863	0.540932	0.102930	0.969481	0.280907	159.187960	2.000000	24.081252	2.946780	6.000000	0.014730	1.204704	2.000000	63.294409	0.721734	6.000000	0.031636	105.308722	5.000000	0.016054	0.618218	1.000000	0.015792	13.520597	6.000000	0.013758	0.823702	6.000000	0.019189	0.156456	2.000000	0.041720
47	2	29.738845	46.439525	2.724203	44.289291	0.760508	0.131323	0.393814	0.295341	4.751570	1.000000	61.444406	3.212685	4.000000	0.012731	1.261418	4.000000	54.501083	3.805882	3.000000	0.019736	37.721291	3.000000	0.029900	1.392415	1.000000	0.018577	2.977688	3.000000	0.031199	1.497957	3.000000	0.153631	8.429388	3.000000	0.014489
48	1	84.146695	56.916937	74.868375	63.374895	0.758840	0.678897	0.224883	0.676331	11.067725	4.000000	84.981696	1.059191	1.000000	0.044837	1.541442	5.000000	19.523148	12.631794	3.000000	0.024638	34.292992	6.000000	0.032382	0.827310	2.000000	0.025337	4.795382	2.000000	0.020764	0.426996	4.000000	0.048830	4.858384	1.000000	0.013606
49	2	27.439625	49.046481	58.436606	63.373501	0.762292	0.704908	0.978511	0.230676	47.813793	5.000000	18.338492	2.957059	4.000000	0.396834	1.144411	2.000000	96.969346	13.357064	5.000000	0.012378	24.979933	2.000000	0.010266	0.427739	4.000000	0.043024	3.359683	5.000000	0.015256	1.277673	4.000000	0.066986	14.637927	3.000000	0.011481
50	2	55.547394	30.569781	78.120047	25.809754	0.706741	0.903686	0.992381	0.986795	29.854039	5.000000	59.970331	2.101798	3.000000	0.024601	0.595736	4.000000	72.218043	7.707537	2.000000	0.066524	168.933776	3.000000	0.014742	1.531206	2.000000	0.015599	12.222476	6.000000	0.032413	0.756212	1.000000	0.010541	7.654903	4.000000	0.024502
51	2	80.494021	82.982105	6.447749	62.432442	0.360785	0.939767	0.955380	0.350530	10.296110	3.000000	22.882283	0.988595	2.000000	0.046708	0.152077	3.000000	80.859720	8.968461	6.000000	0.032176	78.706761	3.000000	0.020309	0.713577	2.000000	0.081595	8.938893	3.000000	0.018257	1.476665	1.000000	0.010529	13.376191	3.000000	0.051836
52	2	87.743054	27.986531	88.708745	97.705009	0.463169	0.579912	0.640590	0.945197	44.737233	6.000000	72.514027	1.177126	3.000000	0.011021	0.989023	5.000000	98.926914	7.679977	6.000000	0.036750	76.285585	1.000000	0.024598	1.031101	4.000000	0.127683	2.121212	4.000000	0.010856	1.534465	3.000000	0.051053	3.863756	3.000000	0.013140
53	1	80.219834	23.603728	42.561339	41.203604	0.185450	0.221604	0.811950	0.979497	106.580965	6.000000	1.378343	1.646539	2.000000	0.016450	0.184675	5.000000	27.310152	6.192077	1.000000	0.198057	51.197578	5.000000	0.012599	0.653779	5.000000	0.070327	2.648768	1.000000	0.027544	0.936811	2.000000	0.023413	11.812641	1.000000	0.016449
54	2	16.388180	81.784771	40.988431	42.822201	0.384313	0.611147	0.382662	0.731573	33.865425	3.000000	76.071350	1.408798	3.000000	0.010864	0.469660	4.000000	4.463120	4.506590	2.000000	0.019368	155.972140	2.000000	0.035333	0.538720	4.000000	0.015906	9.998541	2.000000	0.161255	0.780677	4.000000	0.046150	8.399935	5.000000	0.045049
55	1	81.654455	18.438114	46.549913	61.130121	0.124780	0.707048	0.359387	0.214986	149.856649	6.000000	86.883832	1.090834	1.000000	0.016829	1.502000	4.000000	53.512301	5.386660	4.000000	0.015045	121.618890	2.000000	0.258382	0.310810	3.000000	0.183567	11.343020	5.000000	0.037664	0.148383	3.000000	0.037219	4.002447	2.000000	0.012924
56	1	82.791379	81.139244	91.507837	63.079174	0.344306	0.560501	0.633796	0.867691	36.582651	2.000000	23.175869	2.814608	4.000000	0.016885	1.265456	1.000000	27.646683	10.987383	5.000000	0.013755	143.196819	5.000000	0.012920	0.826337	4.000000	0.010867	12.493845	1.000000	0.020305	1.169208	2.000000	0.012217	0.271264	5.000000	0.031818
57	1	83.231433	73.900134	43.344018	48.727857	0.405775	0.641665	0.333459	0.836993	132.207363	4.000000	43.242124	2.231241	3.000000	0.014422	0.542924	6.000000	2.120688	9.117240	1.000000	0.014975	118.658854	6.000000	0.031429	1.573305	2.000000	0.083115	2.046730	5.000000	0.112592	0.955798	2.000000	0.012695	3.120821	1.000000	0.129846
58	1	22.738177	90.257173	93.242466	30.119272	0.970706	0.104256	0.573428	0.935057	126.265286	6.000000	9.521680	3.570486	6.000000	0.024593	0.228619	1.000000	79.281235	12.121126	2.000000	0.305551	21.631505	6.000000	0.010906	0.898523	6.000000	0.016114	4.937519	5.000000	0.093406	0.254985	2.000000	0.012621	5.863260	3.000000	0.020393
59	2	46.208303	10.839040	87.108141	50.359883	0.181939	0.285777	0.224093	0.713882	84.613058	1.000000	36.747787	2.220955	1.000000	0.043025	0.315775	1.000000	74.934037	2.371834	4.000000	0.010427	159.412546	3.000000	0.017745	0.892883	5.000000	0.017870	13.916189	3.000000	0.014354	1.131103	5.000000	0.017405	3.118130	1.000000	0.018966
60	1	51.574661	74.756440	15.571066	87.952969	0.195666	0.336465	0.604523	0.666163	77.607135	2.000000	80.674230	3.692849	6.000000	0.784448	0.687500	6.000000	87.617508	12.763816	2.000000	0.359273	59.751582	3.000000	0.013507	0.362789	6.000000	0.013281	5.450049	2.000000	0.010188	0.664580	4.000000	0.032644	11.558809	5.000000	0.096308
61	1	69.729325	97.603300	11.941771	52.237155	0.105266	0.280319	0.590097	0.835556	53.845687	1.000000	44.364784	3.437328	3.000000	0.020311	1.360993	5.000000	21.396083	7.721415	1.000000	0.013243	5.585815	4.000000	0.117116	1.458716	1.000000	0.024279	12.196175	4.000000	0.057291	0.923531	2.000000	0.109921	12.903748	1.000000	0.012375
62	1	23.386270	91.172571	76.966331	98.817029	0.440097	0.313871	0.358344	0.596108	29.730943	2.000000	57.512483	0.424857	3.000000	0.033570	0.264386	5.000000	7.092999	11.052406	2.000000	0.077945	142.757468	2.000000	0.071813	1.566430	4.000000	0.035685	10.961223	2.000000	0.015594	0.553005	4.000000	0.021731	8.356793	5.000000	0.014813
63	1	66.305547	80.866895	72.803734	2.379103	0.169494	0.619967	0.518603	0.496100	74.384562	6.000000	71.492178	3.055638	2.000000	0.020823	0.238767	6.000000	3.819870	2.738630	1.000000	0.017176	47.298297	1.000000	0.014108	0.342784	4.000000	0.047825	9.960735	6.000000	0.010426	1.370206	1.000000	0.048954	10.587663	5.000000	0.043456
64	1	62.011641	14.422661	36.467089	75.560382	0.175665	0.252588	0.775799	0.996322	130.093648	1.000000	44.029097	2.038784	6.000000	0.011763	1.350523	5.000000	36.922542	6.718401	3.000000	0.062107	7.599878	5.000000	0.156612	0.158997	1.000000	0.017736	5.728772	5.000000	0.021543	1.405843	1.000000	0.080598	2.144543	4.000000	0.135287
65	2	34.523036	72.010251	5.250580	61.520888	0.612353	0.155196	0.302829	0.505804	70.455891	4.000000	48.792869	1.292281	2.000000	0.019041	1.200193	3.000000	56.112206	2.295842	6.000000	0.011370	16.635081	3.000000	0.011301	0.753445	4.000000	0.014469	2.887348	1.000000	0.187126	1.469850	5.000000	0.010941	3.944532	5.000000	0.012079
66	1	88.501575	32.006805	66.848917	93.608855	0.415005	0.423575	0.693699	0.324608	160.034790	3.000000	45.135678	2.816251	1.000000	0.029329	1.044652	1.000000	23.651137	6.208626	1.000000	0.027771	59.672810	6.000000	0.052571	0.680580	4.000000	0.010362	9.141582	3.000000	0.020313	0.357605	5.000000	0.014704	7.337967	1.000000	0.011054
67	1	78.124175	89.065201	11.096327	35.012986	0.700677	0.785557	0.805249	0.315593	170.496491	4.000000	73.568689	0.166191	1.000000	0.010949	0.753437	2.000000	28.595338	14.613241	2.000000	0.041479	119.840512	2.000000	0.155639	0.257792	1.000000	0.014644	2.906869	5.000000	0.029927	1.557166	1.000000	0.010475	9.960486	6.000000	0.010966
68	2	24.770954	39.103107	60.334641	4.316597	0.547464	0.515504	0.784625	0.977437	60.783174	5.000000	63.417674	3.130112	2.000000	0.033856	1.178696	2.000000	14.179662	10.004343	4.000000	0.063050	124.371428	6.000000	0.015104	0.942295	3.000000	0.015630	6.651113	3.000000	0.010881	1.107515	3.000000	0.013181	3.798361	1.000000	0.017028
69	1	36.118402	28.006696	30.026723	70.367343	0.278387	0.786559	0.496075	0.696525	120.579054	5.000000	15.226447	1.823672	4.000000	0.013743	0.249978	3.000000	93.347881	6.938967	1.000000	0.030571	35.268553	3.000000	0.018671	1.390251	5.000000	0.011037	1.920517	1.000000	0.010734	0.733972	4.000000	0.013617	14.246908	5.000000	0.028366
70	2	69.028286	39.412288	25.917276	51.394662	0.658479	0.324797	0.411941	0.339054	175.368023	5.000000	25.035360	3.123843	5.000000	0.056150	1.304653	6.000000	5.636652	4.580320	2.000000	0.011940	155.552137	2.000000	0.023661	1.126711	1.000000	0.020026	4.963545	4.000000	0.019838	0.982839	2.000000	0.013503	7.727136	4.000000	0.014460
71	1	71.251425	38.816046	83.910595	45.748389	0.221204	0.492089	0.797325	0.329108	54.075103	1.000000	34.920166	3.501247	4.000000	0.025488	0.237303	2.000000	75.003207	11.939478	5.000000	0.029931	47.092666	6.000000	0.019002	1.115386	1.000000	0.017094	13.571942	6.000000	0.061491	0.688302	4.000000	0.011236	2.101714	1.000000	0.010062
72	1	14.351922	32.760538	65.793391	88.474040	0.650323	0.345489	0.650212	0.167819	118.938242	5.000000	48.326263	1.958189	4.000000	0.011214	1.435941	5.000000	76.397593	8.551276	5.000000	0.111704	8.618499	6.000000	0.031746	0.422488	2.000000	0.020733	13.787659	3.000000	0.697202	0.165504	4.000000	0.062527	10.211623	2.000000	0.018700
73	1	78.453727	89.439959	23.398588	88.439261	0.367637	0.906792	0.905810	0.298896	105.136267	6.000000	77.064883	2.996640	6.000000	0.015784	1.225365	3.000000	99.905254	11.325058	5.000000	0.022143	30.290412	2.000000	0.017108	1.121829	6.000000	0.094278	6.392835	5.000000	0.119347	1.046037	2.000000	0.056998	3.402198	4.000000	0.015569
74	1	2.315587	23.945852	56.987142	71.101854	0.730557	0.400422	0.791556	0.605755	78.037314	1.000000	38.708992	1.318317	5.000000	0.028942	0.235284	1.000000	68.842426	9.713429	2.000000	0.010206	132.063242	1.000000	0.027416	1.138218	1.000000	0.030467	12.722231	2.000000	0.133968	0.800814	3.000000	0.016153	6.830751	4.000000	0.085241
75	1	97.477453	20.206717	98.114034	93.537296	0.824954	0.951873	0.259597	0.156107	133.907571	6.000000	58.537987	3.168695	3.000000	0.014171	0.361729	6.000000	48.896685	2.517929	4.000000	0.047322	32.403063	5.000000	0.040385	1.609257	2.000000	0.031611	5.484205	6.000000	0.143577	1.244468	6.000000	0.041098	13.460451	6.000000	0.019245
76	2	76.308704	87.373807	34.939665	25.864193	0.405967	0.530795	0.419263	0.793293	12.454364	4.000000	87.311620	3.024802	1.000000	0.018383	0.969378	2.000000	46.328142	2.456757	4.000000	0.010592	100.714924	3.000000	0.012416	1.204833	6.000000	0.022279	12.076655	3.000000	0.014150	0.176946	5.000000	0.053797	13.139088	5.000000	0.039493
77	2	99.575358	26.426101	92.616518	70.048294	0.321656	0.481220	0.204769	0.969849	37.529061	2.000000	61.124011	2.835243	1.000000	0.011213	0.438439	5.000000	81.161301	1.823653	2.000000	0.022670	31.081475	2.000000	0.093690	1.301737	5.000000	0.018885	2.128939	6.000000	0.012774	1.166879	1.000000	0.044947	4.529038	1.000000	0.017208
78	1	53.780469	43.827176	1.899391	21.238279	0.764316	0.511103	0.221493	0.764420	110.407983	1.000000	8.764923	0.309779	4.000000	0.037559	1.532004	1.000000	12.109945	14.164945	4.000000	0.010096	89.379819	3.000000	0.010351	0.089898	3.000000	0.022662	6.770395	6.000000	0.064900	0.441093	5.000000	0.011504	10.989466	6.000000	0.018830
