75	6	7.877539	7.351898	5.514582	-10.893255	0.105713	-4.571967	2.573220	2.594311	-2.114321	-5.504664	-8.660877	0.423686	-2.715204	5.315248	7.877539	7.351898	5.514582	-17.639012	5.242150	5.269278	0.336595	4.675499	-2.130788	-5.504664	-11.102609	0.423686	-2.721721	5.308337	7.877539	7.351898	5.514582	-10.305121	5.242150	5.269278	0.336595	-1.245121	5.546385	-2.135335	0.294317	5.221196	2.679044	6.267138	7.877539	7.345626	5.514582	-2.972120	0.105713	-4.571968	2.573220	-3.326105	5.550533	-2.130604	0.295256	5.223058	2.682750	6.267285	7.877539	1.460665	5.334701	2.300298	0.056271	-9.804970	2.577883	-3.456853	6.626563	2.434824	3.581541	6.236810	5.806162	6.527100	7.877539	7.351893	5.514582	-5.026569	5.242150	5.269278	0.336595	-1.249747	6.625339	2.434824	3.580768	6.236809	5.806159	6.527079
85	6	8.716018	6.731646	6.675837	-20.143668	5.843971	7.343993	1.206260	4.537891	-3.110574	-5.302104	-15.901371	4.692697	-3.838889	4.404136	8.716018	0.190065	0.845477	10.867377	-11.665619	-3.579715	-1.406838	-9.474961	6.153234	7.362268	6.477455	7.576193	5.460623	7.658692	8.716018	2.274704	5.040341	0.726253	-7.229334	-2.072698	-1.407981	-4.196230	0.615184	-5.302101	-10.058919	4.734423	-3.756698	4.404136	8.716018	6.731583	6.675837	-5.685232	-0.163225	7.021632	-3.272076	-2.606025	0.495380	-5.302102	-10.209727	4.730280	-3.764644	4.404136	8.716018	6.731646	6.675837	-9.659684	5.843971	7.343993	1.206260	2.364355	3.874884	7.356692	1.688407	7.504267	5.200822	7.612221	8.716018	6.730181	6.675837	-4.175513	5.843972	7.343900	1.206261	-0.596199	5.531444	7.362268	6.100156	7.575359	5.460366	7.658692
