2	2	6.678448	7.851219	6.724636	7.271985	4.422181	-7.019731	-3.211786	-3.759198	-5.759164	6.678448	-0.701726	1.808967	-0.856673	-6.122202	5.770072	2.311668	6.488413	6.036898
3	2	5.858835	-4.673378	-5.585386	-7.563071	-10.679698	7.842481	7.796821	6.728760	7.082527	5.858835	3.836477	3.874206	7.623386	6.219673	-2.217782	1.404926	-5.132739	-3.966182
4	2	6.863236	1.154444	6.219794	6.337788	4.934325	4.065432	2.390499	-0.526487	-4.163785	6.863236	-9.645907	-2.297389	-2.257880	-9.947885	7.898692	7.932685	6.143016	4.350748
6	2	6.166335	-3.606438	-1.804088	-1.394096	-5.508731	6.697196	6.525738	4.640879	8.794462	6.166335	3.691200	5.906996	5.597908	8.927349	-3.220681	3.484715	-7.349096	-2.584003
7	2	5.133128	-4.599556	-6.223017	-10.180948	-9.549506	5.838423	8.442987	7.551617	6.879647	5.133128	0.773634	4.794071	4.799112	6.028916	1.345558	2.748357	1.837589	-5.500839
8	2	8.057634	3.477787	4.965628	5.270869	7.799726	-6.972697	3.013614	-6.625519	-1.143502	8.057634	-2.829934	-2.834511	-12.052353	-5.515856	5.960833	8.900983	2.584591	6.792023
9	2	5.559794	0.944678	1.844623	5.956361	6.499260	-2.202544	0.973302	-2.557097	-3.004553	5.559794	-6.725204	-6.140564	-5.268391	-9.981691	3.587419	6.720735	4.713259	7.814206
10	2	6.397398	0.236846	3.116770	-1.136194	-3.477274	6.422606	3.967543	6.091113	5.862619	6.397398	1.031776	9.352074	7.180263	4.170168	0.442610	-1.772205	4.273226	-0.811155
11	2	7.783206	2.533993	4.363337	5.309452	5.576617	0.473507	3.269609	-3.758564	-0.081343	7.783206	-6.074406	-3.716386	-11.165437	-5.380188	8.007338	7.640555	6.893469	7.775095
12	2	6.413532	-3.706905	-1.722796	-8.059414	-9.489217	2.207699	6.622892	3.634349	6.217580	6.413532	6.847425	8.042359	5.686765	4.604477	-5.600093	0.507479	-8.512774	-2.606636
13	2	6.816651	3.804210	4.737824	6.830855	6.640523	0.829664	3.914001	-5.633283	-5.495412	6.816651	-4.951955	-1.484094	-7.815982	-7.277677	6.506520	7.120919	7.226893	5.515296
15	2	8.480746	4.832878	7.822006	6.545783	5.400695	-1.891470	0.055465	-2.344515	-4.378421	8.480746	-2.251339	-0.773243	-7.449398	-9.290630	7.150033	6.247889	6.102404	6.659062
18	2	7.180685	-6.097300	-2.512543	-6.919109	-11.452920	5.762151	6.746785	7.908826	6.771335	7.180685	3.497544	5.264462	6.977076	5.916280	-2.009625	0.569896	-0.085882	-0.559617
19	2	8.826484	-8.587883	-0.942755	-3.774629	-8.267849	4.862313	6.383794	7.575591	7.584444	8.826484	3.199626	6.202134	6.208393	5.570908	-4.737933	2.259342	2.513890	-0.835239
21	2	2.891350	0.259511	-0.596689	-2.006730	-3.695791	8.008505	7.077218	2.840853	4.906275	2.891350	2.739234	7.446369	5.910411	5.950831	-0.128887	1.626783	-3.717504	-1.795417
23	2	4.810839	4.761373	4.624592	7.347686	7.704874	1.160718	2.841816	-5.396824	-0.177528	4.810839	-9.700100	-4.762537	-10.393304	-10.433468	7.264653	7.339507	4.922165	6.050376
26	2	6.874774	4.810659	6.264593	5.793934	6.025093	-0.611164	1.265761	-3.925659	1.890664	6.874774	3.657014	3.511009	2.581789	0.615756	1.267560	5.675277	-2.960128	4.220485
27	2	6.047469	4.023891	6.036668	6.450196	7.624861	-2.395625	0.827957	-0.763638	-3.168509	6.047469	-2.970175	-0.871003	-5.876966	-4.758134	6.372988	6.155062	6.873454	5.031436
29	2	2.751047	2.688171	5.667433	4.722152	7.607421	-1.976238	0.678047	-3.717643	-2.896584	2.751047	-7.987671	-4.830794	-12.122161	-4.644072	6.248665	6.709163	6.740968	6.966741
30	2	7.129725	5.078069	6.713283	6.379865	7.012156	-4.150279	1.418185	0.264725	-0.097045	7.129725	-0.831700	1.258714	-3.688966	-4.241002	4.337429	5.589048	8.322570	7.588541
31	2	6.926099	-7.213163	-5.823396	-8.866157	-9.569300	7.641075	7.830488	6.361284	6.636555	6.926099	2.894437	4.551834	6.084824	4.407625	-4.173821	3.463110	-2.088876	0.825581
34	2	7.596386	3.246366	5.336871	7.316643	5.601381	-2.829584	3.319902	-5.184430	-3.181768	7.596386	-8.435753	-4.235405	-4.120806	-8.109416	6.820631	6.829942	4.689306	6.373010
35	2	6.273204	2.765285	7.020779	3.924635	7.606824	-0.684993	2.955471	-3.143119	-2.718294	6.273204	-10.035877	-2.686711	-14.387723	-3.548613	7.235673	8.255226	6.749312	6.188545
36	2	7.331924	4.506126	5.516432	5.931845	8.770475	-5.195554	2.292026	-2.079001	-4.611235	7.331924	-3.958375	0.888834	-9.355770	-5.765024	7.119827	6.665563	6.399930	5.481834
38	2	7.534236	-6.245773	-4.217284	-7.108687	-11.596593	8.108999	8.191291	5.933137	6.909422	7.534236	4.813615	6.491323	7.352935	6.112812	-3.874644	2.439842	-5.015215	-4.937959
39	2	6.468362	-7.731071	-2.439000	-6.705780	-6.787660	2.872324	4.370900	6.534058	8.432087	6.468362	2.214384	3.067887	5.939673	5.080745	-7.777321	2.454038	0.251207	1.849919
40	2	8.377132	-1.621006	3.100183	-10.008050	-5.560902	4.510308	6.826191	5.950045	8.524967	8.377132	3.070513	6.801517	6.429479	5.021665	-3.516345	0.322132	-4.872284	1.778448
41	2	7.337435	4.776578	6.667424	6.621558	7.808343	-0.147088	1.671663	-2.012773	-3.001552	7.337435	-8.697285	-3.423681	-9.450855	-7.621858	6.465478	8.293866	7.068742	5.693904
43	2	7.669338	-3.209539	-3.153969	-2.082063	-11.067730	6.558510	6.511264	7.955431	6.633262	7.669338	4.738062	4.544337	8.112014	4.075950	-4.471090	0.673196	-3.357185	-2.880648
44	2	7.413900	-3.641241	-1.233913	-9.688889	-8.586237	6.623586	6.064200	6.334124	5.365329	7.413900	1.486284	4.184327	3.719601	5.907936	0.864036	-0.482561	-0.390030	-2.339587
46	2	8.133981	4.394927	8.114784	5.880870	7.196691	-5.003730	1.464714	1.052676	-2.364953	8.133981	-8.143760	-2.135020	-2.218809	-5.761638	4.835738	6.277810	8.456215	7.718042
47	2	7.560178	3.231793	5.211533	5.084539	7.826862	-6.756189	3.974118	-5.708956	0.180776	7.560178	-2.838555	-2.592062	-8.872534	-2.579405	4.802927	6.351824	6.853062	6.525600
48	2	6.032401	4.260046	6.788130	6.508539	7.360843	-3.842920	0.262631	-1.741739	-4.365841	6.032401	-0.686311	1.345767	-2.303635	-1.422537	4.260364	6.255615	5.609683	6.062835
49	2	2.994487	2.008823	6.808107	7.917183	6.766566	0.124029	-0.123783	-1.925191	-1.965304	2.994487	-9.025228	-0.436631	-5.318658	-5.767016	6.465667	6.414559	7.892606	6.930734
