2	2	7.798792	-8.913780	1.703719	0.660308	7.798792	6.019783	-3.804299	-5.083646
4	2	6.993879	2.136812	1.844988	1.834788	6.993879	-7.691563	5.382784	3.670594
6	2	6.645995	1.799595	-1.009540	-0.511209	6.645995	-8.799565	2.655750	3.142389
7	2	7.458661	-5.009891	4.098856	2.779846	7.458661	3.789221	-0.398421	-0.533253
8	2	6.256900	5.657164	0.094249	-0.833362	6.256900	-6.795349	4.007127	1.843546
10	2	5.335959	2.300323	0.992393	3.211036	5.335959	-4.271451	1.342337	4.176389
15	2	5.360193	3.499479	-1.417771	2.677361	5.360193	-6.877368	1.113590	4.272290
16	2	6.918300	-4.379922	4.377606	1.651535	6.918300	5.513024	-0.150490	-0.428303
20	2	8.301680	4.344142	-3.999778	-2.604510	8.301680	-2.209101	-2.276346	1.771228
25	2	6.012627	-5.406645	-3.609844	3.536862	6.012627	1.396335	-3.571496	1.976034
30	2	8.685615	-5.413913	1.492654	4.119833	8.685615	4.513053	0.844423	1.564148
33	2	6.925606	-6.484454	4.153540	4.490582	6.925606	5.080405	0.769818	2.284160
34	2	5.997869	0.691320	5.971102	-0.566214	5.997869	-3.192417	6.862750	2.689187
35	2	6.620983	-9.362632	1.644652	4.972784	6.620983	3.148935	1.957987	-0.304684
37	2	6.119571	-3.821588	6.952946	0.961609	6.119571	2.995197	4.669237	-1.575220
38	2	6.168299	-9.720084	2.573076	4.687716	6.168299	4.000354	-1.813653	3.418070
39	2	8.266192	6.226455	-1.917780	0.044366	8.266192	-3.482724	2.822882	0.541625
40	2	7.531980	-12.996058	0.067336	3.928213	7.531980	1.252149	-1.261165	0.900525
46	2	6.744293	7.293296	-1.101962	-1.633081	6.744293	-9.741254	4.563951	1.716426
47	2	5.289241	4.619194	-6.124169	3.258114	5.289241	-2.494994	-3.205086	4.116939
49	2	5.169774	3.384519	-6.111513	3.583676	5.169774	-7.688165	-1.723655	4.926386
50	2	6.296395	4.712103	0.440459	0.001616	6.296395	-7.579252	5.943697	3.185481
51	2	7.801597	2.471586	-7.220028	3.987267	7.801597	6.436252	-5.068470	2.215956
52	2	7.565604	-2.879289	-0.763570	3.161827	7.565604	5.140067	-0.248473	1.718991
54	2	5.414232	-4.962293	5.688690	3.545256	5.414232	4.935136	0.584266	1.429039
59	2	7.988556	4.086996	0.561267	-0.078233	7.988556	-11.169464	5.380722	3.804032
65	2	5.817053	7.094478	-7.214335	0.406101	5.817053	-5.050608	-1.928304	2.844654
68	2	5.499742	-4.706503	6.175187	1.399022	5.499742	3.705318	0.295817	-4.060211
70	2	6.711906	-2.014881	0.337247	3.807446	6.711906	1.694141	1.011283	2.931528
76	2	7.554342	-5.910198	2.238654	3.820697	7.554342	6.914023	-1.906748	0.810581
77	2	8.274124	-5.706166	-0.751973	4.032943	8.274124	2.204776	-6.261824	2.797955
81	2	6.471629	-6.861984	4.884619	2.232341	6.471629	3.051302	2.224607	-0.050974
87	2	7.047181	-4.311125	5.738450	2.731313	7.047181	5.180693	0.103344	-0.153533
89	2	7.948320	-7.335946	1.869411	3.069058	7.948320	5.012541	-2.945729	0.071101
94	2	7.244568	-1.151485	3.376148	0.288105	7.244568	6.878159	-2.721649	-0.960867
98	2	7.572169	-7.047795	4.297882	2.903087	7.572169	3.213292	-0.256675	-1.532597
