45	2	68	6.566697	-3.125704	6.269206	-4.799333	-2.392722
45	2	32	-1.924474	2.563455	6.269206	0.086555	-2.392722
46	2	56	-13.473991	3.705895	5.165347	5.548358	6.647903
46	2	44	-8.332769	-1.360370	5.165347	-0.748689	0.815236
47	2	13	9.835982	-6.607606	7.254951	2.611437	4.671105
47	2	87	6.935500	-6.866665	7.254951	0.494401	-1.383184
48	2	77	-10.433026	0.026153	6.800584	0.929816	0.282871
48	2	23	-8.697709	4.630170	6.800584	6.056851	6.544883
49	1	100	-12.948656	7.334145	5.652681	4.410509	9.519618
50	2	18	-3.831104	4.602017	6.219334	5.155630	8.040658
50	2	82	10.291753	-1.463906	6.219334	-0.833496	8.040658
51	1	100	-15.363003	7.176638	1.471166	7.567447	7.279711
52	1	100	-8.551552	-0.220474	7.490500	4.343350	-0.453233
53	3	46	-2.231274	-4.109282	7.676133	1.372879	-0.676351
53	3	42	3.124519	-6.963175	7.676133	-1.520033	-0.676351
53	3	12	8.837492	-3.745819	7.676133	-0.847767	5.503487
54	1	100	-8.485838	4.424083	3.339674	2.769252	-1.113387
55	2	78	3.512302	-11.519205	8.522649	-3.290178	1.243071
55	2	22	8.674168	-9.486482	8.522649	-2.009703	5.784293
56	1	100	6.225008	-5.579343	6.608661	-2.518703	0.287707
57	2	55	8.342526	-4.580306	6.688738	1.279937	6.073559
57	2	45	-7.214289	1.538734	6.688738	6.189625	6.073559
58	2	24	-5.477188	2.584770	8.037713	5.552924	6.053142
58	2	76	4.726372	-0.118917	8.037713	4.313012	6.053142
59	3	51	-3.684169	5.200906	6.554245	6.840754	7.583925
59	3	29	3.546528	-1.771414	6.554245	-0.116389	1.882622
59	3	20	7.375795	1.715250	6.554245	0.989359	7.583925
60	1	100	-6.597107	-1.820987	6.352682	0.925115	-4.329993
61	1	100	-3.514414	2.735758	5.511934	1.878793	1.473098
62	2	40	7.122639	-9.476255	5.649668	-6.684781	-1.820954
62	2	60	10.881177	-7.412380	5.649668	-3.563852	4.775399
63	2	28	3.737559	-6.057624	6.468415	-6.795925	-0.344509
63	2	72	-2.541045	-1.341867	6.468415	-6.417514	-0.344509
64	1	100	-9.052697	6.627291	5.613011	7.544257	6.793671
65	2	33	2.110647	-5.533470	6.039051	-2.341179	-1.095020
65	2	67	-4.089297	-1.338981	6.039051	0.669450	-1.095020
66	4	26	-5.620671	5.221619	4.810044	5.854763	8.709742
66	4	34	-0.940616	0.277427	4.810044	-0.189632	2.286707
66	4	25	9.626579	1.177766	4.810044	2.336933	8.709742
66	4	15	4.933337	-3.359482	4.810044	-3.705832	2.286707
67	2	25	5.122665	0.816953	5.029740	-4.719910	8.236793
67	2	75	-7.733136	5.681866	5.029740	1.907965	8.236793
68	4	16	6.979573	-0.965116	6.338217	0.649385	6.895418
68	4	60	-5.101217	1.515994	6.338217	0.254000	1.086870
68	4	20	0.494485	-4.137186	6.338217	0.253526	1.086870
68	4	4	-4.535588	4.690227	6.338217	5.055272	6.895418
69	2	21	9.257592	-1.673058	7.935922	1.748289	8.725366
69	2	79	-7.500253	3.789729	7.935922	6.273619	8.725366
70	2	76	-9.279330	3.732414	3.344679	-0.191564	1.247671
70	2	24	3.451077	0.273264	3.344679	-2.024418	1.247671
71	1	100	-14.695515	6.442558	1.626083	6.025023	6.149380
72	2	87	5.119391	2.462338	7.119033	-2.505830	5.161925
72	2	13	-1.928652	4.435586	7.119033	3.137410	5.161926
73	1	100	-5.187617	-2.762878	5.049716	3.918537	2.020639
74	3	50	-6.536814	5.055211	6.039461	7.851450	7.570248
74	3	37	-8.528592	-1.367263	6.039461	7.273123	1.398934
74	3	13	6.605105	-1.521176	6.039461	2.466095	7.570248
75	2	29	4.477974	-0.001080	7.326111	5.281059	3.961582
75	2	71	-6.577981	4.370510	7.326111	5.732780	3.961582
76	2	87	-11.261563	1.134307	6.251792	4.179153	8.533244
76	2	13	4.341885	-5.315426	6.251792	1.359916	8.533244
77	3	72	-9.320731	4.302889	6.320777	2.628955	1.855388
77	3	20	-8.137973	4.330631	6.320777	6.330289	7.217325
77	3	8	6.405153	-1.647894	6.320777	0.038112	7.217325
78	1	100	6.209162	-3.331056	6.344199	-0.986278	0.257308
79	3	51	-9.908556	7.538753	4.873894	7.044753	7.670650
79	3	42	-13.042910	2.561028	4.873894	7.044695	3.557248
79	3	7	3.882851	-2.879751	4.873894	1.305368	3.557248
80	2	22	-7.299718	6.354580	6.137033	6.171335	6.898795
80	2	78	8.701238	1.798077	6.137033	-0.438169	6.898795
81	3	42	-5.673991	7.426324	6.568890	5.380130	6.496026
81	3	24	5.230651	2.938303	6.568890	0.401310	6.496026
81	3	34	-4.605690	3.124285	6.568890	-0.240356	0.018303
82	2	65	-7.460570	5.100650	6.158110	5.138105	6.270338
82	2	35	9.914267	-0.279829	6.158110	0.416975	6.270338
83	2	88	8.765309	0.459671	5.171928	-0.001328	8.048398
83	2	12	-4.055791	2.040457	5.171928	5.336377	8.048398
84	1	100	-7.396070	7.264448	5.281206	6.555289	8.190010
85	2	63	-2.706658	-1.998534	7.011980	1.686476	0.206132
85	2	37	1.911695	-2.898895	7.011980	-1.302025	0.206135
86	1	100	-9.796899	7.233871	3.575383	7.636357	9.150535
87	3	55	1.732142	-2.248111	4.447636	-0.701222	0.416163
87	3	21	4.770888	1.357516	4.447636	1.404618	6.052379
87	3	24	-12.896002	5.207093	4.447636	7.059494	6.052379
88	2	68	6.511039	-1.272994	6.461194	-0.169432	6.887809
88	2	32	-4.046517	4.872448	6.461194	5.791487	6.887809
89	3	46	-9.228437	4.362549	3.792851	3.954514	2.604663
89	3	26	7.156822	2.556680	3.792851	-1.281012	6.861175
89	3	28	-3.875480	5.497239	3.792851	4.412305	6.861175
90	1	100	-14.684296	7.405965	4.954786	5.455118	8.057868
91	1	100	-10.195566	0.514019	7.533406	1.524329	-4.635762
92	1	100	-8.693869	6.755227	6.616312	7.502198	9.697391
93	2	88	10.156418	-4.367037	6.613867	1.635895	6.628234
93	2	12	4.180170	-6.105704	6.613867	-2.996238	0.884994
94	1	100	7.516270	-0.975174	7.378710	-1.109003	8.389979
95	2	51	-1.999637	-1.175679	8.402740	4.464826	4.231224
95	2	49	9.170984	-6.825724	8.402740	-1.422416	4.231224
96	1	100	11.998859	-0.380173	6.751914	0.857701	9.335102
97	2	43	-10.837380	-4.942988	6.880968	2.874852	2.346884
97	2	57	-5.144033	1.408201	6.880968	5.045346	8.696232
98	1	100	11.423424	-4.021822	9.444324	-0.537689	8.714250
99	3	88	-6.594647	5.156488	6.652055	0.999955	0.751351
99	3	8	-6.688920	7.519760	6.652055	6.773759	6.813855
99	3	4	4.269791	3.244079	6.652055	2.752833	6.813855
100	2	62	-1.922342	5.026378	7.220540	8.088078	8.375062
100	2	38	9.921311	-0.627786	7.220540	2.332752	8.375062
