1	2	64	5.678450	-0.654430	8.357937	5.352012	-11.083212	1.046424	6.684389	6.179050	4.998004
1	2	36	5.678450	1.674187	2.595500	-7.364908	5.774383	-2.330291	2.126381	6.179050	4.998004
2	1	100	5.260132	-1.159940	7.417785	4.133279	-16.835063	1.327378	4.917465	6.370162	6.188278
3	2	95	7.301830	-3.540795	7.547626	6.751899	-9.875800	-0.823574	5.053137	5.798441	7.325033
3	2	5	7.301830	1.764146	0.447751	0.055300	2.806877	-1.392417	5.021562	5.798441	7.325033
4	2	57	7.253277	2.674359	2.059500	4.542682	-3.894125	0.188714	3.111850	7.190629	5.937343
4	2	43	7.253277	2.712802	1.187925	-3.084341	9.210958	-2.405520	-2.900361	7.190629	5.937343
5	2	84	4.694674	2.370294	2.361215	-0.019223	-4.988846	1.257426	3.340696	6.262614	7.568248
5	2	16	4.694674	2.578802	-1.477564	-4.404383	1.184302	1.053532	3.329633	6.262614	7.568248
6	1	100	7.379359	-5.191717	8.161661	4.626993	-15.405609	-0.283567	5.071173	6.555345	7.119468
7	1	100	6.232256	1.897616	7.972013	4.684837	-12.106428	2.686825	5.880493	6.285143	3.205226
8	1	100	2.202421	-6.334102	5.773993	4.662552	-12.350313	0.577301	5.762806	5.984096	8.780829
9	2	40	7.498920	-2.975754	6.158408	7.100711	-7.840056	2.492664	6.917095	4.614489	8.815886
9	2	60	7.498920	1.983956	-0.727472	1.698094	3.569497	1.854434	6.916996	4.614489	8.815886
10	1	100	6.912614	-1.573030	6.500226	6.178487	-8.097723	0.776204	6.961098	6.327186	5.260399
11	2	43	7.117530	3.149197	0.733286	1.710957	5.244935	-1.188102	8.842704	5.685305	5.852644
11	2	57	7.117530	2.087681	5.233041	5.289989	-6.122924	1.589618	8.958917	5.685305	5.852644
12	1	100	8.367956	0.650772	6.774739	5.493724	-9.827350	1.557264	4.522044	2.358260	5.785847
13	2	31	5.645923	1.645980	-1.278226	-7.825699	4.075793	-2.177113	-0.709041	3.158375	6.897250
13	2	69	5.645923	-2.572395	5.234551	-4.059242	-7.640647	0.181910	3.137032	3.158375	6.897250
14	2	49	8.132688	1.384151	-2.979674	-4.728863	6.945344	-3.713695	-0.489608	5.129118	6.380776
14	2	51	8.132688	1.068190	2.964684	1.936304	-5.727914	-1.553152	0.086710	5.129118	6.380776
15	2	88	7.053428	-0.895710	6.514506	5.546284	-16.572749	1.652461	4.333409	4.918488	8.024389
15	2	12	7.053428	2.867068	1.381149	-3.541985	5.707791	-2.285232	-1.610884	4.918488	8.024389
16	1	100	4.046579	-4.319960	5.046143	0.552078	-9.815583	0.659234	3.100304	8.903654	7.502488
17	2	37	5.272736	2.268745	-6.158996	-1.994614	5.124077	-0.041101	5.144291	7.982311	6.494449
17	2	63	5.272736	2.170951	-0.499579	4.337900	-6.392906	2.025637	6.632246	7.982311	6.494449
18	1	100	6.685361	3.070026	-5.646263	-5.792968	5.414837	-2.657005	0.237788	5.579162	6.297330
19	2	94	6.273580	0.861425	4.216097	4.911871	-12.360739	0.168531	6.772723	6.630691	5.359860
19	2	6	6.273580	2.994953	-2.315656	-2.030540	5.951749	-5.510332	1.620525	6.630691	5.359860
20	2	85	9.146916	-0.320904	7.160365	5.105143	-11.549785	-0.536976	7.024129	8.271998	9.562183
20	2	15	9.146916	0.713712	2.098795	-0.008081	3.290207	-2.413333	7.021283	8.271998	9.562183
21	2	94	5.444557	-3.023262	5.789105	-3.086774	1.701223	-12.112035	7.413785	8.176514	5.877291
21	2	6	5.444557	-3.219287	6.669132	3.149896	-8.130172	-5.971737	7.416681	8.176514	5.877291
22	1	100	4.239150	-2.226054	5.065258	6.942923	-12.251840	2.660258	6.604576	5.870578	6.727002
23	1	100	5.731414	2.720931	-1.767742	-10.946666	4.456714	-5.738079	-1.705298	7.521303	8.452673
24	2	59	7.456853	0.563151	3.228422	6.386962	-9.832024	0.660597	8.267658	6.358239	8.034033
24	2	41	7.456853	2.172930	-0.575929	-1.218163	2.881748	-1.822071	8.261973	6.358239	8.034033
25	2	64	5.641258	0.063846	3.541028	3.688081	-5.161137	-0.299382	6.472181	6.890692	7.358719
25	2	36	5.641258	0.549699	-2.122199	-8.052055	4.040683	-1.752283	4.825966	6.890692	7.358719
26	1	100	8.955306	2.646432	-6.719841	-6.153314	8.740910	-9.112738	0.294471	9.336249	6.172552
27	2	57	7.956940	3.768625	-4.681196	-1.809709	3.579622	-10.387900	3.197299	6.902871	2.090071
27	2	43	7.956940	3.515265	1.707102	3.357531	-6.240108	-4.646452	3.767879	6.902871	2.090071
28	1	100	5.227036	0.680849	0.717178	-15.302103	6.386090	-6.365773	0.855440	6.696917	6.027587
29	1	100	5.995310	-2.800726	8.045859	8.496233	-11.325356	2.247534	6.718208	6.494673	7.093446
30	2	67	6.546908	1.832967	1.188794	-3.092323	-5.844457	1.505805	8.504096	4.567263	6.386235
30	2	33	6.546908	1.833174	-2.816336	-8.373675	5.603807	-1.461336	6.622718	4.567263	6.386235
31	2	63	6.453638	2.920129	1.930924	4.052152	-11.207307	5.175854	5.621872	5.289825	6.956480
31	2	37	6.453638	2.929542	-1.032147	-5.018559	5.999265	-0.655649	2.781190	5.289825	6.956480
32	2	68	5.200540	0.094559	2.329243	-1.413809	5.874789	-2.208275	2.480866	7.261684	6.676149
32	2	32	5.200540	-5.298638	6.798429	5.200447	-3.294609	-0.947795	6.265650	7.261684	6.676149
33	1	100	6.065658	-1.311449	6.020822	-9.582374	3.608877	-2.801091	1.507788	6.577149	7.813672
34	1	100	6.725063	-2.367768	6.275396	6.456554	-17.194133	0.972219	6.061184	7.567018	6.929969
35	2	90	6.368984	1.723105	0.141451	-0.752180	6.121260	-0.063001	7.979054	7.525712	6.299506
35	2	10	6.368984	0.759766	6.561922	5.415710	-5.628323	3.136410	7.979083	7.525712	6.299506
36	2	54	7.441319	-0.873868	7.255336	6.987234	-15.427963	2.228839	6.929271	5.063808	8.126528
36	2	46	7.441319	2.459056	1.987403	3.288661	-11.007087	2.228839	6.929271	5.063808	8.126528
37	2	45	5.605277	3.484519	-1.069704	0.794082	6.101122	-1.206535	5.783923	6.450583	3.173069
37	2	55	5.605277	1.874055	6.827655	6.358176	-6.205396	-0.640720	6.835957	6.450583	3.173069
38	3	54	8.343629	-1.143381	6.154404	7.229982	-6.731233	-2.426206	4.662326	8.380348	3.978449
38	3	23	8.343629	2.840859	2.207812	2.145888	-6.653589	-2.426206	4.662326	8.380348	3.978449
38	3	23	8.343629	2.862735	-4.220983	-7.445089	5.416934	-8.468022	1.251059	8.380348	3.978449
39	2	30	4.789405	-3.465896	2.249736	-0.876180	4.396159	-1.351208	4.333629	7.080236	5.680994
39	2	70	4.789405	-3.469988	8.299764	8.711661	-8.380797	2.457065	6.727482	7.080236	5.680994
40	2	46	5.470780	-1.345724	3.498999	-4.428448	3.302905	-8.149034	-1.379656	7.420282	6.857284
40	2	54	5.470780	-5.255739	8.207759	-1.095217	-3.568398	-5.211908	-1.340336	7.420282	6.857284
41	2	84	3.396986	1.669522	-3.562280	-4.237036	5.513150	-1.574990	3.885829	6.565216	6.636070
41	2	16	3.396986	-0.743526	4.113362	1.311529	-3.753842	-0.255043	4.306781	6.565216	6.636070
42	2	70	7.714614	0.682017	7.601575	4.685134	-8.351386	0.428211	5.938643	6.620308	7.646242
42	2	30	7.714614	2.281561	0.910745	-7.141074	3.348167	-2.590934	5.364268	6.620308	7.646242
43	2	89	5.058736	1.926617	-6.120350	-10.296561	7.325121	-1.962347	-0.063525	5.868638	5.915166
