1	2	99	6.200434	-9.340419	-12.010507	-7.447907	6.751663	5.084172	7.189044	5.127558	-3.468181
1	2	1	6.200434	3.145627	3.653517	3.095471	1.260959	-4.574177	3.222944	-0.679946	3.193287
2	2	64	6.452309	-2.407219	-8.587444	1.410431	7.895470	6.909213	5.644793	8.535883	-5.681289
2	2	36	6.452309	4.272290	5.357293	8.549926	-1.122733	-2.430418	0.188903	2.783164	2.354990
3	1	100	5.821015	-3.233140	-7.364369	-3.690188	5.581658	6.073428	9.434919	6.234405	-1.889094
4	1	100	4.564300	-8.176717	-11.174816	-13.386211	7.008809	8.374443	9.030602	8.055575	-1.982042
5	2	51	5.547415	2.303439	6.083351	6.768901	-1.691261	-2.691251	-0.819903	5.009557	6.344769
5	2	49	5.547415	-11.745746	-5.917661	-5.369216	6.294629	6.612367	5.518777	6.858670	-0.773096
6	1	100	6.998630	-9.642191	-4.823477	-7.074121	4.952200	6.529426	6.748017	5.356465	1.870113
7	1	100	4.950306	-9.118996	-8.011452	-8.474184	6.722743	7.155650	6.670698	5.363855	-3.263651
8	2	99	5.591426	-6.737220	-12.160108	-10.228043	5.922711	7.795028	8.004243	9.495066	-4.219316
8	2	1	5.591426	2.144040	3.903294	5.487078	-0.729478	2.345159	2.961428	4.623088	6.360974
9	2	85	7.161396	5.076082	5.655731	7.421717	-10.615675	-4.864203	4.514722	0.993282	3.264322
9	2	15	7.161396	0.658529	0.240879	2.819765	-2.304607	4.027895	7.086004	7.111497	-2.493930
10	2	56	4.735113	2.206188	0.695440	3.736166	1.804555	3.999953	4.908112	4.941009	5.541268
10	2	44	4.735113	2.286324	7.485677	5.362236	-4.496626	0.896156	0.693139	-0.280366	7.372431
11	2	71	3.454099	1.116847	4.177177	6.584015	-0.005868	-1.280890	-0.434809	-0.847935	8.596055
11	2	29	3.454099	-3.086930	-2.013937	1.821537	7.178315	4.876910	5.658382	5.707602	3.723369
12	2	78	6.454811	6.406239	5.777509	3.086043	-2.512382	-3.987522	-1.803370	0.392067	5.891306
12	2	22	6.454811	0.362258	0.361208	-2.393310	6.308462	-0.291031	3.865439	6.498082	0.549630
13	2	92	6.282871	3.349140	6.868480	5.568706	-1.237192	-1.135509	-0.130189	1.432199	0.232905
13	2	8	6.282871	0.117124	-5.278261	-3.871805	8.311877	7.916489	5.411551	6.943515	-6.658606
14	1	100	8.172272	3.536544	4.459173	7.330660	-1.897545	-4.171738	-0.770518	0.607922	7.704682
15	3	22	6.569090	-6.786194	-4.653688	-9.097099	6.941868	4.233913	6.873367	6.085459	-0.373254
15	3	59	6.569090	3.293500	2.102092	9.525942	-0.198783	-3.686378	0.367748	4.878803	3.620109
15	3	19	6.569090	3.636839	7.096691	9.526053	-2.439688	-5.237267	0.342503	0.199497	3.967797
16	1	100	9.607911	4.837339	7.294267	5.515109	-3.754237	-4.522595	0.354631	2.075821	7.421996
17	1	100	6.116986	-0.118530	-2.117616	-1.740007	4.782320	7.446992	5.202789	4.042989	7.673017
18	2	28	6.645586	2.011343	5.484156	7.298506	-2.986345	-0.569845	0.868445	3.931769	1.436260
18	2	72	6.645586	-9.924085	-5.767176	-6.651166	5.181201	7.498633	6.265915	7.087174	-6.226916
19	2	91	6.903621	3.737581	7.914901	7.313207	-3.304035	-4.543391	-0.986705	0.839258	7.682114
19	2	9	6.903621	-2.603256	-1.819931	-8.130230	6.413772	5.436384	3.793278	7.156682	2.052126
20	2	83	5.206411	3.472772	4.069361	5.463372	-7.931544	-3.059763	0.115902	1.487609	8.015258
20	2	17	5.206411	2.214152	-1.419684	-5.492239	1.183464	1.932406	6.559865	6.794328	-0.850408
21	2	77	5.641691	-10.562747	-10.042121	-6.316226	7.102611	7.169840	6.836152	6.498693	0.134814
21	2	23	5.641691	1.474555	3.691338	7.911487	-0.952798	3.117583	0.296590	2.757369	6.307643
22	2	84	4.741009	-13.178254	-6.043823	-10.289534	7.640145	5.550800	9.748837	6.191788	0.630243
22	2	16	4.741009	2.188335	6.240497	5.451616	-1.707595	-0.047189	3.317074	1.248148	8.183198
23	1	100	5.884415	-11.034517	-9.252282	-4.949375	6.523377	8.466335	8.052541	7.194527	-4.650245
24	2	75	6.793038	-4.258384	-8.693599	-6.139376	6.736559	6.278996	6.501597	6.839591	0.119661
24	2	25	6.793038	3.597692	4.931890	6.912435	-4.606228	-1.010980	3.617326	0.381055	4.754940
25	1	100	6.725533	0.450555	4.018642	1.411753	-1.795542	-3.572658	-2.486981	3.961210	7.127485
26	1	100	8.242226	8.715705	5.752993	7.173441	-9.300869	-4.027813	0.656112	0.058675	6.101039
27	2	53	7.501514	-0.689782	-1.628404	-0.317040	8.248335	6.908856	4.045550	5.723995	1.520186
27	2	47	7.501514	4.587524	5.620982	6.256663	-1.236014	-3.031009	-2.073207	2.529214	7.218362
28	2	68	5.561464	1.036906	2.122215	1.870458	7.229756	-1.628815	-0.329037	1.658431	8.972154
28	2	32	5.561464	-2.118598	-3.383848	-7.512620	8.036168	5.766071	4.070787	6.671774	2.229803
29	2	75	3.452604	3.207235	7.254410	5.277567	-4.691358	-3.122741	-0.143303	-0.293052	5.361769
29	2	25	3.452604	-8.382938	-8.088730	-9.624493	5.724831	4.097166	5.478658	6.075150	-2.014145
30	2	99	2.410718	-12.923687	-11.572940	-8.697094	6.361824	8.319798	6.905139	6.268891	-1.845727
30	2	1	2.410718	1.249269	3.677724	3.340798	-4.981398	2.070442	0.362850	1.790139	6.845493
31	2	87	5.941293	4.769086	7.071960	7.117800	-1.104287	-1.118005	0.698488	1.307620	5.250904
31	2	13	5.941293	-7.498090	-4.054594	-6.990953	6.125658	6.889351	6.866646	6.076043	-3.887119
32	4	69	6.610738	-3.758133	-11.305908	-8.772253	8.709285	7.167645	6.674530	8.198187	2.747819
32	4	4	6.610738	4.239151	6.282639	3.767297	-1.354956	-0.610307	1.275940	2.703518	6.028928
32	4	22	6.610738	1.468009	0.936017	-1.201215	7.034529	3.249147	1.744417	8.111252	4.187587
32	4	5	6.610738	1.539909	6.256093	2.821665	3.858627	0.993118	1.275940	2.703546	6.028928
33	2	87	8.812814	3.173168	8.015439	4.878390	-4.763881	-0.703931	1.729037	0.469348	7.013083
33	2	13	8.812814	-1.356459	-3.458764	-6.769767	4.034361	7.906523	7.434839	6.546884	-2.090704
34	1	100	8.065596	3.366213	8.522585	6.517092	-6.758579	-3.550199	1.922371	-0.522047	4.033316
35	2	97	6.076562	-9.140373	-9.104701	-5.433722	8.960813	6.060944	8.984200	7.407011	-4.993890
35	2	3	6.076562	2.713422	5.646570	4.263788	-1.494800	-3.489764	3.062100	2.514489	7.056426
36	2	9	7.339642	0.424996	-2.366577	-9.624140	6.090764	7.014376	7.384196	3.690869	0.451419
36	2	91	7.339642	5.927256	8.126691	5.381194	-6.209499	-2.077846	1.271332	-2.871100	6.838290
37	2	87	7.244546	5.075178	5.654995	6.635492	-1.419967	-3.592730	1.790819	-0.045307	5.367733
37	2	13	7.244546	-3.444129	-2.820840	-3.228192	6.585690	6.010133	6.038702	5.595294	-1.196814
38	1	100	8.177096	-2.154753	-9.548286	-7.150511	6.284063	2.659410	8.006675	3.741630	7.071414
39	2	50	6.704827	2.332230	3.948410	5.405177	-2.446770	-2.999964	-0.059007	5.919491	2.767542
39	2	50	6.704827	-8.169800	-6.458615	-6.962958	6.088777	5.960319	6.425418	6.419976	-3.276020
40	3	37	5.869237	4.522633	6.762985	6.690535	-7.178337	-6.768892	1.164919	0.285144	8.580387
40	3	37	5.869237	3.573016	2.084551	6.443743	-6.230808	-0.452712	4.280320	4.998344	8.369313
