8	2	19	5.310308	-6.387318	7.103535	7.370987	7.103807	-4.570052	-10.094426	2.808651	6.699582	6.029643	1.119792	7.502471	5.828877	-2.012046	4.889844	-2.659731	-0.433292	4.964039
9	2	70	4.448820	-8.600686	7.319044	5.507909	6.913834	-6.362372	-22.834988	5.579611	6.787396	7.774614	3.463909	6.451376	7.074225	-2.654777	4.327649	-8.340463	1.605957	0.850768
9	2	30	4.448820	-0.690990	1.007701	-1.976604	-0.541488	6.330727	8.511284	-0.332417	2.030279	4.644913	7.175842	1.906260	2.148632	7.340656	0.810807	4.403624	6.831083	4.056908
10	1	100	6.186283	-5.424748	4.864090	3.726663	7.684780	-3.952104	-13.479635	6.645370	6.566942	0.818799	-1.929111	9.078695	8.296084	0.619882	6.632049	-3.106923	1.849681	5.599927
11	3	28	4.788400	2.098470	-2.600536	-3.467921	-2.968635	3.706490	2.220545	1.810534	0.735340	5.679981	6.127087	0.506123	3.628011	5.853370	1.941674	5.673273	2.602282	-0.274505
11	3	15	4.788400	-4.654271	8.268905	7.310295	8.906335	-7.917037	-27.026692	7.303604	7.341342	8.536256	-0.112255	6.263593	8.808174	-3.977857	6.753862	-5.467326	-1.410704	-0.300848
11	3	57	4.788400	-0.719300	2.497331	7.292896	8.462322	-2.602324	-24.788278	7.303604	7.341342	8.536256	-0.112255	6.263593	8.808174	-3.966211	6.753862	-5.467326	-1.410704	-0.300848
12	1	100	8.578893	-2.140438	7.161618	8.290719	5.712610	0.525954	-24.191912	6.330001	6.657285	6.575281	0.074237	7.600372	6.672635	0.600607	7.832207	-0.979378	-2.387612	2.280957
13	2	31	7.803576	1.729095	-4.396788	-3.434802	-7.176670	5.719678	13.160964	1.267063	1.307532	-1.494049	7.596940	1.191972	4.635622	5.207844	-2.864493	6.602171	8.966425	8.286965
13	2	69	7.803576	-3.145426	6.129285	6.270395	5.259910	-2.799857	-15.721900	6.551143	7.121514	4.637926	1.395858	7.732531	9.636441	-5.195713	2.675495	-5.117573	5.581022	8.040240
14	2	65	8.304960	-3.331190	7.655402	7.874741	4.394306	-5.197606	-24.651129	8.165892	6.459843	7.179311	0.851214	5.867573	6.314933	-0.189628	6.141484	1.244877	-1.106508	-3.211409
14	2	35	8.304960	0.848091	-1.565376	0.581545	-1.219419	3.213241	4.105189	3.165001	1.297056	0.763993	6.054582	-0.770439	0.185333	6.989330	2.455820	6.177787	4.402666	3.104125
15	2	66	5.992179	1.784443	-1.557852	-0.702177	-2.718638	6.767577	12.325777	-0.432688	1.730898	-1.208258	6.761956	2.881365	-4.048268	3.564682	2.368002	7.631191	5.297804	5.028097
15	2	34	5.992179	-5.911378	7.284808	7.350262	7.102487	-2.671122	-6.735921	5.800236	4.743369	4.542002	2.038107	6.530390	2.288252	-6.316675	8.246219	-2.299328	2.984792	4.531581
16	2	46	8.249897	2.535421	-5.013426	-0.440249	-2.914991	6.585583	11.296904	0.305136	-1.863105	2.075415	5.135199	0.394531	0.946155	3.472250	0.254143	6.763442	4.596686	6.989861
16	2	54	8.249897	-3.927116	5.731970	6.149958	6.062928	-4.302969	-11.733074	6.368759	4.703044	7.192292	-0.619380	6.652012	5.739281	-3.960748	4.780305	-3.635803	2.559644	5.216675
17	3	17	5.629572	4.270479	-5.512385	-3.952344	-5.368673	7.679300	8.497593	3.645044	2.404229	-0.942136	6.604516	2.629176	1.261236	6.771182	3.219221	8.129168	5.868859	5.424247
17	3	26	5.629572	-2.148396	6.449749	5.802305	6.334899	-2.659176	-21.897875	7.304142	6.316559	4.171087	0.831293	6.180329	6.925557	-4.498320	5.332460	-0.223788	0.366852	4.734769
17	3	57	5.629572	3.664528	-0.132333	2.613449	0.720271	1.266593	-14.037176	7.303988	6.316559	4.171086	0.831293	6.180218	6.925557	1.977633	5.332460	4.833629	0.366852	4.734770
18	2	51	6.837345	-4.351979	6.466775	4.495948	8.571582	-6.314634	-16.958765	1.481948	7.730998	6.577661	0.412184	8.290596	7.246938	-1.588556	7.949216	-5.113396	3.158198	2.139864
18	2	49	6.837345	2.353460	-3.221162	-5.224317	-2.589522	6.251360	10.164822	-3.523594	2.582758	1.672099	3.935573	3.398919	0.893244	5.243510	5.101678	6.402347	6.402296	4.033441
19	3	90	9.209524	1.629902	-5.260826	1.855182	-4.935929	6.314264	8.786710	0.116648	0.947038	1.632655	3.598130	1.021126	-0.874874	7.908663	1.357512	6.489436	1.824602	6.326749
19	3	6	9.209524	-6.882341	6.417760	8.153356	6.779479	-3.015328	-12.433018	5.608232	7.199992	7.187980	-2.558667	7.625461	5.573779	-1.010316	4.732404	-3.751564	0.298204	1.481112
19	3	4	9.209524	-0.812026	0.130099	7.838122	6.101393	0.193756	-9.793818	5.608232	7.199992	7.187980	-2.270632	7.625461	5.573778	-1.010316	4.732404	-2.982500	0.298496	1.481112
20	3	90	8.039057	-0.974109	1.729157	7.556108	3.677504	1.288388	-19.456462	7.216753	6.456491	6.779123	1.724792	9.264430	6.512095	-3.231642	6.686106	-2.626563	6.100859	-1.620696
20	3	9	8.039057	0.472945	-3.226361	0.202204	-2.039308	6.298424	1.994663	1.825451	1.950193	2.965598	6.137517	6.798085	2.871072	4.378898	0.779330	5.876281	8.024147	0.543413
20	3	1	8.039057	0.472953	-4.577402	0.083269	-2.200157	6.298445	5.999390	1.821055	1.938287	1.463053	6.137535	3.933650	2.865849	5.972475	0.778779	5.876285	8.024149	3.705648
21	2	83	6.403531	0.535949	-1.126967	-3.439194	2.918215	6.042589	13.869913	0.694524	1.298504	-1.380842	7.367451	2.768560	1.751926	0.965718	-1.246388	7.756303	7.260485	5.455443
21	2	17	6.403531	-6.418283	6.684807	4.588217	6.159230	-5.575238	-14.760290	4.656980	5.452718	4.334274	1.293165	8.721404	6.899634	-7.670218	3.188245	-1.630854	0.846281	-0.531867
22	1	100	7.110543	-3.615964	8.149214	7.894425	5.163960	1.604351	-15.267315	2.755984	6.670943	6.693211	-2.830606	8.482628	9.003116	-5.036784	5.078423	-4.025893	3.273350	2.314683
23	2	88	7.726627	1.102787	-2.108138	-1.432304	-0.795764	7.169875	12.163620	1.149591	0.446791	1.087759	7.414872	3.184281	0.555232	0.563654	2.884773	5.933362	8.459453	6.587234
23	2	12	7.726627	-5.061165	6.346185	8.305795	7.772927	-2.365196	-24.122101	7.520888	6.137448	7.675811	3.179400	6.704203	5.713226	-2.147382	6.939950	-5.729475	2.394286	2.926447
24	2	67	9.698428	-0.247853	8.050648	1.214862	6.721973	1.444930	-5.641564	4.081755	7.671639	5.954210	5.444957	5.244341	6.586552	4.406127	6.654734	-3.757756	6.621920	0.508394
24	2	33	9.698428	1.311162	-2.968236	-0.601467	-3.046224	7.023652	6.483653	-2.172215	4.125815	4.397327	7.566316	-0.136074	1.651791	5.451661	5.627210	4.733350	6.621920	1.634300
25	2	79	8.809967	-5.732221	7.952528	1.699724	6.273462	-1.812418	-14.475170	3.986849	7.919788	6.215986	1.612436	8.442867	7.701631	0.322439	6.859338	-4.062116	5.252858	2.213641
25	2	21	8.809967	2.600338	-2.240302	-7.720950	0.463382	7.280765	9.330403	-2.329285	2.494417	3.703643	7.036549	3.144676	2.914306	5.944672	3.764262	7.260664	7.882660	4.583377
26	2	70	7.495674	1.304371	-4.423028	-3.373112	0.337054	6.142307	11.413770	0.070457	1.738248	3.545177	6.457960	-0.532423	-0.277012	6.681928	4.457315	5.212900	7.028757	5.829805
26	2	30	7.495674	-2.676216	6.497900	6.041890	7.362759	0.484094	-17.412291	5.900333	6.684414	6.962126	-0.055440	5.198631	5.979468	1.616767	7.243884	-4.367064	4.177541	0.643195
27	2	47	7.304819	-1.431161	-0.803982	-0.962889	-2.273211	5.136580	8.461192	4.004880	1.396903	1.628661	7.787170	1.846177	0.056967	3.929854	-2.304164	6.857459	8.138627	6.510636
27	2	53	7.304819	-7.243031	5.889581	6.826789	5.886488	-4.333103	-15.785570	8.159776	5.972069	6.780283	1.254876	7.268725	5.479883	-3.597382	3.332758	-4.198622	2.330200	-0.098876
28	3	85	7.657288	2.357056	-5.876903	-5.464873	-3.430978	6.745640	13.381194	1.132899	2.426009	0.912845	6.651256	-1.743265	0.595361	6.556594	1.154329	6.504350	7.405714	7.807966
28	3	13	7.657288	-3.850417	7.062091	6.215539	6.708554	-4.583311	-17.090472	6.642770	8.125175	6.906098	0.562190	4.602635	7.212028	-0.620011	6.488603	-3.631642	1.126593	1.220508
28	3	2	7.657288	2.356413	0.630289	0.934240	3.062076	3.736812	-7.688599	6.642737	8.125175	6.906098	0.562191	4.602589	7.212028	5.623770	6.488602	4.772681	1.126593	1.220508
29	2	47	7.229694	-6.860617	5.961479	3.128219	6.102169	-6.334761	-16.627460	6.810488	7.683558	6.733120	6.025767	7.113234	6.093511	-3.621285	7.102812	-6.951257	2.181366	0.606360
29	2	53	7.229694	1.422159	-0.506376	-5.272327	-5.019325	6.291545	7.457591	2.072776	2.487542	0.354342	7.074745	1.445843	0.118778	3.219523	2.218957	4.825447	2.752837	4.968438
30	3	79	6.454868	-7.960096	7.947383	4.659749	4.189884	-3.420695	-19.837784	2.951751	8.858475	6.283479	-0.227697	4.240947	5.826973	-0.271613	6.891065	-4.757358	0.061641	0.827621
30	3	7	6.454868	-0.171493	-0.369232	-0.490612	-2.030007	5.685808	1.066738	-2.371627	7.026744	2.435485	5.326896	0.086085	1.534808	3.492309	6.875336	4.681625	4.339353	4.749078
30	3	14	6.454868	-0.171141	-2.418618	-0.522292	-2.085737	5.710882	10.253050	-3.436527	2.440791	2.207570	5.326917	-1.828045	-0.783511	3.492364	1.081340	4.682762	4.339433	4.749102
31	2	47	5.841024	0.699939	-1.213368	-0.722920	1.533610	7.222530	9.397356	0.441723	-0.274684	1.889576	5.804117	2.044691	1.901326	6.723051	0.091294	4.639915	6.706255	7.623078
31	2	53	5.841024	-5.608217	6.721903	6.819049	6.486215	-2.913367	-25.773460	6.592941	6.358145	8.286336	0.216230	8.178752	8.303268	0.120005	6.362084	1.603701	2.986544	1.315276
32	3	17	8.181107	0.894349	-2.221884	3.249727	-5.690325	7.690419	8.748224	3.977013	0.756255	2.245420	3.472256	1.626039	-4.356537	6.002171	2.368203	6.144420	4.014241	4.819860
32	3	77	8.181107	-3.873504	6.724448	6.140438	2.727970	-3.742721	-19.071741	9.269603	7.099020	7.086953	-2.913061	6.906689	1.356111	-2.775978	7.229071	-0.653686	3.945494	3.261305
32	3	6	8.181107	-2.370979	3.877883	4.693850	-4.799444	6.082018	3.170017	4.188294	0.758176	2.246142	3.472251	1.626040	-1.801623	3.112910	2.368270	6.143940	4.014240	4.819806
33	1	100	6.855968	1.562275	-2.843878	-4.329011	-8.970702	6.356690	11.859961	-3.323115	1.117150	0.236151	6.837916	-2.881807	-2.169876	6.590953	0.869138	7.947857	7.903869	6.008817
34	2	9	1.615051	-0.200127	-2.092639	-0.393402	-4.663877	5.397320	3.933337	4.581778	2.772394	-0.340285	5.727123	1.627652	3.802907	5.440847	2.763345	6.502233	1.049903	6.917913
34	2	91	1.615051	-10.377554	4.699789	6.734250	6.469846	-4.704509	-12.934717	6.611244	8.343144	5.192425	-0.631932	5.465643	7.864438	-3.559536	6.347141	-1.304049	-3.583026	5.044876
35	3	84	5.312637	0.717885	0.045891	3.815961	1.598161	2.813098	-17.637369	6.894433	3.739290	5.566051	1.135622	7.768164	6.627455	-1.476919	5.667716	0.465635	-0.144577	1.543570
35	3	14	5.312637	3.703948	-5.914039	1.244685	-4.644360	9.742571	4.745114	2.149484	-2.476240	-0.017184	3.733258	1.606306	0.526136	5.082706	1.116064	4.951569	-0.120661	5.279596
35	3	2	5.312637	-3.772842	5.985463	7.959504	6.328036	0.042563	-21.860623	6.894433	3.739290	5.566051	1.135626	7.768164	6.627455	-2.691517	5.667716	-5.900788	-0.144577	1.543570
36	2	96	6.188420	1.920288	-5.283792	-1.942027	1.176442	7.889621	6.476823	0.774066	1.339643	1.556893	4.190728	2.202788	3.452677	8.213313	-1.560393	5.649321	2.917920	6.789400
36	2	4	6.188420	-2.516655	5.621341	5.627952	8.884801	0.758403	-10.102142	6.492113	6.279908	6.839289	-1.331102	8.277228	5.368015	-2.534710	3.854111	-5.404893	-1.815574	4.741589
37	1	100	9.383218	5.730329	-2.004916	-6.143951	-7.143569	5.909501	11.971374	-3.831126	-2.401516	0.443502	7.242341	1.564472	0.965573	9.281771	2.699579	5.873223	3.875442	7.123673
38	2	44	4.858190	-6.379120	4.793212	5.652780	1.828111	-4.190619	-19.318862	7.237363	5.901200	7.870365	0.070373	4.839532	6.758366	2.060846	7.264107	0.280728	2.661377	0.611924
38	2	56	4.858190	-0.077531	-2.713474	-2.379012	-2.863479	7.049323	9.238598	5.411289	-0.216269	3.335440	6.572465	-1.591711	0.461054	6.708453	1.834890	7.228805	8.444252	5.152746
39	3	74	6.518681	-3.297719	0.685549	6.555230	6.632293	0.906301	-11.874951	6.482561	9.344205	2.989410	2.452125	6.712145	6.263886	-2.215441	5.228075	-5.544415	1.365899	2.789539
39	3	19	6.518681	0.655668	-6.775611	1.224182	-2.271801	6.763352	3.062128	0.486491	5.976677	-0.322978	7.611744	0.185349	2.297599	6.902891	5.228017	6.753163	7.582647	2.930491
39	3	7	6.518681	0.655668	-6.792860	1.224169	-2.289107	6.763360	7.816984	0.197770	4.427531	-0.336459	7.611747	0.172960	2.297499	6.902891	5.223818	6.753163	7.582648	2.930519
40	2	53	6.476619	-3.772095	6.315150	5.793019	6.527393	-3.947942	-15.054217	5.617759	6.535051	3.179810	0.262116	7.746260	6.370540	-4.180606	6.268453	0.569254	-1.470730	9.865480
40	2	47	6.476619	-1.510274	-0.596684	-1.690724	0.485602	3.613446	6.342255	-0.505130	0.061226	-3.349220	6.718669	6.516583	1.769186	4.488828	1.920172	6.247546	4.377495	9.900895
41	1	100	4.608176	7.308364	-3.084801	-7.949315	-6.196168	8.003535	10.652570	2.782352	-1.460923	0.676617	4.721048	1.223041	2.078033	7.543257	2.278794	3.139840	3.321634	4.615270
42	3	34	3.833662	0.769250	-5.504818	-6.167700	-0.371183	6.062038	7.502051	1.440690	1.510654	-0.207305	5.817550	0.034663	1.153517	6.462387	2.716516	7.492422	6.318524	5.150280
42	3	11	3.833662	-3.523323	4.502774	5.366468	7.470119	-3.748620	-22.333107	7.202655	7.015386	4.455764	0.109735	4.654062	6.532110	0.691641	7.396868	-0.358216	2.623472	1.301956
42	3	55	3.833662	0.766075	-0.320550	0.424833	6.185866	2.187308	-12.957652	7.202655	7.004255	4.455251	0.109738	4.654062	6.532110	5.490944	7.396858	0.476640	2.623472	1.303486
43	2	75	6.013839	0.046976	-1.419448	-1.226695	-3.265160	6.574204	12.839143	-0.968180	-0.247159	0.310187	6.925858	-0.055554	-0.458197	3.925507	-1.620667	5.459440	6.798036	7.789282
43	2	25	6.013839	-6.354038	4.742544	5.171379	3.043642	-5.214531	-10.038508	4.461495	3.664804	5.126284	0.339352	4.809215	5.754751	-1.869461	3.346673	-5.143224	2.739873	7.114562
44	2	83	7.730020	-1.000517	0.993263	2.121325	1.670922	7.830731	10.795216	0.749967	-0.386829	2.288348	6.664501	2.117017	-0.349478	8.487699	3.825178	6.039104	6.060363	6.783606
44	2	17	7.730020	-3.495217	5.588212	6.046301	6.850871	-3.081085	-10.738922	6.987042	6.157534	8.912500	4.563100	7.936602	5.424693	-2.515048	4.704635	-3.432844	1.392820	2.757304
45	2	46	7.154371	2.163179	-5.533524	-4.793861	-4.392314	5.914283	10.740413	1.905153	-0.016938	1.160381	7.609530	2.208225	3.213996	7.255476	-0.604973	6.679013	4.551900	7.038408
45	2	54	7.154371	-0.505071	3.371268	6.687071	7.622046	-0.340527	-19.122709	7.859566	6.315619	7.550826	3.639690	8.695131	7.214811	-4.115747	5.482603	-0.409408	-0.377550	1.679097
46	2	96	6.082420	0.188311	-0.843939	-1.638121	-1.319823	7.618910	10.314791	0.891508	-3.295481	2.679756	5.012872	2.196714	-1.969624	7.984719	2.277122	3.271502	3.425858	7.636012
46	2	4	6.082420	-7.227786	5.948177	6.230057	4.288748	-2.189120	-5.347634	6.307359	3.262402	7.961675	-1.520992	8.168012	4.472006	-4.104438	7.464500	-3.677290	0.251877	5.181639
47	2	59	8.036611	-0.718614	7.136974	-1.315475	3.372681	0.435023	-7.479423	4.940791	6.721418	6.552326	-1.702814	5.576682	5.417688	6.120581	3.556898	-4.873419	3.900341	-0.165412
47	2	41	8.036611	-0.714369	5.547446	-2.277225	-3.211917	6.960464	5.205080	-1.163896	1.373244	1.652310	2.729427	1.631051	1.908255	8.089851	-0.939706	5.369533	6.858867	5.276543
48	2	52	4.860022	0.384140	6.699350	4.786046	0.190502	0.642906	-13.985540	6.972972	8.258915	6.976002	5.478117	6.046087	6.319104	0.106756	5.290238	3.974106	7.819944	1.245104
48	2	48	4.860022	1.559293	-3.640632	0.048813	-0.952492	6.096273	8.595975	0.635628	3.502631	1.534268	6.512468	1.106650	1.823058	7.962097	0.243384	7.459658	7.894721	7.476934
49	2	49	6.693712	-8.544154	7.219127	6.389825	6.320436	-6.367532	-18.938938	7.126028	6.593331	5.612815	-1.489299	5.297142	6.117150	-3.444686	3.661682	-0.980939	3.999323	2.406170
49	2	51	6.693712	0.747973	1.957592	1.570973	3.592811	-0.763396	-12.199711	7.126028	6.592635	5.612815	-1.388788	5.296480	6.117150	2.972109	3.661600	0.149990	3.999323	2.406170
50	2	93	7.470386	-2.168448	7.722809	6.384312	6.505213	-2.737314	-29.601009	5.355784	7.813879	6.561426	1.114523	7.463093	6.373634	-7.823396	7.013343	-0.011570	1.159819	2.856208
50	2	7	7.470386	0.876848	-0.292526	-5.202561	-1.989392	3.176158	5.890134	-0.839268	3.580784	3.831051	6.279131	1.604142	2.705141	4.748982	2.536535	6.107675	5.897858	2.869537
51	1	100	4.611516	-3.011480	6.725307	7.018964	5.372916	-1.814159	-17.682249	6.687467	7.907614	7.336521	0.883207	7.081607	6.532234	-7.001558	5.422388	-2.646892	-0.605592	3.155205
52	2	40	7.738958	-3.493812	7.665379	6.620146	7.063619	-3.694588	-14.018374	6.651116	4.166139	5.543126	-0.377846	6.310794	5.376306	0.367055	4.326643	-2.366780	0.700361	-0.339741
52	2	60	7.738958	1.260351	-4.432388	-0.785043	0.955042	4.812857	10.652228	0.554163	-0.810217	-0.970855	6.255581	-0.067261	-0.556624	6.268052	4.230485	6.630496	6.948261	5.227143
53	1	100	6.670711	2.026207	-2.122901	-6.392041	1.154016	7.936880	12.793925	3.476562	-1.075412	0.230552	7.092072	0.178093	0.335649	5.704996	-0.436071	2.576601	7.764800	5.851030
54	3	23	4.919587	-1.327312	7.795784	6.526900	8.811506	-4.751585	-24.581605	8.346796	6.705941	6.441324	-0.610724	4.252003	7.196102	-3.082025	8.463832	-3.069619	0.356174	4.016404
54	3	61	4.919587	2.899202	1.850440	1.683457	2.483795	0.007715	-14.187834	8.346699	6.705379	6.441324	-0.610724	4.252003	7.196102	1.279970	8.463832	-0.268497	0.356174	4.016404
54	3	16	4.919587	4.307255	-2.148028	-2.349976	-1.324951	6.081812	3.452849	4.645677	2.302413	1.230359	5.490746	-1.415976	0.608168	7.086985	8.455960	5.942060	4.360037	5.714320
55	2	70	6.357909	1.401173	-5.423940	-4.385146	-0.150164	5.581502	9.192035	2.851386	7.599684	1.772389	7.058571	1.830510	1.972107	6.200994	2.121696	8.344468	7.702655	7.549378
55	2	30	6.357909	-5.985723	6.279866	7.565816	7.060940	-2.420570	-12.661203	4.770549	7.934959	7.751657	0.729940	8.041540	7.476407	-3.742736	2.123704	0.357623	5.421502	1.435072
56	2	8	6.403183	2.432550	1.392376	2.248987	2.564135	1.559791	-5.705100	3.505522	7.537654	5.291336	2.027055	7.913222	6.054394	3.639100	7.174412	0.928043	1.802569	2.663371
56	2	92	6.403183	2.679560	-4.917145	-0.315106	-1.696725	8.076199	7.125495	0.624560	2.307176	-0.580323	7.443761	1.819338	0.833235	7.871916	5.785019	6.795759	6.655698	3.475410
57	2	88	3.765985	-3.990784	5.288591	7.070749	1.913695	-7.592385	-27.701064	8.352551	8.974439	7.992337	0.459555	7.478380	8.638635	-4.158081	6.598050	1.489810	3.538517	2.938240
57	2	12	3.765985	0.584322	-2.638389	1.198775	-7.783884	1.121197	4.552261	2.222473	2.497631	1.767807	5.916017	1.162801	3.145296	6.682487	2.615998	1.600691	6.921108	6.570641
58	1	100	5.998420	1.370564	-3.653077	-4.738647	-2.437550	5.465481	10.157023	0.601223	-3.107710	1.129346	6.502203	1.365000	0.316904	7.636607	-2.325980	8.101374	7.342065	7.199614
59	3	63	7.350484	2.091974	-5.213874	-6.776160	-3.861744	6.091535	11.093898	-0.227692	2.604332	1.995096	6.373701	-0.663504	1.634761	4.020776	-2.952554	6.913220	5.603594	4.990638
59	3	31	7.350484	-3.437296	6.680785	6.245915	7.321615	-6.054139	-16.607629	5.778717	8.306934	8.159020	-0.031836	4.683889	6.750801	-2.387683	0.771348	0.699892	0.710266	-0.395762
59	3	6	7.350484	1.880571	1.317479	-0.227919	2.219567	-0.174441	-9.590824	5.778717	8.306934	8.159020	-0.031836	4.683889	6.747849	3.686015	0.771348	4.419949	0.710266	-0.395762
60	1	100	4.523900	-9.547598	7.308553	6.392023	4.412128	-6.378535	-23.065193	6.132813	8.497948	3.678262	-0.307028	4.662882	7.405111	-3.517286	6.898836	-2.773010	1.348428	3.705919
61	2	45	7.284584	1.265133	-1.453727	-1.557038	-2.471501	5.199051	10.447261	2.538782	1.337567	0.431444	6.725377	0.033818	-2.162567	7.891038	3.827802	6.524648	4.339028	8.968685
61	2	55	7.284584	-3.996309	7.618932	7.086619	5.424800	0.667391	-15.423153	6.466220	7.373878	5.866763	0.264227	6.276047	4.207728	2.387463	8.466785	-1.128169	-1.988258	5.571442
62	2	86	5.474135	1.633744	-3.491763	2.212504	2.173668	7.104594	9.643494	-2.319247	1.779564	0.712288	6.491534	0.512184	0.291865	4.076874	0.493504	5.631692	7.848463	7.419768
62	2	14	5.474135	-6.824566	8.691090	6.143495	8.872313	-6.072651	-9.859474	2.683909	7.219629	7.023974	0.786078	6.304580	6.617301	-1.829937	6.332099	-3.237409	4.339439	4.483692
63	2	76	7.287442	-0.738375	5.752465	5.836614	0.830700	-0.409883	-20.507069	6.727335	6.313348	6.354902	-1.065415	8.324988	6.881885	-1.303696	6.778988	-1.209631	1.412328	1.846062
63	2	24	7.287442	1.763993	0.793953	-1.175988	-5.728534	6.459790	3.009641	5.939590	5.788854	-0.156602	4.990328	2.426192	1.043125	2.891439	6.409774	5.037637	5.514004	7.897466
64	2	90	5.866460	-6.795368	7.604282	8.212036	9.285336	-3.908686	-20.654236	6.118523	5.862852	8.054596	2.019490	7.394903	6.266652	-1.831892	4.527078	-2.843702	3.067754	-2.857509
64	2	10	5.866460	2.939127	-4.534890	-2.037765	-3.456181	8.276177	1.394538	1.871642	5.385764	2.792314	8.356136	3.736385	3.889533	4.028489	4.456398	6.587339	6.337211	1.650428
65	1	100	4.834869	1.150780	-3.960551	-3.881494	-2.883698	5.528890	9.851061	4.407573	0.371003	0.464550	8.025780	-0.317805	0.899263	3.933058	1.322016	3.789149	3.101597	6.531226
66	2	90	9.287331	2.888155	-4.058510	-3.865468	-3.304738	7.528384	13.016197	0.397732	0.258109	2.263093	6.438091	2.999234	4.535948	6.431167	0.877411	5.173799	6.601192	8.723405
66	2	10	9.287331	-4.597351	6.627627	5.243117	5.126291	-1.613194	-15.012984	6.801213	5.227525	7.623669	1.229262	9.266497	6.949795	2.011894	3.883657	2.759765	3.071543	4.110687
67	2	60	4.048836	-0.608062	-0.865874	2.749443	0.591905	6.716348	10.224357	5.280273	-0.488060	3.214951	6.377164	-1.306311	0.265993	3.774021	-1.243032	8.135369	7.074847	4.728393
67	2	40	4.048836	-6.947061	4.296959	6.339799	6.477338	-4.025088	-11.612114	6.634519	5.818329	7.788673	0.734899	4.763901	6.738903	-3.963323	3.182726	0.114458	2.047133	-0.478779
68	1	100	8.807601	-6.955934	6.414855	8.170650	6.684897	-4.899920	-21.690875	5.671189	5.772907	6.165554	1.665674	6.540527	6.154597	-3.193320	6.520604	-5.807412	4.030154	2.016182
69	2	27	6.198935	-5.437289	7.357486	3.731935	6.597752	-3.541692	-17.398283	7.367137	6.357024	4.814988	0.313262	7.050247	7.564153	-3.195193	5.786354	-5.176502	2.404590	5.132587
69	2	73	6.198935	1.877578	-0.715344	-7.888443	-4.341696	8.088141	12.693164	4.548176	1.920506	0.695120	6.681818	0.569856	2.333828	4.302111	0.274081	3.911395	7.124440	7.066486
70	3	80	7.242556	-1.046582	-0.390886	6.115619	5.999122	-2.255971	-26.912449	7.419731	6.788625	4.010470	0.749567	7.063778	5.500213	-3.754451	6.432332	1.414083	-0.828781	3.207033
70	3	19	7.242556	2.041928	-6.311686	0.052097	0.074981	6.837727	6.962281	1.139513	0.766725	-1.179406	6.816941	0.784199	0.949232	6.456967	3.296915	7.254736	5.667452	3.922511
