1	1	100	-6.500816	4.760302	2.650209	-4.039427	-12.817260	-5.260871	-6.614108	5.928850	5.783042
2	3	60	-7.428420	6.735469	3.660653	-1.139205	-5.454750	6.184392	-6.284745	6.644350	6.547578
2	3	38	8.486633	-3.872786	3.664059	-6.039745	4.073420	6.176767	-1.795819	6.644350	6.548534
2	3	2	8.634255	-3.867748	3.652584	-0.251903	6.470465	4.361108	2.804842	6.644350	6.545281
3	1	100	2.469852	-0.876997	1.592799	-8.696269	-5.577062	6.223986	-8.450815	6.429887	2.859089
4	2	89	-11.876605	1.414902	4.263664	-3.077885	-10.318385	5.312073	-9.660159	5.150843	2.412046
4	2	11	-4.397976	-3.641918	4.092576	1.649684	4.031107	5.312073	-6.411350	5.150843	2.309458
5	2	56	2.031071	4.675246	3.104840	-5.935728	-12.564079	5.964123	-9.129710	4.882434	0.203784
5	2	44	-2.700152	5.745358	3.104736	-4.342326	-12.564214	5.964185	-9.194493	4.882434	0.203684
6	7	20	-10.379620	6.894581	1.807659	-5.788325	-11.267672	-1.640407	-2.983082	0.992866	-4.599363
6	7	10	7.294687	-2.797978	1.807626	-0.906177	7.722329	-4.338946	5.931774	0.992866	-4.599391
6	7	13	-7.393553	0.876666	-3.111277	5.060414	6.753268	-4.307270	5.794549	0.992866	-4.823652
6	7	41	-10.375927	6.894581	1.807659	-9.416922	-11.340773	4.348665	-9.325208	0.992866	-4.599363
6	7	10	-10.389372	6.894581	1.807607	-0.775098	-4.855302	-3.016225	2.584912	0.992866	-4.599408
6	7	2	-4.310895	6.877771	1.807268	-0.194185	1.169864	-1.640407	-2.983066	0.992866	-4.599699
6	7	4	-13.062138	6.879560	-3.108717	4.774222	1.170278	-3.016231	2.584926	0.992866	-4.823652
7	3	74	4.763027	-0.254282	6.556490	-13.379125	-6.737335	7.606360	-8.331172	4.293864	2.281746
7	3	24	-5.374576	2.926094	6.556486	-9.024282	-9.228163	7.606360	-12.533887	4.293864	2.281746
7	3	2	8.403129	-3.374527	3.278271	2.537891	4.769797	-3.546146	4.699114	4.293864	0.805841
8	2	94	10.656894	-10.927457	4.787740	-7.682130	2.995828	8.497305	-4.853949	6.773432	2.669442
8	2	6	6.030652	-7.475240	2.385050	4.433442	7.300641	-2.277153	5.108729	6.773432	2.565743
9	1	100	8.513668	-5.554788	1.498254	3.212756	4.815666	-10.026165	5.677930	6.560934	5.228886
10	2	94	-8.126937	7.666322	1.613687	-4.477238	-12.529095	-4.296712	-7.071983	4.658904	0.535042
10	2	6	8.432556	-2.084887	0.956237	0.248822	2.896915	-10.220943	5.192661	4.658904	0.520596
11	3	51	-17.709951	5.930985	2.152038	5.697966	-3.033319	-9.775961	2.886477	8.160654	6.163433
11	3	24	-8.199572	4.887902	3.157657	0.671880	-2.361320	-4.626025	-2.424445	8.160654	6.393317
11	3	25	-8.005673	0.782841	2.152035	10.588469	5.559948	-9.779596	8.524643	8.160654	6.163431
12	1	100	1.720060	4.140652	3.750000	-7.159043	-13.910849	-6.767815	-8.333189	7.649851	4.768580
13	3	40	-7.011644	1.175437	-0.096588	3.522147	6.815543	-13.809963	6.221005	6.113583	-3.495332
13	3	50	-11.558965	7.808556	-0.090775	1.516117	-2.961317	-13.700060	5.577022	6.113583	-3.495167
13	3	10	5.340436	-1.537540	0.765609	-0.137480	4.462797	-13.848753	6.696304	6.113583	-3.429132
14	3	62	-7.360249	7.425251	2.618600	-4.568553	-6.800400	6.080494	-8.301739	7.290573	4.495833
14	3	22	7.252211	-3.441323	2.617429	-1.559852	5.577569	5.986439	-1.681164	7.290573	4.495233
14	3	16	-1.417846	1.122788	2.253190	3.118522	7.444485	6.049905	-3.304474	7.290573	4.305641
15	2	74	-7.677153	6.200857	3.799289	-2.116399	-5.625224	-4.202667	-6.464103	8.279866	4.788865
15	2	26	-7.550025	6.092068	3.900644	-3.724889	-5.624860	2.102396	-12.543096	8.279866	4.790952
16	4	63	4.748993	-7.286722	6.547965	-11.769535	-2.720435	6.348873	-2.366967	3.408850	8.785984
16	4	3	4.748845	-7.281536	6.533408	-5.354483	-2.720436	4.187656	2.157144	3.408850	8.785981
16	4	17	4.760703	-7.239773	6.398994	-1.942953	-2.530315	-4.097938	6.640969	3.408850	8.785957
16	4	17	9.676928	-10.224105	5.348946	1.679006	6.707739	-4.097938	6.640969	3.408850	8.784600
17	1	100	-9.273245	1.673288	4.341515	-0.113554	-11.419866	-7.686320	3.659146	4.206573	5.613462
18	3	75	-11.792102	4.376713	3.088933	1.882365	-2.081245	-1.439652	2.585927	9.224315	5.806042
18	3	17	-1.569197	3.545906	3.741353	-4.010204	-6.697155	0.276710	-2.727131	9.224315	5.944128
18	3	8	3.100452	-6.149459	2.882415	2.199560	5.657878	-5.723698	7.136035	9.224315	5.626332
19	2	99	7.413401	-7.832650	3.224434	2.644105	6.083049	-9.193832	5.892190	7.804431	6.361383
19	2	1	0.530233	1.263718	1.318739	4.193491	5.983440	-7.640683	3.815843	7.804431	5.943861
20	2	82	-5.812642	7.002837	1.741546	-12.280829	-10.434903	4.431765	-11.220747	6.971262	2.652607
20	2	18	8.115935	-4.586846	1.712251	-0.703677	5.317960	-5.971135	6.046907	6.971262	2.633329
21	3	15	8.431298	-2.799871	3.230720	2.532469	5.851637	-3.518373	6.841350	7.800569	5.824607
21	3	76	9.120526	-1.538772	3.909212	-5.496915	-5.961300	4.095126	0.497755	7.800569	6.652217
21	3	9	8.857140	-1.353734	3.875094	0.559758	-5.725270	-3.518372	6.819499	7.800569	6.632226
22	4	44	4.968581	-0.266018	4.272244	-9.148790	-4.820095	6.961231	-3.964053	2.555880	1.638396
22	4	26	6.357307	-2.039001	3.189890	4.045820	7.040705	-4.326096	6.624322	2.555880	0.902968
22	4	19	-6.737402	2.288388	3.012027	8.294795	6.427900	-4.321484	5.536196	2.555880	0.648425
22	4	11	-7.196219	3.766498	4.272244	-6.690077	-5.919039	6.961231	-5.620280	2.555880	1.638395
23	4	66	4.145917	-12.983152	3.071003	3.178717	8.219977	-5.778402	6.385478	6.265231	4.080994
23	4	15	9.263676	-11.887351	4.707616	-7.523251	2.102153	4.268207	-1.157698	6.265231	4.318042
23	4	10	-4.136579	-0.361625	4.707616	-10.825040	-7.895210	4.291473	-6.465804	6.265231	4.318042
23	4	9	5.473633	-6.904914	4.707616	-12.250299	-3.199967	4.268207	-1.157702	6.265231	4.318042
24	4	18	4.468225	-1.189491	2.701630	-2.011491	-3.270881	-6.881976	8.388048	6.907626	3.577007
24	4	44	-2.182259	5.270866	2.701633	-10.186834	-5.882665	6.022239	-8.761522	6.907626	3.577008
24	4	28	7.659364	-0.414038	1.773534	2.017921	2.182411	-6.881976	8.316862	6.907626	3.179576
24	4	10	4.473267	-1.189655	2.701633	-9.473778	-3.271162	6.022239	-3.471487	6.907626	3.577008
