1	1	5.030909	-1.179194	0.657141	5.990509	5.698111	-7.455255	-0.008754	4.113600	-0.406202	5.572024
3	1	5.715823	1.347228	2.445766	-0.070270	-1.491385	4.042867	7.299850	6.565672	6.302657	-4.354066
5	1	6.026657	4.344837	8.484565	-0.041955	0.172436	3.996166	7.381553	9.316882	7.684085	1.025021
6	1	7.358090	5.696319	6.443273	2.671301	-3.459513	8.224072	6.836036	6.491997	6.031971	-1.685504
7	1	7.495833	-0.030412	-3.745972	6.413360	9.091271	-3.301030	1.547739	1.872791	-1.756945	7.022399
9	1	5.314102	0.092100	-4.412224	5.723907	5.557104	-0.084852	1.048299	1.623160	1.474304	6.132939
10	1	6.533385	6.202062	8.064270	0.438968	0.625245	0.318291	3.095718	5.930152	0.542776	1.698344
11	1	8.350073	3.189046	-4.279022	7.055160	7.120479	-1.958389	3.761297	4.546468	-1.022117	6.365637
12	1	5.582782	0.079933	-5.522788	7.996178	6.050780	2.289345	-0.718655	3.797644	-7.811226	7.834380
13	1	4.238111	-3.523870	-3.370798	8.031317	5.962869	-2.946341	-0.135993	2.561088	-3.387033	5.531811
14	1	4.766260	-1.882105	-0.689808	6.098204	6.942726	-2.327321	2.829926	3.477331	-0.614946	7.436338
16	1	4.002366	3.699932	1.612387	7.493158	5.133810	1.760302	0.819065	3.527020	5.231939	1.189902
18	1	4.599333	-0.799742	-4.923770	5.941465	2.369668	-1.293105	-0.377394	-0.883546	2.931367	5.815381
19	1	9.794715	6.170924	7.932419	1.221824	-0.795818	6.616447	5.048587	7.982054	8.005709	-0.611220
20	1	4.737529	-1.196047	-2.121671	4.003657	2.693438	-2.268056	0.366491	2.886756	1.957493	6.030467
22	1	6.406730	2.662670	-2.998003	5.816313	0.912191	0.052097	1.915109	6.873514	-0.369884	3.481516
23	1	7.612203	5.993898	-1.420026	7.680871	9.346660	-1.803075	3.515964	4.162778	-3.633229	8.377413
24	1	7.023677	2.727296	0.785110	7.217326	8.780511	-5.873109	1.873538	1.302571	-5.193111	5.971813
26	1	7.598769	3.567961	-7.700950	5.771509	7.534652	-6.974500	0.863917	2.833179	-2.177298	6.963529
