44	2	7.730020	-1.000517	0.993263	2.121325	1.670922	7.830731	10.795216	0.749967	-0.386829	2.288348	6.664501	2.117017	-0.349478	8.487699	3.825178	6.039104	6.060363	6.783606	7.730020	-3.495217	5.588212	6.046301	6.850871	-3.081085	-10.738922	6.987042	6.157534	8.912500	4.563100	7.936602	5.424693	-2.515048	4.704635	-3.432844	1.392820	2.757304
45	2	7.154371	2.163179	-5.533524	-4.793861	-4.392314	5.914283	10.740413	1.905153	-0.016938	1.160381	7.609530	2.208225	3.213996	7.255476	-0.604973	6.679013	4.551900	7.038408	7.154371	-0.505071	3.371268	6.687071	7.622046	-0.340527	-19.122709	7.859566	6.315619	7.550826	3.639690	8.695131	7.214811	-4.115747	5.482603	-0.409408	-0.377550	1.679097
46	2	6.082420	0.188311	-0.843939	-1.638121	-1.319823	7.618910	10.314791	0.891508	-3.295481	2.679756	5.012872	2.196714	-1.969624	7.984719	2.277122	3.271502	3.425858	7.636012	6.082420	-7.227786	5.948177	6.230057	4.288748	-2.189120	-5.347634	6.307359	3.262402	7.961675	-1.520992	8.168012	4.472006	-4.104438	7.464500	-3.677290	0.251877	5.181639
47	2	8.036611	-0.718614	7.136974	-1.315475	3.372681	0.435023	-7.479423	4.940791	6.721418	6.552326	-1.702814	5.576682	5.417688	6.120581	3.556898	-4.873419	3.900341	-0.165412	8.036611	-0.714369	5.547446	-2.277225	-3.211917	6.960464	5.205080	-1.163896	1.373244	1.652310	2.729427	1.631051	1.908255	8.089851	-0.939706	5.369533	6.858867	5.276543
48	2	4.860022	0.384140	6.699350	4.786046	0.190502	0.642906	-13.985540	6.972972	8.258915	6.976002	5.478117	6.046087	6.319104	0.106756	5.290238	3.974106	7.819944	1.245104	4.860022	1.559293	-3.640632	0.048813	-0.952492	6.096273	8.595975	0.635628	3.502631	1.534268	6.512468	1.106650	1.823058	7.962097	0.243384	7.459658	7.894721	7.476934
49	2	6.693712	-8.544154	7.219127	6.389825	6.320436	-6.367532	-18.938938	7.126028	6.593331	5.612815	-1.489299	5.297142	6.117150	-3.444686	3.661682	-0.980939	3.999323	2.406170	6.693712	0.747973	1.957592	1.570973	3.592811	-0.763396	-12.199711	7.126028	6.592635	5.612815	-1.388788	5.296480	6.117150	2.972109	3.661600	0.149990	3.999323	2.406170
50	2	7.470386	-2.168448	7.722809	6.384312	6.505213	-2.737314	-29.601009	5.355784	7.813879	6.561426	1.114523	7.463093	6.373634	-7.823396	7.013343	-0.011570	1.159819	2.856208	7.470386	0.876848	-0.292526	-5.202561	-1.989392	3.176158	5.890134	-0.839268	3.580784	3.831051	6.279131	1.604142	2.705141	4.748982	2.536535	6.107675	5.897858	2.869537
52	2	7.738958	-3.493812	7.665379	6.620146	7.063619	-3.694588	-14.018374	6.651116	4.166139	5.543126	-0.377846	6.310794	5.376306	0.367055	4.326643	-2.366780	0.700361	-0.339741	7.738958	1.260351	-4.432388	-0.785043	0.955042	4.812857	10.652228	0.554163	-0.810217	-0.970855	6.255581	-0.067261	-0.556624	6.268052	4.230485	6.630496	6.948261	5.227143
55	2	6.357909	1.401173	-5.423940	-4.385146	-0.150164	5.581502	9.192035	2.851386	7.599684	1.772389	7.058571	1.830510	1.972107	6.200994	2.121696	8.344468	7.702655	7.549378	6.357909	-5.985723	6.279866	7.565816	7.060940	-2.420570	-12.661203	4.770549	7.934959	7.751657	0.729940	8.041540	7.476407	-3.742736	2.123704	0.357623	5.421502	1.435072
56	2	6.403183	2.432550	1.392376	2.248987	2.564135	1.559791	-5.705100	3.505522	7.537654	5.291336	2.027055	7.913222	6.054394	3.639100	7.174412	0.928043	1.802569	2.663371	6.403183	2.679560	-4.917145	-0.315106	-1.696725	8.076199	7.125495	0.624560	2.307176	-0.580323	7.443761	1.819338	0.833235	7.871916	5.785019	6.795759	6.655698	3.475410
57	2	3.765985	-3.990784	5.288591	7.070749	1.913695	-7.592385	-27.701064	8.352551	8.974439	7.992337	0.459555	7.478380	8.638635	-4.158081	6.598050	1.489810	3.538517	2.938240	3.765985	0.584322	-2.638389	1.198775	-7.783884	1.121197	4.552261	2.222473	2.497631	1.767807	5.916017	1.162801	3.145296	6.682487	2.615998	1.600691	6.921108	6.570641
61	2	7.284584	1.265133	-1.453727	-1.557038	-2.471501	5.199051	10.447261	2.538782	1.337567	0.431444	6.725377	0.033818	-2.162567	7.891038	3.827802	6.524648	4.339028	8.968685	7.284584	-3.996309	7.618932	7.086619	5.424800	0.667391	-15.423153	6.466220	7.373878	5.866763	0.264227	6.276047	4.207728	2.387463	8.466785	-1.128169	-1.988258	5.571442
62	2	5.474135	1.633744	-3.491763	2.212504	2.173668	7.104594	9.643494	-2.319247	1.779564	0.712288	6.491534	0.512184	0.291865	4.076874	0.493504	5.631692	7.848463	7.419768	5.474135	-6.824566	8.691090	6.143495	8.872313	-6.072651	-9.859474	2.683909	7.219629	7.023974	0.786078	6.304580	6.617301	-1.829937	6.332099	-3.237409	4.339439	4.483692
63	2	7.287442	-0.738375	5.752465	5.836614	0.830700	-0.409883	-20.507069	6.727335	6.313348	6.354902	-1.065415	8.324988	6.881885	-1.303696	6.778988	-1.209631	1.412328	1.846062	7.287442	1.763993	0.793953	-1.175988	-5.728534	6.459790	3.009641	5.939590	5.788854	-0.156602	4.990328	2.426192	1.043125	2.891439	6.409774	5.037637	5.514004	7.897466
64	2	5.866460	-6.795368	7.604282	8.212036	9.285336	-3.908686	-20.654236	6.118523	5.862852	8.054596	2.019490	7.394903	6.266652	-1.831892	4.527078	-2.843702	3.067754	-2.857509	5.866460	2.939127	-4.534890	-2.037765	-3.456181	8.276177	1.394538	1.871642	5.385764	2.792314	8.356136	3.736385	3.889533	4.028489	4.456398	6.587339	6.337211	1.650428
66	2	9.287331	2.888155	-4.058510	-3.865468	-3.304738	7.528384	13.016197	0.397732	0.258109	2.263093	6.438091	2.999234	4.535948	6.431167	0.877411	5.173799	6.601192	8.723405	9.287331	-4.597351	6.627627	5.243117	5.126291	-1.613194	-15.012984	6.801213	5.227525	7.623669	1.229262	9.266497	6.949795	2.011894	3.883657	2.759765	3.071543	4.110687
67	2	4.048836	-0.608062	-0.865874	2.749443	0.591905	6.716348	10.224357	5.280273	-0.488060	3.214951	6.377164	-1.306311	0.265993	3.774021	-1.243032	8.135369	7.074847	4.728393	4.048836	-6.947061	4.296959	6.339799	6.477338	-4.025088	-11.612114	6.634519	5.818329	7.788673	0.734899	4.763901	6.738903	-3.963323	3.182726	0.114458	2.047133	-0.478779
69	2	6.198935	-5.437289	7.357486	3.731935	6.597752	-3.541692	-17.398283	7.367137	6.357024	4.814988	0.313262	7.050247	7.564153	-3.195193	5.786354	-5.176502	2.404590	5.132587	6.198935	1.877578	-0.715344	-7.888443	-4.341696	8.088141	12.693164	4.548176	1.920506	0.695120	6.681818	0.569856	2.333828	4.302111	0.274081	3.911395	7.124440	7.066486
71	2	3.123584	-1.080622	0.476627	0.780052	0.255243	6.570293	5.943902	0.526563	0.727389	1.792577	4.427918	0.698701	0.133798	7.159355	2.199168	6.614404	5.062195	6.661790	3.123584	-8.371080	7.078184	7.019182	6.878787	-4.010738	-13.231660	6.652325	6.669256	6.621822	-1.449575	6.959375	5.956289	-1.220476	7.870001	-2.930362	1.338169	5.729737
73	2	7.824362	-4.799749	6.504046	7.236699	4.302206	-5.617496	-16.903277	7.465959	3.268374	6.247578	-3.477268	6.496270	7.397144	-2.934365	4.817975	-7.096311	-1.190714	5.681970	7.824362	1.238913	-1.207138	-5.384883	-6.452898	6.231509	8.812075	2.471217	-1.600161	0.543365	2.611751	3.506146	0.886245	8.523091	2.161706	4.348570	-0.503736	7.287890
74	2	5.285094	-2.536619	9.188540	6.066862	7.368115	-1.107286	-17.170626	7.762162	7.437576	1.213247	2.128175	6.701821	5.369609	-2.461397	6.803085	-5.645213	2.022825	6.867536	5.285094	2.279131	-1.371551	3.027418	-4.571539	6.565206	12.136389	2.379602	2.504661	-5.118385	6.450308	0.705704	0.320480	7.068682	1.371495	5.397492	6.170981	6.914126
75	2	6.373095	1.910887	-5.022147	-5.088000	-2.173232	6.077049	5.681125	0.576196	1.513306	1.574764	7.658158	1.086253	1.725768	7.714288	4.444605	4.926904	6.998568	-1.389845	6.373095	-5.731716	6.027191	5.704703	4.924678	-0.849312	-21.197158	6.656729	6.120333	7.658222	4.262066	6.866396	7.133603	-3.921572	7.112772	-4.769868	2.783536	-2.544583
81	2	6.272983	1.537327	-5.077025	-7.722101	-4.414294	6.089334	11.736892	-0.360387	1.236619	-0.770792	9.702103	-0.601027	1.123888	8.259266	3.218078	6.207594	9.832590	3.735520	6.272983	1.537310	0.810464	-2.023825	1.179934	2.350847	-5.381939	5.599268	7.290030	5.746330	5.472239	5.649824	6.297535	5.024082	7.243442	5.350335	9.831829	2.800679
82	2	5.725761	-1.897013	5.505025	0.179319	-0.953696	0.511641	9.940369	1.368630	2.196457	-2.311655	7.366521	2.660001	2.076398	5.641045	1.253462	1.984283	5.562239	6.745290	5.725761	-3.707571	7.727414	5.866471	4.876250	-3.704309	-8.608755	6.511619	8.610846	3.668270	3.163858	7.736475	7.543789	-2.313480	4.501320	-3.848269	3.393552	6.743147
83	2	4.280031	-0.527587	-0.504012	-5.322167	-0.719414	5.891502	7.245706	0.207436	1.069256	-0.923933	5.407946	-0.519532	0.654552	8.385991	4.618518	8.472915	3.416965	5.673469	4.280031	-2.495544	6.044357	4.443505	5.543704	-2.467154	-12.395574	5.092317	7.537722	5.695072	-0.899382	5.020650	5.766082	2.505842	6.519943	1.494812	1.735832	4.525159
84	2	7.082744	0.827878	-1.899116	-3.117828	-0.489167	7.113230	8.198198	3.468111	-1.638415	4.396571	1.988096	3.914621	-2.067339	6.285737	-0.454919	7.621291	4.134480	5.468612	7.082744	-5.804215	6.684085	4.378506	6.840015	-3.765927	-10.703140	9.530244	4.859082	8.154411	-3.228038	9.016946	4.203232	-1.219741	3.311909	-3.289026	4.134415	0.855260
85	2	6.776676	-5.227057	4.582653	4.354486	6.635256	-4.509474	-20.702282	7.636254	6.533817	8.202905	0.742206	6.981849	2.205116	-3.986610	7.353329	-2.192633	-0.565268	3.607160	6.776676	-1.592855	-1.901731	-2.260212	-0.142769	2.333081	6.580915	3.227512	0.188152	4.442900	7.074836	1.358426	-3.422858	7.061767	1.695821	6.394074	4.965972	5.813864
87	2	6.466989	5.890569	1.517297	-2.828510	0.824591	-1.450272	-7.821423	3.544255	7.420415	7.775757	2.219407	5.169968	6.682071	4.775348	4.922790	1.692013	0.357386	4.972687	6.466989	6.257500	-4.141592	-8.740715	-5.611230	5.163461	7.317019	-2.400950	1.837041	1.614293	6.306157	0.222597	1.003499	6.575935	1.028830	5.621641	6.030519	7.283232
88	2	5.226084	-0.273120	-0.512746	6.693551	5.805621	2.948150	-16.850434	6.901704	7.130869	5.611126	0.936076	6.649062	7.573308	-1.067183	5.352224	5.242100	0.024975	4.026634	5.226084	0.428139	-7.328864	-0.005400	1.063346	8.182706	11.333179	2.309264	1.583830	-0.643611	6.491988	1.942771	2.069758	6.667870	4.886414	9.325879	6.429110	6.195969
89	2	5.750624	2.669209	-3.383166	-3.024133	-7.031038	6.670238	11.916958	3.092178	1.048396	0.256419	6.043361	1.547925	-0.850597	4.515889	0.486944	6.538007	4.465668	6.184117	5.750624	-3.596094	6.648355	5.686572	4.019201	-2.609469	-18.843376	7.899464	6.960833	6.626009	-0.141744	5.605781	5.355837	-3.179519	5.334357	2.714793	-0.422444	4.600298
92	2	6.488132	2.326776	-1.393144	-3.387186	-7.970468	5.997780	7.900245	-0.086829	1.959607	5.294377	4.680916	4.083539	-0.261498	1.017325	-1.298157	7.247003	5.993782	1.575666	6.488132	-2.637265	7.606114	3.927834	1.959177	-5.430003	-11.566618	6.109776	8.028404	7.941186	-0.445124	6.662986	4.539480	-9.313672	2.013876	0.958823	2.896306	0.840942
93	2	8.195829	-2.661606	7.620391	6.784551	2.446703	0.054363	-17.915472	6.626689	6.952286	8.377061	-3.163566	7.861538	7.606112	2.810567	6.824545	1.093497	1.944602	2.729646	8.195829	-0.529211	1.196610	-1.740588	-1.999673	4.720657	7.907685	1.351284	1.811748	1.994768	3.261012	1.783224	1.251698	6.975119	2.768721	6.181170	1.961201	7.086571
94	2	7.874188	2.373962	-0.835446	-3.248579	-1.799081	6.277889	13.936124	1.806848	2.029840	0.879654	3.597498	0.481462	-0.681556	7.454010	0.724617	5.743297	6.681190	8.443082	7.874188	0.794701	6.289315	4.969628	4.325283	0.832219	-4.374736	7.820487	7.244329	6.668031	-2.778553	7.073117	5.450719	1.339906	6.404810	-1.750113	0.898230	6.863595
95	2	7.573518	1.425090	-4.019263	-4.113543	-2.160597	6.591068	12.239138	0.721567	0.226217	1.366647	7.120516	3.906778	0.834697	0.875466	2.256693	6.851501	4.232162	6.282774	7.573518	-4.460588	6.767222	6.174892	6.172210	-0.718563	-21.148435	5.418418	6.692280	7.748665	2.570290	7.939757	7.428706	-3.790299	7.424147	-3.019443	-0.843477	0.352337
98	2	5.841547	2.241225	1.037252	-2.035993	-6.667052	6.504249	8.968784	1.992838	-0.941492	4.273028	7.530898	-1.991400	-0.532608	4.608584	-1.206284	5.885534	8.316887	3.611526	5.841547	-1.102236	7.981183	5.818847	4.263103	-1.208536	-9.528971	6.475482	5.638820	7.126310	2.270212	4.116976	5.791729	0.839925	3.895438	-5.459038	5.805517	2.105656
99	2	4.760727	-1.137793	0.033131	1.069555	3.350519	4.353896	9.545585	1.293387	0.278487	0.104573	8.503228	-2.849134	2.163498	5.436709	0.461758	5.805829	8.385173	6.209575	4.760727	-5.367892	6.367655	6.880490	8.064782	-4.653886	-18.452658	7.402013	6.595661	6.328905	3.609907	3.417376	6.567982	-0.061224	6.198869	-4.969063	6.410709	3.006078
