36	5	2.279707	1.091890	-0.064476	6.358043	-3.930695	-13.375247	0.777402	-3.367196	6.604370	6.831010	9.531114	6.979756	7.837755	9.147748	2.279707	4.691864	5.700920	-16.138367	1.158451	-3.716638	3.154579	5.808278	-1.995495	-2.776289	-6.294997	4.467556	-2.547905	4.647412	2.279707	4.691864	5.700920	-10.281786	1.158451	-3.716638	3.154579	5.240041	2.417146	6.718512	-0.115128	6.465398	5.398947	8.393559	2.279707	4.691864	5.700920	-16.220122	6.016932	3.652447	2.433335	7.253917	2.412827	6.683799	-0.181796	6.348188	5.210144	8.366531	2.279707	4.691864	5.700920	-21.926189	6.016932	3.652447	2.433335	7.800788	-2.000035	-2.776298	-6.313936	4.467556	-2.562948	4.639727
56	5	2.951426	1.643567	2.612300	-6.935734	1.707859	-1.764182	1.701437	2.128967	1.776810	-6.861324	-16.220777	-2.040711	-11.710150	2.402661	2.951426	-4.136358	2.358764	8.307443	-0.058336	-7.485854	1.686996	-0.240665	6.386226	3.379512	4.881459	4.081843	2.160313	8.804582	2.951426	-1.600951	2.359099	0.790365	-0.032864	-6.985963	1.688263	1.074005	1.783564	-6.858207	-15.158520	-2.040711	-11.707192	2.402661	2.951426	-4.136257	2.358764	4.841812	-4.195906	-8.643151	-3.475436	-5.249014	1.798027	-6.709057	-10.380550	-2.040711	-11.564761	2.402662	2.951426	-4.136358	2.358764	10.554278	-4.195906	-8.643159	-3.475436	-6.544878	6.393873	3.381430	5.149184	4.081893	2.165229	8.804677
