41	3	-7.168545	-27.220683	5.921042	13.616698	3.783621	-25.466575	-15.557533	6.829738	-13.425365	6.447161	6.420088	5.103369	0.369291	3.212231	-30.866702	6.742644	-0.215575	7.996486	-19.764348	-6.829674	3.555965	-0.875482	1.903491	-0.771027	-3.004173	7.739037	3.265949	21.009866	7.070441	-32.773538	-8.538901	19.620871	4.400758	0.283738	11.409189	-4.559039	-9.761781	-2.596028	0.369387	3.212231	11.884477	0.017244	7.127120	7.996486	10.262133	6.334555	7.110648	4.426957	-4.702148	-5.416674	-0.410417	2.394275	-0.604002	-12.936954	7.069623	0.947656	1.010437	-10.026212	-1.387562	6.829738	-13.424561	6.447161	6.419490	5.103369	0.369291	3.212231	-12.119874	2.928877	5.025941	7.996486	-9.175828	4.557512	7.110648	-0.875482	1.903491	-0.771027	-3.004173	7.739037
42	3	7.598137	23.664388	6.327661	-37.302186	-6.108093	21.415296	5.373322	0.845974	10.793120	-6.196794	-11.630937	-6.437984	5.731270	5.132496	15.173050	-4.699959	9.844215	6.598088	10.806093	4.072442	5.682829	5.718712	-5.008755	-1.851229	0.709780	-0.140894	-4.952846	-44.271351	4.266658	15.830767	5.584445	-23.005260	-19.903741	6.005316	-5.636913	5.925551	7.488906	5.769530	7.886079	5.132496	-26.202853	8.374193	0.075576	6.598088	-22.979809	-9.464177	-0.608677	0.132167	2.559356	5.767115	4.767484	5.503074	7.598137	14.543825	6.327663	-37.274214	-6.109551	17.100555	5.373322	0.845974	10.789450	-6.196794	-11.630937	-6.437984	8.178436	5.132496	15.931887	-4.699959	9.844215	6.598088	7.993244	4.072442	5.682829	5.718712	-0.654826	3.352168	6.416373	-0.140894
45	3	-14.901278	-40.965166	6.813321	17.469800	2.191587	-18.989308	-13.368358	9.293761	-18.078159	6.435905	6.368239	9.165330	2.727492	5.115337	-25.448183	7.078619	-1.255827	4.819621	-20.762929	-8.328520	0.544645	1.918508	2.248514	1.285304	-2.054578	6.670424	-14.901283	-45.707217	6.813321	17.469808	2.191587	-18.993925	-13.368422	9.293761	-18.095375	6.435905	6.368239	9.165330	2.996178	5.115337	-25.143210	7.078619	-1.255827	4.819621	-20.767148	-8.328520	0.544645	1.918507	2.278506	6.714688	2.710586	6.670424	3.424088	25.115744	8.481461	-29.713877	-3.841481	17.580906	13.575500	5.437586	5.266400	-5.663659	-10.609300	-3.192585	2.728822	5.115337	15.535898	-2.957502	8.542812	4.819621	11.432245	6.739333	6.614966	7.283046	-6.399017	-0.736782	1.148982	0.754018
47	3	6.087505	23.971328	3.604038	-19.868272	-6.248218	19.582117	5.075553	-0.570598	8.769324	-6.199320	-5.454376	-1.938842	0.393095	6.333163	14.543925	-7.035665	6.775529	7.729411	8.528075	3.678980	3.418498	6.022119	-4.254422	-5.567507	-1.234091	-0.006052	-8.928903	-33.064148	-1.397514	16.744707	5.735066	-32.098213	-10.613786	5.808413	-8.977423	5.973138	5.526161	8.284481	0.393078	6.333163	-24.738672	5.638276	-6.274708	7.729411	-23.816047	-4.115269	0.453031	0.924260	2.614192	0.868374	-7.163431	6.347661	0.656916	-4.083103	3.604038	0.108101	-6.248218	-7.708232	1.973241	5.808412	-2.404241	5.972190	-0.386036	8.219584	0.393078	6.333163	5.849120	-0.605408	6.774528	7.729411	-8.109674	2.839555	3.418498	0.966288	2.613226	0.868374	-7.162286	5.998123
49	3	5.274733	26.460445	6.841698	-20.831650	-8.282395	21.160225	4.132379	0.120638	8.639353	-1.993747	-10.002381	-5.879109	2.661259	6.660653	6.002451	-6.169702	8.049561	3.604379	7.957596	3.242146	6.157756	5.446047	-3.245804	-5.357032	0.237894	4.919100	-5.469204	-14.031238	5.739978	15.078958	3.237875	-18.643673	-10.252576	6.359013	-9.249496	5.057365	5.975935	4.357590	2.930584	6.660653	-30.892469	5.822270	-0.810735	3.604379	-20.349905	-6.885944	0.762553	5.288837	-0.707253	0.875063	0.461420	6.465505	-4.794341	-2.942314	6.823113	10.119388	-3.210960	4.661587	-2.683409	6.358173	5.007647	2.045932	1.237713	-1.885442	2.888928	6.660653	-24.481678	5.820088	-0.810735	3.604379	-14.675573	-4.718525	0.762553	5.446047	-0.863126	0.797006	0.430352	6.465489
50	3	-10.772354	-50.964294	1.939768	13.371773	8.309180	-30.875584	-16.273038	7.011272	-14.676401	3.624636	6.623348	4.245530	6.228367	5.439209	-17.616420	6.601234	-2.403346	6.743215	-19.684128	-5.298292	-0.416173	-0.244107	2.448830	5.284059	4.498478	5.776344	-10.772354	-36.666856	1.939768	12.903001	8.309180	-24.572237	-16.273038	7.011272	-14.594175	3.624636	6.623348	4.245530	1.833635	5.439209	-17.687600	6.601234	-2.403346	6.743215	-16.103865	-5.298292	-0.416173	-0.244107	1.090509	-0.692412	-0.303022	5.776344	5.659091	23.267794	6.620784	-35.333996	-3.219867	17.456942	2.973753	0.438111	6.351942	-8.446121	-7.548206	-3.768950	1.850301	5.439209	15.140445	-5.047305	5.317151	6.743215	9.757346	5.684875	4.496939	4.872537	-4.433247	-6.817102	-0.111152	-0.793449
63	3	-11.917970	-35.411534	-3.526175	17.588896	7.355378	-22.796273	-15.580096	3.868584	-6.798123	4.913816	6.239496	6.780520	1.326890	6.321215	-23.192260	7.620782	-1.276013	5.685537	-25.252308	-8.405204	1.464705	-0.211555	1.386201	5.579158	1.086855	7.029383	2.111685	24.515375	2.414651	-14.060391	-1.361143	23.200421	3.877702	1.555999	8.853178	-6.785962	-6.613001	-6.130369	-0.732927	6.321215	9.688941	-3.990133	7.969741	5.685537	7.473020	6.834467	6.210721	5.708577	-0.940567	0.496555	-1.861421	3.672840	-11.917970	-31.538371	-3.526175	17.588896	7.355378	-22.796000	-15.577298	3.868584	-6.793705	4.913816	6.239497	6.780520	-0.816093	6.321215	-26.067237	7.620782	-1.276013	5.685537	-25.252180	-8.405204	1.464705	-0.211555	1.383292	2.349838	-5.164236	7.029383
68	3	-12.122752	-41.227465	1.083901	16.700989	6.188984	-25.508698	-10.730160	7.286785	-18.348319	6.996668	3.699105	7.589843	2.196239	7.666826	-27.395996	4.582307	-4.816050	7.004551	-25.433733	-6.403575	0.999161	0.255122	1.806791	4.474320	-0.288022	4.171662	4.049564	25.397997	7.033758	-18.770251	-5.323683	19.846204	4.704307	1.987327	5.809658	-3.050646	-12.563480	-3.138406	2.198920	7.666826	8.132390	-3.911713	6.885746	7.004551	8.517487	9.418362	6.626592	6.451860	-4.547740	0.004706	-0.246893	-2.102878	-12.122752	-37.325146	1.083901	15.919075	6.188984	-25.508681	-10.730160	7.286785	-14.540055	6.996668	3.699105	7.589843	2.149715	7.666826	-26.731072	4.582307	-4.816050	7.004551	-23.227755	-6.403575	0.999161	0.255122	0.449477	1.525867	-4.734994	4.171662
71	3	-8.400838	-33.307975	4.038537	17.155881	5.108436	-20.238167	-16.742223	4.323575	-14.398598	8.084477	5.934497	7.379721	5.910922	6.356953	-25.937909	3.383821	-7.404735	6.016349	-22.070316	-7.868574	1.937574	0.336965	1.520311	6.529370	6.718371	6.685854	5.155940	24.676925	8.108722	-20.498572	-3.942273	20.687370	2.300940	-2.166366	11.090027	-3.386100	-10.864981	-0.994481	-0.229860	6.356953	8.849018	-6.986399	3.843491	6.016349	7.325195	6.413620	6.084567	6.647727	-6.639497	0.088431	2.174273	1.608177	1.024911	14.039014	8.108722	-13.348892	-0.984088	14.353150	-1.675485	-2.166366	11.090027	-3.375280	-10.864981	-0.994481	-0.229822	6.356953	5.783715	-1.155438	3.843480	6.016349	4.002242	0.852388	5.497186	6.647727	-6.639494	0.094430	2.174541	1.608177
72	3	6.480379	26.660388	6.808879	-25.178144	-4.055754	14.738164	7.946038	-4.548861	9.372014	-4.897970	-12.253240	-5.459678	3.812917	5.521899	11.438390	-5.132886	9.465302	6.339147	10.913722	6.121002	7.597992	8.309793	-4.625792	-5.999541	-0.077826	2.236548	-4.980679	-32.538167	0.941658	19.555463	7.841610	-29.628010	-20.622671	1.715958	-6.568546	7.553188	4.435052	5.795924	4.398559	5.521899	-25.932524	7.263096	0.885671	6.339147	-17.379497	-5.586810	2.104767	1.973955	1.151812	-1.384836	0.704037	8.866970	-5.001028	-42.792939	0.941658	19.597314	7.841610	-32.669864	-20.638213	1.715958	-6.653371	7.553188	4.435052	5.795924	6.921774	5.521899	-21.013543	7.263096	0.885671	6.339147	-17.479818	-5.586842	2.104767	1.952647	1.263134	0.506236	3.315985	8.866970
76	3	-8.749410	-38.341969	2.365804	14.829430	5.091013	-29.243405	-18.444574	5.983030	-9.278036	5.844461	6.268831	6.548270	7.023079	8.478525	-31.956570	8.113252	-2.408969	6.003916	-14.129178	-8.493697	-0.066149	1.820624	0.747380	7.564444	4.423456	7.071239	6.741094	24.600620	7.543225	-32.792786	-7.642883	17.425713	2.018973	-0.352424	10.783622	-5.218578	-7.961715	-6.369780	6.225055	8.478525	11.616007	-3.610076	6.219681	6.003916	8.420020	4.819126	6.419328	7.196597	-5.103419	1.358626	3.426028	0.440961	-1.413502	5.422363	2.366534	-5.219234	5.086458	4.286072	-2.987390	-0.347187	10.741549	-5.218551	-2.234883	-6.366691	6.426818	8.478525	-7.687124	2.559323	2.020768	6.003916	-2.175050	-1.709569	-0.050447	7.196597	-4.721888	1.475975	3.580409	0.443313
78	3	-11.647955	-39.788391	-0.923451	16.912472	6.844813	-27.155954	-18.865869	6.100312	-13.084381	4.202790	7.943811	6.479930	5.082377	8.201352	-28.140289	7.148259	0.518065	5.611881	-15.398192	-10.974311	2.654374	-2.584434	0.588297	4.970906	1.401434	6.530522	-0.464997	10.776067	5.150673	-29.008427	-0.564576	15.068543	0.913803	-0.344046	8.095087	-3.596877	-7.908183	-5.904659	2.160772	8.201352	2.848415	-4.681549	9.850808	5.611881	6.245237	0.151866	8.332596	3.738091	-5.272354	-2.202202	-3.599877	3.447881	-0.790726	-10.400944	5.150672	-14.854229	0.329885	12.414403	0.305058	6.100312	1.762261	-0.622438	-2.925470	-0.113242	5.082377	8.201352	2.569158	1.845136	9.285927	5.611881	-0.068540	-0.182852	8.321943	3.633654	0.588297	4.970906	1.401434	6.530522
82	3	-4.334602	-36.439891	3.379920	15.550598	7.751570	-20.608428	-17.649107	6.188902	-13.677336	8.256866	4.282779	6.653342	6.199473	7.017965	-22.655766	6.223267	-5.041313	6.605170	-19.281475	-10.528970	1.754934	2.593675	1.663008	8.118890	6.437493	4.487183	4.296374	6.042853	9.273382	-13.405263	1.509666	-4.897584	-0.784643	-0.002161	3.839967	2.865871	-6.256769	6.544669	6.200714	7.017965	8.431843	0.422105	1.831516	6.605170	1.232728	0.536560	7.997694	8.726421	-0.093862	3.730611	6.858837	-0.253436	4.420407	11.213236	9.277190	-19.114246	1.484489	4.157805	-0.723078	-0.082521	10.375217	-2.264801	-10.607443	1.889039	6.200714	7.017965	8.544675	0.304076	1.840276	6.605170	6.149775	0.599697	7.997824	8.727246	-0.093863	3.730608	6.858836	-1.004504
86	3	-3.957563	-33.352692	3.074474	18.237518	7.825341	-23.672352	-19.801465	6.255167	-12.600297	3.076869	3.026283	6.920883	3.989399	6.597065	-20.463179	6.441063	-3.708024	7.288915	-21.177917	-4.482230	4.173667	3.124291	2.848016	7.240515	3.795139	6.887652	5.555921	26.096690	6.679835	-29.389358	-3.812593	17.845955	2.527617	-0.282734	2.363717	-9.335926	-14.976404	-2.778420	2.656331	6.597065	14.219539	-0.530145	6.699101	7.288915	8.105898	9.022144	7.902532	6.861495	-2.303458	-1.188536	0.440567	0.401295	-1.463573	6.703153	6.562769	-8.889017	3.005706	3.317082	-8.750842	-0.282722	2.360949	-9.189009	-14.343923	-2.458246	2.656348	6.597065	2.969404	4.803960	2.731563	7.288915	1.242827	1.054289	6.001944	6.860679	-2.302433	-1.135935	0.440576	0.440169
91	3	4.813748	26.597632	6.323013	-23.110466	-8.241955	5.756110	1.765247	-1.123048	9.992609	-6.739344	-10.230983	-2.070670	6.295388	9.099267	12.096000	-3.989057	5.568890	7.779828	11.801463	4.998352	7.081279	5.869654	-3.996837	2.265086	6.321132	1.884545	-10.240712	-34.397283	4.328058	15.081760	4.558045	-41.035336	-25.086466	4.150385	-10.610535	4.569542	5.835929	9.170457	6.295388	9.099267	-29.973091	4.082562	-7.076383	7.779828	-13.913202	-14.342419	1.060041	0.506158	1.768505	7.060230	6.346591	7.573821	-5.870685	6.279769	6.309349	-7.140227	-3.731591	-10.299940	-2.392961	-1.109636	3.983641	-1.573395	-5.357304	4.311650	6.295388	9.099267	2.454661	-1.821818	5.565915	7.779828	1.591886	-1.234111	1.699301	5.869069	-3.996606	2.265171	6.321211	1.884554
95	3	-0.928108	-15.589087	6.581337	-5.106275	-4.965770	-9.376934	2.835781	6.756799	-6.482712	9.038106	3.112517	5.310530	6.418497	5.224417	2.992067	0.908084	3.203034	3.483836	-9.063678	0.365171	7.678584	2.861529	1.607335	7.251664	6.490644	6.298779	6.742434	21.978116	6.581337	-31.164717	-5.246030	22.061261	7.039158	0.270244	10.082616	-3.966401	-3.835831	-4.717428	5.231932	5.224417	15.087676	-5.479419	3.241123	3.483836	10.155800	6.344629	9.384933	7.374987	-6.865591	-0.919023	3.280291	0.693562	-9.074918	-41.149754	0.946024	18.810811	7.214521	-24.043148	-14.489906	6.756799	-6.733045	9.039091	9.613498	5.310530	6.418497	5.224417	-13.287415	4.790730	-5.597181	3.483836	-22.559502	-10.658809	3.367671	2.861122	1.607335	7.251664	6.490644	6.298779
100	3	-10.111211	-40.924097	5.939515	6.888674	6.957136	-28.473037	-11.336738	8.164830	-9.154701	6.847572	5.985237	8.044394	2.246703	4.696063	-23.464499	5.170580	-8.028723	5.564346	-11.830835	-10.580483	4.584017	3.712344	1.217683	5.103121	1.532364	3.799279	5.299245	20.577076	8.866521	-28.012550	-2.155889	20.963650	8.135372	1.534122	7.766241	-5.909178	-7.956159	-3.595290	8.331167	4.696063	18.121255	-3.939261	4.339771	5.564346	9.790681	8.197845	8.049722	6.327019	-1.039238	3.827211	4.567261	-1.688324	5.299453	25.162424	8.866521	-28.253632	-2.155898	23.289386	8.135468	1.533961	7.963084	-5.909178	-7.956159	-3.595290	2.242448	4.696063	15.988374	-3.939261	4.339771	5.564346	9.820575	8.197919	8.049724	6.327430	-3.585169	-0.009573	1.423899	-1.688373
