4	3	11	-17.483769	0.273250	-3.504377	-10.992775	2.392146	-11.029729	9.708712	1.647632	-6.650482	-5.837023	13.034462	-6.324029	-15.290931	-19.382699	-37.271553	-30.503947	-7.243901	12.845426	11.097135	-6.046588	-6.020525	-27.815470	-11.127375	-7.560264	-4.927359	-3.879884	-14.855646	-9.061207	-17.144205	-17.499518	-5.984442	-19.974200	1.960018
4	3	25	-23.106870	9.320318	-0.136564	14.689107	12.091695	6.857485	-3.765539	9.127270	10.659683	-39.603910	21.988989	13.148507	8.390346	-31.912085	-31.558855	-44.583243	7.539655	12.837007	10.795235	-5.454305	13.112968	-43.093585	-11.908616	-21.951550	16.034171	-39.783920	-58.768380	17.093031	10.291328	14.103830	6.944461	5.664710	-1.954322
5	3	48	5.966598	-28.977622	-23.759570	-47.808189	-27.041699	-39.660015	-7.030616	-27.582672	-31.140792	15.603567	-33.407550	-37.943903	-24.619912	10.104767	2.144352	18.167986	-20.225685	-23.785264	-23.646481	-2.052159	-46.501305	17.340944	-15.983111	16.194429	-33.573095	20.066166	21.768869	-44.786453	-31.577226	-37.603074	-24.171020	-20.949451	-1.293385
5	3	41	-19.145121	6.781893	2.086788	17.038899	10.491304	7.253688	-5.653845	12.587497	13.883554	-48.263330	23.649025	16.488255	6.200813	-30.776744	-20.457178	-38.897602	9.739865	8.942739	14.464400	3.943221	18.700216	-29.184525	2.367205	-30.864828	14.978730	-34.482954	-50.648583	16.693526	18.267651	14.449755	6.488155	9.306711	-14.207873
5	3	11	-11.733968	-0.655090	-6.704969	-14.155892	0.800981	-13.290989	15.380634	2.174773	-4.949139	-9.036593	8.485349	-9.698055	-13.504940	-13.954907	-31.692608	-19.099280	-8.228319	10.360218	14.808021	-2.087305	-18.361594	-16.930174	-2.369206	-6.312857	-5.216580	-1.338271	-13.878836	-11.879478	-14.800792	-16.145070	-14.352922	-20.510213	-0.194790
6	6	56	-3.147810	-29.432972	-27.700261	-50.109987	-27.186225	-41.860782	2.534482	-21.920589	-24.333407	20.192284	-28.984783	-32.198786	-20.947450	1.816210	-0.685107	16.802197	-21.959082	-14.736942	-13.607319	-4.762642	-44.903711	10.454195	-30.186368	15.464521	-30.455375	20.486795	19.446526	-38.246458	-41.929226	-34.420519	-28.995946	-37.221926	-7.223747
6	6	18	-19.433859	-3.509109	-17.293770	-17.591664	-2.002832	-15.806680	15.000405	-6.581754	-2.580134	-1.776325	9.077941	-5.124190	-14.455773	-15.629496	-30.445226	-19.351350	-18.973412	13.914593	10.830320	-4.182956	-25.059693	-22.913050	-18.628755	-3.192948	-5.960602	4.570107	-5.921991	-15.985933	-29.794737	-24.827943	-19.276632	-29.049097	1.825728
6	6	20	-23.037867	0.913701	-0.142118	21.220183	4.357051	8.272385	1.268740	6.478540	14.487570	-26.272784	23.317663	14.964612	4.430061	-35.454212	-27.748676	-45.121935	2.744620	14.160306	11.148299	-1.375976	13.570949	-39.287507	-4.352304	-17.709203	16.491979	-30.071399	-53.100346	19.352172	14.718394	15.878330	1.406239	3.382949	-8.207719
6	6	4	-16.833695	-21.974818	-28.858580	-38.638019	-18.336572	-33.444655	4.347477	-17.659726	-17.048412	12.311793	-10.084484	-21.663786	-12.393315	-4.626057	-13.833459	0.109797	-22.876939	-2.986976	-3.074206	-6.189469	-35.432401	-10.588283	-18.682468	9.505851	-24.308423	15.366767	-0.125098	-29.744272	-41.917514	-35.202721	-25.333209	-34.106876	-10.452939
6	6	1	-23.904088	3.153079	-9.089675	10.284681	-0.023760	1.066343	2.927086	0.958096	11.520411	-26.064595	20.323587	10.852852	4.072742	-33.705341	-30.738843	-37.613754	-5.388924	14.187783	17.471171	-4.067663	7.760816	-38.075710	-10.219922	-10.762885	11.018343	-14.465701	-53.753242	17.157222	11.409435	13.895256	-1.469014	3.079000	-6.721978
6	6	1	-24.040597	3.331405	-8.715111	12.194770	-0.970058	0.449038	3.141669	0.880906	11.506827	-26.073738	19.872645	10.064770	4.081439	-33.714635	-30.736784	-37.614162	-5.143065	14.187779	17.474479	-4.048075	7.758853	-38.088744	-10.536366	-10.773133	11.030754	-14.388016	-54.270521	17.939333	11.440563	14.890546	-1.178644	3.227595	-6.193646
7	2	55	-0.574908	-22.397597	-26.602114	-52.601960	-22.504647	-33.018611	2.444516	-18.707844	-30.117771	18.880774	-21.913856	-38.352390	-17.613019	1.335364	-4.671430	16.580941	-25.176396	-15.989752	-19.934851	-5.611641	-46.509405	10.815520	-19.632958	18.049411	-29.498058	20.748673	15.044448	-39.157495	-37.362264	-27.014900	-17.243306	-24.690899	-8.847961
7	2	45	-24.362567	0.992131	-3.030836	12.056158	5.871549	7.132399	2.100064	7.843074	16.368905	-37.954754	21.072374	10.869062	5.557514	-34.253326	-35.286936	-42.891871	0.712525	13.947458	10.138021	-7.068827	7.097072	-40.861065	-9.217508	-22.330259	8.525699	-38.941868	-56.951753	19.603563	11.024169	14.826446	2.150654	9.496332	-8.831258
8	2	29	-22.234322	-19.304790	-31.268462	-36.798657	-22.614715	-35.290117	4.505544	-21.700657	-24.946403	11.539367	-5.434209	-28.208492	-10.231874	-8.860682	-5.452482	-3.352710	-25.072833	-9.795535	-11.733579	-10.678796	-30.949110	-9.374475	-13.818406	12.130266	-25.470714	15.087895	-7.137515	-29.005733	-32.219492	-35.756393	-20.901942	-23.322857	-9.933178
8	2	71	-0.980823	-31.734893	-22.068570	-48.244754	-38.464065	-50.013191	-2.732301	-18.310782	-33.650683	23.359662	-29.198364	-34.554667	-28.327582	3.833700	7.758910	12.271720	-30.387368	-19.468410	-24.894910	-4.579524	-39.730199	10.482769	-27.558000	16.699526	-34.691486	20.398902	15.434806	-40.208039	-32.229816	-32.983929	-23.048421	-22.395147	-6.183311
9	2	40	-21.321340	12.306775	0.219781	14.798259	4.029257	5.932367	2.122804	11.236851	18.462282	-50.833881	22.842735	16.066714	2.769195	-22.696269	-36.799936	-35.069015	2.241903	14.174668	10.065228	1.059407	9.646141	-35.344433	-2.475109	-16.283629	13.315118	-34.742196	-48.832547	18.751791	15.428969	13.623275	6.283773	10.425908	-10.884966
9	2	60	-0.175724	-25.308733	-22.484923	-47.068255	-23.178062	-36.201478	4.505332	-16.696808	-31.779602	16.931291	-21.745353	-34.531085	-17.461982	6.506112	-2.934493	19.328075	-23.879304	-16.215615	-27.225971	-3.244881	-37.678315	12.246933	-28.273654	17.999026	-26.923342	20.852831	16.887428	-36.598899	-34.635761	-27.961093	-24.288603	-27.367433	-6.539812
10	2	84	-7.387354	-34.976270	-25.918694	-52.180178	-26.773001	-43.716665	0.433459	-24.912557	-39.094390	23.575302	-26.129976	-42.754753	-20.915813	4.826706	-0.323176	14.316766	-24.202560	-16.118823	-14.420163	-3.348194	-36.984230	8.386035	-24.905335	15.744392	-25.854859	17.241725	17.100681	-41.568911	-34.912480	-30.902327	-24.528725	-35.021669	-7.890708
10	2	16	-23.616870	1.054596	1.826836	17.735412	8.289123	10.986548	-4.297871	11.765310	13.964522	-42.779229	22.551836	14.901949	4.872612	-29.568158	-23.627008	-40.659980	7.485990	10.893295	8.739107	3.737540	17.873817	-35.593815	4.491645	-17.538562	16.976070	-39.365140	-34.853468	21.182201	17.650030	15.100878	6.936066	7.244551	-9.259332
11	4	24	-18.599656	0.773474	-3.506733	11.276682	4.132298	12.276077	0.757063	7.202364	14.590175	-49.579844	22.690147	8.972645	3.409560	-27.385079	-32.555325	-39.840448	4.545863	10.554436	4.794956	-3.564201	7.674919	-48.100556	-0.483369	-22.532324	10.917227	-32.312927	-60.902232	17.090047	13.462494	12.378954	2.697184	5.290002	-7.892436
11	4	56	4.181444	-36.752900	-18.806656	-44.183314	-26.746179	-38.606483	-13.835432	-29.106448	-33.100110	16.793745	-36.016430	-35.278529	-20.103312	8.450693	6.745123	14.417019	-26.412837	-23.858907	-30.058220	-5.532076	-50.171225	12.452301	-20.976174	16.544842	-33.815568	19.709215	19.150220	-50.641922	-36.912763	-41.886435	-25.521330	-34.054326	-1.799852
11	4	17	-3.214784	-34.618705	-31.245412	-44.898840	-21.025441	-26.307111	-2.618170	-27.412001	-33.266191	9.513773	-21.724223	-27.171714	-7.249368	-4.123624	-4.669316	3.894135	-20.575532	-17.385555	-12.147904	-5.532180	-43.723583	-2.436706	-17.279765	16.544714	-24.012359	15.772738	4.061970	-40.731665	-36.847328	-31.867810	-22.015129	-32.079484	-7.922293
11	4	3	-12.661103	-30.344401	-30.929267	-37.897585	-19.987366	-22.572157	-2.601340	-20.927485	-26.539459	5.616984	-12.645287	-22.533047	-5.243237	-9.753132	-13.441781	-2.737074	-21.582047	-10.938790	-5.824406	-11.477318	-38.736299	-14.362026	-10.820111	11.425930	-20.977264	13.560647	-2.963841	-32.337824	-36.147177	-37.309150	-20.152976	-29.650237	-7.913449
12	3	40	-23.783352	7.379691	5.283363	15.193383	10.668908	13.010258	-11.056525	10.214044	10.335177	-45.179270	16.216691	15.414316	6.023930	-38.169032	-24.139214	-40.339422	6.393707	9.992348	9.385895	1.992030	19.475407	-39.029306	2.499667	-28.460461	17.667706	-33.179111	-54.124551	18.741967	13.635141	11.919637	6.291767	7.340088	-8.885716
12	3	58	-3.017844	-37.386085	-18.956592	-50.682140	-27.126418	-32.621893	-2.783311	-28.697905	-36.103960	25.882023	-27.111497	-34.445852	-21.676623	4.073858	1.655882	18.429151	-35.150679	-17.619804	-15.710443	-6.775555	-45.471903	11.262031	-29.767975	16.577449	-22.061142	20.850111	14.298982	-43.188774	-38.492341	-31.583977	-28.432560	-26.008111	-9.146855
12	3	2	-16.901031	-5.557591	-9.623301	-18.693230	1.996289	-3.574198	10.308665	-0.848537	-5.879343	-2.972448	9.627265	-4.036426	-10.904672	-13.069805	-34.687851	-14.312474	-19.367389	13.075404	7.621733	-4.670285	-26.547532	-22.762747	-14.539159	-0.321626	-4.316510	3.634556	-15.362823	-15.608954	-25.852294	-22.030067	-15.384146	-24.644930	-1.741088
13	3	46	-1.993035	-37.027780	-19.133386	-49.846538	-27.416779	-44.807236	-7.458270	-31.154052	-30.265133	20.641609	-32.886656	-33.422400	-21.235720	1.514246	6.256764	14.791474	-30.712990	-19.523221	-21.828688	-5.670871	-46.527653	10.229526	-30.714832	16.694900	-33.696857	19.576758	21.848509	-48.766164	-37.537496	-34.530745	-35.565543	-30.388382	4.587249
13	3	31	-17.998933	0.893182	-9.237220	5.283754	0.337166	7.758845	1.477454	1.264502	19.159395	-47.968722	17.569359	5.654899	4.096424	-34.589805	-24.334855	-37.876693	1.480880	13.604710	12.049950	-5.660868	13.361797	-44.871490	0.890650	-14.978943	9.093783	-25.638239	-51.112985	17.659650	8.129070	12.756707	-0.269543	1.795182	-10.868438
13	3	23	-13.444666	-2.068683	-18.570172	-21.486062	-0.259864	-15.706693	15.369055	-2.175921	-2.360816	-8.802573	5.923956	-8.976233	-10.407516	-16.326844	-26.611807	-18.755596	-19.002301	13.603037	5.397294	-5.660868	-25.222438	-30.798828	-10.773979	-1.591223	-8.431770	4.160338	-10.320933	-13.630888	-18.864795	-24.128241	-16.969718	-29.553039	4.410342
14	3	62	4.397593	-32.656687	-10.947755	-43.409573	-18.595131	-31.879159	-11.826355	-22.988837	-29.856158	17.935261	-20.958577	-28.581603	-20.569737	12.903594	4.744447	18.557415	-25.025554	-19.691998	-26.932937	-2.591010	-41.342673	13.763969	-30.472430	16.361296	-26.617121	18.460141	21.700054	-47.291041	-37.839063	-37.481472	-17.883528	-27.303518	-6.969147
14	3	19	-24.142118	1.130600	-3.098808	12.727423	2.983830	5.919892	-0.707314	7.324064	13.195093	-38.938263	25.918756	11.718204	0.361745	-25.282300	-29.578947	-29.993339	3.968855	9.137692	11.145579	-1.836720	9.097091	-47.142605	-7.879814	-16.831288	9.641518	-38.507895	-58.680940	19.575953	11.601077	12.184564	-1.258693	5.609118	-9.309190
14	3	19	-13.690315	-6.091623	-17.012853	-22.450859	-2.508979	-7.549276	15.878280	-3.773935	-12.360374	-7.642945	10.931913	-11.918554	-15.447553	-8.966887	-35.395613	-15.000241	-24.916105	9.115129	5.337671	-1.834349	-21.397699	-23.231700	-15.683587	-0.776440	-2.007870	3.288844	-10.385669	-18.732388	-20.942073	-25.368583	-13.393727	-34.063782	0.800944
15	2	65	-3.173772	-36.274426	-27.178613	-50.205263	-40.530091	-37.785971	-6.433440	-27.746676	-36.731933	24.635137	-35.659788	-31.475700	-18.864536	8.444649	3.406554	10.119799	-23.770543	-17.336223	-23.186803	-4.237185	-48.065501	12.985310	-32.253817	18.234835	-26.149031	17.782883	18.615896	-43.930085	-35.025891	-35.687954	-25.298352	-22.690701	-4.073898
15	2	35	-31.194288	-10.360412	-22.072690	-25.169142	-7.766933	-13.111124	17.345065	-6.221202	-10.128313	-2.138443	0.931019	-6.659591	-3.782324	-9.473770	-26.209298	-16.734380	-22.567583	5.261492	3.700250	-5.384139	-23.442636	-9.973105	-15.007954	5.231995	-0.057553	6.451186	-12.595897	-14.234080	-24.338144	-30.455491	-15.490135	-24.589410	-2.108891
16	3	44	-1.999432	-35.500650	-19.020624	-51.279790	-35.903383	-45.288221	-1.929926	-26.959983	-35.852506	28.185058	-32.140858	-42.153373	-26.955318	3.571976	2.127396	17.210454	-31.937124	-21.011184	-18.188810	-5.162561	-37.000446	7.395125	-25.898238	17.409439	-25.615248	19.715914	13.513050	-40.953316	-34.981560	-28.568320	-22.603366	-28.288234	-4.793000
16	3	55	-17.583399	-22.073130	-23.983177	-44.762844	-23.658731	-28.653079	1.078134	-18.012138	-25.620204	11.969427	-6.801175	-30.260219	-12.171790	-6.686186	-14.710118	-1.456526	-28.613276	-11.080927	-8.247248	-8.931890	-27.591250	-8.580144	-8.755482	11.736345	-17.782820	17.024844	-10.046520	-25.699308	-34.867835	-28.026958	-17.322685	-30.818602	-10.493035
16	3	1	-10.741693	-27.939310	-23.934710	-46.129574	-23.984829	-30.410168	1.003969	-24.380973	-29.458451	24.416553	-16.435793	-30.901431	-12.210434	-1.839934	-4.024960	9.475998	-28.616437	-16.840909	-13.210199	-8.931771	-28.126611	-1.842712	-14.006690	13.796486	-17.783624	19.654693	-1.508739	-32.169338	-34.971917	-25.775135	-20.760506	-30.854341	-10.355640
17	10	69	0.988308	-36.922246	-12.712538	-38.227849	-25.924172	-40.840650	-3.603416	-31.597370	-22.634613	21.831183	-35.746924	-38.823188	-21.296984	6.323229	7.611502	15.024256	-31.115980	-23.955063	-19.955723	-6.360368	-42.565840	12.414047	-29.817947	14.349153	-27.327935	22.269393	18.901834	-49.089782	-41.487601	-31.808135	-22.038355	-33.629999	-4.511006
17	10	13	-4.339531	-4.376016	-11.518473	-20.100696	0.086944	-11.722066	13.219602	-0.100837	-4.309740	-5.048171	9.035463	-9.718380	-10.854989	-5.766939	-29.834498	-15.811055	-20.103550	10.948902	2.311970	-4.334734	-25.606478	-21.722182	-16.079044	-0.898455	-5.765148	4.094597	-2.601858	-9.035737	-27.014406	-21.333283	-11.470749	-32.198986	4.978259
17	10	1	-14.072773	2.984778	-7.626502	9.497415	1.310730	0.567444	7.860008	6.898951	8.439507	-31.195344	20.512797	5.377942	2.664757	-17.363684	-29.674439	-44.347417	-4.199526	10.962883	5.580437	-4.334739	7.178123	-38.159222	-11.436907	-17.110926	9.683929	-23.879916	-46.826243	18.101509	9.545284	12.792455	4.678748	5.408750	0.261451
17	10	1	-14.350553	2.493983	-9.914699	7.542526	0.162641	0.114736	7.898263	6.447063	8.126156	-31.217328	20.266958	5.031888	2.684299	-17.364692	-29.656764	-44.347499	-6.764002	10.962883	6.046305	-4.334739	7.178249	-38.008860	-11.434432	-17.094824	9.684695	-23.729219	-46.730638	18.107379	9.547530	12.792523	4.702720	3.852115	0.584014
17	10	1	-14.325515	2.502589	-9.592336	7.486608	0.271506	0.432650	7.898827	6.437536	8.087263	-31.205947	20.272483	5.056847	2.669777	-17.361564	-29.664831	-44.347492	-6.803132	10.962883	6.039576	-4.334739	7.178219	-38.007554	-11.443677	-17.092029	9.687217	-23.747509	-46.636669	18.104581	9.536283	12.792498	4.690433	3.711439	0.483958
17	10	1	-14.002163	3.117833	-8.240577	9.971183	0.913797	0.178500	7.848566	7.086206	8.725826	-31.217194	20.595101	5.506241	2.695968	-17.374328	-29.661029	-44.347327	-3.725930	10.962882	5.331449	-4.334739	7.178150	-38.233038	-11.397525	-17.126859	9.673629	-23.945206	-47.054065	18.104652	9.585128	12.792499	4.693451	6.023843	0.444057
17	10	1	-14.012355	2.988673	-8.974568	9.416466	0.536497	-0.062823	7.871589	6.955389	8.628441	-31.239341	20.572086	5.450926	2.711607	-17.373305	-29.641356	-44.347236	-4.218734	10.962881	5.292231	-4.334739	7.178205	-38.140907	-11.359726	-17.110677	9.665892	-23.924990	-47.043007	18.106759	9.597358	12.792545	4.702637	5.662780	0.605633
17	10	1	-14.273890	2.542554	-9.131992	7.524630	0.463675	0.635730	7.898590	6.456413	8.072857	-31.200166	20.302279	5.095194	2.660749	-17.359406	-29.669115	-44.347481	-6.639410	10.962883	5.977872	-4.334739	7.178197	-38.009533	-11.445220	-17.089563	9.687988	-23.768451	-46.586033	18.102339	9.530178	12.792481	4.680870	3.681537	0.411232
17	10	1	-14.005579	3.121686	-8.156024	9.999596	0.963318	0.211939	7.846058	7.089175	8.724896	-31.214485	20.592459	5.504335	2.693478	-17.374154	-29.663053	-44.347339	-3.714521	10.962882	5.347652	-4.334739	7.178144	-38.239783	-11.402352	-17.128424	9.674712	-23.943426	-47.046149	18.104373	9.582437	12.792494	4.692190	6.034537	0.422909
17	10	1	-14.131615	2.737702	-9.657813	8.511850	0.263124	-0.246559	7.887854	6.707637	8.423454	-31.252747	20.452282	5.277106	2.717649	-17.371421	-29.628364	-44.347320	-5.317930	10.962881	5.537760	-4.334739	7.178263	-38.055612	-11.353238	-17.099907	9.665970	-23.844019	-46.962347	18.108689	9.591946	12.792577	4.710383	4.962097	0.716349
18	3	86	-2.754138	-30.966857	-19.901985	-54.505395	-30.844994	-44.161730	1.588927	-26.486231	-37.045028	24.764309	-28.481482	-42.002467	-28.537792	12.187391	1.568353	13.988602	-29.929387	-18.025812	-17.866754	-3.754729	-52.710237	8.470297	-25.174755	16.741717	-35.775350	18.704595	17.141530	-39.578819	-37.530359	-32.095432	-29.171424	-27.539714	-3.356091
18	3	13	-15.758005	8.434615	3.252257	14.845262	10.405396	9.745601	-1.005836	10.394534	11.699909	-41.336777	19.505460	18.078488	5.757706	-42.180299	-24.339950	-37.150141	8.819763	9.245104	15.599714	1.095539	15.656373	-35.551480	1.691248	-26.236833	12.153037	-38.656010	-52.373991	20.228389	14.185124	10.263262	5.665617	3.516509	-6.324390
18	3	1	-13.415218	3.330193	3.220405	-4.728776	4.587689	7.376019	5.934613	3.754275	5.180424	-25.164602	12.105807	6.114445	-5.079902	-34.501245	-29.194501	-30.341106	2.142541	9.291191	21.906228	1.095522	0.707221	-29.292557	7.196529	-21.315274	-1.038303	-16.035292	-32.118689	3.905170	0.143601	-3.864711	-0.186185	-3.854526	-8.724765
19	1	100	-2.647575	-26.156131	-25.194342	-48.472052	-33.958424	-40.519324	-2.203206	-32.848562	-26.729774	24.950839	-33.350410	-37.270026	-25.537636	7.539670	1.598087	16.559861	-28.096319	-19.664929	-28.659995	-2.323202	-40.866699	8.543942	-30.064526	14.703650	-28.994468	20.292992	22.090449	-43.330959	-35.629076	-31.833025	-21.489115	-25.647561	-4.630842
20	3	34	-13.976316	-0.193548	2.856707	16.843867	6.922828	11.538453	-7.136846	5.793535	9.316330	-36.027152	23.217961	16.777056	4.182776	-32.755960	-31.958399	-45.101101	10.098407	8.529860	10.404977	-2.679985	18.573906	-43.299165	1.294490	-28.891089	11.547571	-45.299727	-49.223825	17.622108	8.263124	14.143141	3.417891	0.525668	-2.650832
20	3	50	-0.601175	-38.765619	-15.967320	-50.542021	-33.544163	-45.529653	-5.683113	-31.241760	-32.040485	25.895614	-23.681638	-35.423372	-21.873964	3.152360	3.833247	15.472826	-24.673924	-22.684718	-24.964796	-8.667223	-47.392333	6.398288	-30.675341	14.025692	-26.273225	19.595753	18.402970	-40.039311	-30.998856	-37.595151	-29.316141	-29.701383	-6.195908
20	3	16	-13.727987	-30.725452	-25.833594	-39.606124	-19.153658	-33.317002	1.150355	-25.501887	-25.906532	11.126648	-8.886738	-26.094819	-7.152727	-6.937718	-6.184282	-1.196443	-21.159352	-11.549192	-10.441444	-9.031684	-34.828854	-11.005471	-16.383219	13.450828	-17.373670	13.287015	1.880004	-27.601525	-30.994568	-33.055198	-18.657912	-29.921635	-8.225991
21	2	62	-0.038706	-21.881070	-21.372793	-51.007654	-22.869891	-35.669176	0.043912	-25.957401	-22.218926	22.564731	-13.504889	-38.833504	-17.470618	8.519414	-0.761082	20.671178	-19.479364	-16.331890	-23.530724	-0.079208	-39.518738	11.890288	-19.518966	15.831932	-20.476419	18.754123	18.211756	-43.453840	-32.007267	-25.958705	-28.481901	-29.749814	-9.397432
21	2	38	-22.015087	4.131986	2.303564	15.766998	9.920761	12.548050	-3.085465	11.463145	10.926533	-47.719144	17.155829	16.007236	12.431274	-34.222029	-22.672144	-48.031389	3.951996	12.884230	8.534908	1.527149	20.003064	-39.459546	0.811379	-13.759318	17.064524	-43.347262	-34.504463	18.559256	16.652464	14.725506	5.704506	8.404302	-8.651824
22	3	45	-14.636630	6.026101	3.772932	18.103898	10.366155	6.743195	-10.228105	10.234225	8.353163	-50.429753	16.278338	18.645303	7.083596	-27.976190	-26.811800	-35.180755	8.213231	8.026162	11.918339	2.544200	21.290947	-38.462206	0.587489	-28.161743	16.962886	-43.879034	-44.952789	21.201657	14.460148	14.482172	6.998331	8.002066	-9.576557
22	3	53	-2.305408	-27.518198	-22.779940	-47.703282	-26.511405	-29.022453	0.744752	-27.759281	-35.046862	22.801927	-29.953084	-36.799311	-26.203365	5.541582	6.373385	14.076821	-34.206000	-17.687176	-29.572654	-2.068053	-35.222038	13.304328	-21.934477	16.959802	-32.368797	19.134868	26.806929	-37.621700	-35.955295	-33.194671	-34.201057	-30.121408	1.625116
22	3	2	-15.117977	1.503166	-7.194218	-19.456924	0.494434	-5.025778	5.579150	-1.329117	-5.450381	-10.593730	8.466258	-3.422672	-17.934425	-12.680256	-32.849225	-22.391873	-15.174627	12.619144	9.282692	-1.471580	-9.364250	-16.271222	-8.443091	-4.380760	-7.130398	-1.877546	-3.485492	-1.762815	-12.701833	-13.940381	-15.785703	-21.672726	4.624587
23	4	66	0.867514	-30.050225	-11.470100	-48.625785	-28.520538	-36.797470	-5.652172	-24.637776	-36.829994	22.437000	-35.953933	-42.106282	-20.047231	7.864582	4.826160	13.267568	-24.251405	-13.699952	-30.751815	-5.276044	-40.899444	16.768002	-36.785684	14.312736	-30.883971	19.256011	16.159369	-46.487056	-24.211781	-32.214244	-26.939325	-21.686153	-6.602759
23	4	6	-19.594659	-21.473088	-20.388460	-41.365536	-19.718772	-25.190314	3.215054	-17.935936	-26.786455	11.253937	-8.758689	-29.956924	-4.782201	-5.067285	-13.875354	-5.013438	-21.836667	-1.144625	-11.546763	-11.555550	-30.061479	-7.549543	-21.470323	9.140782	-17.620826	14.897475	-5.321276	-27.340613	-16.877303	-31.596622	-18.668442	-21.021824	-11.493697
23	4	24	-22.981492	0.849482	1.055587	10.191042	5.288229	11.558436	-1.179732	7.535635	11.453545	-45.494245	17.441929	14.834171	7.653999	-23.378542	-24.329198	-45.324595	7.096042	10.984252	12.105171	-0.412472	15.019718	-35.821911	-4.192527	-23.203595	14.394678	-34.107057	-54.139343	19.401681	15.867035	13.470281	6.321327	5.397167	-4.743539
23	4	4	-15.508071	-10.170543	-16.385385	-25.397680	-4.521614	-13.441878	13.833605	-4.863296	-8.431274	-6.990013	7.715375	-12.475741	-8.583413	-6.785813	-30.248970	-24.516705	-20.672410	14.496698	5.295283	-5.381050	-18.468515	-15.072880	-16.066790	-1.750178	-2.270683	7.473358	-8.038839	-11.824112	-16.562793	-21.878073	-13.254152	-27.707840	0.754797
