2	2	6.799629	-0.530933	0.939407	0.693963	7.694116	-11.649174	5.606259	0.939407	6.934017	7.694116
3	2	8.631274	0.497816	7.034889	1.360680	8.619266	-3.193894	5.962349	7.034889	6.812368	8.619266
7	2	-3.105566	-1.694530	5.995308	1.137580	-0.785721	2.661625	-3.088041	5.995308	-0.271380	-0.785721
8	2	-1.611915	2.398144	7.583162	4.729759	9.200094	9.566629	-2.355934	7.583162	0.243691	9.200094
10	2	-3.504773	1.538091	5.766576	7.577763	8.546945	3.775471	-3.636437	5.766576	5.310310	8.546945
11	2	-5.477567	7.051762	5.339822	6.544567	9.129602	7.291546	0.920887	5.339822	0.446573	9.129602
13	2	-2.300371	1.842174	6.263438	-1.133782	-2.364048	5.627639	-2.536260	6.263438	-4.404820	-2.364048
15	2	6.459255	-1.237587	6.089734	1.754313	7.497125	-5.258337	4.332230	6.089734	5.314548	7.497125
16	2	-9.645696	6.869939	4.942564	6.479025	6.703238	4.600992	-3.585728	4.942564	-1.604262	1.781605
18	2	-3.547951	-2.301851	6.021754	1.989532	1.192233	2.556340	-6.810915	6.021754	0.365631	1.192236
21	2	9.491633	-1.225991	7.441735	1.622218	6.976806	-2.644011	2.952657	7.441735	6.196225	6.976806
22	2	5.313892	-13.088428	8.399000	-7.515606	-0.875867	-0.919329	-7.845111	8.399000	-1.936499	-0.875867
25	2	-7.621269	0.914206	6.077637	4.327199	7.835230	6.481251	-4.126938	6.077637	0.616618	7.835230
26	2	-13.758619	4.593823	4.825040	1.972666	3.582654	-14.709587	6.614696	4.825040	4.541688	8.418645
29	2	-6.504783	3.891758	6.858017	4.725378	6.077335	4.697291	0.242094	6.858017	-1.034962	6.077335
31	2	7.920501	0.456882	6.865759	-0.542272	6.974620	-5.623132	6.258215	6.865759	5.312511	6.974620
34	2	-5.616994	0.642389	6.182797	0.099386	2.019570	-10.433784	6.913330	6.182797	6.020141	6.500990
41	2	10.353089	-2.090041	6.717464	2.080732	8.838899	-1.061002	3.234362	6.717464	7.381374	8.838899
42	2	8.974593	-3.560139	8.333988	3.833957	7.587785	-2.591199	0.701900	8.333988	6.349102	7.587786
44	2	-1.206946	-1.221935	7.980250	2.949754	1.074289	3.046910	-4.597057	7.980250	-3.212193	1.074289
45	2	6.566697	-3.125704	6.269206	-4.799333	-2.392722	-1.924474	2.563455	6.269206	0.086555	-2.392722
46	2	-13.473991	3.705895	5.165347	5.548358	6.647903	-8.332769	-1.360370	5.165347	-0.748689	0.815236
47	2	9.835982	-6.607606	7.254951	2.611437	4.671105	6.935500	-6.866665	7.254951	0.494401	-1.383184
48	2	-10.433026	0.026153	6.800584	0.929816	0.282871	-8.697709	4.630170	6.800584	6.056851	6.544883
50	2	-3.831104	4.602017	6.219334	5.155630	8.040658	10.291753	-1.463906	6.219334	-0.833496	8.040658
55	2	3.512302	-11.519205	8.522649	-3.290178	1.243071	8.674168	-9.486482	8.522649	-2.009703	5.784293
57	2	8.342526	-4.580306	6.688738	1.279937	6.073559	-7.214289	1.538734	6.688738	6.189625	6.073559
58	2	-5.477188	2.584770	8.037713	5.552924	6.053142	4.726372	-0.118917	8.037713	4.313012	6.053142
62	2	7.122639	-9.476255	5.649668	-6.684781	-1.820954	10.881177	-7.412380	5.649668	-3.563852	4.775399
63	2	3.737559	-6.057624	6.468415	-6.795925	-0.344509	-2.541045	-1.341867	6.468415	-6.417514	-0.344509
65	2	2.110647	-5.533470	6.039051	-2.341179	-1.095020	-4.089297	-1.338981	6.039051	0.669450	-1.095020
67	2	5.122665	0.816953	5.029740	-4.719910	8.236793	-7.733136	5.681866	5.029740	1.907965	8.236793
69	2	9.257592	-1.673058	7.935922	1.748289	8.725366	-7.500253	3.789729	7.935922	6.273619	8.725366
70	2	-9.279330	3.732414	3.344679	-0.191564	1.247671	3.451077	0.273264	3.344679	-2.024418	1.247671
72	2	5.119391	2.462338	7.119033	-2.505830	5.161925	-1.928652	4.435586	7.119033	3.137410	5.161926
75	2	4.477974	-0.001080	7.326111	5.281059	3.961582	-6.577981	4.370510	7.326111	5.732780	3.961582
76	2	-11.261563	1.134307	6.251792	4.179153	8.533244	4.341885	-5.315426	6.251792	1.359916	8.533244
80	2	-7.299718	6.354580	6.137033	6.171335	6.898795	8.701238	1.798077	6.137033	-0.438169	6.898795
82	2	-7.460570	5.100650	6.158110	5.138105	6.270338	9.914267	-0.279829	6.158110	0.416975	6.270338
83	2	8.765309	0.459671	5.171928	-0.001328	8.048398	-4.055791	2.040457	5.171928	5.336377	8.048398
85	2	-2.706658	-1.998534	7.011980	1.686476	0.206132	1.911695	-2.898895	7.011980	-1.302025	0.206135
88	2	6.511039	-1.272994	6.461194	-0.169432	6.887809	-4.046517	4.872448	6.461194	5.791487	6.887809
93	2	10.156418	-4.367037	6.613867	1.635895	6.628234	4.180170	-6.105704	6.613867	-2.996238	0.884994
95	2	-1.999637	-1.175679	8.402740	4.464826	4.231224	9.170984	-6.825724	8.402740	-1.422416	4.231224
97	2	-10.837380	-4.942988	6.880968	2.874852	2.346884	-5.144033	1.408201	6.880968	5.045346	8.696232
100	2	-1.922342	5.026378	7.220540	8.088078	8.375062	9.921311	-0.627786	7.220540	2.332752	8.375062
