23	2	5.600869	22.125316	5.835388	-40.732549	-4.078426	14.232862	2.523882	1.957295	11.466056	-5.998275	-7.184862	-5.036558	1.952983	9.072710	8.553374	-3.742149	6.083026	7.947170	9.444079	4.043154	8.492806	3.965406	-2.293073	-6.314410	-3.568989	1.563844	-8.142057	-35.145881	1.855636	8.619593	6.415085	-35.716616	-20.593839	7.050489	-5.152404	4.862112	7.408510	6.738482	1.952983	9.072710	-27.852564	5.772841	-4.270827	7.947170	-24.920226	-8.798501	3.162042	2.817113	0.079667	-0.192949	-3.711149	7.370390
24	2	-7.254339	-45.622164	1.964625	17.618588	7.862633	-31.938495	-21.806316	6.053687	-15.890283	4.644882	7.180451	6.986653	6.819004	6.183513	-23.941621	7.943004	-7.479549	7.580554	-21.356955	-7.625325	-0.195774	1.947569	6.339660	5.385273	2.135722	8.066410	6.989546	20.145720	6.443692	-21.346938	-5.121974	15.323527	7.054891	3.444794	4.196382	-5.596537	-1.833912	-2.321635	6.962170	6.183513	14.779374	-4.568954	4.984705	7.580554	7.614704	5.599675	5.824370	6.560986	0.958330	5.196361	5.377940	3.400363
25	2	5.603049	11.750342	6.483913	-21.851317	-6.502725	11.556390	3.174534	4.495897	8.832781	-4.233907	-6.221022	-6.968328	7.945080	9.247815	12.921548	-1.658176	5.235503	6.113096	9.113805	5.880715	8.389453	7.717926	-5.427499	1.470628	6.429780	2.779866	-9.808066	-47.338297	1.824060	19.626585	5.921842	-32.260288	-20.492594	8.624925	-7.980658	5.425560	6.489673	4.706012	7.945080	9.247815	-24.153517	5.424696	-5.862642	6.113096	-17.482075	-8.467198	2.075982	2.244560	2.649266	6.912669	7.127108	9.188989
26	2	-13.198183	-33.659709	0.958807	10.128967	7.342941	-17.355662	-19.780668	5.818990	-17.217790	7.043049	6.767181	7.223586	6.893752	7.534095	-28.253137	6.273637	-6.248536	6.727140	-19.188965	-9.466758	0.086892	1.995625	-0.678752	8.215068	4.629190	3.450491	5.696864	26.172545	7.092607	-30.039690	-2.154197	17.475440	3.774736	1.544832	3.794348	-0.401352	-10.867604	-4.122978	0.565430	7.534095	9.915827	-2.774694	4.948084	6.727140	10.915750	7.009118	5.916566	7.512764	-4.008207	-0.301218	-0.544657	-1.154349
27	2	-10.789272	-32.221722	2.496645	18.332477	5.154418	-21.576824	-21.096010	4.680318	-12.027503	5.703670	7.103348	6.836600	-0.203789	6.884303	-32.434108	6.803076	-7.600174	7.130003	-18.161399	-9.265860	0.121833	0.480362	2.785250	-0.237118	-2.179489	7.016297	4.916046	24.402589	4.830162	-20.518044	-7.098108	17.703675	7.166080	-1.025453	3.862379	-5.934555	-11.725543	-0.975002	-0.091371	6.884303	7.715803	-5.645029	3.658655	7.130003	9.791835	5.003079	6.676355	4.917399	0.184000	-6.532396	-1.776887	0.601026
28	2	-8.542048	-27.248914	3.182146	11.608212	3.292397	-20.532913	-8.572910	6.512241	-13.802668	6.392269	4.369042	6.869667	6.563306	6.196690	-25.996831	6.743248	4.806033	5.779360	-14.982346	2.118544	8.559684	-2.497291	3.226419	5.761399	3.056850	7.934965	5.450462	18.062198	6.812267	-33.126556	-3.572045	11.794952	2.022279	0.978817	10.308490	-6.143505	-12.085031	-2.056582	6.957748	6.196690	12.988260	-3.972839	7.981672	5.779360	10.800496	6.195904	8.593539	4.011593	-2.396770	1.210002	5.173554	1.738465
30	2	0.308170	-25.816830	1.744360	17.710442	3.471576	-28.116629	-15.210696	7.402803	-9.983210	6.563531	6.400770	6.712205	2.981895	6.691285	-24.532528	8.821516	-2.467150	6.072477	-26.436066	-11.899772	-0.619354	-0.198506	2.675556	6.364445	2.505488	6.658669	2.920042	17.012464	5.842169	-12.467029	-5.866225	10.245190	6.534622	0.971970	7.890329	-3.902011	-10.871040	-4.106701	5.990558	6.691285	15.204803	-0.106004	5.764813	6.072477	6.319802	6.346491	5.195656	3.970340	0.957894	6.191869	6.190022	3.363426
31	2	5.735966	17.931318	6.045377	-28.665149	-5.210220	14.625349	7.937166	0.349394	5.985411	-2.127832	-11.898804	-2.812226	6.841718	4.755987	15.708273	-6.513549	4.892982	7.781834	4.692900	6.102112	7.800588	6.291888	1.398174	5.892112	2.748879	-2.307406	-10.989246	-41.010499	2.895663	16.488956	6.871535	-27.972035	-12.409006	4.794583	-17.321096	6.186992	3.895861	7.370044	6.841552	4.755987	-21.286763	4.339835	-5.881003	7.781834	-22.616167	-7.190818	3.758184	1.355987	4.956722	8.066415	1.754492	4.185542
32	2	-10.332604	-40.078312	5.867906	16.801391	5.301994	-31.896148	-18.929533	7.087861	-15.082745	7.864855	8.023160	5.889845	6.655915	5.465028	-20.590604	7.278443	-5.400996	6.665349	-19.944305	-2.407278	-0.114797	0.851933	2.154809	6.436897	5.123995	5.975260	6.639718	21.859074	7.764544	-24.570966	-5.086759	15.567980	8.134079	3.005848	6.902503	-0.892194	-9.992920	-5.088910	6.707565	5.465028	17.338520	-4.049539	6.583638	6.665349	8.935254	9.629814	5.995506	6.285263	-4.905771	-0.078620	6.415708	0.030354
36	2	-5.405407	-25.076465	6.084096	9.062935	8.794318	-22.952386	-22.463119	7.529273	-15.511190	6.420729	6.700052	6.432770	3.309570	5.781393	-30.823413	7.053929	-1.448837	8.664678	-18.222879	-5.727492	-1.562688	3.633362	1.945112	1.754535	0.216223	7.228251	7.953317	25.286322	9.912351	-29.716024	-3.089448	17.015658	1.985218	3.981368	1.975805	-6.678148	-11.290430	-0.284740	3.650688	5.781393	10.590984	-2.125866	6.673329	8.664678	6.603383	9.030903	4.864783	5.280033	-2.499511	-1.028324	0.694035	6.103074
39	2	-9.270556	-40.115622	0.261693	13.459921	5.437737	-33.102316	-15.486276	6.971850	-11.744835	6.827867	7.626964	6.872449	0.354545	6.266385	-27.589842	6.154753	-2.823234	6.451733	-17.526754	-13.543901	6.661090	-2.565959	2.134148	2.768023	-2.274436	6.238314	7.766938	24.078337	6.206375	-29.342357	-5.721371	11.439294	6.556206	0.796197	8.999120	-3.343107	-6.204426	-3.665666	0.357449	6.266385	10.051062	-5.439532	8.156924	6.451733	10.149945	3.352506	8.049831	3.406155	-1.038062	-0.411915	-1.077927	0.127078
40	2	-4.587481	-45.583010	-1.654562	16.812180	8.212339	-36.148721	-21.583491	5.581256	-13.109903	6.367300	6.422123	5.871509	5.367640	6.489085	-33.493990	7.047843	-6.787409	8.217045	-28.587083	-7.154418	5.648181	0.975560	3.860932	-0.600722	-2.959150	5.516468	8.051534	8.055675	3.518919	-24.378841	2.413265	4.404361	4.971532	-0.698202	10.077060	-2.481476	-10.246120	-6.020168	9.306267	6.489085	9.182175	-5.213381	2.876030	8.217045	3.500759	4.514088	6.533599	4.914887	-3.601286	-3.377662	2.289938	-0.938060
43	2	-4.287498	-40.552419	-1.235977	20.318692	4.897927	-31.592057	-22.924451	4.924507	-10.802384	6.477994	6.333904	6.655454	4.986085	5.605213	-19.843906	7.066930	-5.178048	7.253972	-19.884304	-4.192500	-2.171645	1.615357	2.858166	7.345264	1.796294	7.032816	9.360894	24.357838	0.916681	-12.850156	-6.796321	14.929556	5.978519	0.464384	12.638965	-2.931822	-7.681413	-4.270574	4.297836	5.605213	13.021085	-1.342311	3.825578	7.253972	9.529248	5.467619	4.257781	7.882537	-3.263492	-0.005128	-2.243026	1.086895
46	2	-11.272151	-33.181239	7.198842	4.859080	8.141519	-37.640846	-16.622664	6.030592	-13.103515	7.110595	4.713947	6.120896	5.374089	5.248947	-23.713272	5.922499	-2.233707	8.517258	-16.030558	-7.233227	4.225612	0.916775	0.302363	8.700605	6.289100	6.962203	4.705606	25.758472	8.513731	-38.266223	-2.029502	13.941667	7.167664	1.856905	10.601258	-5.683736	-12.477613	-3.754142	5.374097	5.248947	14.209781	-4.983598	7.146620	8.517258	9.462802	7.081664	6.342419	5.925776	-7.689990	2.870400	6.526379	0.415810
53	2	-10.441675	-44.427351	2.439535	12.370609	4.790976	-21.774819	-15.973463	5.937566	-18.697906	7.114668	8.697665	7.628192	0.730838	5.326545	-24.922609	8.118799	-3.831592	4.967172	-24.540239	-9.816086	-0.811427	-0.004529	3.412632	3.595346	-0.190097	2.902871	5.626676	22.590928	8.674373	-29.786682	-1.433513	14.451994	3.815845	0.652083	6.585197	-4.208090	-6.234927	1.736135	5.962560	5.326545	16.477656	-4.373362	6.913702	4.967172	9.026670	5.759491	5.554838	6.517437	-1.080736	0.328428	4.729178	-3.469416
55	2	-12.275288	-41.482875	1.635777	19.865124	4.734400	-32.571229	-18.675042	7.737343	-11.871227	7.892499	6.484802	8.307443	-0.340708	7.556457	-31.441465	9.174363	-0.403128	4.876530	-21.859746	-8.717542	-2.900521	-3.644422	2.884828	4.303102	0.692092	6.453026	0.682812	5.766691	7.457067	-19.584836	-4.314228	11.417000	0.617382	6.241678	7.927780	0.272758	-8.704800	-0.192573	5.838332	7.556457	9.541560	0.577419	6.769608	4.876530	5.356955	2.864388	2.667965	2.130201	0.430214	4.578444	4.118449	-0.034280
57	2	-4.555955	-39.094581	4.837775	13.463461	1.969594	-28.880669	-14.171203	3.799306	-12.378530	6.368800	6.803578	7.704231	6.008980	6.434881	-30.931332	5.421185	-8.216978	7.224090	-16.565017	-14.030195	-0.694410	3.146005	4.991187	7.587953	3.110062	6.772824	3.058896	16.153718	4.932501	-15.654637	-4.204181	6.163388	-0.743249	-2.275040	8.765093	-5.515205	-9.364471	-2.775747	6.128454	6.434881	7.770772	-0.741631	3.954907	7.224090	5.231660	-2.068478	0.600548	7.132496	-1.259407	1.968925	4.407028	0.408831
59	2	-7.377859	-43.747594	4.735076	18.444140	5.518890	-33.370741	-18.926252	7.542842	-9.819195	6.342055	7.037246	7.684569	5.811571	7.436470	-30.904860	7.580261	-6.761443	3.949581	-9.109666	-11.224224	-0.617606	1.524721	0.953018	-2.079322	1.121879	5.330165	5.547269	25.228628	6.435437	-15.499776	-6.455366	13.748174	4.503924	1.065803	10.209121	0.082754	-9.421758	-3.793624	5.817243	7.436470	7.158443	-4.025113	5.390157	3.949581	11.359491	5.241295	4.888541	6.133867	-4.435984	-7.571710	1.452880	4.159225
60	2	-3.930896	13.093018	8.606919	-25.533417	2.358182	14.270482	0.078130	0.365426	9.323780	-0.861781	-12.620220	-6.730173	2.660230	5.434843	9.129450	-6.214463	6.274636	4.936169	8.747454	0.383265	9.665161	2.676530	-3.968030	-3.513632	1.259348	2.605312	-6.193420	-23.745351	2.157294	13.310191	6.975521	-27.502497	-11.123855	6.712184	-10.976746	8.100871	4.647864	5.660901	2.340102	5.434843	-27.865622	5.496506	-1.494325	4.936169	-19.173636	-11.231608	3.843207	-3.713390	-0.061318	2.182962	0.241528	8.036364
62	2	8.207999	23.478568	7.461386	-34.694874	-2.399269	15.784559	6.872750	0.916719	10.509143	-5.154788	-15.174232	-4.923545	6.124827	6.299968	18.011577	-5.501613	6.243445	8.363893	9.218043	4.795522	2.883650	6.780704	-3.733803	-0.914028	2.911728	0.536364	-7.344464	-32.151999	1.565756	16.690489	7.573062	-30.590689	-21.508645	6.232924	-10.054005	5.639838	3.178669	7.003767	1.483189	6.299968	-29.280350	6.421126	-3.647336	8.363893	-23.738383	-11.442444	1.154524	3.619553	4.099440	1.769519	-3.058958	5.665895
64	2	-10.305495	-39.033780	-0.053965	11.437499	7.422330	-27.665777	-11.824363	3.960621	-10.486630	6.101543	5.555817	5.870866	5.896196	4.587785	-15.341581	7.673434	1.904454	8.041517	-17.088695	-7.678385	-1.072280	-0.214066	0.175412	7.927545	4.764687	6.250255	7.710930	26.832989	5.293801	-32.446465	-2.912499	17.066368	9.504821	-2.674800	5.077855	-2.445848	-9.940932	-3.230393	1.802823	4.587785	12.262513	-4.253449	7.322728	8.041517	11.492793	6.464731	2.715522	5.974120	-4.189745	1.665547	0.613647	0.289857
65	2	6.159405	22.274029	8.088263	-30.514483	-3.573631	17.419369	7.716208	-1.988730	9.692162	-4.154789	-9.789862	-5.850819	6.130166	4.910103	16.519698	-2.690604	7.311409	3.439647	8.724461	7.109077	5.898373	8.463092	-5.350186	0.746485	5.373340	-2.461544	-3.405807	-30.215593	1.524717	15.598182	7.568777	-27.954741	-16.060131	4.101128	-3.156066	7.500725	7.937234	6.913661	6.129836	4.910103	-23.840382	6.874226	-2.116392	3.439647	-20.880768	-0.752722	2.620752	2.966874	1.637981	7.048246	5.339902	3.567555
67	2	-9.769876	-36.755568	0.350666	15.715331	5.252920	-20.730454	-23.033941	5.122735	-8.094993	7.851618	5.872094	5.249680	3.169610	7.052311	-21.864026	6.978511	-1.198699	7.030060	-16.328323	-7.678552	-2.180840	1.116554	0.096522	0.147341	1.815425	6.352901	6.191920	22.069707	5.143133	-26.336818	-5.761908	17.743684	2.702368	-0.694447	11.742084	-0.051698	-12.768668	-6.710991	7.019490	7.052311	16.018530	-4.847184	7.748492	7.030060	8.328389	8.364797	3.192735	7.143682	-5.615516	2.075549	5.219214	0.561969
69	2	7.794088	27.565387	8.067693	-28.471020	-2.009917	18.425917	6.854558	0.925584	11.570603	-3.344716	-7.013128	-3.182322	2.503799	6.612886	11.907410	-6.045359	5.857665	4.074868	10.875382	5.571849	7.558506	7.399318	-0.703777	-2.999866	3.309702	-1.201256	-5.544284	-26.998554	3.420082	17.755929	8.562208	-30.601713	-18.890966	5.955814	-4.577633	7.352677	5.129937	8.697777	-0.704906	6.612886	-20.872748	5.484564	-4.105564	4.074868	-18.281793	-7.058879	3.912096	1.727279	1.813255	-0.761286	1.657618	5.264605
70	2	-7.943363	-42.395339	0.739344	16.000213	6.713794	-27.872625	-17.262093	9.455252	-14.445657	6.032204	7.961438	6.432246	2.215870	6.755084	-27.878995	6.938095	-5.577782	7.860949	-21.532682	-12.920174	-0.648554	-4.956576	2.129522	4.976155	0.496133	5.964871	2.500667	7.462003	5.986308	-14.497498	-0.304416	12.906578	-1.763961	3.720330	7.249389	-4.449645	-8.931900	-4.160478	2.213131	6.755084	2.000142	0.438020	6.248517	7.860949	-2.379015	1.274301	4.312426	1.682305	0.762855	0.956984	0.025537	2.365923
73	2	6.878625	28.543964	7.573787	-30.849665	-5.814501	15.494983	7.600276	1.697260	8.379382	-3.490663	-12.711438	-7.283709	2.732692	5.541146	11.363282	-3.239511	6.804742	5.873075	8.197603	5.410981	9.447068	8.487001	-1.914872	-2.512568	0.044929	-0.300394	-9.098348	-34.714872	4.447045	14.947776	6.091247	-34.712162	-23.485562	6.260568	-13.902518	6.642606	5.521766	5.535249	1.802069	5.541146	-32.758520	6.247109	0.069183	5.873075	-27.106315	-9.961561	3.836191	2.905266	2.389056	-0.590077	-5.534464	5.283223
74	2	-9.673894	-28.390463	3.993766	12.935288	5.397470	-28.411444	-19.015513	5.923278	-2.378795	6.498301	7.109865	0.460855	0.400443	8.218063	-32.905503	6.034034	-4.887082	3.902628	-17.466400	-6.033092	0.322736	-0.837962	0.260629	0.629490	-2.149181	6.257782	5.810005	23.016962	7.291797	-28.387541	-6.214950	18.071975	4.111539	-0.123012	8.556628	-3.457810	-10.328419	-12.703932	0.400641	8.218063	4.740265	-3.375132	7.329527	3.902628	10.041780	3.780134	6.500246	5.409554	-5.961100	-1.557929	-1.138100	0.685102
77	2	5.533073	23.662657	8.403470	-30.251158	-3.968306	22.020660	7.529324	-0.788457	11.061749	-2.620033	-7.958006	-4.879342	5.553332	6.025736	14.397229	-7.286731	7.189508	6.043495	9.813771	2.988524	4.376409	4.992578	-7.248148	2.372534	6.359515	-1.595338	-8.114861	-39.709180	2.073869	14.106072	7.472811	-24.703683	-17.301660	5.641047	-4.080762	8.263249	6.944411	7.385801	5.566745	6.025736	-25.262404	4.414958	-1.145714	6.043495	-16.980220	-10.817968	-0.300492	0.407447	0.552533	8.689366	6.607489	4.958773
79	2	-10.990624	-45.091296	1.250997	15.666054	7.296467	-35.780344	-18.619460	6.335032	-8.310976	7.876227	7.714720	5.647182	7.168487	6.697006	-25.609211	6.646333	2.221799	8.351256	-25.704038	-6.986088	-1.284854	1.370126	2.363391	8.082149	4.811867	8.504722	6.631967	18.877460	7.728787	-25.926134	-3.853700	8.729402	4.600650	2.818843	8.473806	-3.965737	-9.058072	-7.208010	7.500271	6.697006	12.304600	-6.087139	8.658858	8.351256	8.090852	8.206749	4.101012	7.405415	-0.562824	1.928560	6.819086	5.470490
80	2	-10.447377	-39.110431	0.460206	16.004341	6.130154	-37.615131	-17.537575	9.017952	-13.672816	6.745086	8.324692	7.751319	-2.195993	6.902636	-32.126959	6.588179	-1.874555	7.015652	-24.840171	-11.357856	0.616370	1.371409	4.213842	1.653587	-0.528162	6.771572	7.021068	22.105635	6.371631	-27.910049	-6.465776	19.483812	6.877240	2.451999	2.411753	-3.075223	-5.983564	-2.070014	3.770338	6.902636	10.103339	-1.385665	7.395620	7.015652	4.349217	6.011583	5.401393	7.860118	0.605043	2.517040	5.919837	0.812479
81	2	-11.727403	-47.382648	0.861183	13.919879	7.375180	-38.392719	-22.765692	6.225803	-12.938808	7.355472	6.669517	6.312910	2.144350	5.884480	-27.873285	4.769095	-5.097841	8.227387	-21.113997	-8.128119	0.964793	0.085391	2.568604	2.169365	-4.152173	4.781046	6.333513	19.725735	5.838434	-14.523688	-0.950082	16.351086	1.171063	0.009373	7.971175	-3.044083	-9.998825	-5.339144	2.926113	5.884480	8.255853	-2.652878	2.254348	8.227387	8.059140	4.267759	6.661510	6.097306	0.673290	-4.356297	-2.339092	1.918547
83	2	-9.040697	-26.215075	0.957914	16.267997	6.439241	-31.341766	-19.426982	7.205598	-13.207681	5.717100	3.693027	5.710396	-0.677740	7.875871	-26.503458	6.653049	-4.720912	7.857291	-15.720767	-13.112745	0.533102	-1.992501	1.731704	1.377736	-3.161920	9.533308	2.883653	27.112281	7.018432	-18.104247	-2.805537	13.836098	1.169661	0.792117	12.378497	-5.655547	-11.020406	-3.742592	-0.677693	7.875871	10.047278	-1.452066	6.014360	7.857291	10.781253	2.540007	5.804732	4.077507	-3.558766	-2.814248	-0.189352	4.039271
84	2	-5.591525	-46.112807	6.996315	10.620238	7.205566	-41.330281	-28.425783	9.453388	-12.008671	4.878186	6.150030	4.762292	5.123732	8.948372	-26.278073	7.630832	-6.536140	4.669668	-15.179817	-7.386528	4.347388	-0.028778	1.473389	7.354733	3.952216	2.950986	7.112985	25.911355	7.883727	-28.912570	-1.908242	11.622084	3.541547	4.349141	9.757465	-6.400436	-8.046485	-5.434912	-0.198541	8.948372	9.750888	-4.375681	5.464667	4.669668	11.951174	6.217931	4.980762	6.375988	-6.238661	-5.282156	-0.864910	2.266196
85	2	-4.724102	-45.120647	1.382525	22.399751	6.149964	-29.921502	-21.702259	7.396723	-12.501371	5.913061	7.664998	6.975469	9.211190	6.163292	-23.073854	7.014956	-8.193760	3.226065	-19.117412	-6.559370	3.644244	0.165925	-0.218906	9.562224	4.820198	7.675170	6.312094	12.303905	6.288521	-20.850089	-3.972534	13.824236	1.484026	0.820768	9.018599	-3.443437	-9.280819	-5.543588	9.211206	6.163292	10.917424	2.649555	1.770577	3.226065	7.285586	3.497949	9.190495	6.520743	-3.651391	8.755156	4.820309	1.361570
87	2	-8.615128	-35.524429	4.206933	16.215279	7.320341	-29.104665	-23.234860	6.479075	-10.082318	7.320744	7.910183	3.117781	3.802308	7.163452	-24.894890	6.979302	-5.274045	7.488238	-18.499668	-7.491914	1.679110	1.242574	3.256718	5.960797	2.730549	6.580040	6.669644	18.059256	8.406821	-23.687905	2.507556	16.259511	1.818801	0.744879	11.949426	-5.068418	-4.702519	-9.783208	5.658128	7.163452	18.246151	-5.814998	6.126021	7.488238	4.683717	4.266147	5.783924	3.623381	0.566300	1.868983	5.149338	0.062107
88	2	6.173292	26.064846	7.081621	-30.424198	-6.992815	20.192172	1.625409	-0.160654	9.379806	-3.842459	-10.987546	-8.250080	-0.056369	6.695665	17.816021	-1.559185	7.136916	5.331423	8.176304	8.189325	6.019422	6.653737	-4.151058	-3.521881	2.785220	-2.222815	-0.734088	-19.216725	7.078661	9.334477	1.390547	-19.112690	-13.654881	6.210216	-10.811580	8.719962	7.599191	4.197101	-0.431767	6.695665	-12.852581	7.022152	-4.100574	5.331423	-16.330930	-2.531140	2.935079	5.532873	1.924673	0.415648	-3.274576	3.231890
89	2	6.606116	13.061058	6.641004	-23.984512	-6.205671	15.815740	5.639267	1.322469	6.213703	-1.911033	-13.116968	-9.464514	7.708737	6.626690	13.752154	-2.569563	6.093878	8.085488	9.324868	5.177098	6.895654	6.504009	1.301753	4.190640	5.811148	2.980226	-7.130440	-50.081246	0.039775	14.574712	6.723901	-16.765412	-20.568462	7.127719	-18.138083	6.497191	5.917571	2.198462	7.708658	6.626690	-26.218764	7.102992	-4.150640	8.085488	-16.740614	-11.240587	1.035180	1.085703	1.989053	8.100320	5.149655	6.075015
90	2	8.317476	18.442822	6.317221	-32.431678	-5.338924	15.218006	2.537746	4.541975	7.716809	-3.351138	-10.343920	-6.105034	8.049065	5.431757	16.588141	-3.118109	6.678411	7.484539	9.303380	7.145551	5.746797	5.347820	-6.497572	-0.049590	5.953153	3.209326	-6.139424	-30.311684	-0.093453	13.033573	6.932709	-25.854668	-23.553235	4.858057	-6.964276	5.748957	8.050403	6.232218	4.538314	5.431757	-29.663569	5.760937	-3.047362	7.484539	-13.597129	-11.004096	-0.658796	0.153638	1.096440	5.633814	1.431281	7.553298
92	2	3.781149	25.612418	4.828298	-26.600877	-5.175936	18.467033	12.203245	0.923793	11.824301	-4.003143	-10.309298	-2.173915	4.515206	6.588911	16.197960	-4.717345	7.952190	7.345158	9.972657	7.215393	4.530401	5.628825	-5.103658	-3.933527	2.985975	0.168430	-14.971801	-37.465426	1.713985	14.695413	6.887172	-38.070766	-13.066753	6.800645	-11.159912	6.223325	6.380827	8.053323	6.519979	6.588911	-26.424678	4.818710	-3.362352	7.345158	-23.575228	-8.319746	0.168260	-0.570403	1.030087	2.689803	6.189827	5.886867
