1	2	5.678450	-0.654430	8.357937	5.352012	-11.083212	1.046424	6.684389	6.179050	4.998004	5.678450	1.674187	2.595500	-7.364908	5.774383	-2.330291	2.126381	6.179050	4.998004
3	2	7.301830	-3.540795	7.547626	6.751899	-9.875800	-0.823574	5.053137	5.798441	7.325033	7.301830	1.764146	0.447751	0.055300	2.806877	-1.392417	5.021562	5.798441	7.325033
4	2	7.253277	2.674359	2.059500	4.542682	-3.894125	0.188714	3.111850	7.190629	5.937343	7.253277	2.712802	1.187925	-3.084341	9.210958	-2.405520	-2.900361	7.190629	5.937343
5	2	4.694674	2.370294	2.361215	-0.019223	-4.988846	1.257426	3.340696	6.262614	7.568248	4.694674	2.578802	-1.477564	-4.404383	1.184302	1.053532	3.329633	6.262614	7.568248
9	2	7.498920	-2.975754	6.158408	7.100711	-7.840056	2.492664	6.917095	4.614489	8.815886	7.498920	1.983956	-0.727472	1.698094	3.569497	1.854434	6.916996	4.614489	8.815886
11	2	7.117530	3.149197	0.733286	1.710957	5.244935	-1.188102	8.842704	5.685305	5.852644	7.117530	2.087681	5.233041	5.289989	-6.122924	1.589618	8.958917	5.685305	5.852644
13	2	5.645923	1.645980	-1.278226	-7.825699	4.075793	-2.177113	-0.709041	3.158375	6.897250	5.645923	-2.572395	5.234551	-4.059242	-7.640647	0.181910	3.137032	3.158375	6.897250
14	2	8.132688	1.384151	-2.979674	-4.728863	6.945344	-3.713695	-0.489608	5.129118	6.380776	8.132688	1.068190	2.964684	1.936304	-5.727914	-1.553152	0.086710	5.129118	6.380776
15	2	7.053428	-0.895710	6.514506	5.546284	-16.572749	1.652461	4.333409	4.918488	8.024389	7.053428	2.867068	1.381149	-3.541985	5.707791	-2.285232	-1.610884	4.918488	8.024389
17	2	5.272736	2.268745	-6.158996	-1.994614	5.124077	-0.041101	5.144291	7.982311	6.494449	5.272736	2.170951	-0.499579	4.337900	-6.392906	2.025637	6.632246	7.982311	6.494449
19	2	6.273580	0.861425	4.216097	4.911871	-12.360739	0.168531	6.772723	6.630691	5.359860	6.273580	2.994953	-2.315656	-2.030540	5.951749	-5.510332	1.620525	6.630691	5.359860
20	2	9.146916	-0.320904	7.160365	5.105143	-11.549785	-0.536976	7.024129	8.271998	9.562183	9.146916	0.713712	2.098795	-0.008081	3.290207	-2.413333	7.021283	8.271998	9.562183
21	2	5.444557	-3.023262	5.789105	-3.086774	1.701223	-12.112035	7.413785	8.176514	5.877291	5.444557	-3.219287	6.669132	3.149896	-8.130172	-5.971737	7.416681	8.176514	5.877291
24	2	7.456853	0.563151	3.228422	6.386962	-9.832024	0.660597	8.267658	6.358239	8.034033	7.456853	2.172930	-0.575929	-1.218163	2.881748	-1.822071	8.261973	6.358239	8.034033
25	2	5.641258	0.063846	3.541028	3.688081	-5.161137	-0.299382	6.472181	6.890692	7.358719	5.641258	0.549699	-2.122199	-8.052055	4.040683	-1.752283	4.825966	6.890692	7.358719
