1	2	68	1.959918	-10.148398	5.794855	8.082900
1	2	32	-4.599815	4.950189	5.794855	3.184505
2	2	93	6.176797	-11.668621	6.328623	7.692140
2	2	7	-0.276862	2.820906	6.328623	4.707110
3	2	84	5.046890	-7.869990	6.684470	5.206253
3	2	16	-0.471497	3.288355	6.684470	1.786132
4	1	100	8.463968	-3.785802	5.352111	4.866429
5	1	100	1.007686	4.982385	5.379142	1.617845
6	2	81	6.890637	-16.098066	5.213020	6.448918
6	2	19	1.389393	0.401850	5.213020	0.231926
7	2	80	6.045170	-10.425388	3.943154	5.799184
7	2	20	0.572433	3.446787	3.943154	1.315494
8	1	100	0.045876	3.576362	4.883813	-0.960107
9	2	72	5.643495	-12.222429	6.270441	6.100984
9	2	28	2.269145	3.390678	6.270441	0.042302
10	1	100	-3.266088	7.526662	8.756152	2.051895
11	2	34	6.029378	-8.005417	6.851094	5.279127
11	2	66	-0.519480	4.237852	6.851094	1.779420
12	1	100	1.803605	4.316264	6.114536	0.067848
13	2	80	6.970482	-12.448603	1.854309	8.134676
13	2	20	2.772019	2.116299	1.854309	3.767668
14	2	67	6.735844	-14.266350	3.455803	5.800926
14	2	33	0.971740	1.416692	3.455803	0.168838
15	1	100	5.762833	-16.943070	6.172801	7.780197
16	2	97	5.407901	-10.367371	5.520550	6.754696
16	2	3	0.122306	1.707432	5.520550	3.225849
17	1	100	-1.262213	6.372260	7.812777	3.742587
18	1	100	7.084208	-11.937899	6.493384	6.358394
19	2	64	5.890811	-6.764614	6.733743	8.874149
19	2	36	-0.502723	1.588100	6.733743	6.845034
20	1	100	8.169223	-18.214690	3.318062	6.663162
21	2	60	6.174616	-8.181357	4.940697	6.881224
21	2	40	0.772867	7.925908	4.940697	1.915667
22	1	100	0.473674	4.911624	6.843042	3.370403
23	2	78	-4.614643	9.340196	6.177833	2.824605
23	2	22	1.969167	-3.039708	6.177833	9.122893
24	1	100	0.162077	6.545068	6.684724	-0.121654
25	1	100	5.725659	-14.173139	5.281344	7.356219
26	2	65	8.793124	-7.789858	5.033538	6.770062
26	2	35	7.094948	1.472519	5.033538	2.360999
27	1	100	6.145025	-6.477084	6.288229	6.192633
28	2	73	6.327887	-11.890799	6.842479	6.028201
28	2	27	1.684633	5.735928	6.842479	0.484653
29	1	100	4.893094	-13.211734	5.159176	8.874224
30	1	100	2.808722	5.573964	7.604075	-4.557836
31	2	59	3.996455	-9.969999	5.387795	5.706839
31	2	41	-2.624390	3.546073	5.387795	0.568807
32	1	100	-4.068183	7.039805	9.677268	1.855071
33	2	58	6.008778	-3.696021	6.457396	5.065015
33	2	42	0.494830	6.267347	6.457396	0.196935
34	2	58	5.671268	-7.364017	2.166482	8.046420
34	2	42	-0.434241	3.691953	2.166482	2.021136
35	2	78	7.892926	-8.216158	6.849099	6.514289
35	2	22	2.692064	5.677211	6.849099	1.358301
36	1	100	-3.470335	5.617975	6.596373	-1.835649
37	1	100	1.962653	-10.707637	3.442698	6.130914
38	1	100	6.957822	-14.122970	5.168426	6.347676
39	2	72	1.198311	4.021587	7.557538	3.421167
39	2	28	6.246876	-3.632119	7.557538	5.519821
40	1	100	-3.501681	7.448798	7.913109	1.108235
41	2	50	0.086182	7.277142	5.880454	-3.015297
41	2	50	5.729323	-2.548833	5.880454	2.286225
42	2	79	5.492210	-7.299019	6.472403	6.423142
42	2	21	-0.895776	3.578414	6.472403	0.213989
43	2	62	1.017893	-5.034375	8.666262	6.308141
43	2	38	-4.702013	7.473810	8.666262	1.910280
44	2	96	6.101373	-16.605814	7.018678	7.728238
44	2	4	0.341520	1.545982	7.018678	1.973707
