34	2	7.681449	2.047485	1.949861	4.679121	-8.335277	-0.130512	7.324601	6.130337	7.681449	4.272902	-4.832946	-4.657879	8.188529	-4.154524	7.324601	6.130337
39	2	8.982145	0.621471	4.726140	3.121857	5.036015	-2.642864	7.305175	6.405163	8.982145	-0.618381	6.047731	5.342206	-6.280033	0.100979	7.305175	6.405163
40	2	3.292301	-2.995668	9.379933	7.925377	-7.738965	-1.431417	7.365196	6.753968	3.292301	1.885451	-1.235129	5.082850	3.237562	-3.735411	7.365196	6.753968
41	2	5.433816	1.660351	2.904136	0.941136	3.795224	-2.274078	6.708150	7.257922	5.433816	-0.479422	7.225093	5.152231	-6.245114	0.655738	6.708150	7.257922
43	2	6.657831	5.991862	2.858781	7.535179	-3.825081	-0.022936	7.389367	6.765839	6.657831	6.262875	-2.945713	2.121474	6.279014	-0.864721	7.389367	6.765839
45	2	6.587683	0.556533	3.538489	7.526642	-3.794082	-1.809101	7.915222	8.654689	6.587683	0.556728	3.536673	7.386798	-2.044397	-1.834095	7.915222	8.654689
47	2	6.038065	0.274584	9.310544	5.302828	-8.876009	0.770724	7.035601	6.767145	6.038065	1.156702	4.281062	-2.799833	6.753678	-4.112129	7.035601	6.767145
48	2	6.872813	1.887681	3.488662	4.241386	-2.601127	0.024597	8.226968	7.380310	6.872813	3.117299	-3.553701	-2.255201	6.952743	-2.769450	8.226968	7.380310
50	2	4.878060	1.929112	2.073159	5.102958	-8.821288	0.040862	4.269215	5.344337	4.878060	-1.545753	5.892461	9.762419	-14.680851	0.040862	4.269215	5.344337
51	2	5.638187	-4.807384	6.642503	4.769619	-10.236987	1.694476	7.125235	8.560891	5.638187	1.261493	-1.204988	-0.959549	5.986864	-1.410884	7.125235	8.560891
53	2	5.885939	3.659106	-1.720986	-4.496463	7.877380	-3.172090	5.132238	7.159025	5.885939	0.479960	6.280648	7.077452	-6.338317	-1.373844	5.132238	7.159025
57	2	7.198126	2.433592	4.293981	3.864830	-5.340265	-3.912916	7.252062	4.299562	7.198126	2.710638	-1.958878	-2.386696	5.484574	-9.305094	7.252062	4.299562
58	2	4.195715	-4.872534	7.410412	6.957341	-13.475612	1.190087	7.535051	6.939271	4.195715	-4.854352	5.148193	1.148293	3.038178	-1.305013	7.535051	6.939271
59	2	5.377650	1.875624	1.520921	-2.412237	6.924070	-2.273223	2.900496	7.835976	5.377650	-1.555078	7.687324	5.624170	-9.025201	-0.019649	2.900496	7.835976
60	2	7.079376	2.511533	0.580771	4.342785	-9.999328	1.211900	3.200375	7.089257	7.079376	2.511535	-4.117429	-1.282443	1.700450	-0.624792	3.200375	7.089257
61	2	6.202901	4.313309	-4.832657	-2.075151	6.745733	-1.078546	7.751717	8.069553	6.202901	3.984841	2.098471	3.571193	-8.354392	2.035915	7.751717	8.069553
63	2	5.946281	3.068044	-1.696191	3.867366	-7.530472	4.625015	3.610134	6.248401	5.946281	3.068045	-6.867430	-2.056684	3.131685	1.209171	3.610134	6.248401
67	2	6.593654	-1.794976	6.037514	6.217007	-11.766384	0.064188	7.721014	7.150345	6.593654	1.969971	0.206142	1.295166	6.072025	-4.994618	7.721014	7.150345
68	2	4.912898	1.509880	3.011053	3.005555	4.910561	-2.150625	7.112211	6.604531	4.912898	-1.529173	7.975507	8.120005	-13.544969	3.838615	7.112211	6.604531
69	2	7.149760	6.168419	-2.915773	-5.372445	6.377159	-5.125914	7.729880	5.731246	7.149760	1.092962	4.832628	5.739891	-7.847651	0.249242	7.729880	5.731246
73	2	6.018171	-1.470332	6.894208	6.546120	-13.460584	-0.260036	8.292277	5.963092	6.018171	1.158865	2.776670	-0.020408	6.492635	-3.633032	8.292277	5.963092
74	2	5.653123	4.849535	0.648843	2.301007	-9.264623	-3.673829	9.427886	9.507915	5.653123	1.951548	5.336134	4.264918	-10.243342	-3.673829	9.427886	9.507915
78	2	6.889067	1.725134	1.345657	-3.990923	3.415114	-0.435610	5.345735	5.037660	6.889067	0.374664	8.522557	4.612492	-8.411832	0.859757	5.345735	5.037660
80	2	7.571569	1.797390	6.997660	6.507263	-6.435486	2.198111	8.089962	5.182628	7.571569	3.092602	-0.157473	-2.929680	7.173906	-2.654567	8.089962	5.182628
81	2	6.947759	0.421627	-2.620690	1.586379	8.818434	-2.089703	3.944499	3.543514	6.947759	-5.889113	5.627362	6.164838	-8.047087	1.014314	3.944499	3.543514
84	2	7.723073	3.269917	-0.134823	0.840017	-5.754878	-0.101483	8.129606	7.180690	7.723073	3.271390	-3.671509	-5.142989	6.277745	-5.065670	8.129606	7.180690
87	2	6.408166	1.627522	0.185223	4.062483	-6.252059	0.657517	7.431926	8.885099	6.408166	1.627522	-3.071698	-2.454434	4.135938	-2.644223	7.431926	8.885099
92	2	5.699882	2.104029	4.082753	6.969237	-9.108372	-1.157054	7.089313	6.474792	5.699882	3.846491	-2.014825	-3.717316	5.052965	-3.571915	7.089313	6.474792
95	2	5.453849	-1.610083	5.509212	0.436052	2.894232	-1.835108	7.224747	6.511656	5.453849	2.027495	1.119097	-4.438895	3.714095	-2.166058	7.224747	6.511656
97	2	6.335889	0.779921	0.077097	-0.369745	6.602024	-4.930963	8.868388	8.642974	6.335889	-0.645900	5.540694	4.818259	-7.268253	-0.326508	8.868388	8.642974
98	2	7.514918	0.782452	8.287433	6.198685	-7.499751	-3.979006	8.172219	6.184851	7.514918	3.602581	-1.120554	-1.999898	7.726156	-4.664425	8.172219	6.184851
99	2	4.021989	-3.426519	7.185504	6.851946	-11.951172	0.088670	7.647013	8.530091	4.021989	1.423295	-0.141480	3.658628	4.966505	-4.886114	7.647013	8.530091
100	2	6.886816	0.034633	8.929171	5.813352	-9.585099	1.294445	4.493690	6.513412	6.886816	0.635170	4.496468	-1.191586	3.699947	-0.784798	4.493690	6.513412
