65	10	-1.758636	4.241547	3.031872	0.554934	-9.696534	-5.446176	-1.950103	8.900358	7.191556	-1.690155	1.237438	5.014691	-3.038463	-10.912025	0.872173	-1.463574	8.900358	7.670204	-1.491921	4.077481	3.318741	-0.018909	-9.693303	0.663151	-2.217945	8.900358	7.185954	7.388051	-4.517003	5.037142	-2.998202	-4.978964	-9.410732	6.664851	8.900358	7.945345	7.128167	-4.481613	5.056746	-3.404374	-6.222572	0.354010	0.043063	8.900358	7.946025	-0.617985	0.780681	4.773987	-0.132805	-10.180126	0.721565	-0.563418	8.900358	7.766232	-0.340510	0.967400	3.930066	1.461304	-9.818214	0.602650	-0.315199	8.900358	7.765783	-2.485678	4.372599	3.724651	-0.709585	-9.679024	-5.314048	-3.269823	8.900358	6.880967	-3.586284	2.755116	4.791181	-2.315891	-9.818401	-5.161369	-4.737876	8.900358	7.330931	-2.986448	2.626541	4.758793	-2.317368	-9.800600	0.894899	-4.485061	8.900358	7.370344
85	10	-7.569711	-1.794607	1.734287	9.141542	3.539410	-8.521934	7.460408	9.073034	6.103765	-9.546111	1.017774	4.351088	3.620560	-3.225390	-7.951248	5.877538	9.073034	6.115661	-13.236090	3.705793	4.257183	2.332659	-6.006606	-8.178129	0.689945	9.073034	6.115644	-9.649019	1.430470	4.033472	3.836304	-2.808077	-8.015926	6.228847	9.073034	6.115661	-18.919057	4.493493	2.329212	3.701070	-5.946413	-8.450059	2.740536	9.073034	6.114327	-12.152272	2.992024	4.616278	2.007892	-5.992708	-7.915845	0.456831	9.073034	6.115654	-11.491106	2.549613	4.773944	1.829689	-5.953132	-7.756777	0.490588	9.073034	6.115657	-18.723524	4.495119	2.641437	3.432986	-5.994001	-8.471171	2.019135	9.073034	6.115088	-19.014571	4.495845	2.431650	3.609253	-5.973465	-8.462306	2.439448	9.073034	6.114641	-10.509912	2.628753	3.609931	4.017116	-3.221661	-8.095639	6.151849	9.073034	6.115659
91	10	-6.678322	1.556318	4.139376	1.864157	-3.724640	-6.423347	-0.087731	7.103747	4.221953	-9.483047	2.719575	3.428134	3.743101	-8.017596	-6.795269	0.646795	7.103747	3.246097	5.368159	-6.883786	3.819753	3.229004	3.525882	-11.426428	7.603466	7.103747	4.364318	-6.137145	2.748211	1.557061	7.503654	-5.567104	-9.466252	4.433601	7.103747	1.727630	-9.993289	3.116837	2.673112	5.176835	-8.436642	-7.069789	1.171033	7.103747	1.751799	-7.668468	1.821739	4.069484	2.086436	-4.676630	-6.475395	-0.023762	7.103747	4.128258	-9.904606	3.239410	1.912772	6.699914	-8.480965	-7.448257	1.837863	7.103747	0.380419	-3.704226	0.637585	1.260523	8.090071	3.511374	-10.809095	6.491620	7.103747	-0.835301	-4.212239	0.379707	3.967504	4.552553	-2.373480	-6.883948	2.246581	7.103747	4.386498	-6.187890	2.769573	1.561789	7.494292	-5.699683	-9.438130	4.395967	7.103747	1.663815
