11	4	-18.599656	0.773474	-3.506733	11.276682	4.132298	12.276077	0.757063	7.202364	14.590175	-49.579844	22.690147	8.972645	3.409560	-27.385079	-32.555325	-39.840448	4.545863	10.554436	4.794956	-3.564201	7.674919	-48.100556	-0.483369	-22.532324	10.917227	-32.312927	-60.902232	17.090047	13.462494	12.378954	2.697184	5.290002	-7.892436	4.181444	-36.752900	-18.806656	-44.183314	-26.746179	-38.606483	-13.835432	-29.106448	-33.100110	16.793745	-36.016430	-35.278529	-20.103312	8.450693	6.745123	14.417019	-26.412837	-23.858907	-30.058220	-5.532076	-50.171225	12.452301	-20.976174	16.544842	-33.815568	19.709215	19.150220	-50.641922	-36.912763	-41.886435	-25.521330	-34.054326	-1.799852	-3.214784	-34.618705	-31.245412	-44.898840	-21.025441	-26.307111	-2.618170	-27.412001	-33.266191	9.513773	-21.724223	-27.171714	-7.249368	-4.123624	-4.669316	3.894135	-20.575532	-17.385555	-12.147904	-5.532180	-43.723583	-2.436706	-17.279765	16.544714	-24.012359	15.772738	4.061970	-40.731665	-36.847328	-31.867810	-22.015129	-32.079484	-7.922293	-12.661103	-30.344401	-30.929267	-37.897585	-19.987366	-22.572157	-2.601340	-20.927485	-26.539459	5.616984	-12.645287	-22.533047	-5.243237	-9.753132	-13.441781	-2.737074	-21.582047	-10.938790	-5.824406	-11.477318	-38.736299	-14.362026	-10.820111	11.425930	-20.977264	13.560647	-2.963841	-32.337824	-36.147177	-37.309150	-20.152976	-29.650237	-7.913449
23	4	0.867514	-30.050225	-11.470100	-48.625785	-28.520538	-36.797470	-5.652172	-24.637776	-36.829994	22.437000	-35.953933	-42.106282	-20.047231	7.864582	4.826160	13.267568	-24.251405	-13.699952	-30.751815	-5.276044	-40.899444	16.768002	-36.785684	14.312736	-30.883971	19.256011	16.159369	-46.487056	-24.211781	-32.214244	-26.939325	-21.686153	-6.602759	-19.594659	-21.473088	-20.388460	-41.365536	-19.718772	-25.190314	3.215054	-17.935936	-26.786455	11.253937	-8.758689	-29.956924	-4.782201	-5.067285	-13.875354	-5.013438	-21.836667	-1.144625	-11.546763	-11.555550	-30.061479	-7.549543	-21.470323	9.140782	-17.620826	14.897475	-5.321276	-27.340613	-16.877303	-31.596622	-18.668442	-21.021824	-11.493697	-22.981492	0.849482	1.055587	10.191042	5.288229	11.558436	-1.179732	7.535635	11.453545	-45.494245	17.441929	14.834171	7.653999	-23.378542	-24.329198	-45.324595	7.096042	10.984252	12.105171	-0.412472	15.019718	-35.821911	-4.192527	-23.203595	14.394678	-34.107057	-54.139343	19.401681	15.867035	13.470281	6.321327	5.397167	-4.743539	-15.508071	-10.170543	-16.385385	-25.397680	-4.521614	-13.441878	13.833605	-4.863296	-8.431274	-6.990013	7.715375	-12.475741	-8.583413	-6.785813	-30.248970	-24.516705	-20.672410	14.496698	5.295283	-5.381050	-18.468515	-15.072880	-16.066790	-1.750178	-2.270683	7.473358	-8.038839	-11.824112	-16.562793	-21.878073	-13.254152	-27.707840	0.754797
26	4	-9.188239	-35.562692	-28.373540	-53.241129	-15.710994	-33.144989	-0.607518	-25.412891	-29.864116	17.728496	-10.280378	-32.865234	-16.810929	-2.728408	-5.743064	3.800435	-16.479931	-18.165252	-12.744802	-5.087012	-42.033371	-6.817089	-23.288766	17.160371	-24.377476	16.737481	9.955526	-30.547826	-39.956891	-26.142266	-19.759620	-22.149423	-3.164780	2.603438	-37.656232	-20.803830	-48.247394	-21.540709	-40.255660	-6.688079	-24.198106	-23.655489	24.377193	-26.470733	-37.406548	-27.882466	8.271137	4.976577	15.504736	-21.638038	-23.068049	-24.703410	-5.086934	-48.320990	9.115218	-22.574320	17.160372	-28.303593	16.799049	25.458817	-39.651538	-39.956890	-36.029461	-20.283623	-22.722912	1.962735	-23.050330	1.634413	2.839629	12.874526	6.574867	6.332063	-5.248877	9.260834	13.133192	-44.314520	23.288619	17.324287	2.737130	-37.329009	-27.780235	-47.960784	13.205503	4.590300	11.139794	-1.341536	19.634381	-45.459037	0.848386	-26.598839	17.129884	-34.194850	-53.446127	22.547298	12.480409	15.321955	7.652455	7.968146	-1.978553	-16.526732	-3.265581	-4.189529	-12.532085	-1.590556	-10.754409	10.204956	2.096315	2.113934	-16.968457	14.984957	-1.453892	-16.910615	-19.024808	-38.417054	-33.895415	-2.558077	11.201132	15.100763	-5.028541	-11.882043	-33.386572	-1.012756	-7.573403	0.887067	-0.176229	-23.200292	8.184510	-12.504843	-2.300246	-0.794149	-16.708879	0.190628
29	4	-15.340686	1.909612	-8.766915	12.001324	5.152278	-0.572682	1.475364	4.580731	13.404522	-42.550476	23.462143	8.847615	1.625963	-31.612961	-35.773332	-36.182597	0.850895	12.110079	8.230699	-4.281519	5.017457	-48.047932	-5.548485	-13.392895	10.144801	-31.317675	-57.644510	20.755683	8.145293	12.668987	3.330639	4.412787	-7.301702	-7.334537	-20.400966	-31.851056	-51.115347	-19.759328	-32.661853	2.757731	-25.451415	-36.029495	15.256658	-16.258032	-30.562799	-12.462061	-4.445407	-8.884510	3.570624	-25.749482	-16.759783	-11.791793	-4.506800	-43.319247	-2.695479	-22.347604	16.331602	-27.539254	13.338064	11.040391	-31.304293	-41.460238	-21.996021	-24.254097	-25.555293	-12.138473	-14.710803	-3.656531	-15.949292	-17.128886	0.362882	-19.805904	19.273041	-0.670040	-11.398532	-1.093033	11.255279	-4.316901	-16.532178	-7.765268	-33.799851	-14.646916	-12.580975	8.649371	9.400900	-4.290034	-25.856783	-21.666908	-13.187899	1.552454	-2.981730	0.249469	-10.162273	-17.088656	-21.056306	-11.706681	-19.249816	-18.080292	-0.864182	1.449108	-23.939199	-21.625294	-55.921116	-21.729095	-39.261754	-2.707241	-24.821963	-30.303614	26.314565	-26.540400	-34.211377	-16.770526	2.967542	0.690041	15.066559	-22.674181	-21.654708	-18.738854	-4.506800	-49.903395	8.789820	-17.020659	16.331611	-29.325954	18.794587	18.277854	-39.199805	-41.460250	-23.699963	-24.560547	-28.499305	-7.255660
44	4	-17.892426	-17.274739	-31.132390	-30.785615	-16.081074	-14.198474	2.482004	-12.379920	-15.342372	8.975418	-4.216939	-14.011857	0.658528	-8.271697	-11.831611	-2.576454	-26.836480	-8.398376	-2.904541	-5.777223	-20.346841	-9.910658	-11.362079	14.005230	-18.966444	15.603467	0.402605	-24.818449	-33.415945	-17.484428	-28.298847	-26.115280	2.059023	-20.219484	6.553130	-3.886346	8.140709	1.981503	7.059000	-4.248337	9.082977	16.096437	-31.943513	25.175246	15.418300	4.584499	-27.853272	-29.386137	-40.145553	0.452035	12.742642	9.095334	-5.929314	12.218943	-45.638502	-5.614256	-12.214262	9.923615	-28.920657	-49.871949	19.937374	11.001297	17.266282	1.665267	4.815315	-3.967788	-16.346939	3.108040	-8.943527	-11.149616	-0.703545	-3.083328	10.492681	2.205251	0.079994	-13.062810	13.959135	1.842375	-5.414447	-8.101885	-33.929090	-17.437851	-15.337257	12.735848	7.527425	-5.929314	-5.309074	-29.572002	-7.226315	-1.716997	-1.050534	1.370532	-19.380821	3.064267	-10.345735	-0.310987	-7.703111	-9.790150	0.088547	-4.826729	-27.983933	-27.322458	-46.748796	-29.399046	-36.366402	-1.538128	-23.327270	-25.321756	24.200919	-28.587699	-34.203807	-11.150309	3.024584	1.984279	14.925483	-29.276876	-14.746796	-15.632383	-5.613817	-34.481775	6.762660	-24.259227	16.913441	-34.895401	18.744544	23.113865	-37.808955	-35.783927	-25.481288	-34.488380	-30.129970	2.981136
45	4	-27.550978	-9.802795	-14.424484	-30.147082	-5.521819	-16.756151	20.586286	0.621738	-7.114286	-4.263635	6.153042	-8.240316	-9.623715	-4.241683	-30.593896	-20.338966	-15.722925	13.647654	5.092513	-5.071173	-26.212707	-19.114746	-10.845666	-0.334159	-6.211499	6.404013	-12.517931	-4.517764	-27.676440	-19.232950	-20.240172	-36.963475	0.797943	-6.353247	-35.166778	-19.354258	-56.772589	-37.438064	-39.668614	-6.325457	-26.914870	-27.237041	22.960772	-30.175624	-37.463664	-19.962591	8.696382	5.100784	12.084212	-25.294617	-18.977376	-14.903460	-3.479158	-41.773407	8.827391	-32.953877	16.202643	-31.047617	19.814611	16.325588	-32.805860	-16.915347	-38.503623	-32.104743	-24.226308	-6.006484	-30.233149	9.791706	0.103572	9.181481	2.159334	4.377895	4.997715	9.973751	13.512168	-36.198449	23.648924	15.630294	3.128036	-24.984281	-31.906672	-44.297990	4.218532	14.685510	16.257383	-0.789131	14.657880	-42.709314	1.589423	-24.588651	10.696402	-32.249807	-57.773842	20.421651	12.842995	14.358378	3.671625	5.556262	-6.339369	-30.578971	-25.809945	-24.085692	-44.469582	-20.002958	-29.022341	-1.296995	-17.676402	-18.771452	6.348028	-6.074350	-26.876449	-3.171595	-4.331192	-12.306215	-3.858031	-20.028204	-9.266721	-6.005672	-9.434466	-29.936631	-13.514677	-15.125113	9.924943	-18.774046	13.332502	-2.054438	-19.972050	-19.514193	-37.226769	-25.081350	-30.313950	-11.284336
51	4	-20.565597	4.279396	-4.555107	9.260893	3.812072	4.993899	-0.596792	3.954080	17.566560	-53.098070	24.564052	13.924058	1.290963	-32.656192	-23.126535	-48.011979	2.500300	12.625366	9.054169	-5.460070	7.704843	-39.366596	-7.936035	-20.400108	11.409428	-37.616572	-50.963335	19.644132	11.551115	16.969262	1.862482	7.363400	-9.748939	-1.698955	-30.832627	-22.364859	-54.402089	-26.811898	-39.575413	-4.533390	-28.693792	-28.772394	24.162263	-25.904048	-36.136168	-23.974142	6.919597	4.115904	15.009910	-30.690077	-15.780723	-29.213445	-6.550631	-46.412895	7.284413	-30.405256	18.415925	-31.333775	21.936392	18.540917	-38.247855	-38.146748	-23.215191	-23.275414	-18.269744	-1.956141	-12.359751	1.632329	-16.189294	-22.932279	1.817918	-8.870063	8.495175	-3.504551	0.573242	-11.220332	19.919721	-5.209403	-14.788047	-9.032763	-23.079195	-25.939190	-21.381178	11.763098	8.316914	-5.748990	-22.066396	-18.888631	-12.277572	-1.956501	-4.722361	2.165506	-15.743000	-4.120946	-20.063873	-16.329494	-10.301096	-17.448599	1.292766	-11.661112	-1.189343	-22.347186	-31.770561	-0.128882	-12.282568	14.610428	-6.453807	-8.134146	-7.501619	10.332937	-8.302549	-14.845986	-2.263920	-17.787698	-13.458966	-27.652747	5.924653	0.191241	-5.749090	-26.325021	-13.937200	-13.186983	0.975904	-11.099135	11.243377	-9.066126	-11.765626	-24.909531	-20.502134	-15.059990	-21.697497	-0.213906
59	4	-21.832546	2.348580	0.016348	12.750112	8.109987	5.022429	-0.499918	8.219591	15.643942	-45.108801	25.339989	16.952209	2.216976	-42.605832	-31.054238	-35.797480	3.418511	15.417634	7.651870	-7.371483	10.587921	-41.626806	-7.241191	-23.252811	15.459189	-43.805787	-54.885809	21.528028	11.610091	13.981269	7.351816	4.404667	-10.290990	-17.717435	-5.840236	-16.761290	-29.017024	-4.884795	-19.306384	17.976839	-4.377573	-4.633070	-1.204754	11.311436	-14.114740	-14.057773	-15.828661	-33.862465	-17.707599	-28.043592	15.099561	7.371301	-10.531571	-25.021108	-21.647245	-15.068851	-1.111430	-5.050519	6.166649	-1.878150	-8.879153	-19.135338	-24.909042	-17.571226	-37.546986	-1.220594	-3.133859	-29.754022	-26.188099	-50.150350	-33.294305	-28.453944	8.759562	-23.493159	-33.334695	25.051254	-16.143875	-42.353907	-17.187301	2.152494	-1.796739	11.406843	-25.419014	-17.484943	-21.988719	-8.648768	-42.819884	5.061223	-20.429849	14.299639	-28.277773	19.576398	14.531662	-35.279217	-35.222945	-26.581218	-29.704209	-31.701344	-13.815294	-23.871102	-23.860226	-26.258684	-43.231411	-21.142517	-17.250864	8.822492	-18.304419	-21.391789	9.968313	-1.896305	-34.173189	-8.474159	-9.766540	-12.631473	-4.877638	-28.182427	-9.490036	-9.098965	-15.119241	-33.978979	-14.112277	-11.099249	11.407495	-21.631312	13.096146	-0.980612	-23.712655	-34.808277	-32.300934	-24.105428	-31.254497	-13.737259
63	4	8.115190	-29.148674	-16.655487	-51.355470	-23.193570	-34.689250	-8.640832	-30.859238	-28.973888	18.464638	-38.722429	-33.520857	-28.322297	14.996617	5.260900	13.897785	-25.885999	-17.032610	-31.337717	-2.867960	-43.047576	16.280461	-18.589646	11.977203	-32.039102	19.447259	19.704503	-48.808846	-38.574501	-36.685708	-17.883136	-29.674820	-0.490379	-13.238049	5.705413	0.978877	11.100829	10.192361	8.745719	-2.631492	6.420342	11.560120	-42.573283	17.770492	12.810198	6.307508	-26.554107	-35.854725	-41.732399	6.967976	11.108036	6.803346	0.778857	14.921141	-42.806661	-3.799001	-25.047698	14.141133	-39.889649	-50.811150	20.533085	12.170643	14.782058	4.826984	7.914199	-9.796206	-6.898470	-0.035672	-14.583338	-22.682744	2.366278	-6.438535	11.925461	-2.736878	-0.312975	-5.252288	10.132713	-2.300196	-15.272015	-12.019319	-40.901787	-14.562527	-22.828957	11.078955	4.295418	-4.413350	-22.753081	-20.187917	-10.946424	-1.245771	-5.309578	4.300083	-11.864000	-9.220158	-26.747375	-16.022452	-6.193406	-23.198126	0.890807	-13.215569	-23.512543	-26.506361	-44.847205	-14.247697	-24.040967	2.095124	-22.863483	-26.065917	7.182314	-9.127472	-22.622711	-9.290697	-7.124944	-14.488791	-2.639071	-28.208270	-10.021433	-9.939362	-8.573159	-33.816570	-5.792228	-7.530554	7.637681	-19.741580	13.734511	-1.447342	-29.665220	-38.565152	-34.558797	-16.939447	-26.851228	-6.679792
82	4	-20.498149	-26.246430	-28.841722	-47.014818	-13.341216	-23.064339	0.475457	-18.395672	-23.014721	10.959976	-2.917761	-21.551625	-6.200893	-8.137624	-9.808922	-2.307819	-24.138471	-8.784821	-11.749328	-6.264137	-34.029432	-11.542584	-17.148312	13.550454	-10.228608	12.878773	0.484388	-33.622774	-34.582287	-34.393264	-19.160946	-26.497369	-9.898481	-0.245204	-33.653896	-23.695392	-56.928291	-23.963905	-38.435092	-4.835817	-21.548338	-29.565893	22.499572	-24.736254	-36.390640	-18.454458	4.348835	1.497109	16.223468	-29.734103	-18.658120	-18.439684	-2.615367	-43.144449	8.749071	-30.548311	16.892161	-20.478747	19.057409	19.991553	-45.423671	-33.684272	-32.882377	-27.780904	-27.079761	-4.159630	-27.242398	-1.179147	-0.959895	9.072060	7.966003	8.305003	-0.772090	4.072062	11.804493	-46.491040	24.715652	11.286551	4.476344	-33.183895	-23.604982	-36.796025	4.094240	14.185961	9.463332	-1.293716	11.709447	-45.440358	-6.760547	-18.908402	9.669141	-36.789009	-47.207756	19.339734	14.304341	10.585388	1.190450	5.172884	-9.304428	-20.499307	-5.389988	-19.880267	-27.199382	-1.854121	-10.870773	14.993347	-3.063980	-9.647415	-2.747028	12.648280	-9.676568	-11.900623	-9.106036	-32.386741	-13.860840	-19.305957	13.190161	11.932126	-3.687867	-23.049548	-18.038376	-24.833913	0.554723	-1.542186	2.967948	-6.568970	-9.901053	-19.312548	-30.235546	-15.292458	-27.232369	0.963611
