20	3	-13.976316	-0.193548	2.856707	16.843867	6.922828	11.538453	-7.136846	5.793535	9.316330	-36.027152	23.217961	16.777056	4.182776	-32.755960	-31.958399	-45.101101	10.098407	8.529860	10.404977	-2.679985	18.573906	-43.299165	1.294490	-28.891089	11.547571	-45.299727	-49.223825	17.622108	8.263124	14.143141	3.417891	0.525668	-2.650832	-0.601175	-38.765619	-15.967320	-50.542021	-33.544163	-45.529653	-5.683113	-31.241760	-32.040485	25.895614	-23.681638	-35.423372	-21.873964	3.152360	3.833247	15.472826	-24.673924	-22.684718	-24.964796	-8.667223	-47.392333	6.398288	-30.675341	14.025692	-26.273225	19.595753	18.402970	-40.039311	-30.998856	-37.595151	-29.316141	-29.701383	-6.195908	-13.727987	-30.725452	-25.833594	-39.606124	-19.153658	-33.317002	1.150355	-25.501887	-25.906532	11.126648	-8.886738	-26.094819	-7.152727	-6.937718	-6.184282	-1.196443	-21.159352	-11.549192	-10.441444	-9.031684	-34.828854	-11.005471	-16.383219	13.450828	-17.373670	13.287015	1.880004	-27.601525	-30.994568	-33.055198	-18.657912	-29.921635	-8.225991
22	3	-14.636630	6.026101	3.772932	18.103898	10.366155	6.743195	-10.228105	10.234225	8.353163	-50.429753	16.278338	18.645303	7.083596	-27.976190	-26.811800	-35.180755	8.213231	8.026162	11.918339	2.544200	21.290947	-38.462206	0.587489	-28.161743	16.962886	-43.879034	-44.952789	21.201657	14.460148	14.482172	6.998331	8.002066	-9.576557	-2.305408	-27.518198	-22.779940	-47.703282	-26.511405	-29.022453	0.744752	-27.759281	-35.046862	22.801927	-29.953084	-36.799311	-26.203365	5.541582	6.373385	14.076821	-34.206000	-17.687176	-29.572654	-2.068053	-35.222038	13.304328	-21.934477	16.959802	-32.368797	19.134868	26.806929	-37.621700	-35.955295	-33.194671	-34.201057	-30.121408	1.625116	-15.117977	1.503166	-7.194218	-19.456924	0.494434	-5.025778	5.579150	-1.329117	-5.450381	-10.593730	8.466258	-3.422672	-17.934425	-12.680256	-32.849225	-22.391873	-15.174627	12.619144	9.282692	-1.471580	-9.364250	-16.271222	-8.443091	-4.380760	-7.130398	-1.877546	-3.485492	-1.762815	-12.701833	-13.940381	-15.785703	-21.672726	4.624587
24	3	-22.270226	3.047953	-1.220623	14.140910	10.759904	8.891588	-1.465509	9.176204	15.367940	-40.792706	22.269254	6.729815	7.103191	-32.104983	-21.617627	-49.299820	4.540783	13.365377	6.797231	-3.673926	10.430040	-39.539021	-2.602780	-20.348678	15.413577	-36.727189	-43.189341	20.092929	9.445883	14.477539	5.337719	9.589354	-11.219182	-4.005397	-20.672712	-27.188851	-58.473884	-25.691952	-31.026201	-2.012830	-30.404741	-36.842240	21.404869	-27.408369	-47.043068	-16.384673	1.550153	-1.358277	15.419128	-16.161492	-17.361946	-20.747096	-3.755389	-38.700103	5.856660	-18.496713	15.729789	-24.878203	18.635429	17.332067	-36.080934	-34.860237	-31.675332	-20.844517	-22.080485	-10.296049	-12.397073	1.586306	-13.857192	-23.723748	1.074073	-5.183227	4.596902	-3.264487	-2.938680	-8.040451	9.881060	-11.765221	-12.762588	-13.346283	-30.935151	-22.576846	-10.025610	13.365819	5.358340	-3.696496	-20.282108	-21.339806	-6.144143	-2.633337	-3.452325	-0.936424	-4.993801	-16.589851	-12.619407	-18.834081	-8.052824	-12.795210	1.531797
25	3	2.454904	-32.941000	-16.245407	-49.305256	-31.227396	-41.890194	-9.292188	-23.372433	-20.579982	16.997856	-32.736022	-34.015408	-18.114859	7.335140	4.356231	15.141972	-18.363007	-12.289191	-22.241370	-5.730143	-40.602943	14.591732	-23.583092	15.199670	-34.717008	17.243980	18.432785	-43.658502	-38.079089	-34.501209	-20.352565	-26.506280	-3.124716	-12.592779	5.294580	3.110392	20.043655	7.344201	13.171241	-2.927469	10.939594	11.350149	-45.766485	18.512029	16.359051	8.972718	-30.793013	-22.790614	-50.357045	7.689452	9.236307	12.088282	0.076358	17.307949	-38.847619	-2.704685	-29.280289	12.030786	-38.357982	-53.877258	20.327245	15.009690	15.365969	6.379749	5.145290	-11.566136	-9.808977	-5.126919	-9.905295	-22.783723	-4.673742	-13.129991	17.354108	-1.507341	-8.235548	-13.235446	10.324850	-8.243107	-7.287326	-9.041749	-33.581890	-25.098286	-20.627642	14.125392	7.085493	-5.820738	-20.688543	-15.157060	-13.596975	-2.165138	-10.886999	2.966022	-13.222487	-7.658933	-24.903656	-20.933804	-12.038533	-31.995865	0.022994
32	3	2.887665	-34.199293	-10.550952	-39.910877	-31.184374	-29.973073	-13.731851	-27.771012	-28.354938	19.260124	-32.389000	-37.260109	-20.972193	9.828098	6.899511	15.824712	-25.001973	-21.099265	-20.137847	-5.018266	-39.607015	14.733015	-24.421426	16.116884	-25.366352	19.586609	19.660031	-40.747243	-40.029441	-34.908844	-24.123057	-25.077663	-8.132936	-21.270429	-8.063769	-18.984569	-23.979691	-1.767135	-8.721765	12.807381	-6.413545	-7.849971	-6.260797	10.020859	-9.592884	-9.576461	-12.197943	-29.459090	-12.254860	-24.773029	11.347600	12.886379	-5.257979	-16.991950	-22.373027	-12.908743	-0.472616	0.216272	3.023271	-15.343193	-6.241221	-21.726843	-22.974901	-21.084976	-27.189731	-2.319747	-23.693572	6.633298	0.287889	10.305689	1.944229	3.391612	0.156264	7.356571	10.000886	-42.740852	23.558056	10.152005	3.524288	-25.850993	-25.283824	-35.479652	3.599607	11.288026	14.816186	-5.056311	13.755860	-45.212306	-3.788694	-22.702513	12.208899	-35.821724	-50.900281	21.648290	11.015226	13.618862	1.320202	4.232197	-11.235444
33	3	3.340103	-38.376562	-14.613491	-54.350328	-24.832739	-40.506384	-8.777129	-19.891663	-20.755107	22.942604	-28.175983	-37.893217	-26.356041	8.208175	4.981876	15.764144	-28.017536	-15.034127	-28.625269	-5.007044	-45.655774	15.362504	-21.878938	14.755438	-34.305878	19.311939	25.076161	-40.649066	-37.727551	-29.098836	-27.141543	-30.923139	1.029773	-20.886731	2.005669	3.063970	15.577531	13.649025	17.058943	-8.514077	11.238737	7.647862	-29.606342	19.695909	16.421724	9.359289	-35.190485	-27.926661	-44.650892	10.832138	12.509396	10.519610	-0.426463	13.869626	-40.035842	-0.950082	-24.885049	15.386669	-39.193609	-42.129222	20.680424	8.268370	17.187948	3.806692	2.490708	-11.181886	-20.937772	-4.992065	-13.374012	-28.635615	0.077913	-8.437486	11.358191	-5.395856	-6.316289	-2.237336	16.209672	-6.891524	-9.767961	-11.628350	-37.765529	-19.188966	-23.538271	14.478925	9.513252	-6.372822	-21.447437	-25.115275	-14.398979	-1.841117	-4.162425	1.613208	-3.256857	-10.392775	-18.964762	-18.311002	-17.523124	-30.924777	3.568840
34	3	2.099388	-31.472080	-13.064328	-51.010257	-20.917009	-39.735210	-0.481201	-27.990994	-23.391954	23.060835	-37.364561	-39.442621	-23.125476	12.379033	2.661904	13.986454	-18.223543	-21.047175	-25.312281	1.815833	-38.547715	16.044137	-18.162203	16.274433	-31.754000	20.023212	27.240145	-40.332515	-31.842361	-32.566154	-24.108377	-20.376481	0.981857	-21.969333	5.789399	7.939694	12.980235	10.004493	8.367633	-10.784349	12.305538	10.226286	-37.929211	14.166366	16.993636	8.480321	-33.510711	-19.015668	-47.377673	8.361521	4.117016	13.500441	4.311783	20.759365	-37.844200	1.469666	-26.161592	17.030365	-40.919694	-51.064857	22.519604	18.059879	14.381339	8.817506	16.867329	-5.319240	-24.589341	-22.355111	-20.001033	-45.332533	-15.485228	-27.220604	2.922288	-21.627687	-21.010587	8.417509	-13.658445	-27.732304	-6.946943	-3.982397	-14.320826	-8.395306	-17.160666	-12.686506	-7.708385	-1.461572	-28.495884	-5.798587	-17.008464	9.825411	-20.851316	14.188214	-4.353193	-24.655737	-36.335788	-35.122802	-19.394616	-24.159165	-3.506413
36	3	-19.952382	-21.683053	-31.506850	-27.772439	-11.276077	-26.346445	1.801728	-20.277430	-24.436734	12.443410	-8.878042	-22.341657	-9.321784	-3.999379	-16.594944	-4.678459	-24.594825	-5.334822	-13.625987	-9.114031	-26.829155	-9.515610	-18.667552	12.123460	-23.741400	18.701669	-4.935634	-24.830890	-34.287505	-33.035404	-13.911477	-25.001330	-10.708516	-3.086937	-27.060224	-26.111296	-38.854652	-25.064184	-33.724555	1.359896	-25.870073	-36.659309	27.101843	-29.007650	-33.753370	-18.425135	2.172283	0.078226	11.386047	-26.266004	-11.379924	-26.889429	-5.161505	-35.903547	12.772332	-29.615038	16.790990	-33.011629	20.823775	18.490232	-36.333388	-34.289792	-32.720727	-20.967995	-25.243820	-6.074994	-14.984624	8.823865	0.131972	15.006913	12.526622	8.150548	0.080766	9.031987	14.271261	-32.491988	22.155536	13.299779	3.897608	-34.094227	-24.719946	-49.180637	5.278104	13.747095	5.495084	-2.022936	14.644636	-39.601673	-2.891922	-22.752634	13.832922	-40.172748	-49.939648	22.607503	10.015252	10.401993	6.303300	3.932513	-15.309392
38	3	-3.428989	-36.340709	-26.513374	-54.691482	-23.162548	-26.938779	-2.337108	-27.417272	-31.448667	18.376498	-21.208298	-37.355603	-25.775597	1.882063	-3.601452	17.768115	-27.293521	-18.814228	-15.969623	-5.008378	-47.068091	-1.433282	-17.382917	10.686288	-26.201613	21.094670	10.978102	-33.371241	-30.065679	-29.308681	-24.057366	-28.382952	-8.665020	1.510609	-38.251914	-17.160983	-50.058081	-25.867468	-28.948121	-12.913667	-27.373898	-28.538073	19.772746	-33.318291	-37.506986	-31.124389	8.519862	3.574291	17.933917	-27.096093	-19.037679	-23.924628	-5.008378	-49.827084	6.595521	-19.699792	10.686288	-29.053403	21.094919	17.519406	-42.013300	-30.065679	-37.827400	-25.314651	-27.709181	-4.673165	-23.725242	-1.173086	0.547606	14.755659	8.325496	9.352333	-9.097824	6.226679	15.161401	-42.908206	24.361337	14.866441	3.560749	-27.686564	-31.563464	-51.961397	5.735633	13.193674	6.725797	-2.187301	13.806720	-46.035806	-3.450727	-24.567264	13.094704	-38.109831	-52.077580	20.026940	13.105799	16.636313	9.199580	6.123542	-2.960039
39	3	-4.408767	-32.199098	-31.000340	-46.454908	-21.704196	-26.662295	5.260138	-19.882001	-27.603085	20.365347	-25.249852	-33.818527	-22.804725	1.221281	-4.674682	15.865584	-28.230674	-16.861772	-21.899805	-1.828096	-33.523597	1.985446	-15.657061	19.493084	-31.654317	21.597521	15.417391	-32.352748	-26.659842	-22.963344	-29.035976	-27.534540	-4.871587	-20.661394	1.238986	-3.055120	14.179818	3.319377	4.087924	-0.930982	11.641539	14.989171	-37.739496	22.501193	13.111157	-1.161919	-27.109008	-37.627676	-39.549043	1.755130	12.215499	12.021905	-3.101247	12.859733	-41.907974	-1.114216	-17.004518	9.480060	-31.318004	-43.072431	20.205129	8.934586	12.263035	1.051379	10.065304	-4.343541	-15.096332	-8.213291	-13.552412	-15.148222	-1.691636	-1.264224	18.350483	2.550674	2.054757	-14.429994	7.171754	0.107903	-14.728042	-13.146452	-41.520288	-27.029487	-17.961182	12.222581	16.074683	-3.101247	-9.756706	-25.823223	-1.238085	-2.026776	-9.219456	-1.933494	-14.902853	-3.367462	-8.382794	-6.361778	-6.311447	-8.135864	5.685944
40	3	-19.612530	6.108990	0.194789	18.129078	8.215487	7.807650	-2.080442	9.362349	9.512555	-36.646561	19.254744	12.832331	3.787074	-36.221627	-31.746869	-34.680049	4.671888	13.620302	13.872606	-5.514216	8.710817	-42.325147	-5.716664	-18.749319	15.431455	-27.055233	-49.928184	20.241897	17.246270	13.552148	6.708962	3.655876	-9.247371	-4.103013	-26.338575	-22.647500	-47.801533	-28.346082	-38.379339	-2.839111	-28.428443	-40.375144	23.727789	-28.313052	-32.716946	-16.518469	-1.084650	-0.115600	15.418382	-29.906107	-14.478136	-12.094999	-5.355133	-42.517559	5.242108	-23.346569	16.555077	-26.680320	17.291151	19.522558	-33.912750	-17.764317	-19.192434	-24.703837	-24.867414	-4.171967	-20.168724	9.344370	0.023500	8.545157	1.532531	6.312033	2.915545	3.266071	8.266661	-31.998589	19.301848	7.864297	-1.952440	-29.248419	-37.515607	-26.161245	-5.977649	13.636229	17.227740	-5.576999	2.818579	-38.908552	-4.495850	-12.567714	5.947948	-14.710158	-44.762516	10.210114	11.521868	10.993827	0.159543	-2.912043	-11.432793
41	3	-1.418032	-33.226103	-16.268367	-51.650973	-31.673228	-39.390764	-3.557468	-33.226573	-33.499718	18.512586	-23.394470	-33.254488	-18.535383	1.308770	0.145041	16.340005	-24.729577	-18.139361	-15.740336	-6.019891	-41.829140	5.660410	-26.756066	15.209495	-31.335842	19.463581	20.083339	-32.597982	-38.011953	-29.271405	-21.932681	-29.556011	-1.005068	-8.461127	-32.558615	-23.400148	-46.138594	-24.953124	-30.783689	-3.042955	-32.469192	-33.590369	19.318491	-14.891074	-27.123015	-11.438436	-1.640271	-5.940148	6.954768	-26.805964	-13.502062	-15.251342	-6.019891	-37.532885	-3.417158	-26.766167	15.209495	-27.691454	18.012669	11.614855	-28.045863	-38.011987	-29.019737	-21.736271	-29.878047	-2.414530	-19.610926	3.156657	1.860905	17.895713	6.436236	10.706838	-7.861402	6.787534	12.804005	-38.225015	18.057222	14.618750	9.048866	-36.352571	-26.973026	-46.811656	8.777580	15.659329	14.631319	-2.911005	13.845666	-45.840245	-3.812738	-25.195837	17.498455	-40.082167	-52.227703	20.122165	13.043673	12.992995	6.045905	6.341418	-8.359217
42	3	1.493265	-26.581051	-14.294419	-46.483222	-17.520783	-36.572938	-7.345577	-27.178626	-36.276927	23.641783	-32.754012	-39.057474	-22.428546	9.237378	4.171613	19.679578	-29.559362	-18.819992	-27.576131	-5.515581	-40.158861	8.138426	-26.474266	11.505648	-33.426146	20.051615	19.989564	-36.232641	-37.929842	-27.859784	-25.350823	-19.114770	-1.492349	-25.269295	5.913785	1.033868	17.223760	7.906231	9.087939	-7.235399	13.152224	15.036888	-33.275963	22.009313	12.513137	6.689903	-33.022752	-26.171782	-31.314119	2.042761	12.498849	8.619165	-2.510152	14.472830	-48.377581	-2.336675	-23.469069	15.402897	-35.772868	-49.903350	20.879296	14.835281	15.523091	5.592229	4.319546	-8.180006	-14.741753	-4.521256	-10.564732	-24.024733	-1.600431	-10.940198	16.418728	-3.529835	-4.581309	-4.457186	6.959346	-14.088648	-16.004495	-9.238773	-36.802626	-9.056357	-30.391094	12.613288	3.636267	-5.981101	-18.409399	-24.957181	-15.284034	-2.472902	-7.562990	6.556630	-2.246081	-10.175365	-22.754579	-17.852777	-14.044551	-23.705390	0.855017
43	3	-15.830392	8.030571	2.971275	17.338769	7.807464	7.129395	-8.353296	13.181100	12.862600	-47.683799	18.293214	17.944206	7.313777	-32.355981	-28.845540	-40.022409	14.117056	7.163061	12.749202	3.999989	18.448430	-39.211624	1.324928	-30.771230	13.870071	-41.678860	-57.070968	20.172245	16.738696	14.357216	8.339656	7.153789	-7.274393	1.809136	-33.322653	-16.432306	-50.061561	-31.879759	-39.100712	-1.732297	-25.661007	-17.680352	23.637898	-40.184316	-39.122156	-24.903361	13.384558	7.846382	15.421182	-25.090526	-19.027054	-34.231713	-5.166200	-34.287288	15.473464	-18.913259	15.799789	-28.315764	17.344920	20.098088	-43.765412	-40.033566	-29.068253	-26.029056	-24.576432	-0.241158	-15.972089	1.249338	-13.054869	-25.585403	-3.938912	-8.715526	13.294959	-3.386214	-2.320421	-8.466222	7.044811	-13.601363	-13.192170	-14.480892	-38.040154	-26.606451	-15.348304	11.234314	10.401057	-2.475497	-12.320894	-27.421668	-7.274890	-6.468891	0.886227	-3.527244	-17.853879	-7.169905	-16.403288	-19.899380	-9.583670	-22.971713	4.536648
