54	10	6.256287	0.442400	-0.080881	7.659466	4.504526	-9.414560	8.339209	8.477602	-0.144844	3.892289	7.964129	0.406175	6.617587	0.532765	7.751731	6.161892	4.909243	3.620432	6.256287	1.738012	3.886895	4.620947	0.575182	1.169066	6.660046	4.845747	-3.739476	-1.017333	2.753634	6.759353	5.517054	4.585421	4.833652	5.831642	0.101457	6.704555	6.256287	0.442462	-0.076314	7.578104	4.504311	-1.187095	7.598316	8.217122	-2.827323	-1.017333	2.754152	5.468468	5.548374	4.556958	7.602678	6.161886	0.141381	6.704555	6.256287	1.738717	3.942097	3.778458	0.575545	-0.208624	6.464799	4.608788	-3.926154	-1.017333	2.753624	6.784768	5.516658	4.587864	3.576813	3.101304	0.100700	6.704555	6.256287	1.737708	3.879782	4.524358	0.575464	1.325560	6.622277	4.810234	-3.814786	-1.017333	2.753632	6.771228	5.516886	4.585720	4.650203	5.854306	0.100921	6.704555	6.256287	1.737279	3.877327	4.229080	0.576230	1.531940	6.489667	4.699007	-4.010208	-1.017333	2.753627	6.788071	5.516655	4.586925	4.095415	5.476723	0.100237	6.704555	6.256287	1.738720	3.911641	4.810320	0.574857	0.552850	6.703232	4.902267	-3.603045	-1.017333	2.753639	6.715116	5.517700	4.585496	5.190575	5.532285	0.103608	6.704555	6.256287	1.738524	3.903126	4.758122	0.574898	0.790783	6.698117	4.890456	-3.635666	-1.017333	2.753638	6.731376	5.517459	4.585339	5.093318	5.663019	0.102803	6.704555	6.256287	1.738120	3.889821	4.651148	0.575103	1.105430	6.670440	4.856430	-3.715721	-1.017333	2.753635	6.754530	5.517123	4.585359	4.891022	5.809875	0.101683	6.704555	6.256287	1.738180	3.891564	4.667622	0.575064	1.066930	6.675726	4.862122	-3.702849	-1.017333	2.753635	6.751626	5.517164	4.585334	4.922295	5.794781	0.101821	6.704555
62	10	5.599351	2.575679	7.601534	5.600260	2.311506	-3.654833	5.503745	0.918900	1.484388	5.725242	4.781476	2.704875	5.473226	1.197481	4.702313	6.379511	7.303405	1.646808	5.599351	2.577455	8.345552	3.320759	2.311505	-0.128289	4.947280	-0.303169	-0.753530	0.814919	0.901511	4.355004	2.436444	4.664099	3.303141	5.549491	7.121851	1.719638	5.599351	2.577515	8.442389	2.546552	2.311505	-0.623992	4.865957	-0.303176	-0.946593	0.551272	0.847190	4.356362	2.382637	4.838694	3.283876	4.652081	7.060668	1.813279	5.599351	2.577442	8.255075	4.216841	2.311505	-0.479173	5.279463	0.237097	0.471912	1.279877	1.277459	4.239302	2.568430	4.414385	4.229472	6.098680	7.250792	1.670423	5.599351	2.577468	8.206568	4.780173	2.311505	-0.810907	5.394450	0.498110	1.047496	1.802968	1.705362	4.144395	2.687412	4.222962	4.536610	6.238203	7.279666	1.662145	5.599351	2.577551	8.220073	5.254929	2.311505	-1.216618	5.457191	0.703222	1.369775	2.708397	2.445214	4.007286	2.872951	3.978106	4.663574	6.241994	7.286861	1.665849	5.599351	2.577451	8.333305	3.440282	2.311505	-0.144003	4.998562	-0.230278	-0.585841	0.861583	0.935807	4.342637	2.450992	4.633282	3.441305	5.644981	7.144983	1.709119	5.599351	2.577447	8.235933	4.417628	2.311505	-0.592175	5.327647	0.337302	0.701770	1.434943	1.406042	4.208192	2.606007	4.351269	4.364668	6.164318	7.264233	1.666226	5.599351	2.577612	8.296560	5.346007	2.311505	-1.484174	5.467098	0.779780	1.432883	3.177323	2.975173	3.909739	2.993431	3.906447	4.683461	6.146926	7.280072	1.678692	5.599351	2.577488	8.198485	4.957740	2.311505	-0.932621	5.420221	0.571443	1.183489	2.051124	1.903861	4.106016	2.738694	4.147848	4.593983	6.255764	7.284179	1.661710
88	10	5.808929	-0.601399	6.424214	-1.314843	7.948005	6.501635	1.403909	-7.112854	-0.592597	0.732065	0.766608	4.366829	4.593554	5.955916	0.514887	1.467262	0.173355	7.660645	5.808929	-0.601564	5.888671	3.802913	7.948020	-1.817616	7.737487	-3.315636	4.564228	5.003581	5.707553	3.231465	7.174522	-1.462750	5.473664	4.684390	6.429899	5.304020	5.808929	1.706883	5.923587	3.871896	2.928910	-1.875478	7.715093	-2.395829	-0.963484	5.001785	5.761470	4.938370	7.114547	6.748558	5.632055	4.596674	6.464827	5.304528	5.808929	-5.492787	0.780481	4.464804	7.970332	-8.690281	7.899779	4.455052	4.675661	5.018564	6.050573	-1.918052	8.817891	-4.327151	6.181463	6.154557	6.687585	5.302902	5.808929	1.706892	6.011818	3.654903	2.928913	-1.881156	7.628545	-4.284640	-1.055971	4.997870	5.629315	5.495841	6.948549	6.880938	5.162129	3.532789	6.262980	5.304993	5.808929	1.706933	6.424219	-1.539687	2.928873	7.541697	1.395894	-7.139223	-6.152319	0.280973	0.407908	6.287683	4.593479	7.201049	0.514065	1.467262	0.168420	7.662812	5.808929	1.706887	5.946125	3.868086	2.928910	-2.152660	7.706169	-2.339185	-0.963405	5.000967	5.766485	4.953304	7.096625	6.786415	5.632279	4.382797	6.455659	5.304642	5.808929	1.706876	5.898991	3.812306	2.928911	-1.333029	7.709373	-2.923362	-0.996307	5.002639	5.704325	5.123011	7.102303	6.710726	5.485073	4.762876	6.422418	5.304375	5.808929	1.706876	5.900128	3.821834	2.928911	-1.381951	7.711471	-2.854619	-0.990793	5.002602	5.712616	5.095625	7.105699	6.711848	5.508079	4.760389	6.430511	5.304386	5.808929	1.706886	5.937766	3.872572	2.928910	-2.064471	7.710120	-2.333673	-0.962180	5.001276	5.766983	4.937398	7.105143	6.772497	5.638792	4.467128	6.461236	5.304600
