13	3	7.092563	-7.582465	3.102148	3.886087	7.092563	4.737904	0.101554	-0.236086	7.092563	1.234847	2.728728	0.421122
23	3	6.963293	-2.708334	4.416272	3.265896	6.963293	0.283719	5.124387	2.139365	6.963293	4.439851	-0.257912	0.790878
88	3	5.966626	-7.830860	0.973465	4.915371	5.966626	2.762837	-1.737201	0.912855	5.966626	-1.487405	0.334177	4.751380
