60	5	-1.705336	0.388879	3.758504	-12.383087	-8.114263	6.512341	-6.705296	4.838065	2.429808	3.571469	-6.590870	3.641010	1.750232	3.181563	-3.833698	5.052297	4.838065	2.321493	2.782329	-2.497081	3.758504	-14.674393	-8.075623	6.512340	-5.845609	4.838065	2.429808	2.781952	-2.496248	3.758502	-3.672540	-8.075625	-3.818343	4.864392	4.838065	2.429806	-3.717946	0.389942	3.758313	-1.367786	-8.108738	-3.593699	3.990236	4.838065	2.429638
62	5	-0.972198	5.737016	4.272382	-2.326321	-16.580402	-1.038756	-3.786001	5.675569	7.892871	9.044302	0.990270	4.272381	-1.856015	-10.881746	-7.421672	7.829118	5.675569	7.892870	9.044315	0.990272	4.272382	-13.693726	-10.895130	4.870514	-4.906770	5.675569	7.892871	-6.125553	6.148466	3.178350	2.594394	-11.344261	-4.597748	2.526045	5.675569	7.660415	-0.972192	5.737015	4.272382	-8.346079	-16.585377	4.870514	-10.124287	5.675569	7.892871
68	5	-5.214423	4.653529	4.679602	-1.147185	-7.568694	1.558195	-8.086717	7.500577	1.983350	-13.429269	5.996303	2.230328	4.385508	-2.382079	-3.546424	-1.494647	7.500577	-0.465798	6.206018	-5.198189	3.242787	3.398290	6.900736	-10.094706	6.213388	7.500577	1.312354	6.768876	-0.863274	4.320698	1.771362	0.183372	-10.094706	6.213314	7.500577	1.933050	-7.382951	1.527883	0.714073	6.533018	6.506070	-10.094702	5.946083	7.500577	-2.735490
83	5	7.924166	-3.947977	3.969541	-9.050797	-5.117460	6.275085	-3.073400	5.290542	-0.990252	7.918363	-3.946006	3.725065	-2.341788	-5.117431	5.739857	1.826934	5.290542	-1.171186	7.825119	-3.907110	2.669622	-1.780424	-5.117191	-2.905567	6.515457	5.290542	-2.172041	2.840716	-6.694086	0.051103	2.993255	6.841445	-2.905994	6.554998	5.290542	-2.229829	-6.836492	4.047796	0.051325	0.833734	-6.427482	-1.832408	3.805317	5.290542	-2.229829
94	5	-8.908505	6.187876	2.569325	-1.232863	-12.450546	7.644029	-6.821049	5.461427	-1.042164	3.762621	-0.222045	2.699017	-4.263138	-7.590243	7.644029	-5.282874	5.461427	-0.795112	7.089961	-3.819771	2.217522	-0.147694	3.923762	7.643644	-1.084384	5.461427	-1.625610	-15.180664	6.421834	-0.946894	3.028823	-8.260369	-3.238809	2.255012	5.461427	-2.619026	5.368780	-4.167462	1.484069	0.844220	4.549529	2.271930	3.848702	5.461427	-2.331201
