1	2	-2.524391	-6.612011	6.309060	6.564692	-4.337215	1.903275	6.309060	5.397961
5	2	-3.196804	-3.036679	7.592247	6.174160	-2.592671	5.628797	7.592247	-0.162955
9	2	-3.301941	-2.611371	5.767792	6.769924	-4.299893	5.075510	5.767792	2.135082
11	2	-5.051842	-6.303328	7.550513	7.579526	-4.188297	3.828849	7.550513	3.343314
12	2	1.069750	-11.627551	6.603606	6.357087	-2.551301	1.654106	6.603606	1.170992
13	2	0.062251	-4.636097	7.225937	6.347540	-1.416558	3.063936	7.225937	-0.028161
14	2	-3.119758	5.927057	7.985903	0.857016	-1.577424	-6.398030	7.985903	7.472495
15	2	-2.911294	3.424732	5.927546	-1.800464	3.196890	-5.396597	5.927546	4.317551
16	2	1.007059	-8.711883	5.544992	5.901768	-1.774416	2.505504	5.544992	3.120487
17	2	0.817193	-4.306335	4.366011	6.177100	-0.876886	4.272837	4.366011	2.605348
19	2	-7.250920	-5.374509	7.040718	7.926895	-5.951386	7.290901	7.040718	1.400576
28	2	-1.331529	-3.493525	6.485173	6.908625	-6.385476	3.723381	6.485173	5.035058
29	2	2.440190	-8.664582	7.772002	4.133302	-2.222618	6.937643	7.772002	-2.387593
30	2	3.728549	-11.634207	6.825694	6.833930	0.345023	3.194396	6.825694	1.725790
32	2	-0.400188	5.773694	6.579835	2.658057	-0.315285	-3.312715	6.579835	8.278923
33	2	-1.775995	5.070933	7.258838	-0.348712	-1.511505	-4.194528	7.258838	5.748614
34	2	4.589113	-2.296649	6.868939	4.318658	-0.783319	5.597333	6.868939	-0.025517
37	2	-0.797117	4.056833	6.442278	-3.297693	4.766198	-3.084287	6.442278	2.374717
40	2	-1.798616	5.265277	8.391972	1.240799	-2.199192	-3.631837	8.391972	7.091168
42	2	-1.113192	-8.040040	4.973032	6.814823	0.856106	0.864128	4.973032	3.946108
43	2	3.237009	-3.091596	5.363409	8.381426	0.783671	4.368230	5.363409	2.370643
46	2	-1.840791	4.417971	6.719516	2.434249	0.845018	-11.420457	6.719516	8.587911
58	2	-2.831486	-1.312219	3.628415	6.425691	-2.547815	-4.980658	3.628415	6.812687
59	2	4.954443	-8.401656	7.120145	6.475862	1.200923	3.150727	7.120145	1.621295
62	2	-4.122587	6.791659	7.373167	0.805125	-1.973668	-6.098126	7.373167	6.398318
68	2	5.840289	-7.193162	5.488640	5.587374	0.856809	6.808716	5.488640	3.305081
75	2	2.046543	-9.820739	7.225172	6.799467	-1.743189	2.637303	7.225172	0.667134
76	2	-1.005488	4.148038	3.189168	3.596619	3.291584	-7.513660	3.189168	7.373771
78	2	-1.408482	-7.336989	6.796153	7.295974	-1.953452	5.593027	6.796153	1.236450
79	2	4.956521	-7.876841	4.752974	6.016997	0.115489	5.246137	4.752974	1.779964
81	2	5.422306	-7.180467	6.352273	2.679003	3.105275	1.180284	6.352273	-3.008251
83	2	5.034580	-4.861031	5.028712	4.800896	3.309528	1.305972	5.028712	1.748249
84	2	-0.419646	4.609914	7.237220	0.085648	2.125955	-7.161505	7.237220	6.671238
85	2	4.548411	-3.878477	4.558578	4.962234	2.270917	0.077050	4.558578	-1.299029
86	2	0.596397	5.387097	6.804710	2.629767	-1.010642	-6.604472	6.804710	8.274446
90	2	-1.108123	-5.383984	7.095082	6.713490	-3.189921	6.561819	7.095082	3.993419
93	2	0.521577	-0.868840	5.154817	7.599419	4.011929	2.023951	5.154817	1.772137
94	2	-0.895863	6.044275	6.968975	-0.135731	3.453276	-1.663726	6.968975	0.505929
95	2	3.590162	-5.364883	6.522548	6.869512	4.390290	4.037602	6.522548	0.487791
97	2	5.159433	-13.562300	6.725080	4.427163	-0.785006	5.284310	6.725080	-1.934904
