19	1	-2.647575	-26.156131	-25.194342	-48.472052	-33.958424	-40.519324	-2.203206	-32.848562	-26.729774	24.950839	-33.350410	-37.270026	-25.537636	7.539670	1.598087	16.559861	-28.096319	-19.664929	-28.659995	-2.323202	-40.866699	8.543942	-30.064526	14.703650	-28.994468	20.292992	22.090449	-43.330959	-35.629076	-31.833025	-21.489115	-25.647561	-4.630842
37	1	-2.951695	-29.409194	-21.616744	-51.912637	-37.558951	-40.123292	-3.241059	-25.992646	-37.425987	24.048632	-27.291700	-36.929009	-18.765205	1.000963	1.346028	18.515486	-24.991591	-14.446231	-26.003928	-7.065526	-46.473152	9.750757	-26.522636	18.651990	-31.024402	20.058341	19.177378	-45.092822	-32.718283	-18.972997	-28.456188	-24.741231	-2.923455
48	1	-0.545050	-38.842322	-24.481426	-42.222381	-34.426607	-46.883145	-3.372626	-33.259911	-29.916306	22.187125	-39.531302	-41.426952	-24.344212	8.165305	5.709153	13.262775	-23.809954	-25.532384	-22.877801	-2.377871	-37.072462	10.851170	-34.706048	16.859036	-32.599483	19.750778	19.589730	-45.269052	-37.487976	-31.608172	-24.033659	-35.074038	-2.506008
55	1	0.885324	-35.803858	-18.265608	-50.333062	-22.191220	-49.011072	0.248008	-22.904511	-32.328503	23.130651	-22.246673	-35.900913	-18.143396	11.183208	4.352812	15.044524	-24.871736	-16.446085	-22.425034	-9.720245	-47.595071	12.817335	-36.124076	19.073406	-34.082283	20.582360	26.099780	-47.541380	-38.457347	-37.482273	-24.592118	-22.959505	3.964438
74	1	-4.225118	-31.990900	-17.544447	-38.682170	-34.009401	-45.770185	-8.156877	-26.908065	-32.263449	27.965463	-27.926854	-37.061508	-25.866328	4.464367	5.206957	20.585532	-28.490180	-9.407724	-29.929468	-6.855456	-46.817234	10.834238	-28.691633	16.443950	-26.120675	19.897061	17.231975	-45.010930	-31.577200	-35.046163	-31.301308	-34.818551	-4.185904
84	1	-7.385521	-34.860117	-28.702004	-46.915277	-26.407263	-26.611295	2.307142	-25.739484	-35.429104	17.576031	-19.493142	-34.258153	-25.854213	-0.885197	-1.759934	15.811636	-27.248847	-14.547803	-19.342924	-4.467169	-40.025758	2.264621	-27.876579	16.943876	-25.592357	18.980508	16.237843	-35.662912	-41.794055	-23.808391	-21.891046	-31.839453	-7.013749
