12	2	3.671302	-4.337542	1.843052	4.496488	2.624473	3.100130	5.651282	-11.527750	-1.015529	0.995769	-1.215311	-0.738205	3.671302	-4.337542	1.790312	4.496488	2.624473	0.435698	2.189671	-5.463108	0.898807	2.963745	2.672786	0.844747
29	2	7.471611	1.749467	1.939906	-4.638010	0.362742	0.374907	-0.709954	5.800589	2.183511	-0.814103	-4.233059	0.352043	7.471611	1.749467	5.449874	0.714972	0.452168	6.165495	-2.836489	-3.230297	-2.927579	-0.335431	0.280221	-1.619846
54	2	6.229479	3.767333	8.383908	5.207753	3.503602	2.901429	0.330097	-5.573930	-0.226704	2.785202	1.269190	0.353230	6.229479	3.767333	7.453963	4.956334	3.503462	-0.913498	1.313093	1.397215	2.734219	2.777448	3.325791	3.379662
63	2	7.616743	5.559813	0.298235	2.775077	3.047969	-9.632311	-2.416779	4.081949	1.122565	0.160669	-1.782443	0.715243	7.616743	5.559813	4.373208	6.814365	3.706590	-3.168776	2.803686	0.984205	1.561378	3.548031	-0.166801	3.033131
71	2	7.141680	3.999601	5.138843	6.287845	4.676636	-3.332196	-13.460239	0.147309	2.839472	-0.053548	5.764838	-0.232140	7.141680	3.999601	3.051294	1.512202	4.531323	-9.246689	-12.690223	2.360263	3.977964	-2.158675	5.030660	2.661707
92	2	5.452123	-2.664295	-4.592720	-5.153083	0.042870	-6.874051	-0.080439	6.377039	1.167630	-4.896501	0.017312	2.223809	5.452123	-2.664295	0.964698	0.716830	4.123272	-2.908930	2.433133	-0.487315	0.458065	-6.018163	0.883723	0.070466
