5	5	9.575191	-4.098435	6.499746	3.765387	5.656638	-4.994834	-17.507848	7.429022	7.998724	6.714583	-0.056413	8.237711	7.176114	-2.152453	7.637706	-4.406956	-0.227122	3.978597	-4.192285	8.760380	9.575191	7.267377	-3.442761	-8.440458	-8.746642	5.893814	13.899844	0.937097	2.581725	1.264751	5.969190	3.377027	0.884338	8.324780	1.882730	5.900779	6.330078	6.623890	7.053699	-1.634873	9.575191	4.909735	2.427327	-2.169566	-2.668890	-0.419994	-7.715880	7.429022	7.998721	6.701197	1.404351	8.237711	7.176114	3.039116	7.637706	2.830922	-0.227103	3.992295	7.053626	-1.568690	9.575191	4.929514	-3.442756	-8.424732	-5.048179	5.893811	13.306822	0.937097	2.581729	1.265771	5.969182	3.377027	0.884338	8.324780	1.882730	5.900776	6.330076	6.623881	1.707939	5.039525	9.575191	1.191630	-2.164441	-2.507193	-0.522001	5.196697	9.770740	0.937097	2.582781	1.297474	5.968931	3.377027	0.884338	8.324444	1.882764	5.743358	6.330015	6.623587	-2.889111	8.611909
24	5	7.393026	5.523205	-10.395653	-4.518176	-11.224083	7.087283	11.504220	-0.536868	0.280680	0.406364	4.224560	3.399007	0.937540	5.206029	1.456525	5.849000	3.649729	1.709918	7.641933	-3.147878	7.393026	5.258788	-10.395653	-4.303113	-5.502008	7.087283	9.078876	-0.536868	0.610728	0.406364	4.224560	3.399049	1.030515	5.206022	1.456526	5.848999	3.649729	1.709918	1.463082	3.451845	7.393026	-0.040813	-3.319602	6.400014	6.892035	-3.427992	-18.826093	5.651328	6.642574	6.762917	-2.391485	5.943156	7.104001	-2.864235	6.735963	-5.203382	-0.462169	-3.200855	-4.282939	6.459217	7.393026	-2.681338	1.367834	6.411308	6.902728	-3.448338	-19.785566	5.651328	6.642574	6.762917	-2.391485	5.943156	7.104004	-2.867429	6.735963	-5.203392	-0.462169	-3.200855	-4.285396	6.709289	7.393026	4.984614	-4.841797	0.996771	0.987296	1.199664	-4.290547	5.651328	6.608460	6.762917	-2.389900	5.941486	6.992282	3.382240	6.729726	-0.989551	-0.461822	-3.200855	1.463058	3.451846
