2	2	6.418887	-9.913200	5.994850	8.302328	3.580009	0.820149	5.994850	-1.624849
3	2	-6.209634	5.990946	7.402071	-5.324931	-0.794505	-2.443749	7.402071	5.769449
4	2	5.710470	-6.002175	5.921144	-1.132344	-0.626928	3.802260	5.921144	-5.801903
8	2	-6.042337	4.095415	7.796911	-4.969601	0.216400	-7.657379	7.796911	7.638816
10	2	-0.987395	4.379553	5.784429	-2.074230	4.989479	-7.277191	5.784429	5.677483
13	2	4.356292	-9.402374	6.617654	6.880536	-1.536446	6.035818	6.617654	-2.185054
14	2	0.276264	6.362985	7.672477	-5.746145	5.728414	-3.660098	7.672477	6.782619
16	2	1.993438	7.109671	6.973114	-4.658065	2.999355	-6.817189	6.973114	5.745070
30	2	-0.590878	4.403114	6.615004	-5.344019	5.912771	-5.323321	6.615004	6.930701
32	2	6.154839	-8.937788	6.362110	7.925674	2.150137	4.777782	6.362110	-1.322758
34	2	-2.899813	6.582187	8.327259	-0.789627	3.117097	-11.595176	8.327259	6.883636
36	2	3.313004	-2.238947	7.071481	7.899130	0.192978	5.523234	7.071481	3.949801
37	2	2.057284	2.791753	5.034917	-2.427376	6.992644	-10.167193	5.034917	6.510621
38	2	6.089306	-10.318796	6.387106	7.243589	0.663760	5.873461	6.387106	-5.061923
40	2	6.974356	-14.595916	2.906365	-0.118927	6.974356	-15.248670	2.906365	6.265561
41	2	0.387387	5.149914	6.110271	-8.055268	6.448351	-6.517495	6.110271	-1.966965
43	2	-4.735863	6.558503	9.656522	-5.664049	-0.108078	-4.072050	9.656522	6.608797
44	2	5.602835	-10.129203	6.847227	7.151416	0.015362	5.536369	6.847227	-2.006229
49	2	1.885994	-3.956321	8.203348	4.274667	-4.392900	6.413745	8.203348	-4.294270
50	2	-0.931393	6.499958	6.953785	-5.180812	4.928196	-10.021431	6.953785	7.544670
51	2	6.547297	-10.237473	7.452070	6.730101	0.178495	2.546539	7.452070	-2.444195
53	2	1.123465	-5.323210	8.648809	8.327124	-4.116163	5.140233	8.648809	1.926806
54	2	4.148886	5.456509	6.479918	-4.347031	5.021904	-7.773165	6.479918	6.814816
55	2	4.077422	-4.801886	7.542940	6.371396	-2.355656	5.768700	7.542940	-0.946709
58	2	0.849442	5.786397	4.082025	-3.782077	6.941973	-9.274365	4.082025	7.020356
59	2	5.345944	-9.309184	6.128468	6.425666	-0.864302	6.668799	6.128468	2.872672
61	2	4.212101	-12.516574	6.911384	2.923850	-0.412877	4.761981	6.911384	-6.670032
63	2	6.985875	-12.648793	6.160004	7.620022	2.393018	2.909886	6.160004	-5.143294
66	2	6.306096	-10.811031	6.625079	5.728611	0.571952	5.251089	6.625079	-5.698882
67	2	-0.785174	6.888942	5.835911	0.766631	3.628051	-6.272367	5.835911	6.103657
68	2	6.247715	-15.977029	4.770020	7.949576	2.531599	0.301066	4.770020	-1.931240
69	2	-1.200247	4.048202	6.699146	0.750124	4.480111	-12.174603	6.699146	7.917583
71	2	3.125841	-11.189392	9.176479	6.786002	-3.112363	7.486007	9.176479	-5.165081
72	2	6.276403	-9.665289	6.295587	6.053368	0.788701	5.434501	6.295587	-0.620688
74	2	0.636221	3.761190	6.007757	-2.833936	5.742754	-6.118226	6.007757	6.549675
75	2	0.429051	-5.935126	7.580936	8.236161	-4.376630	4.396324	7.580936	-4.559167
79	2	-2.683922	6.927627	7.230867	-1.324160	1.889263	-5.343889	7.230867	7.658811
82	2	1.523013	5.768431	7.790122	-6.912575	3.930411	-2.362029	7.790122	4.298353
83	2	-0.497933	7.795230	8.290345	0.658313	3.720422	-9.030947	8.290345	7.552556
84	2	0.309078	6.829099	7.353911	-4.708873	3.722784	-6.424059	7.353911	8.150982
87	2	5.145737	-11.500547	6.553852	6.031871	-1.466447	5.334324	6.553852	-6.773014
93	2	-3.180243	5.132300	8.002762	-6.199573	2.993530	-7.277256	8.002762	6.492494
96	2	-0.758911	6.951234	7.119886	3.562130	-0.764198	8.043376	7.119886	-1.501942
99	2	1.750851	-6.609932	8.200901	6.841449	-1.010718	3.283952	8.200901	0.902102
100	2	-0.636104	8.581994	5.926396	-6.423239	5.974935	-2.924654	5.926396	5.648801
