1	2	93	-1.769523	-26.133739	4.141223	7.836195	6.872400	-33.323319	-18.733587	5.330616	-12.521223	7.486417	6.798323	4.826437	0.216720	5.825416	-24.662921	7.701821	-9.759247	8.272611	-19.171891	-12.073852	6.946357	0.732067	2.732468	4.306976	0.516187	6.410322
1	2	7	6.732042	18.901510	8.663893	-26.563388	-2.966043	12.576972	5.024600	-0.106962	10.525416	-2.793422	-8.063642	-6.334578	0.215631	5.825416	8.548121	-0.340554	3.283766	8.272611	10.136699	1.678891	8.387653	5.665246	-1.683284	-3.036741	-0.414460	-0.106825
2	5	20	1.831339	14.389670	6.671351	-8.142108	-1.739498	-2.484058	1.164020	1.389281	3.820587	1.357803	-3.319058	0.493372	3.580005	7.558809	-9.942176	-3.916194	0.686634	6.131162	-5.019806	0.800940	0.495997	7.694595	-2.305754	-7.701613	1.842471	0.146439
2	5	15	1.831347	14.629243	6.671351	-14.028449	-1.739517	2.567222	1.165115	1.389281	3.826860	-2.208185	-7.417969	-2.272000	3.580005	7.558809	-9.941856	-3.919435	0.686663	6.131162	-0.679642	0.801077	0.496177	7.694596	-2.305754	-7.701613	1.842471	0.145111
2	5	17	-4.707810	-45.683339	1.690930	18.800945	4.711498	-34.828167	-12.774010	6.952721	-17.731586	7.881823	2.819882	6.726808	7.911061	7.558809	-37.804248	5.402592	-3.729975	6.131162	-24.741510	-9.327786	-0.356537	2.341690	3.084810	4.084618	5.463949	6.344656
2	5	37	-4.707810	-36.096704	1.690930	18.394472	4.711498	-29.687162	-12.770452	6.952721	-17.731586	7.881823	2.819882	6.726808	3.548212	7.558809	-41.121067	5.402592	-3.729975	6.131162	-19.677250	-9.327785	-0.356537	2.341690	1.194305	-2.285721	1.258517	6.344656
2	5	11	6.847148	21.784664	6.671351	-27.610051	-6.244981	15.679306	7.344002	1.389281	3.826860	-5.017619	-15.073110	-2.922456	3.580005	7.558809	6.041500	-6.051544	7.156850	6.131162	9.778636	3.287132	4.738698	7.694596	-2.305754	-7.701613	1.842471	0.137788
3	2	73	-7.218905	-35.255211	-1.697532	18.404703	6.839448	-25.088654	-22.440672	5.763565	-12.030400	4.131927	6.916560	7.738713	0.023530	7.391917	-30.406410	5.566304	-6.243816	4.008534	-22.953918	-1.315362	-1.154603	4.663768	1.673645	1.753365	-1.025319	8.089102
3	2	27	4.029973	26.506964	4.647868	-20.682946	-4.846999	20.575776	2.799289	0.849705	8.021002	-2.995046	-7.778024	-4.072436	0.031672	7.391917	8.705281	-3.548329	5.457371	4.008534	7.252849	5.832710	4.314351	8.984292	-3.913189	-2.562052	-0.269752	2.173604
4	2	73	7.533556	21.885223	7.909615	-37.018729	-4.985043	8.957704	5.973239	2.593050	8.931847	-3.531260	-9.937487	-5.050351	7.859801	7.025075	15.128381	-3.171462	6.977566	7.455331	11.109118	8.667953	8.134215	8.730579	-1.950338	-1.048142	3.889637	0.182754
4	2	27	-10.634889	-37.844706	2.206214	14.857840	6.348955	-34.825324	-20.824244	7.315413	-13.967098	7.109740	7.347174	7.450260	8.007857	7.025075	-26.608410	7.363157	0.219299	7.455331	-16.875771	-7.154969	2.782521	2.509580	2.961916	4.602220	6.844651	5.146174
5	3	59	-7.859996	-35.766108	2.063870	11.640745	6.827823	-27.042571	-19.693670	0.466054	-5.603149	7.529741	7.571942	6.772483	1.992060	6.022294	-34.444888	5.758132	-4.054930	7.309579	-17.431651	-10.865077	3.032889	-0.089081	1.079884	1.350057	-2.302633	4.756427
5	3	10	4.494122	16.793555	8.177677	-32.469767	-0.079319	15.786502	3.425237	-5.857174	9.859719	-1.811634	-11.167765	-5.570717	7.994200	6.022294	15.157068	-6.513042	3.328170	7.309579	8.125019	5.123849	6.517211	5.282294	-4.984987	2.477193	5.277569	-1.663032
5	3	31	4.494122	17.983826	8.177677	-32.469770	-0.079319	18.024943	3.425237	-5.857174	9.859722	-1.812126	-11.167765	-5.570717	1.992105	6.022294	11.050883	-6.513042	3.328170	7.309579	8.125019	5.123849	6.517211	5.282294	-5.047928	-3.011241	0.641927	-1.663032
6	4	70	-12.808767	-39.363293	5.201049	19.692835	7.416760	-38.347955	-11.575778	7.838723	-16.923975	7.425925	7.528674	6.479397	6.460604	5.636872	-35.567073	6.947593	-6.231765	6.202451	-19.596660	-3.818418	0.217441	0.836372	2.763787	3.509820	0.297848	5.413183
6	4	12	1.108540	5.123986	8.087002	0.959046	3.645061	-6.488695	4.028149	1.223267	6.634039	1.953696	4.248943	1.827599	6.482849	5.636872	-13.974177	1.280072	-1.750512	6.202451	-4.121115	1.825721	4.407570	7.207605	0.043647	-2.784884	0.535103	0.817936
6	4	11	1.108592	11.827714	8.087018	-0.093808	3.645037	3.113550	4.028779	1.223267	11.779627	-0.079554	-0.242299	-1.956648	6.482850	5.636872	-13.450665	1.279643	-1.749048	6.202451	1.437417	1.825781	4.407703	7.208424	0.039694	-2.791367	0.535123	-0.111766
6	4	7	1.479788	15.385698	9.589171	-4.725041	-1.697581	10.796572	8.233660	1.223267	11.783299	-2.840832	-8.914247	-3.977356	6.482850	5.636872	7.429534	1.266507	4.231308	6.202451	10.509461	7.890910	6.570491	7.208424	0.039694	-2.791363	0.535123	-0.123626
7	3	78	-11.546056	-35.116207	-0.089431	14.133819	8.788752	-24.639317	-21.679096	7.683614	-15.417627	8.586546	5.783330	8.552523	2.856001	5.523954	-19.544883	5.136988	-1.475952	6.840417	-21.368448	-12.899340	1.532022	-0.373061	2.344061	7.840450	3.314142	6.783786
7	3	13	-6.908652	18.723648	5.366340	-14.340922	2.161315	5.922663	-1.361899	1.116797	5.956919	-3.183120	-9.904517	1.483193	-0.021939	5.523954	12.877793	-1.460086	6.927089	6.840417	9.316519	0.378536	1.563843	4.346477	-4.962271	-0.082901	1.274403	4.547159
7	3	9	-6.932264	15.344236	5.352401	-11.685618	2.214719	-1.007419	-1.622094	1.116797	2.129872	2.447501	-6.227607	5.492781	-0.021939	5.523954	12.088525	-1.441989	6.926012	6.840417	6.933482	0.377558	1.563737	4.345213	-4.962271	-0.082242	1.274404	4.547159
8	3	58	-7.508191	-43.000190	1.496613	13.621701	7.669201	-36.473435	-16.071169	6.023993	-8.858339	5.336353	7.695464	6.165484	1.473675	9.352806	-35.372857	7.265606	-6.069774	6.793365	-12.171345	-9.583766	1.052228	0.376370	-1.222931	1.677765	1.375425	6.678931
8	3	36	-7.508191	-51.620824	1.496613	13.674748	7.669201	-42.056563	-16.071201	6.023993	-14.015707	5.336353	7.695464	6.165484	6.295764	9.352806	-33.211973	7.265606	-6.069774	6.793365	-15.276854	-9.583765	1.052228	0.376370	2.309319	5.411668	5.921592	6.678931
8	3	6	7.603932	21.026159	6.146412	-29.087774	-0.270507	17.197028	2.903069	-0.216735	12.536728	-5.527811	-5.062620	-1.055544	1.471565	9.352806	4.880916	-2.305545	5.853884	6.793365	10.086753	8.074539	7.123864	6.319655	-6.917888	-4.940288	1.345661	1.153990
9	5	22	6.048326	-12.146682	8.056870	-13.240579	-3.579187	-17.890632	3.183362	6.865079	-6.139794	6.102441	1.198003	7.167330	9.766890	3.882845	4.456766	2.664753	7.010446	8.383303	-1.059979	2.172207	5.602086	1.129784	1.426480	2.644372	1.643466	6.450590
9	5	40	7.510603	19.717060	8.056870	-41.405834	-7.217155	7.346749	7.428185	1.244383	11.822920	-4.181090	-11.709928	-3.884641	8.291078	3.882845	12.474469	0.337674	7.920696	8.383303	9.993041	6.554979	6.371287	6.480014	-5.506038	-2.063213	-1.426721	1.724999
9	5	12	-0.584998	-37.242598	1.924653	16.479029	5.394922	-37.273691	-12.792027	6.865079	-12.131509	6.102441	7.430368	7.167516	9.766890	3.882845	-26.499726	7.731259	0.670963	8.383303	-17.572869	-9.389106	2.044849	1.129784	1.426480	2.644373	1.643466	6.450590
9	5	25	6.048322	-16.139209	8.056870	-13.252554	-3.779629	-17.890803	2.760832	6.865079	-7.310125	6.102441	1.198003	7.167504	9.772970	3.882845	5.363182	2.664859	7.010396	8.383303	-2.665210	2.172207	5.602086	1.129784	1.994260	4.252888	3.206525	6.450590
9	5	1	-0.584998	-41.207269	1.924653	16.480421	5.394922	-37.273341	-12.827476	6.865079	-13.301840	6.102441	7.430368	7.167516	9.772970	3.882845	-25.593125	7.731259	0.670963	8.383303	-19.220358	-9.389106	2.044849	1.129784	1.994260	4.252888	3.206525	6.450590
10	2	60	-13.439568	-37.634488	2.433200	15.613320	6.021188	-27.974910	-24.646273	7.053881	-11.494639	6.384856	7.932819	3.933590	0.436460	5.155403	-33.583723	6.012291	-1.139385	6.870406	-25.564940	-8.665116	4.812321	-0.094171	3.989057	4.915786	-1.847203	7.234744
10	2	40	1.039461	24.861228	6.556934	-33.611376	-6.728947	22.072196	1.640737	1.139499	9.018651	-3.702045	-9.234031	-8.404918	1.625838	5.155403	14.237758	-4.937401	6.939014	6.870406	10.250799	5.301176	8.229159	6.118096	-1.688054	-1.264672	0.827360	0.992804
