34	2	4.769919	3.183387	-7.812780	-1.896341	-7.203161	7.031820	15.500452	2.937251	-3.335240	4.926988	9.679768	1.503768	1.710342	6.114512	-2.073751	6.225078	6.083008	6.508408	6.000257	0.344290	4.769919	-8.369778	4.759542	6.949814	5.207891	-4.912404	-11.747704	6.936893	2.915654	6.049510	3.688116	6.716122	8.303366	-2.590493	-1.040099	-4.949967	3.252153	5.195421	-0.843373	7.195750
38	2	6.339495	4.232784	-7.209751	-1.298991	-12.009422	7.421483	11.492519	1.032536	2.438538	3.144315	7.653831	0.141502	0.535736	6.510483	6.218696	8.544823	6.452889	1.428839	5.507971	0.089153	6.339495	-7.509027	3.426086	6.504157	5.502999	-4.150296	-16.494153	7.251516	8.410236	7.322421	2.645216	6.778436	5.655471	-0.613724	7.171198	-2.610391	3.636042	-3.825021	-4.316095	7.520411
39	2	6.768376	-9.134804	7.353556	8.351251	7.045497	-4.403272	-11.903630	1.814549	6.838923	7.055703	0.981553	7.024003	6.659839	-0.966018	4.223091	-4.891594	2.296667	6.130607	-4.557453	7.452469	6.768376	3.503062	-3.709462	-2.737046	-9.610659	6.923863	16.255817	-4.530520	3.157464	0.549290	6.050548	0.983790	0.905856	8.153706	0.585125	7.343304	7.474507	8.158199	5.405828	-2.388775
40	2	6.626716	-2.965371	8.010221	7.953297	6.501755	-6.446258	-14.740438	7.698447	3.694282	6.723799	0.336760	6.245825	5.847552	0.125152	1.083647	-2.049801	1.260925	2.212700	-3.191478	5.306508	6.626716	1.817030	1.287633	4.330839	-2.240403	3.336943	13.366038	2.269525	-2.254445	0.664949	6.201007	0.291959	0.674867	2.992038	-0.282587	5.799628	7.118387	4.822303	5.900106	1.743273
45	2	6.558413	-3.089277	8.755599	8.166906	5.585491	-4.504192	-23.573062	5.942605	6.824207	3.808167	2.777472	6.646955	8.515932	-0.032544	7.428249	-4.703964	2.626659	5.284742	-8.656923	4.285096	6.558413	-2.286509	8.547960	2.657461	-0.739040	3.054782	3.965531	0.709715	0.633860	-1.535445	8.216100	3.757638	4.514280	5.547397	1.503496	6.282348	7.908839	5.749946	-8.276767	4.263593
47	2	8.772085	-14.786926	6.782196	5.487237	4.217535	-2.907049	-15.567055	4.264627	7.972591	6.086553	-2.451512	5.012707	6.189271	-0.946332	9.380279	-6.567239	1.526564	1.606882	0.124267	4.514198	8.772085	2.234194	-1.747633	-2.039514	-10.277731	8.534806	14.856739	-1.198554	1.810527	2.859159	3.982285	1.633251	-0.360716	6.524828	3.315978	4.335313	3.634992	5.772035	8.389169	-6.601566
49	2	5.803326	5.685243	-5.493508	-2.893129	-5.420617	5.811387	9.261350	5.938495	2.576332	0.162271	4.410684	-2.817075	-0.634088	7.012151	6.954838	5.809025	7.234831	4.908166	7.353155	1.730668	5.803326	-8.292139	4.326900	8.704737	6.795055	-5.358256	-22.087350	7.862897	6.690499	5.601452	-2.147047	2.953663	3.712478	0.251384	7.061405	-4.503686	3.376112	-1.124693	-5.120379	8.208565
51	2	7.861077	-8.261137	5.819182	6.049609	5.090483	-2.737703	-14.186317	6.708385	4.624421	7.812483	-2.824988	6.004249	3.301467	-0.145307	6.458347	-0.885428	0.982999	2.147089	-4.895371	5.936678	7.861077	4.761506	-5.294028	-6.834252	-10.485864	9.000691	7.615292	3.026675	0.341139	1.365037	2.553155	0.758703	-2.985831	6.663494	6.445974	5.966126	0.983115	6.220306	5.887226	-6.034047
53	2	3.848289	-11.075334	5.842870	4.394202	8.721499	-1.514347	-33.082890	6.550563	6.361278	6.087205	1.534170	5.972885	6.750276	1.047772	8.037248	-4.384631	2.324623	0.547600	-1.528414	7.023946	3.848289	2.434767	-1.235786	-4.731513	2.988889	7.645523	2.877827	0.149783	1.125431	0.827925	6.711925	4.042392	2.468470	7.726611	7.511908	1.271689	7.277343	3.133691	9.219715	-0.785137
54	2	7.081491	7.988201	0.217389	7.058057	-5.841361	2.186716	-4.708994	7.996608	6.844927	6.113717	4.106773	4.201063	6.455418	6.583770	6.523485	4.227090	6.295748	4.387873	6.359799	-3.339730	7.081491	8.000103	-3.147055	1.082345	-9.539919	7.229714	17.163040	4.528953	1.114321	0.153909	7.163257	-1.932179	0.236476	8.192949	1.989829	4.229546	6.308860	6.492839	6.360005	-3.339861
57	2	6.747715	-7.327512	7.504804	7.491946	4.439158	0.093165	-21.143326	4.747636	5.825036	7.598696	0.271708	6.745591	8.360862	-6.864905	7.105505	-1.503932	-0.645047	-0.705215	-8.149910	6.890791	6.747715	4.067106	-3.477178	-1.847254	-4.506684	6.836263	11.090991	0.224226	0.040638	4.055585	6.401634	1.878638	2.437561	5.584205	4.424896	7.821487	5.554294	2.911457	4.458440	-3.163395
58	2	6.786200	2.462212	1.576921	-1.810498	-7.360115	7.088325	13.847138	0.597683	2.741233	-2.245770	0.543191	-1.614711	3.777921	5.147048	7.265555	7.831437	5.550771	6.042862	7.776761	-6.284747	6.786200	-6.898134	7.079044	6.761597	7.319865	-4.004233	-18.832241	7.186415	8.643934	3.782362	-4.571399	4.771436	7.608363	1.481125	7.804272	-2.156687	5.550769	5.944969	-2.686630	5.085226
60	2	4.959334	-6.295627	6.857311	8.718195	2.063140	-6.807466	-22.619460	5.677235	4.792137	6.364275	-0.780247	6.191901	8.956775	-5.091926	6.438114	-3.689147	2.013922	2.319447	-3.117210	6.461065	4.959334	2.917172	-3.664793	-2.182076	-12.102273	5.443373	14.809712	-0.890743	-0.985631	1.181065	5.326645	1.612901	3.571934	4.484785	1.043996	6.331407	7.659802	5.420253	6.358643	0.371854
61	2	7.283275	-4.378124	5.699741	9.006229	4.613353	-1.989336	-20.016863	4.941298	8.001341	4.418699	1.758738	7.224727	6.530818	-4.611962	7.406378	1.849754	0.430804	8.151992	-6.581464	7.614037	7.283275	6.776588	-4.174030	0.853732	-13.018575	6.800193	10.876268	-1.520326	2.185017	-2.101186	8.373828	1.151080	0.273155	7.404222	3.140319	9.165463	4.938675	8.357071	5.806904	-0.059880
62	2	8.107033	-4.584870	8.607194	6.077478	4.590154	-6.145387	-16.366817	7.106590	7.070258	7.042905	-1.901102	6.266639	4.282261	1.050904	5.775846	-4.605894	-1.378059	3.953394	-4.020187	7.054352	8.107033	3.697745	-1.984482	-5.656418	-13.189561	5.230024	11.409069	1.050314	2.073153	0.666469	4.566661	0.456004	-2.037561	8.496821	0.888266	5.318321	-0.514983	6.250934	7.792918	-2.259501
64	2	4.632493	3.055117	-3.425562	-3.082430	0.273905	7.103920	10.968334	-1.280812	4.190304	2.322822	5.358473	0.840917	-0.881004	2.729647	1.720888	3.067027	4.682635	4.384347	1.545602	6.811058	4.632493	-11.075635	6.777266	6.566288	7.576327	-5.007017	-16.207210	5.222587	7.160383	5.185627	-0.934698	7.442800	5.320397	-7.822976	5.936524	-6.100753	1.070858	2.500697	-4.349168	9.097355
66	2	6.694804	1.369901	0.659749	0.811855	-0.621642	3.663726	9.175593	-1.362052	2.134471	4.517667	7.641777	-1.467417	0.589952	4.927870	5.459389	7.271084	6.856449	5.541478	-0.626543	7.451506	6.694804	-2.751171	6.674627	7.056701	5.646450	-5.078903	-9.158823	4.111165	5.690928	6.724500	2.106154	4.962154	6.512079	-2.469314	6.128922	-3.149996	1.186216	2.161442	-4.093071	8.376856
70	2	5.632762	-8.896708	7.601410	6.582079	1.952480	-4.607432	-12.062164	7.477761	6.521788	7.726729	6.282271	7.917859	5.896784	-2.192943	4.866571	-0.130267	7.200842	4.167759	-4.507485	5.207606	5.632762	-3.650906	4.922391	0.321253	-4.259338	1.790982	5.698307	2.907097	0.681753	1.433132	6.424545	1.438834	-0.682543	4.310817	-0.894333	2.048360	7.200843	7.498614	-4.499265	5.207601
71	2	3.167036	1.238199	-2.992178	4.140362	3.837002	1.012744	6.840413	-1.512170	3.212592	0.194636	8.543698	3.082301	-1.057748	2.980080	1.491160	-6.274821	7.232608	5.992898	1.168130	5.418859	3.167036	-8.193435	9.169364	6.933715	6.568148	-5.402707	-15.240064	4.715098	8.228191	5.373037	2.779022	7.506728	5.208083	-6.144624	6.596515	-6.891775	7.000861	1.866351	-2.527493	5.967539
72	2	4.990593	-6.844323	6.751437	5.333783	8.918457	-5.221498	-18.702084	6.677409	8.053440	2.570433	3.037685	6.208666	5.344151	-1.350673	5.490369	-3.768251	2.777851	6.912773	-7.501300	7.915526	4.990593	1.196595	-1.280299	1.492596	-3.940904	4.322219	8.240687	2.039600	2.376653	-4.031434	8.068058	0.616789	-1.246255	4.032228	-0.899017	7.068216	5.329969	6.915965	-1.997571	7.816431
73	2	6.854575	3.399720	-2.489772	-5.115249	-10.865124	1.549629	12.378719	-1.605798	-3.871975	-0.740231	6.569875	-0.004702	0.689476	7.303400	1.944080	1.813901	5.491550	5.402914	7.789148	0.870227	6.854575	-8.664917	7.308748	7.250651	3.600713	-11.397543	-11.190022	4.909597	2.388200	4.563068	-0.036651	5.780873	6.694301	0.181224	1.997370	-3.993830	0.800822	4.681581	-3.789984	5.468646
75	2	6.232755	-10.254213	6.882256	5.236618	5.558021	-7.585220	-12.010119	8.404943	3.988640	7.856723	0.181989	2.652312	6.224460	1.158172	4.898747	-2.228476	-2.233203	3.215368	-4.344169	7.169970	6.232755	4.334387	-3.051543	-4.136480	-12.260133	4.273459	6.093011	2.173058	-2.557118	1.299920	6.349623	-1.769774	2.296963	5.540699	2.421014	4.580773	3.135872	6.904125	4.824999	-0.662277
76	2	6.737008	-10.310735	6.421132	6.398648	5.191948	-2.212572	-20.758694	7.360215	5.290829	6.223694	-0.814585	7.651755	7.490127	-4.881444	5.797604	-4.111245	-1.947516	0.421461	-4.424316	8.563541	6.737008	2.108696	0.584975	-5.530464	-2.618874	7.041338	5.892918	1.237141	1.396623	-0.122730	5.706375	1.059240	0.886947	6.029107	1.308232	8.444236	4.599257	6.881096	1.124750	7.394945
77	2	6.468908	6.346192	-2.116089	-7.091704	-6.663339	6.140069	14.281818	-1.096974	-2.720478	2.565516	5.607033	0.803067	2.208800	6.633770	-1.228403	7.290422	3.994366	8.716511	6.983451	-2.463722	6.468908	-5.561540	8.037862	5.188650	8.625306	-5.041992	-9.514755	5.363518	3.694611	8.616415	1.969893	6.452223	7.942570	-5.269389	4.327240	-2.422426	3.642372	5.297332	-2.392767	7.439136
78	2	5.938166	3.419646	-4.202233	-2.786360	-2.831702	6.285809	13.177644	0.570048	-1.630221	0.507366	5.612020	3.000563	2.267372	5.352133	-1.838172	5.343298	5.041957	5.808347	5.408760	3.591993	5.938166	-11.023117	7.204964	6.597051	8.534895	-4.877469	-17.330348	6.626782	4.998764	6.102521	0.985248	6.646348	8.698048	-2.996682	3.454245	-7.634795	3.444871	4.528153	-0.301820	7.449585
79	2	6.614044	-3.346488	6.473481	0.643252	3.101469	-2.098235	6.259398	0.929299	1.618923	2.289063	6.396056	1.744848	1.190646	6.934296	0.874621	2.173565	2.331204	7.868640	-1.616758	7.776515	6.614044	-8.561022	7.545419	6.633817	7.806883	-7.399738	-18.155366	6.540877	7.682823	6.717187	0.619970	6.116112	7.561519	1.136982	6.109735	2.173552	-3.137770	3.730126	-1.617654	7.777120
81	2	5.897439	6.182858	-2.540291	-1.453193	-10.916239	6.098903	16.020879	1.803177	-1.021300	0.588932	9.386878	-0.395907	2.703665	5.507458	0.129505	5.522392	7.215198	5.394021	7.063600	-1.787160	5.897439	-4.726381	6.011304	6.446311	5.737778	-2.955863	-9.539047	7.346662	5.208639	6.087620	3.321858	4.801918	6.248000	1.787256	5.773453	-6.206212	7.158204	4.167757	-1.756535	5.461247
84	2	5.803844	-9.322859	6.261034	7.019689	8.971956	-4.178170	-21.511737	6.177218	5.545718	9.274252	1.873326	6.119162	5.223336	-1.611632	5.691028	-2.308035	1.688871	5.413874	-5.297225	6.397376	5.803844	2.767664	-1.027220	-2.421484	-9.392139	6.365266	15.704805	0.218930	0.379275	4.951667	6.473800	0.563412	-0.217458	5.751695	2.462994	5.999395	6.333445	7.625815	5.674992	-2.028354
85	2	3.658203	-9.398248	4.776263	6.675553	6.795713	-2.199879	-19.470201	6.151846	4.830718	8.021398	2.419389	4.196048	8.179200	-5.219793	7.915097	-6.947490	1.832225	3.217951	-0.364625	5.541342	3.658203	2.636993	1.405871	-0.832152	-9.023289	8.015500	14.817277	-0.151865	0.003275	3.246071	7.619001	0.679951	1.631875	7.452897	4.413665	3.090703	6.807592	6.337645	6.197029	-2.112337
86	2	6.058501	5.823292	-5.500493	-6.383958	-8.931322	6.399384	14.852332	4.607110	-0.913091	0.576384	6.163994	3.149173	1.506363	7.197351	0.609816	7.549090	5.950816	6.508990	6.072837	1.198907	6.058501	-4.912209	6.176913	5.986606	6.596799	-3.637912	-16.349658	5.256466	5.362110	7.093578	-0.217322	6.774661	6.856028	0.063124	6.922914	-3.864762	1.533349	3.490157	-3.700754	5.948917
87	2	7.267735	-10.052704	7.682918	4.499964	8.315547	-3.219958	-18.085946	5.504468	5.840513	9.038030	1.323603	6.930503	6.812677	-0.863607	8.222101	-2.038459	2.260086	-0.111318	-1.936171	4.387049	7.267735	4.148693	-1.815052	-7.712756	-5.081137	6.645948	12.013395	-0.276813	0.266056	3.794946	7.530053	0.549546	1.350194	6.435265	2.706155	7.201959	6.150093	5.219663	6.253379	-6.420874
94	2	6.198455	3.092196	-5.787111	-4.860285	-8.035053	3.723969	16.892174	3.684171	1.155545	-0.597792	5.291430	1.364690	-0.337233	6.294922	-2.752183	3.524753	6.003458	6.535520	6.479030	-1.630683	6.198455	-9.673494	4.776344	8.000003	7.009142	-8.612926	-12.394066	5.009262	5.234326	5.120524	1.596573	7.991287	4.738713	-1.689094	2.753104	-4.395942	0.714503	6.208387	-3.285389	5.601320
96	2	4.178938	2.326333	-3.243352	-2.870964	-5.410736	6.431232	15.590272	-0.266663	-3.724981	2.251531	3.353392	2.210806	1.685410	7.229075	0.418103	6.635164	3.869536	7.652867	5.930360	-4.086990	4.178938	-1.508056	-1.402233	-1.440430	-0.558442	2.056270	8.053494	0.984170	-3.724981	2.253412	3.333858	2.210806	1.685410	7.229074	0.418103	-0.158801	3.867084	7.652705	-1.147107	3.462574
97	2	4.220390	-9.000716	5.997886	6.792455	6.163398	-3.020372	-17.740512	5.566074	7.917066	5.640407	-0.041498	5.783968	7.063245	-4.792288	6.160312	-3.395808	3.677543	4.500438	-0.951324	5.812736	4.220390	-2.334858	0.695360	1.993880	1.929802	2.766088	5.127626	0.848612	4.575295	2.195840	5.133119	0.496491	1.971803	0.272745	4.654406	3.164848	6.369422	6.229437	-0.951280	5.812736
98	2	7.619586	-9.732050	7.486538	5.835194	7.323028	-2.652316	-22.179133	4.889157	6.947491	6.770847	-1.665613	4.801538	7.105759	-3.148048	8.802830	-1.999996	0.592435	4.020823	-6.962379	6.682509	7.619586	3.119620	-3.995014	-3.233358	-3.390937	6.922263	9.961290	0.942212	0.748621	0.452338	3.895021	-0.650161	1.292778	6.080947	4.684235	8.115319	2.249152	7.800679	4.040218	-3.210670
100	2	9.892446	6.250244	-3.852909	-4.186077	-9.075577	8.053460	12.740033	-2.981818	3.825368	1.109223	7.199802	-0.227553	2.985027	8.043777	7.067881	5.395913	6.034478	9.158635	6.055970	-2.830504	9.892446	-0.552518	8.378567	2.890824	7.716538	-3.176997	-10.174242	3.633529	6.241733	7.071091	1.573380	5.859718	8.644095	5.380904	7.070179	-1.013235	4.276994	3.758112	-1.351669	7.844636
