7	3	76	7.891442	0.209576	2.620892	2.068258	-7.158261	-11.646276	-0.141925	-4.934655	1.743043	-3.767580	-13.272221	-0.159574	-8.718744	0.172957
7	3	1	7.891442	-1.698513	2.551779	11.329385	-7.158434	-11.820486	-0.141932	-11.151067	8.194636	6.145120	1.861965	5.622014	4.386148	6.350135
8	4	51	5.535740	-1.242958	0.293560	7.288297	-5.132935	-7.909321	1.973748	-6.947881	8.215902	7.952148	3.732284	5.544304	6.807508	5.977567
8	4	36	5.535740	3.355485	4.142033	-2.400897	-2.155253	-5.353078	1.974076	-0.879699	0.635477	-2.015416	-9.833304	-0.899376	-11.130295	-0.316887
8	4	11	5.535740	3.704389	4.271295	-15.790249	4.338004	5.317091	1.857641	5.097464	-2.122421	-2.015625	-13.936106	-0.899466	-11.186720	-0.316881
8	4	2	5.535740	3.493436	4.202866	-3.202820	4.336001	5.219344	1.860416	-0.969034	7.152262	7.952091	3.685876	5.543419	6.801527	5.977566
9	2	20	6.379548	5.117411	8.947861	-12.436894	6.781417	3.178601	1.441925	4.225781	-2.273634	-4.693887	-7.725595	3.495561	-5.782813	2.574173
9	2	80	6.379548	-1.501497	4.254968	6.047063	0.557089	-3.469179	1.671367	-2.953992	6.827334	5.823484	9.671256	5.184203	5.258817	7.405740
10	4	38	7.109589	-1.296996	5.265751	10.174342	-2.128628	-10.320678	-0.151441	-4.274115	9.203520	9.445660	5.660665	8.876226	8.496119	4.774672
10	4	37	7.109589	5.040598	7.630774	-19.297636	5.723464	7.915489	0.296538	4.285383	0.463896	-3.375905	-10.414812	2.868632	-5.922407	-1.528362
10	4	14	7.109589	5.038565	7.630684	-2.912260	5.723445	7.915488	0.296538	-0.787407	9.188168	9.445660	5.660626	8.876226	8.496119	4.774672
10	4	11	7.109589	5.040598	7.630774	-10.500406	-1.016270	1.931937	-0.660319	1.250178	3.777786	-2.639807	-3.421696	2.868724	-5.627269	-1.528336
11	3	57	5.904330	4.755829	6.216991	-10.091485	2.655362	-0.221147	2.137906	5.188520	-3.378813	-4.591626	-16.382868	5.748963	-3.314961	5.802890
11	3	28	5.904330	-1.820633	1.382818	11.502550	-3.338614	-11.454660	0.255481	-4.766777	5.227509	6.148931	6.247439	7.788989	5.080591	9.066486
11	3	15	5.904330	4.755829	6.216991	-19.069937	7.340927	6.170995	1.961688	6.581871	-3.431199	-4.591626	-16.382896	5.748963	-3.314961	5.802890
12	2	93	6.334700	1.649105	1.516292	5.719626	-6.496205	-5.615813	1.145308	-9.219236	1.808480	8.402472	5.119652	6.285073	6.594433	8.280850
12	2	7	6.334700	6.750774	5.125392	-2.055993	0.301022	3.714490	-0.483491	-3.043916	-1.332639	-2.662855	-2.287191	0.183332	-1.543431	2.395088
13	4	25	7.091698	5.900272	8.863031	-24.391698	3.253048	7.107222	1.210332	5.560084	-6.649250	-5.208943	-11.694934	2.965686	-3.157442	0.853912
13	4	38	7.091698	1.377024	3.051833	2.395178	-4.205468	-8.521880	1.754102	-6.520276	4.548908	5.779273	6.146715	7.172310	8.354512	6.193610
13	4	32	7.091698	5.900272	8.863031	-7.141538	3.253048	7.107222	1.210332	-0.307235	4.548723	5.779273	5.507489	7.170609	8.354378	6.193610
13	4	5	7.091698	5.900272	8.863031	-9.142249	-1.333258	-5.030824	1.755257	-0.660252	0.279802	-5.039604	-5.912667	2.967266	-3.144318	0.853918
14	2	93	6.746296	-2.535326	-1.468378	4.495567	3.272192	3.136656	1.868621	-3.056386	6.152317	7.197338	7.243857	8.845986	5.795233	5.610474
14	2	7	6.746296	-2.538740	-1.468378	9.776110	-5.735196	-7.400289	-0.497665	-13.425660	6.152317	7.197338	7.243857	8.845986	5.795233	5.610474
15	2	91	4.420211	-1.121725	3.869938	7.958244	-11.855666	-9.692334	0.233633	-5.075858	5.318359	6.369862	7.351851	7.484179	7.139142	4.849778
15	2	9	4.420211	0.414091	3.972751	0.397252	-11.848113	-9.690739	0.233633	-2.638266	-0.170810	-3.996383	-3.949830	1.807078	-5.533647	-0.466152
16	4	36	6.184032	4.269564	5.917783	-15.333161	4.159724	-1.333365	3.226499	5.069168	-6.551527	-4.196307	-12.466973	2.236863	-6.610431	-0.584821
16	4	61	6.184032	-1.930440	0.332237	8.863095	-3.854630	-10.537397	0.677466	-6.541164	6.017633	7.720060	6.076974	5.681781	6.563064	6.016427
16	4	2	6.184032	4.270003	5.917833	-19.893546	7.353351	5.105912	0.372447	3.609976	-6.551342	-4.196207	-11.305541	2.236863	-6.595848	-0.584821
16	4	1	6.184032	4.180915	5.907108	-7.686252	1.676809	4.512792	-2.503258	-1.837732	-0.593531	-4.163590	-7.282002	2.236863	-6.244556	-0.584821
17	2	76	6.211921	4.437016	5.501925	-16.029802	5.770882	8.828273	1.096018	5.329910	-3.555864	-4.528808	-9.245745	5.766846	-6.870920	-2.845946
17	2	24	6.211921	-2.120152	1.004182	7.895146	-6.105076	-5.343749	0.789600	-0.226284	7.120294	6.284861	3.949318	8.236274	1.737779	1.546445
18	3	29	6.842725	7.189676	4.459103	-6.631748	5.573456	6.392682	1.388371	-2.435176	5.756979	3.643839	6.479097	7.128058	5.260515	5.452045
18	3	29	6.842725	7.210081	4.459103	-18.019126	5.573285	6.394256	1.388069	3.704618	-3.314133	-4.878357	-14.391604	5.146803	-6.475391	-0.032906
18	3	42	6.842725	2.444684	3.249213	6.116424	-0.664649	-4.430492	0.783669	-7.903617	5.758986	3.643839	6.479099	7.128058	5.260515	5.452045
19	3	64	4.781272	1.832334	3.852135	-9.327503	-3.763505	3.438826	-6.748160	-1.799269	2.142216	-6.345859	-3.881223	3.436240	-9.528636	1.244893
19	3	32	4.781272	-2.734393	2.548380	6.909925	-8.695652	1.392338	-5.104985	-8.707773	7.400482	6.222087	6.687469	8.909235	5.860322	5.152382
19	3	4	4.781272	-2.730586	2.550464	6.882871	-8.769704	-4.510200	-1.877024	-6.716555	7.398661	6.222087	6.687463	8.909235	5.860322	5.152382
20	2	83	7.970155	5.391169	7.630867	-15.855637	6.729212	4.806389	-0.884065	3.562278	-5.150423	-3.603455	-12.005512	1.891279	-6.119127	2.768118
20	2	17	7.970155	0.877087	3.054734	9.626583	-2.356400	-12.174680	-0.111434	-1.263760	3.603622	6.212431	4.514921	6.802747	5.241446	6.128196
21	3	71	6.428229	6.808246	7.316712	-4.025912	-3.200361	-5.364118	1.964199	5.097607	-2.086415	-3.176358	-14.938917	1.930071	-10.885862	-0.353427
21	3	28	6.428229	1.026514	4.280706	7.111093	-4.099414	-11.476600	1.963881	2.021727	8.309704	9.518261	5.462461	7.720787	3.299343	5.910748
21	3	1	6.428229	7.398145	7.328194	-8.794367	2.235713	4.543569	0.955040	4.804909	-2.085690	-3.176350	-14.828683	1.930071	-10.885862	-0.343430
22	2	89	5.705240	5.603934	6.329607	-9.003831	2.172862	7.048686	-0.452401	1.240944	-0.979789	0.269142	-9.997331	0.746807	-13.585855	2.933272
22	2	11	5.705240	-0.472112	5.232260	-1.977136	2.841493	4.708829	0.906025	-0.394394	6.010337	6.723573	4.694999	5.121050	2.449201	6.723029
23	2	82	5.192408	-4.762910	-3.210041	10.489245	-6.956847	-11.126213	-2.470786	-7.375516	8.801170	6.352774	7.708463	5.822578	6.131810	6.112105
23	2	18	5.192408	-4.762909	-3.210041	3.515227	-6.956847	-11.126213	-2.470786	-1.393156	8.390565	-1.315753	-3.189445	0.801202	-3.459382	3.133297
24	2	87	5.490336	8.742415	6.608625	-5.312792	1.090778	-4.728680	1.649098	3.518350	-1.937745	-5.786677	-14.574912	-0.456374	-9.614434	1.470764
24	2	13	5.490336	2.719716	4.977905	8.661212	0.664590	-11.206482	1.638268	-0.550377	5.083003	6.799605	6.432222	5.527137	5.479160	7.211386
25	2	95	1.001807	-1.636821	2.037146	3.698781	0.433653	-10.387329	0.714677	-8.361398	8.519628	7.084329	6.285092	7.572108	7.503379	5.807101
25	2	5	1.001807	2.309782	2.264289	-15.008512	3.907291	2.391110	2.929359	4.787486	-0.460593	-1.966461	-13.490414	1.227373	-6.789086	-0.793997
26	1	100	4.963983	1.711872	5.805186	-3.425617	1.541107	-4.181867	-2.386734	1.956154	1.909093	-5.088061	-9.100990	0.287469	-12.619322	-0.235249
27	4	22	7.016033	7.372866	6.377961	-11.201679	1.540511	7.752934	-1.884043	-1.539130	1.957327	-3.409796	-7.086819	-1.820077	-7.775324	1.737914
27	4	13	7.016033	5.574798	6.377960	-0.767156	1.540512	7.751691	-1.884032	-8.020508	7.737742	5.495481	7.266842	3.660166	5.373137	7.436915
27	4	31	7.016033	1.544383	5.687038	10.890187	-5.588147	-9.569758	-1.902860	-12.295439	7.738916	5.495481	7.266842	3.660166	5.373137	7.436915
27	4	34	7.016033	4.587583	6.377937	0.577266	-4.710403	-3.570775	-1.905272	-5.608281	2.057195	-3.398242	-6.797693	-1.820075	-7.775324	1.737914
28	2	93	7.223846	6.385255	6.824352	-21.327312	8.954964	6.756903	2.558576	4.615198	-5.755503	-2.769338	-12.932348	3.076357	-12.493529	0.710036
28	2	7	7.223846	1.094676	1.468808	8.186861	-1.153750	-8.975290	2.103961	-5.154946	6.532083	7.491905	4.904869	7.449618	1.546828	5.279871
29	2	83	6.802540	1.300488	5.450057	0.124651	-6.804201	-5.097876	0.143251	1.294710	3.204424	-2.530677	-0.606668	6.508435	-1.796863	-1.808215
29	2	17	6.802540	5.382180	7.312218	-5.558866	-1.326121	3.454423	-2.373188	1.210830	3.433444	-2.418712	-0.553190	6.633609	-1.775596	-1.684855
30	2	59	5.516278	-1.404596	-1.743769	10.358443	-8.362784	-7.793330	0.696296	-4.685872	5.934608	7.943491	4.582831	6.549406	8.300178	6.183199
30	2	41	5.516278	-1.370277	-1.722146	-0.030056	-8.362784	-7.793330	0.696296	0.888214	2.636247	-2.556571	-7.450231	1.064268	-5.281558	0.078064
31	2	39	2.024283	-5.769519	-3.605763	9.461883	-0.258900	-4.141718	1.164445	-2.871696	5.434767	6.607394	7.320299	9.184266	6.393194	7.068411
31	2	61	2.024283	-3.818757	-3.421399	-1.035994	-0.239738	-4.133172	1.166918	1.672372	-6.357007	-3.475651	-9.419305	3.363039	-6.618810	1.943848
32	2	56	5.195008	1.565427	8.002767	1.957699	-0.479161	5.843995	-2.754640	-12.028451	3.244492	9.087328	4.830305	5.790482	7.740986	8.397573
32	2	44	5.195008	4.088441	8.467244	-9.468226	-0.415083	7.207435	-2.758091	-6.656901	-2.615796	2.506708	-5.668384	-0.395825	-5.206473	2.633181
33	3	86	8.550661	-0.448447	1.259979	8.204400	-11.138800	-2.102468	-0.211986	-8.354174	6.522908	7.512129	6.886015	4.380224	6.867745	4.762001
33	3	7	8.550661	3.538926	7.583663	-6.724732	0.255141	3.549173	-5.697681	-0.416284	0.426315	-3.989749	-5.339780	-1.159146	-5.273476	-1.235836
33	3	7	8.550661	3.355735	7.456693	-2.579502	-4.300636	0.110032	-0.919661	-2.841742	0.426882	-3.989749	-5.339691	-1.159125	-5.273474	-1.235836
34	4	27	3.955243	1.300577	4.725074	-0.543159	-6.145405	-9.582262	-0.170811	1.340672	1.145936	-5.687283	-5.113466	-0.261644	-9.407850	1.727925
34	4	27	3.955243	5.001126	6.889264	-17.131585	4.263037	6.482549	1.508183	6.934484	-2.883769	-5.690100	-10.568269	-0.356338	-9.462384	-0.852798
34	4	44	3.955243	-1.187755	3.154839	11.710239	-8.561846	-10.129454	-0.170782	-4.195188	8.640219	5.597205	7.548908	5.814659	5.241187	5.419346
34	4	2	3.955243	4.984669	6.883696	-3.974443	4.261766	6.482440	1.508154	1.398499	6.636528	5.596778	6.692155	5.814578	5.238009	5.416856
35	2	35	7.561100	6.573891	8.531738	-0.720078	-6.606996	-6.223268	-0.010150	-5.499772	2.053134	-1.378236	-7.184085	3.212444	-9.918551	0.929078
35	2	65	7.561100	1.706917	7.143605	10.450267	-6.799933	-10.580203	-0.010156	-9.223867	8.467805	8.537447	6.168308	7.924094	5.617627	6.541244
36	5	61	2.279707	1.091890	-0.064476	6.358043	-3.930695	-13.375247	0.777402	-3.367196	6.604370	6.831010	9.531114	6.979756	7.837755	9.147748
36	5	16	2.279707	4.691864	5.700920	-16.138367	1.158451	-3.716638	3.154579	5.808278	-1.995495	-2.776289	-6.294997	4.467556	-2.547905	4.647412
36	5	20	2.279707	4.691864	5.700920	-10.281786	1.158451	-3.716638	3.154579	5.240041	2.417146	6.718512	-0.115128	6.465398	5.398947	8.393559
36	5	1	2.279707	4.691864	5.700920	-16.220122	6.016932	3.652447	2.433335	7.253917	2.412827	6.683799	-0.181796	6.348188	5.210144	8.366531
36	5	2	2.279707	4.691864	5.700920	-21.926189	6.016932	3.652447	2.433335	7.800788	-2.000035	-2.776298	-6.313936	4.467556	-2.562948	4.639727
37	2	69	6.704599	3.000917	5.556208	-4.441622	-3.140095	-5.483278	1.010008	3.494013	-5.095328	-5.444733	-11.648412	1.279568	-11.919265	2.346919
37	2	31	6.704599	-2.765844	2.914195	9.193626	-5.725402	-9.630782	1.010008	-3.005012	5.405517	6.440881	5.924114	7.627574	6.935309	6.610078
38	2	85	4.816949	2.330908	-5.179011	-6.837359	-5.725050	-1.568085	2.495813	1.506830	-4.408834	-0.703534	-9.949022	3.770228	-11.864971	0.950465
38	2	15	4.816949	-4.023084	-5.231541	3.464477	-6.004428	-4.950886	2.495928	-3.940108	2.590831	8.913861	2.248100	9.048832	5.072342	6.693899
39	1	100	6.761288	3.148625	6.031933	6.564524	-4.382717	-6.045564	0.872259	-8.146815	7.361933	2.405937	4.575303	5.226287	-0.586901	5.905470
40	2	64	3.698270	-5.622981	2.015056	10.942910	-7.974366	-8.616631	-0.316756	-5.998819	6.153861	6.022164	6.663399	7.019679	4.804352	3.413070
40	2	36	3.698270	-0.071190	2.015085	-6.594006	-7.974337	-8.565158	-0.316786	-0.073049	-1.153619	-6.463954	-13.548202	0.836797	-4.959757	-2.410604
41	4	44	7.781885	7.302815	8.576364	-7.867982	-5.760876	-1.766168	0.221831	-1.129784	1.024954	-8.015134	-8.662850	-0.101374	-2.985541	-1.476677
41	4	10	7.781885	7.232065	8.576284	-4.730760	-2.128748	4.669235	-3.307381	-12.208497	4.658025	4.723930	5.882273	6.491591	4.755223	4.843929
41	4	35	7.781885	7.312054	8.576374	-14.435509	-2.128745	4.670631	-3.308247	-7.003377	1.025520	-8.015134	-8.518550	-0.101374	-2.985541	-1.476677
41	4	11	7.781885	4.738925	8.475212	1.831797	-5.701491	-2.201190	0.271865	-6.311935	4.658025	4.723930	5.878155	6.491591	4.755223	4.843929
42	1	100	5.833672	6.542246	6.189264	-3.485174	-4.520356	-4.195548	-0.863516	-1.920098	5.984215	-5.430531	-4.337457	1.980882	-11.759693	-1.155894
43	4	39	5.372864	-2.445717	1.722806	10.620933	-5.424141	-12.887494	-0.549879	-10.700811	6.096349	6.259621	5.502643	5.563650	6.465254	5.733794
43	4	47	5.372864	3.561784	8.179466	-1.651785	-1.510407	-6.892840	-0.512662	-4.793989	2.487963	0.968048	-4.228076	-0.162712	-2.674770	-0.783444
43	4	9	5.372864	3.565994	8.179468	-15.453653	4.695286	4.129813	0.588989	1.965249	2.305557	-2.805849	-5.319304	-0.164707	-4.396596	-0.783444
43	4	5	5.372864	3.504909	8.179435	-1.003731	4.698453	4.094596	0.597839	-3.808378	6.096349	6.259620	5.481213	5.563647	6.465252	5.733794
44	1	100	6.722461	7.175735	8.655569	-15.701751	8.973636	5.785025	2.326505	6.389096	-5.761834	-4.142756	-15.809328	-0.600243	-1.040956	0.631891
45	3	25	6.347942	3.320314	6.626476	-18.791879	5.110815	6.026322	1.345966	5.137025	-3.052535	-5.715371	-10.662866	0.800112	-5.426592	-1.593573
45	3	46	6.347942	-2.753730	1.778230	10.205552	-6.538123	-8.046421	-1.689692	-6.917742	5.884790	6.678202	8.732876	6.723771	5.617641	4.263515
45	3	29	6.347942	-2.695462	1.778275	-0.299333	-6.537014	-8.046421	-1.689692	-1.480572	0.616896	-5.712668	-6.675062	0.810477	-5.422974	-1.591945
46	2	95	7.082767	6.904535	6.419554	-6.707349	-4.927211	-5.461250	-2.135049	2.497948	-3.615744	-8.086521	-14.014451	0.807426	-12.903487	-1.157693
46	2	5	7.082767	2.053764	0.116459	9.006919	-10.614841	-6.929051	-2.135049	-0.749872	7.236237	4.470342	4.327841	6.983615	5.389628	4.488595
47	3	50	3.471836	-3.801208	0.156357	5.974030	-3.002469	-5.222162	2.417898	-4.324363	7.629414	5.799595	5.398532	7.472600	6.874043	7.856509
47	3	34	3.471836	1.409996	0.234183	-15.046922	3.303369	5.843556	2.953330	6.182443	-3.064172	-4.448362	-12.956745	1.308325	-6.335983	2.884781
47	3	16	3.471836	-3.798941	0.156357	-2.924082	-3.002469	-5.221697	2.417898	1.628240	4.286715	-4.448091	-8.009053	1.308325	-6.334587	2.885412
48	2	46	6.374242	3.578594	5.814159	-2.490428	-3.403453	-5.938379	-0.507911	-7.547491	1.229480	-6.403707	-8.151740	5.441780	-4.086639	-0.469581
48	2	54	6.374242	0.193247	3.511079	7.374389	-3.694377	-8.253561	-0.508097	-13.179552	7.797926	6.062417	5.921705	7.895256	6.479137	6.021055
49	2	87	6.193708	-1.219999	-1.483259	5.662555	-5.261374	-4.861350	0.538492	-4.640056	6.694560	6.366870	6.444540	5.725408	5.126386	5.348585
49	2	13	6.193708	4.560690	4.844832	-9.264652	0.526120	6.414711	-5.258105	2.485236	-0.188804	-6.599287	-7.278006	1.031754	-10.037794	1.386108
50	2	31	6.667242	1.954037	6.061623	7.725131	-0.092652	-3.241496	0.280524	0.174596	6.921818	7.166583	4.350967	6.109315	5.484280	6.884817
50	2	69	6.667242	8.314432	7.393480	-11.976547	4.297263	6.663563	-0.576456	6.264946	-2.837458	1.352085	-17.316552	0.814376	-9.347733	0.807559
51	2	81	7.115805	7.025152	7.189652	-2.037322	-2.003789	-1.366892	0.835166	6.153087	-7.519577	-5.920842	-13.904259	0.838169	-9.985367	3.314781
51	2	19	7.115805	3.719540	7.189652	0.888684	-2.330693	4.106480	-1.515960	0.941214	-4.702783	-5.920842	-13.904209	0.838169	-9.985367	3.314781
52	3	81	8.097847	5.919137	6.585361	-8.860193	6.565242	-2.966361	1.702250	6.059964	-0.869533	-2.945522	-16.334032	2.187387	-3.243369	0.846940
52	3	8	8.097847	5.919137	6.585361	-10.422125	6.815925	2.975418	1.269544	5.575856	-0.556823	-2.945522	-16.333048	2.187387	-3.243369	0.846940
52	3	11	8.097847	-0.639082	0.770735	4.319034	3.248495	-4.891256	1.702480	-0.669916	6.590404	8.261817	3.606087	7.534784	4.652225	6.077816
53	4	13	6.527172	1.751982	3.786651	7.010056	-4.451785	-4.303324	1.571703	-10.361388	7.435959	5.225152	5.615843	5.139011	2.804039	5.040342
53	4	11	6.527172	1.751982	3.786651	4.948437	-0.410833	2.030961	1.370266	-4.012105	7.435958	5.225152	5.615843	5.139011	2.804039	5.040342
53	4	46	6.527172	7.274935	7.382931	-1.627438	-3.834801	-4.090354	1.571703	-3.919095	1.722401	-6.636912	-7.017555	-0.662132	-12.850655	-1.418225
53	4	30	6.527172	7.328294	7.383689	-4.415402	-0.355640	2.466192	0.826749	2.397113	-3.779213	-6.636915	-9.010884	-0.813561	-12.850700	-1.418235
54	4	58	4.934210	-2.321923	1.380290	9.141678	-5.914733	-12.736762	1.571516	-7.220189	6.038407	5.349668	7.501107	5.581594	5.142919	6.948695
54	4	28	4.934210	-2.320635	1.380290	1.121539	-5.914732	-12.722328	1.571516	-0.776343	1.328688	-5.258264	-1.908440	-0.548516	-10.117639	1.360312
54	4	12	4.934210	3.957482	5.514445	-4.920240	-0.290973	-6.140571	1.728183	4.596757	-2.801062	-6.634164	-8.377435	-0.835259	-10.148795	1.358689
54	4	2	4.934210	3.957581	5.514675	-16.373836	5.322223	5.929970	1.074601	5.254260	-3.193438	-6.634177	-8.411350	-0.835259	-10.148795	1.358689
55	4	32	7.185318	3.931638	6.768363	8.509231	-1.160263	-5.804709	-0.900519	-12.273453	4.615140	7.392430	6.654018	8.822718	7.871661	7.455768
55	4	9	7.185318	5.252487	6.779681	-15.200461	5.801536	4.241267	-0.550636	0.357566	-2.043871	-3.473360	-8.851375	3.382028	-7.481251	2.518994
55	4	56	7.185318	5.108659	6.779410	-3.017739	-1.163597	-5.140368	-0.905067	-6.328824	-1.484102	-3.473360	-7.777961	3.382028	-7.481255	2.518992
55	4	3	7.185318	5.149432	6.779495	-3.550590	5.802725	4.233728	-0.549834	-5.605292	4.607516	7.392430	6.652241	8.822718	7.871661	7.455768
56	5	40	2.951426	1.643567	2.612300	-6.935734	1.707859	-1.764182	1.701437	2.128967	1.776810	-6.861324	-16.220777	-2.040711	-11.710150	2.402661
56	5	8	2.951426	-4.136358	2.358764	8.307443	-0.058336	-7.485854	1.686996	-0.240665	6.386226	3.379512	4.881459	4.081843	2.160313	8.804582
56	5	43	2.951426	-1.600951	2.359099	0.790365	-0.032864	-6.985963	1.688263	1.074005	1.783564	-6.858207	-15.158520	-2.040711	-11.707192	2.402661
56	5	8	2.951426	-4.136257	2.358764	4.841812	-4.195906	-8.643151	-3.475436	-5.249014	1.798027	-6.709057	-10.380550	-2.040711	-11.564761	2.402662
56	5	1	2.951426	-4.136358	2.358764	10.554278	-4.195906	-8.643159	-3.475436	-6.544878	6.393873	3.381430	5.149184	4.081893	2.165229	8.804677
57	2	50	5.364635	-6.477743	1.771776	9.501423	-9.025678	-10.553819	-0.932167	-8.766137	7.235439	7.821619	3.710650	8.637635	5.679076	6.751305
57	2	50	5.364635	0.152004	3.886287	-3.108268	-8.985667	-6.724396	-0.933488	-2.716467	2.220231	-1.226353	-8.025784	2.188570	-4.979095	2.403136
58	1	100	2.721447	-3.304186	4.056191	-3.682376	-6.631837	-2.547380	-2.646510	-1.149854	0.997961	-4.262135	-6.734613	-0.223699	-9.340399	4.888220
59	3	83	8.152253	3.194608	6.167959	-15.508732	4.451752	4.774785	-0.730919	3.235163	-3.414933	-2.216150	-13.495956	5.689069	-1.334514	2.630972
59	3	14	8.152253	-0.783039	1.366778	3.720701	4.649148	1.938130	0.799753	-2.042938	9.120644	4.941739	2.694788	6.491935	6.673415	7.676291
59	3	3	8.152253	-1.913762	1.366771	8.763543	-2.544243	-7.323364	-0.169016	-4.233502	9.120701	4.943704	3.762929	6.520191	6.760190	7.677031
60	2	76	5.268410	-4.081786	1.410260	1.423190	-12.872321	-5.504992	-3.947892	-2.289298	-1.232874	-7.797425	-8.003846	5.960655	-4.825438	-1.258443
60	2	24	5.268410	-4.170422	1.390633	11.107238	-12.872321	-5.504993	-3.947892	-6.151047	4.641856	4.603481	6.184634	6.935256	5.000245	3.654399
61	3	67	6.395359	-1.651554	0.526047	7.268006	-7.313837	-9.454411	1.519648	-5.082217	8.621899	3.391410	7.328205	4.042675	-1.464965	5.104814
61	3	30	6.395359	1.783615	1.185070	-2.255558	-7.313837	-9.232715	1.519648	-1.713723	4.725852	-2.292663	-1.371198	2.174659	-6.336800	5.081869
61	3	3	6.395359	3.253376	6.222050	-10.945057	3.578529	6.259984	2.021413	4.104087	-0.906713	-4.669764	-8.217867	-2.070414	-9.834783	-0.189733
62	2	61	6.398533	5.945633	6.123950	-8.054168	-1.798521	-5.102455	1.314116	2.405450	-1.951516	-6.217112	-11.346497	1.476737	-4.784696	0.498749
62	2	39	6.398533	1.410067	3.999804	3.624821	-1.806432	-8.645566	1.314292	-1.252881	7.224252	6.431645	6.729980	7.400079	6.957897	7.135896
63	10	1	6.103669	8.826244	1.224087	-4.599013	1.701693	2.318252	-0.881683	-4.008412	5.162548	0.399491	-3.623546	5.489439	-2.014742	-0.045728
63	10	2	6.103669	8.826244	1.224087	-5.396605	2.341113	3.986606	0.543372	-0.633969	1.551813	-5.479365	-7.660451	2.599364	-9.797656	-0.057872
63	10	25	6.103669	3.467593	0.906753	9.683827	-5.611441	-6.372376	-1.314952	-11.047309	7.372784	6.431272	5.833264	7.321256	6.901912	6.584726
63	10	2	6.103669	8.826244	1.224087	-4.580934	1.667581	2.193682	-0.710779	-4.055478	1.553166	-5.480602	-7.355638	2.605219	-9.773418	-0.057872
63	10	12	6.103669	3.470491	0.908428	1.500026	-5.610821	-6.366319	-1.314758	-4.635881	1.555716	-5.458283	-7.293630	2.716447	-9.596401	-0.057870
63	10	2	6.103669	8.826244	1.224087	-4.749809	1.572172	1.513660	1.043525	-2.881831	5.331638	0.530169	-3.580541	5.535871	-1.921342	-0.043625
63	10	3	6.103669	3.467602	0.906759	3.440763	1.726834	1.561963	0.619047	-10.006023	7.372784	6.431272	5.832620	7.321246	6.901905	6.584726
63	10	4	6.103669	3.467607	0.906760	2.748232	2.395815	4.007342	-0.303915	-7.933868	7.372784	6.431272	5.826298	7.321233	6.901872	6.584726
63	10	7	6.103669	3.467604	0.906760	3.446394	1.912546	2.392484	-0.969575	-10.071519	7.372784	6.431272	5.831929	7.321241	6.901898	6.584726
63	10	5	6.103669	3.467606	0.906759	2.566313	2.534346	4.187322	0.202661	-6.872347	7.372784	6.431272	5.823524	7.321235	6.901872	6.584726
64	2	72	8.329321	5.965352	6.603681	-14.030393	2.440541	6.320486	-2.020002	4.029906	-8.352097	-5.730086	-12.319150	-3.981191	-9.209749	1.605008
