19	2	1.009940	77.857270	14.136528	13.180978	81.362945	36.118917	42.089887	32.068962	0.753346	0.858965	0.920519	0.874122	0.702579	0.281678	0.730843	0.753965	107.380172	3.000000	46.234656	0.855814	4.000000	0.013380	9.942576	6.000000	0.162558	2.304890	1.000000	0.045745	0.247270	5.000000	0.012808	4.008288	5.000000	0.010974	1.217420	1.000000	0.011776	1.230141	2.000000	12.269779	1.039700	4.000000	44.154106	13.212192	1.000000	0.019096	0.898826	3.000000	0.028497	0.745737	5.000000	0.016551	0.485301	1.000000	0.042538	52.477198	3.000000	0.022920	129.328516	3.000000	48.860528
20	2	61.335675	92.766914	41.114383	29.181275	68.400783	19.859774	93.705115	43.905571	0.402621	0.330621	0.660901	0.194321	0.178352	0.855071	0.823434	0.255929	23.468465	6.000000	56.319729	3.926720	4.000000	0.011215	0.916414	5.000000	0.099015	0.705184	4.000000	0.028265	1.072194	6.000000	0.011432	3.245039	3.000000	0.029687	1.320112	6.000000	0.011138	1.677729	6.000000	84.981797	0.872482	4.000000	81.559736	7.728166	4.000000	0.010263	0.016068	1.000000	0.010192	1.461991	3.000000	0.323844	0.660934	2.000000	0.014205	112.534516	4.000000	0.010117	55.251932	2.000000	31.876518
21	2	23.961802	78.449119	90.464025	76.539136	19.306264	8.534277	23.476909	32.526089	0.327676	0.812261	0.105480	0.218066	0.890642	0.209220	0.765131	0.683903	87.858461	4.000000	91.380431	2.860326	6.000000	0.015936	5.941009	4.000000	0.197263	3.502073	3.000000	0.014883	1.185461	2.000000	0.018659	4.744156	4.000000	0.015473	0.652032	5.000000	0.020220	3.605546	6.000000	49.957681	1.135168	5.000000	39.240456	9.604616	3.000000	0.011277	1.166726	3.000000	0.029502	0.462851	6.000000	0.240207	0.753941	2.000000	0.044122	128.040554	5.000000	0.016792	114.527027	6.000000	61.439795
22	2	14.818285	96.013950	42.583665	35.639047	4.857662	23.368527	43.668508	60.725529	0.361963	0.754769	0.763139	0.819756	0.929662	0.936711	0.188971	0.584198	89.956540	4.000000	81.661952	1.233951	1.000000	0.016883	5.995681	3.000000	0.352129	4.096988	1.000000	0.084109	0.577947	5.000000	0.023534	4.342149	1.000000	0.010570	1.240754	4.000000	0.010291	0.750057	1.000000	69.980166	0.899041	2.000000	22.393711	7.301997	2.000000	0.032128	1.078239	6.000000	0.033269	1.317920	5.000000	0.021398	0.594950	6.000000	0.078193	79.500519	2.000000	0.016416	2.292025	6.000000	26.912738
23	1	24.374989	85.620439	38.332971	3.586103	10.242976	71.111496	96.371958	12.141885	0.692388	0.232203	0.656175	0.275698	0.562470	0.349739	0.134916	0.260575	12.762640	4.000000	94.108464	3.568850	6.000000	0.022628	1.489346	1.000000	0.016690	3.056574	1.000000	0.015809	0.080979	5.000000	0.012423	0.706171	2.000000	0.018835	0.035771	2.000000	0.014220	4.356103	1.000000	57.438224	0.103199	5.000000	21.753936	10.415696	1.000000	0.025443	0.214654	5.000000	0.026901	0.224722	3.000000	0.010736	0.122235	6.000000	0.022636	105.976763	5.000000	0.012492	45.625184	1.000000	72.523379
24	1	67.987993	61.765323	46.466843	8.778223	59.014089	3.159239	12.024848	55.795277	0.388748	0.447546	0.541058	0.785538	0.579744	0.986532	0.708263	0.229890	164.901944	4.000000	45.477963	4.285447	3.000000	0.075231	6.418308	2.000000	0.012552	0.252255	4.000000	0.012354	0.689633	2.000000	0.065814	1.641583	1.000000	0.010038	0.172258	1.000000	0.049342	1.897851	2.000000	3.144034	0.571770	6.000000	71.959155	7.828932	5.000000	0.019583	0.626840	1.000000	0.048382	1.391839	1.000000	0.024245	1.205006	3.000000	0.021132	18.613325	4.000000	0.013324	62.317187	1.000000	5.666733
25	2	66.047528	33.594380	62.495578	4.854745	69.181618	98.360801	44.878277	83.038792	0.804303	0.846269	0.980141	0.663652	0.223837	0.452763	0.545537	0.299882	105.673867	1.000000	35.821927	0.716162	5.000000	0.031767	0.993911	5.000000	0.017311	1.576878	5.000000	0.041931	0.154437	5.000000	0.026408	4.717492	5.000000	0.036593	1.468006	1.000000	0.034462	2.300122	6.000000	2.192595	0.892858	6.000000	86.181451	4.073455	3.000000	0.011996	0.194756	3.000000	0.020562	0.510178	3.000000	0.010616	0.558444	5.000000	0.018976	34.854020	3.000000	0.058357	156.905584	4.000000	53.615301
26	2	70.240239	59.193977	64.224883	67.969040	73.869655	70.355125	87.954173	91.396631	0.863450	0.306872	0.976920	0.237922	0.689944	0.321063	0.893578	0.768295	60.504171	4.000000	96.791819	2.001796	2.000000	0.321067	4.984436	3.000000	0.012732	4.062390	3.000000	0.292203	1.510843	6.000000	0.026595	4.280086	6.000000	0.010222	1.042001	4.000000	0.029735	4.359470	6.000000	28.574123	1.173763	5.000000	17.349674	3.053787	2.000000	0.013464	0.384989	2.000000	0.097643	0.612394	1.000000	0.014284	1.116074	1.000000	0.029663	23.490354	6.000000	0.020642	87.863725	6.000000	70.780312
27	2	15.355466	39.067351	98.979368	15.388073	61.453798	54.554034	48.564696	36.050107	0.306563	0.446087	0.761579	0.746878	0.189184	0.675529	0.676060	0.989465	115.816289	2.000000	28.647839	1.895923	5.000000	0.024670	10.344713	6.000000	0.011931	2.560002	3.000000	0.011994	0.830773	2.000000	0.047653	2.148696	3.000000	0.014485	0.196231	2.000000	0.014405	3.851650	5.000000	50.476729	1.565617	6.000000	55.730362	12.825126	3.000000	0.015446	1.207037	1.000000	0.232349	0.691585	3.000000	0.017063	0.916131	1.000000	0.047006	17.101666	2.000000	0.027043	102.729605	6.000000	77.345392
28	1	63.057019	5.449788	70.616690	92.372241	61.804923	70.855253	26.739907	27.274970	0.880900	0.275336	0.753241	0.580174	0.595985	0.679101	0.260685	0.990457	130.843024	6.000000	61.550611	2.530026	6.000000	0.020045	11.416900	4.000000	0.014480	4.823888	2.000000	0.016889	0.428008	5.000000	0.015037	3.959370	6.000000	0.040924	0.782986	2.000000	0.012816	4.140351	3.000000	3.847666	0.299546	1.000000	77.752921	1.543991	2.000000	0.010872	0.086776	1.000000	0.025544	1.228732	4.000000	0.250842	0.765933	6.000000	0.015718	71.807880	2.000000	0.011299	19.983264	4.000000	88.056837
29	2	27.733511	9.583526	72.080016	76.606414	49.374363	13.344352	96.715829	72.205860	0.576271	0.261209	0.703763	0.679193	0.256167	0.620874	0.840867	0.675236	121.075525	2.000000	38.625457	3.504034	2.000000	0.027006	10.738426	4.000000	0.021875	4.774801	3.000000	0.022984	0.935560	6.000000	0.023592	2.068057	3.000000	0.011965	1.081315	3.000000	0.010061	2.677844	1.000000	4.050887	1.023246	5.000000	32.458707	6.477534	4.000000	0.022085	0.856302	1.000000	0.064864	0.935348	2.000000	0.027192	1.020487	1.000000	0.018542	55.871000	6.000000	0.046873	32.548971	5.000000	68.428448
30	3	29.662036	40.429347	97.521808	83.552552	51.540045	87.638095	29.171914	23.843532	0.459322	0.427269	0.571239	0.715121	0.739926	0.817671	0.500489	0.492436	49.759532	6.000000	73.477690	0.248234	1.000000	0.013302	0.584211	4.000000	0.012071	1.527001	4.000000	0.021510	1.019693	4.000000	0.014999	0.160313	3.000000	0.043081	1.364453	2.000000	0.010226	4.527744	2.000000	87.806671	0.143373	5.000000	20.921889	14.103410	3.000000	0.012710	1.151669	5.000000	0.023037	1.337429	4.000000	0.020110	0.244014	1.000000	0.039454	13.341082	5.000000	0.010112	23.963330	2.000000	68.072975
31	1	27.223845	89.176692	94.320454	4.411966	61.623133	96.251020	53.963929	65.091041	0.600317	0.609403	0.427197	0.309686	0.281771	0.345451	0.316664	0.584791	111.979987	3.000000	94.478262	0.897183	3.000000	0.113975	7.182734	5.000000	0.034545	3.718250	6.000000	0.017609	0.346363	3.000000	0.184256	3.127452	5.000000	0.015710	1.129380	1.000000	0.023305	4.105477	6.000000	53.434382	1.486487	1.000000	85.718772	11.440471	4.000000	0.068565	0.382422	2.000000	0.014671	1.563046	1.000000	0.028237	0.107074	4.000000	0.015545	117.359268	2.000000	0.030813	53.597578	6.000000	8.690517
32	1	27.962709	70.349725	6.164663	41.651215	41.827283	99.381236	80.453960	41.205355	0.543352	0.385024	0.103246	0.982815	0.554816	0.845937	0.433552	0.788737	153.149971	1.000000	84.445119	0.358970	5.000000	0.010435	10.941470	6.000000	0.013080	0.975297	1.000000	0.019339	0.326986	5.000000	0.022980	1.861852	3.000000	0.012152	0.817556	1.000000	0.023573	2.919355	4.000000	23.921913	0.444155	1.000000	53.410111	6.906117	5.000000	0.107276	1.244075	6.000000	0.014591	0.038229	6.000000	0.015656	0.874314	4.000000	0.037917	41.574892	1.000000	0.016625	77.084437	6.000000	70.280081
33	1	61.496781	9.181100	67.126904	4.179285	52.420196	48.982162	47.806154	25.086932	0.996338	0.259790	0.611947	0.387233	0.334521	0.192195	0.629774	0.559972	48.711608	1.000000	52.115339	0.959744	6.000000	0.023636	12.577793	2.000000	0.047157	3.510038	1.000000	0.075190	0.922430	4.000000	0.030694	4.620370	3.000000	0.016843	1.502202	5.000000	0.072634	1.842200	6.000000	82.208219	1.241360	4.000000	53.193821	14.703625	1.000000	0.017034	0.165415	5.000000	0.012734	1.220511	2.000000	0.015572	0.137740	5.000000	0.016152	125.107308	4.000000	0.023316	4.815062	1.000000	25.836621
34	2	51.422829	77.349573	51.653842	51.752268	85.559682	46.951004	89.891549	36.226401	0.250501	0.259921	0.384892	0.376408	0.224690	0.516065	0.560782	0.517142	92.035173	1.000000	75.277307	1.919190	3.000000	0.092643	1.764845	3.000000	0.029724	0.474904	2.000000	0.015971	0.440615	2.000000	0.015781	3.190388	6.000000	0.016073	0.408000	1.000000	0.016529	3.605044	2.000000	31.769274	0.493320	6.000000	73.196137	3.879909	2.000000	0.013326	0.086636	3.000000	0.028038	0.997607	3.000000	0.012164	0.647341	6.000000	0.096324	58.281634	2.000000	0.017264	117.658379	1.000000	56.087445
35	1	29.980942	44.097246	26.965560	86.180119	96.828046	87.042966	7.512282	67.763894	0.258168	0.787047	0.702247	0.640388	0.565926	0.371599	0.868368	0.954784	84.543514	6.000000	93.691634	2.501879	5.000000	0.011336	8.191531	3.000000	0.016781	2.310618	3.000000	0.014300	1.658321	4.000000	0.024911	0.388955	6.000000	0.010357	0.543256	1.000000	0.011350	0.666555	4.000000	42.265236	0.347134	5.000000	44.530779	14.257823	5.000000	0.047193	0.496038	3.000000	0.104008	1.019634	1.000000	0.021518	0.017249	4.000000	0.466671	147.784522	5.000000	0.013250	115.561678	2.000000	77.725145
36	1	65.275367	31.379094	36.322576	26.707902	55.400071	7.511482	25.421432	8.838354	0.639435	0.884420	0.791658	0.367462	0.320043	0.484326	0.239115	0.364697	3.123665	1.000000	54.655829	3.148691	1.000000	0.025497	6.187001	1.000000	0.026589	2.659884	4.000000	0.654426	0.921896	6.000000	0.017271	4.172600	5.000000	0.014798	0.956709	6.000000	0.030655	4.722437	2.000000	18.775707	0.281459	2.000000	39.753440	13.247591	4.000000	0.018995	0.745263	6.000000	0.077519	0.691438	3.000000	0.051120	0.186957	4.000000	0.054180	92.355075	6.000000	0.029926	108.888699	1.000000	48.607856
37	1	22.948151	93.061354	39.201350	61.725335	64.669571	19.092119	28.723584	67.099170	0.233251	0.913399	0.821043	0.390114	0.678097	0.401988	0.201889	0.983639	47.770401	3.000000	95.212191	1.257113	1.000000	0.052090	11.049059	3.000000	0.010643	3.621913	1.000000	0.012843	0.043148	5.000000	0.016080	0.611922	3.000000	0.012373	1.298654	5.000000	0.015920	4.605986	1.000000	15.690593	0.963473	1.000000	44.714585	6.393843	5.000000	0.011411	0.498182	3.000000	0.038154	1.520576	3.000000	0.011242	0.292250	6.000000	0.010096	91.802390	1.000000	0.039840	175.017575	2.000000	93.706693
38	1	3.455180	16.701271	56.513066	49.047367	5.346661	4.016694	30.292789	25.495507	0.748669	0.765041	0.586047	0.554504	0.812626	0.647048	0.672621	0.840680	80.935663	3.000000	29.404377	3.109823	2.000000	0.011133	10.263325	3.000000	0.011084	0.147843	2.000000	0.012893	1.392790	5.000000	0.215766	0.191489	5.000000	0.020901	0.402262	2.000000	0.020501	4.078739	6.000000	90.605988	0.957918	1.000000	33.651402	6.424195	2.000000	0.026644	0.359180	4.000000	0.016758	0.019189	3.000000	0.076422	0.480136	2.000000	0.015203	121.040983	2.000000	0.045732	164.158274	3.000000	82.930816
39	2	69.907372	35.009935	72.440309	39.892910	41.549170	99.918403	86.075198	78.324765	0.138238	0.562454	0.931216	0.402141	0.185076	0.525748	0.544254	0.924172	17.300296	5.000000	57.651761	1.753180	1.000000	0.010345	8.704362	3.000000	0.012053	3.477073	1.000000	0.051803	1.583132	6.000000	0.479778	0.419807	1.000000	0.028002	1.631504	5.000000	0.371235	4.193082	1.000000	27.699699	0.782432	6.000000	87.540679	13.493312	2.000000	0.010595	0.349412	1.000000	0.041848	0.667924	1.000000	0.012108	0.859280	6.000000	0.010126	60.346053	1.000000	0.013746	173.229052	5.000000	14.902437
40	2	7.642940	3.694946	90.279282	74.627628	72.963077	1.172572	68.292705	69.326198	0.780152	0.153979	0.135383	0.306980	0.237508	0.304540	0.414218	0.642318	143.655746	6.000000	4.527441	4.472539	6.000000	0.020526	4.354622	1.000000	0.017274	1.306825	3.000000	0.010746	0.053692	5.000000	0.012096	4.046340	3.000000	0.023351	1.601362	6.000000	0.241237	4.525475	3.000000	46.584998	1.563192	3.000000	40.042778	13.315306	3.000000	0.028652	0.748411	6.000000	0.011633	1.327167	2.000000	0.061642	0.336342	5.000000	0.021969	135.087886	4.000000	0.013143	108.636297	2.000000	1.882371
41	2	20.606929	60.306076	87.678412	61.096003	36.423270	16.033630	81.361498	98.225156	0.476729	0.863879	0.374845	0.862394	0.683629	0.929355	0.778152	0.641757	9.602702	1.000000	52.298840	2.584690	5.000000	0.047824	4.430010	3.000000	0.012498	4.501595	2.000000	0.014213	0.023345	1.000000	0.045848	0.699978	1.000000	0.015923	0.519743	5.000000	0.139461	0.134074	6.000000	10.790958	0.675699	2.000000	15.329042	5.952872	3.000000	0.055890	0.111239	2.000000	0.057893	0.815801	1.000000	0.016160	0.212709	1.000000	0.259956	110.352034	5.000000	0.010645	166.013759	2.000000	78.378831
42	3	80.989707	83.841220	29.488200	96.771698	50.497199	51.576946	16.767382	10.278474	0.802208	0.613023	0.459186	0.182532	0.163710	0.737471	0.207527	0.791311	58.750396	1.000000	62.443719	4.445014	3.000000	0.051646	8.267700	6.000000	0.026795	2.615928	3.000000	0.014927	0.277399	1.000000	0.011239	3.706366	1.000000	0.071107	0.624090	4.000000	0.011265	0.200914	2.000000	72.782635	0.923758	3.000000	41.292138	3.476928	5.000000	0.042155	1.030382	5.000000	0.033607	0.060154	6.000000	0.010307	0.653905	1.000000	0.010536	67.557413	3.000000	0.018937	26.571929	1.000000	62.846446
43	2	58.394306	96.502830	14.200337	80.472551	84.758130	39.953045	96.370381	78.324155	0.578314	0.131777	0.438007	0.304971	0.589131	0.518941	0.574808	0.719739	6.551119	3.000000	2.853496	2.226210	6.000000	0.104879	9.863668	5.000000	0.032652	1.159754	5.000000	0.223868	0.865599	3.000000	0.017882	2.322814	6.000000	0.702952	1.553669	6.000000	0.023459	4.220473	1.000000	35.240962	0.622547	4.000000	3.917072	8.827236	6.000000	0.016478	0.590479	4.000000	0.010538	1.459961	1.000000	0.022340	0.500957	6.000000	0.011359	157.083821	2.000000	0.013630	31.446161	5.000000	68.767476
44	1	11.631318	51.656191	40.154285	26.531585	81.916905	50.830807	78.969320	66.371391	0.581059	0.555183	0.302092	0.303403	0.405252	0.345928	0.939559	0.309401	125.355707	5.000000	99.699149	1.549160	2.000000	0.320753	1.052655	2.000000	0.054247	0.775920	3.000000	0.043479	1.093989	3.000000	0.017293	0.973543	2.000000	0.027442	0.999623	6.000000	0.013669	3.080354	6.000000	95.824292	0.245682	1.000000	79.842827	12.207096	1.000000	0.010212	0.198963	3.000000	0.025205	1.139005	1.000000	0.010851	0.614698	5.000000	0.029514	17.293312	1.000000	0.011815	71.378625	6.000000	90.595006
45	2	51.203828	88.806997	35.464608	68.202195	58.395341	60.219725	97.992364	57.572665	0.532368	0.958163	0.106183	0.352663	0.564916	0.943838	0.405950	0.142855	110.483018	5.000000	16.582046	1.074296	6.000000	0.010285	4.301688	1.000000	0.043210	0.373335	3.000000	0.019002	0.932201	5.000000	0.091818	4.528714	5.000000	0.016917	1.581167	1.000000	0.010505	1.294909	4.000000	80.059349	0.162067	3.000000	5.478009	2.274422	3.000000	0.010628	0.252786	3.000000	0.015515	1.358226	2.000000	0.012172	0.092258	1.000000	0.047309	31.483640	3.000000	0.013841	34.038758	3.000000	26.376334
