1	2	63	-2.524391	-6.612011	6.309060	6.564692
1	2	37	-4.337215	1.903275	6.309060	5.397961
2	1	100	-2.252741	6.211353	7.787458	-3.720402
3	1	100	-4.437350	7.485314	7.056660	0.598757
4	1	100	-1.390649	3.406614	6.959447	3.386024
5	2	62	-3.196804	-3.036679	7.592247	6.174160
5	2	38	-2.592671	5.628797	7.592247	-0.162955
6	1	100	3.841666	-12.523278	3.314059	5.423757
7	1	100	-1.421883	6.979610	6.499631	3.260992
8	1	100	1.746373	-6.971796	5.591948	6.447966
9	2	73	-3.301941	-2.611371	5.767792	6.769924
9	2	27	-4.299893	5.075510	5.767792	2.135082
10	1	100	2.000041	-14.910827	4.433503	6.247094
11	2	81	-5.051842	-6.303328	7.550513	7.579526
11	2	19	-4.188297	3.828849	7.550513	3.343314
12	2	92	1.069750	-11.627551	6.603606	6.357087
12	2	8	-2.551301	1.654106	6.603606	1.170992
13	2	91	0.062251	-4.636097	7.225937	6.347540
13	2	9	-1.416558	3.063936	7.225937	-0.028161
14	2	49	-3.119758	5.927057	7.985903	0.857016
14	2	51	-1.577424	-6.398030	7.985903	7.472495
15	2	35	-2.911294	3.424732	5.927546	-1.800464
15	2	65	3.196890	-5.396597	5.927546	4.317551
16	2	87	1.007059	-8.711883	5.544992	5.901768
16	2	13	-1.774416	2.505504	5.544992	3.120487
17	2	47	0.817193	-4.306335	4.366011	6.177100
17	2	53	-0.876886	4.272837	4.366011	2.605348
18	1	100	-4.218357	5.648728	6.866336	-2.515529
19	2	53	-7.250920	-5.374509	7.040718	7.926895
19	2	47	-5.951386	7.290901	7.040718	1.400576
20	1	100	-1.715872	-10.598054	7.581369	8.584830
21	1	100	-4.773187	7.299452	7.627009	0.414379
22	1	100	3.617763	3.786965	6.646487	0.932109
23	1	100	-5.412264	5.609807	8.105942	-0.217899
24	1	100	2.571842	-12.876179	4.678089	8.385252
25	1	100	-3.045475	3.362367	9.472700	3.497899
26	1	100	-1.736565	4.927185	6.262258	3.948986
27	1	100	1.879768	-1.596916	6.446341	5.245121
28	2	74	-1.331529	-3.493525	6.485173	6.908625
28	2	26	-6.385476	3.723381	6.485173	5.035058
29	2	62	2.440190	-8.664582	7.772002	4.133302
29	2	38	-2.222618	6.937643	7.772002	-2.387593
30	2	93	3.728549	-11.634207	6.825694	6.833930
30	2	7	0.345023	3.194396	6.825694	1.725790
31	1	100	-1.767874	5.971071	6.196072	0.331387
32	2	31	-0.400188	5.773694	6.579835	2.658057
32	2	69	-0.315285	-3.312715	6.579835	8.278923
33	2	93	-1.775995	5.070933	7.258838	-0.348712
33	2	7	-1.511505	-4.194528	7.258838	5.748614
34	2	71	4.589113	-2.296649	6.868939	4.318658
34	2	29	-0.783319	5.597333	6.868939	-0.025517
35	1	100	5.463009	-7.783730	4.480056	4.214092
36	1	100	3.190760	-15.877131	3.890325	7.556054
37	2	44	-0.797117	4.056833	6.442278	-3.297693
37	2	56	4.766198	-3.084287	6.442278	2.374717
38	1	100	1.428849	5.435296	8.239955	2.467036
39	1	100	2.569746	-14.095750	2.666392	6.991020
40	2	56	-1.798616	5.265277	8.391972	1.240799
40	2	44	-2.199192	-3.631837	8.391972	7.091168
41	10	18	-3.632945	4.128143	8.321440	0.574744
41	10	2	-1.952885	-3.765648	8.321440	5.683549
41	10	4	-2.775057	-2.375198	8.321440	5.143773
41	10	4	-2.634647	-2.581968	8.321440	5.419118
41	10	9	-0.826475	-3.002292	8.321440	3.401058
41	10	5	-0.719594	-3.338337	8.321440	3.621260
41	10	2	-2.169674	-3.387500	8.321440	5.763981
41	10	6	-2.810857	-2.323798	8.321440	5.043129
41	10	5	-2.509464	-2.781214	8.321440	5.580042
41	10	4	-2.711609	-2.466872	8.321440	5.285533
42	2	81	-1.113192	-8.040040	4.973032	6.814823
42	2	19	0.856106	0.864128	4.973032	3.946108
43	2	75	3.237009	-3.091596	5.363409	8.381426
43	2	25	0.783671	4.368230	5.363409	2.370643
44	1	100	1.958549	-9.165719	4.747487	7.779416
45	1	100	3.475758	-15.063329	6.088824	6.751722
46	2	12	-1.840791	4.417971	6.719516	2.434249
46	2	88	0.845018	-11.420457	6.719516	8.587911
47	1	100	-3.517590	-5.947206	7.122731	7.271206
48	1	100	1.557949	-10.899283	4.181250	8.676561
49	1	100	1.228652	6.064371	5.639739	2.712558
50	1	100	-0.356898	3.104239	5.386147	2.161988
51	1	100	-3.910342	5.523280	7.440243	1.868163
52	1	100	3.201204	-11.327151	4.710831	6.101911
53	6	56	1.038220	1.158771	6.429167	2.124464
53	6	17	0.705322	1.214416	6.429167	2.937686
53	6	6	0.685660	1.529758	6.429167	2.691266
53	6	37	0.854544	1.683389	6.429167	2.210391
53	6	15	1.018780	1.004067	6.429167	2.486176
53	6	11	0.968974	0.952281	6.429167	2.731957
54	1	100	2.335339	-9.706820	6.890819	7.697918
55	1	100	7.480025	-11.077072	6.479580	7.169273
56	1	100	6.164863	-8.021490	5.665080	1.560326
57	1	100	-5.053170	6.228514	6.943841	-2.076024
58	2	46	-2.831486	-1.312219	3.628415	6.425691
58	2	54	-2.547815	-4.980658	3.628415	6.812687
59	2	69	4.954443	-8.401656	7.120145	6.475862
59	2	31	1.200923	3.150727	7.120145	1.621295
60	1	100	1.562536	2.929859	5.663717	-2.798535
61	1	100	-3.144682	8.847266	6.247654	-1.499611
62	2	42	-4.122587	6.791659	7.373167	0.805125
62	2	58	-1.973668	-6.098126	7.373167	6.398318
63	1	100	6.830558	-11.856205	0.655531	4.175606
64	1	100	-4.470819	3.901904	5.101204	0.213966
65	1	100	3.814852	-11.210954	7.299317	7.259662
66	1	100	0.847629	5.232558	6.391131	-0.851422
67	1	100	-8.669500	4.363208	6.277142	3.511548
68	2	79	5.840289	-7.193162	5.488640	5.587374
68	2	21	0.856809	6.808716	5.488640	3.305081
69	1	100	-3.015814	6.430297	6.797622	-1.844036
70	3	24	0.575497	-6.123771	5.536203	8.109700
70	3	27	4.358689	-0.069987	5.536203	2.392388
70	3	49	0.988458	4.579005	5.536203	2.163464
71	1	100	5.468366	-8.380092	5.302082	5.867480
72	1	100	5.971008	-8.929725	7.067036	4.865139
73	1	100	0.675224	3.212356	6.857143	2.755238
74	1	100	-2.117994	5.726100	7.711613	-0.080578
75	2	82	2.046543	-9.820739	7.225172	6.799467
75	2	18	-1.743189	2.637303	7.225172	0.667134
76	2	80	-1.005488	4.148038	3.189168	3.596619
76	2	20	3.291584	-7.513660	3.189168	7.373771
77	1	100	3.851853	-8.976799	4.774276	6.076191
78	2	71	-1.408482	-7.336989	6.796153	7.295974
78	2	29	-1.953452	5.593027	6.796153	1.236450
79	2	76	4.956521	-7.876841	4.752974	6.016997
79	2	24	0.115489	5.246137	4.752974	1.779964
80	10	1	1.576873	-3.754582	5.696464	6.654132
80	10	3	-0.319696	-3.001827	5.696464	6.979632
80	10	2	-0.358118	-2.876781	5.696464	6.962979
80	10	19	-0.593845	-2.016440	5.696464	6.738525
80	10	4	-0.614469	-1.869574	5.696464	6.681603
80	10	4	-0.619520	-1.812867	5.696464	6.659311
80	10	6	0.034263	-4.134127	5.696464	7.032890
80	10	2	-0.625814	-1.630373	5.696464	6.589509
80	10	5	-0.584554	-2.066219	5.696464	6.757119
80	10	4	-0.624377	-1.721410	5.696464	6.623746
81	2	50	5.422306	-7.180467	6.352273	2.679003
81	2	50	3.105275	1.180284	6.352273	-3.008251
82	1	100	-5.796034	6.044787	5.692112	0.999429
83	2	54	5.034580	-4.861031	5.028712	4.800896
83	2	46	3.309528	1.305972	5.028712	1.748249
84	2	21	-0.419646	4.609914	7.237220	0.085648
84	2	79	2.125955	-7.161505	7.237220	6.671238
85	2	28	4.548411	-3.878477	4.558578	4.962234
85	2	72	2.270917	0.077050	4.558578	-1.299029
86	2	29	0.596397	5.387097	6.804710	2.629767
86	2	71	-1.010642	-6.604472	6.804710	8.274446
87	1	100	6.305400	-13.167504	5.445486	4.070889
88	1	100	7.175269	-7.455018	6.468477	3.352069
89	1	100	1.060437	2.497608	7.432847	-2.197279
90	2	63	-1.108123	-5.383984	7.095082	6.713490
90	2	37	-3.189921	6.561819	7.095082	3.993419
91	1	100	4.882805	-10.947975	4.920085	5.877138
92	1	100	3.796219	-15.909846	3.589471	9.869968
93	2	63	0.521577	-0.868840	5.154817	7.599419
93	2	37	4.011929	2.023951	5.154817	1.772137
94	2	95	-0.895863	6.044275	6.968975	-0.135731
94	2	5	3.453276	-1.663726	6.968975	0.505929
95	2	76	3.590162	-5.364883	6.522548	6.869512
95	2	24	4.390290	4.037602	6.522548	0.487791
96	1	100	-1.086301	-2.492020	6.470857	7.123870
97	2	74	5.159433	-13.562300	6.725080	4.427163
97	2	26	-0.785006	5.284310	6.725080	-1.934904
98	1	100	-0.670035	7.259467	8.805087	0.868595
99	1	100	-7.580813	0.970116	7.835965	7.073566
100	1	100	3.737277	-12.024997	5.838676	6.802056
