2	1	5.260132	-1.159940	7.417785	4.133279	-16.835063	1.327378	4.917465	6.370162	6.188278
6	1	7.379359	-5.191717	8.161661	4.626993	-15.405609	-0.283567	5.071173	6.555345	7.119468
7	1	6.232256	1.897616	7.972013	4.684837	-12.106428	2.686825	5.880493	6.285143	3.205226
8	1	2.202421	-6.334102	5.773993	4.662552	-12.350313	0.577301	5.762806	5.984096	8.780829
10	1	6.912614	-1.573030	6.500226	6.178487	-8.097723	0.776204	6.961098	6.327186	5.260399
12	1	8.367956	0.650772	6.774739	5.493724	-9.827350	1.557264	4.522044	2.358260	5.785847
16	1	4.046579	-4.319960	5.046143	0.552078	-9.815583	0.659234	3.100304	8.903654	7.502488
18	1	6.685361	3.070026	-5.646263	-5.792968	5.414837	-2.657005	0.237788	5.579162	6.297330
22	1	4.239150	-2.226054	5.065258	6.942923	-12.251840	2.660258	6.604576	5.870578	6.727002
23	1	5.731414	2.720931	-1.767742	-10.946666	4.456714	-5.738079	-1.705298	7.521303	8.452673
26	1	8.955306	2.646432	-6.719841	-6.153314	8.740910	-9.112738	0.294471	9.336249	6.172552
28	1	5.227036	0.680849	0.717178	-15.302103	6.386090	-6.365773	0.855440	6.696917	6.027587
29	1	5.995310	-2.800726	8.045859	8.496233	-11.325356	2.247534	6.718208	6.494673	7.093446
33	1	6.065658	-1.311449	6.020822	-9.582374	3.608877	-2.801091	1.507788	6.577149	7.813672
34	1	6.725063	-2.367768	6.275396	6.456554	-17.194133	0.972219	6.061184	7.567018	6.929969
44	1	7.416706	3.614857	-4.050238	1.424306	-6.375652	3.983965	5.299111	4.356073	8.489049
48	1	9.081874	-0.484031	5.503704	3.316471	-17.500486	4.046109	3.974662	4.274381	6.666785
49	1	9.051807	7.372278	-3.289492	-7.608260	6.738215	-5.788188	0.261604	8.490484	7.663621
50	1	6.738527	2.626734	-7.225446	-9.540816	6.760842	-3.227244	-0.414063	5.877516	6.053716
51	1	7.867665	3.385746	2.646219	4.212465	-10.941049	2.453519	5.903056	4.600519	8.029348
55	1	5.664801	-4.421108	4.825081	5.783118	-14.518545	3.505196	6.427442	3.844782	7.183380
60	1	6.524151	3.692580	-6.384959	-1.452485	4.825668	0.583361	8.980587	4.818935	6.467340
61	1	6.507896	-1.301185	6.502567	-5.476516	5.352817	-2.817280	-3.424611	6.532411	7.469385
64	1	6.822757	3.130544	-8.006049	-12.130690	7.545933	-5.647721	1.986013	6.850198	6.667067
65	1	6.131555	5.816344	-7.406736	-10.127342	7.679216	-3.261793	1.886728	7.565379	6.174916
67	1	5.005882	-2.670467	6.771274	4.611649	-12.945136	2.385142	7.296069	5.955428	6.028952
69	1	8.270857	2.620269	-1.895039	-9.354267	7.031897	-5.157017	-0.545208	6.550556	7.206726
71	1	6.560307	3.134529	-5.784391	-4.522918	5.345208	-1.401215	8.649752	6.670273	5.445139
72	1	4.206474	-6.050583	6.232430	6.198114	-9.196278	1.776296	6.385864	5.884401	4.360014
73	1	8.979651	0.691718	-5.005644	-1.541553	6.665005	-3.947624	2.656104	7.125596	7.018363
74	1	6.646009	-1.662329	7.852684	2.584961	-10.910011	-2.582244	5.241672	6.676429	5.398985
75	1	8.926280	-0.389957	3.820090	5.983795	-9.117735	4.686357	5.453648	4.755763	6.846216
77	1	8.117546	2.837129	0.160047	-11.098211	8.142012	-9.061215	0.643042	8.313714	6.944674
80	1	6.210308	2.694758	1.473563	-7.686251	8.557764	-9.576049	2.892069	6.646343	4.509123
85	1	5.476623	-4.290546	4.571554	8.419177	-17.303941	0.975646	7.602270	2.759299	7.723747
92	1	6.912411	3.759004	-3.187021	-6.957190	6.893650	-5.145596	6.511237	5.192219	4.640967
93	1	5.180906	-5.498322	7.463843	3.460248	-15.663028	-1.633346	3.608766	8.146195	1.965877
96	1	6.181548	-2.337919	7.186128	-0.885765	-10.372140	-1.459802	-2.227690	7.356585	6.512463
98	1	7.559041	2.771334	-0.591281	-12.645769	8.344966	-8.639907	1.946603	5.566502	6.087037
