8	4	0.772332	17.739819	3.308075	-6.817351	1.792448	3.698943	-2.228884	-1.358931	8.449252	-4.332501	-7.402383	-5.524630	6.235887	7.455984	6.365864	-0.651042	7.261190	8.974118	9.049640	2.064668	7.067189	8.304419	0.772024	17.619360	3.308052	-0.402564	1.792479	-2.091932	-2.229127	-1.358817	8.063058	-0.360044	-5.114633	0.601739	6.235887	7.455984	6.364854	-0.651041	7.261190	8.974118	5.011729	2.064636	7.067189	8.304419	-0.352217	6.012343	-0.149752	4.342916	7.415546	-16.695354	-3.991080	0.636802	7.257559	2.038478	-1.123761	0.858559	6.235887	7.455984	-4.204047	-0.648470	1.738377	8.974118	-5.493148	1.788739	7.067189	8.304419	-7.395557	-27.248897	-0.149754	11.168647	7.415557	-38.384524	-13.178837	5.274284	-2.791672	7.013973	5.182667	6.678816	6.235887	7.455984	-12.958245	2.076580	-0.457752	8.974118	-14.457868	-3.246789	3.913645	2.516958
38	4	-5.297864	-33.368401	1.748615	16.854595	9.403265	-28.488090	-18.036973	8.128418	-13.245897	6.828287	6.921386	6.037527	8.834173	6.469871	-27.169679	8.154252	-4.947915	5.837339	-16.678979	-8.522413	-0.082835	4.252829	7.468912	15.806387	7.418500	-20.179599	-1.059135	10.169925	8.212277	3.141864	8.783092	-4.388915	-9.086564	-4.330733	8.834173	6.469871	8.491010	-2.561862	6.133163	5.837339	11.051340	6.745165	5.955632	8.445809	5.353936	12.595961	6.396380	-3.833121	3.084382	4.766292	7.116392	3.141864	8.783092	-4.386437	-4.270415	-4.279376	8.834173	6.469871	-1.555819	-2.519387	1.602091	5.837339	1.752416	1.402384	2.198879	8.445809	5.353895	11.610648	6.396374	2.540970	3.084385	-5.057151	7.116021	3.141864	3.441736	1.391004	1.173541	-0.371776	8.834173	6.469871	-1.558216	-2.474158	1.602085	5.837339	-1.190009	1.402370	2.198835	8.445444
42	4	-8.058860	-35.369525	0.376701	18.125921	6.888155	-30.467760	-21.107904	7.000681	-14.355084	8.248416	4.869514	5.293227	3.499426	9.143886	-25.618652	7.022141	-4.045535	5.728095	-21.095109	-14.086953	2.471417	0.388155	4.798942	22.449785	6.792963	-11.256848	-0.834289	11.938209	1.925945	0.369850	5.230376	1.513392	-7.529430	-5.581240	3.499426	9.143886	4.183846	-5.217723	8.839264	5.728095	4.178497	1.675311	5.405887	5.529394	4.338757	10.534883	0.376755	10.366360	6.042536	-5.529402	0.343423	0.369850	3.468874	2.538674	1.305376	-0.532727	3.499426	9.143886	-6.196807	-5.196626	2.437171	5.728095	-7.668834	1.447321	5.148729	5.529394	4.338757	13.621197	0.376755	6.272349	6.042536	4.100976	0.343423	0.369850	5.028670	1.529957	-1.162894	-5.578859	3.499426	9.143886	-6.196769	-5.196626	2.437171	5.728095	-2.777133	1.447321	5.148729	5.529394
59	4	-7.271703	-40.622372	5.102333	14.673377	8.057385	-35.036557	-19.619220	6.107164	-16.870107	6.335314	6.640211	6.766293	4.773537	5.243977	-23.905826	5.140477	-1.657076	7.197466	-20.086041	-4.097952	-3.864639	-0.237006	7.750128	20.416121	7.615553	-16.835711	-4.258101	13.434934	7.019110	0.124918	5.818529	-0.004270	-7.472092	-4.859708	4.773537	5.243977	8.310002	-5.399709	7.566670	7.197466	8.740814	4.907483	2.169776	6.323688	4.180552	5.452721	5.102333	5.103357	8.056465	2.799772	-2.437351	0.124943	5.818310	-0.003451	-1.321042	-4.474834	4.773537	5.243977	-14.263585	1.141108	2.147144	7.197466	-6.325088	0.052880	-1.574371	6.323688	7.725547	18.983484	7.357980	-8.146061	1.851549	10.819616	4.587364	0.124918	5.818320	-0.004270	-1.337471	-4.859708	4.773537	5.243977	-2.969224	-5.379633	2.162602	7.197466	2.428991	4.338564	2.138435	6.323688
