32	3	7.090579	3.558866	2.055946	0.890529	5.147411	0.109834	-11.392157	5.410792	5.355796	9.593380	0.315894	5.231969	8.436121	3.783063	6.476230	-0.257638	1.951671	-1.386691	0.226872	2.123235	7.090579	3.560260	-2.533327	-2.927771	-1.038241	6.143763	5.961149	-0.436454	1.773370	9.172016	6.737622	-1.067650	3.803210	5.442477	0.485535	6.931511	6.521821	-1.383570	0.227137	2.123233	7.090579	-2.871972	6.376472	4.572461	7.787236	-6.226258	-21.788125	5.410792	5.355796	9.593380	0.315894	5.231969	8.436121	2.562804	6.476230	-1.947023	1.951671	-1.386691	-8.749772	6.844011
35	3	4.343346	1.499082	-2.121871	-0.781256	-3.864130	0.128987	-9.176053	8.893641	6.827552	5.052090	0.725536	6.402066	6.910670	1.320312	7.534509	-2.298423	2.031938	1.686437	6.225288	-1.881772	4.343346	2.417271	-8.237954	-7.812263	-7.877916	6.628289	11.108920	4.444740	0.219800	2.010328	7.115112	-0.002886	1.156941	7.373905	5.569785	3.957387	4.933974	5.545976	6.241334	-4.290138	4.343346	-1.727732	1.308927	1.116839	1.054012	-1.510900	-16.756273	8.893642	6.827552	5.053090	0.652911	6.402066	6.910670	1.317625	7.534509	-5.148252	2.031938	1.685028	1.923546	3.778866
41	3	7.270684	-6.860770	3.628083	6.588710	5.363977	-4.676765	-9.564830	6.056738	4.136977	5.453386	-0.542856	3.759247	6.306127	-1.078166	5.282844	-2.322309	0.462290	5.696761	-4.232908	5.672456	7.270684	2.515893	-4.438136	-4.520672	-3.456268	6.398117	18.217614	-0.574617	-2.149703	0.981036	5.599029	-2.109179	3.980645	4.168849	0.873772	5.573085	6.741053	7.182154	7.608328	-0.968039	7.270684	-0.426297	-0.122733	0.541357	1.195757	4.759298	8.235629	-0.574617	-1.819965	0.981036	5.599027	-2.106383	3.980645	4.168844	0.873774	4.225363	6.741053	7.182154	-1.430432	5.230605
42	3	5.209171	4.827443	-2.547925	-0.851584	-5.303664	6.351443	14.721443	1.100269	-0.661354	1.569252	7.873261	-0.115519	0.051469	7.134644	0.517301	5.924433	6.421588	5.082701	7.619848	-4.333524	5.209171	0.484512	7.326383	7.903562	2.323314	-1.917994	-14.213014	7.661332	5.445511	6.117069	1.929229	4.723274	5.187228	2.900730	5.916343	-3.476663	4.366975	3.135099	6.881125	-1.417654	5.209171	-3.155149	7.457986	8.262112	6.205908	-4.421561	-23.533421	7.661332	5.445534	6.117546	1.929229	4.723274	5.187248	2.900730	5.916369	-6.111407	4.366975	3.134547	-1.425443	5.337088
44	3	8.168069	-6.587970	7.768862	5.740056	6.598359	-4.362553	-13.177687	1.676466	5.922007	7.827833	-1.355933	4.902216	4.025414	-3.265118	7.118086	-6.968879	-0.445288	4.505706	-6.049662	6.454514	8.168069	2.565353	0.769278	-2.024922	-4.688541	6.541613	4.444994	-4.213381	-0.111027	1.336904	3.462733	-0.786690	-1.034172	5.173015	0.714953	4.700133	1.244913	8.215530	-1.235689	5.209687	8.168069	6.347312	0.767034	-5.414794	-9.576099	6.811523	10.114771	-4.213577	-0.111633	1.335889	3.464252	-0.789963	-1.036092	5.175216	0.714539	4.700148	1.246965	8.215532	5.479956	-5.106051
59	3	6.853506	2.505634	-0.796632	-9.504600	-4.611010	9.701161	13.149740	-3.310770	1.262378	-2.028233	6.597485	0.412439	2.595465	6.399452	1.172434	5.314937	4.593229	6.901283	6.304145	-2.136696	6.853506	-5.131698	6.338911	2.368627	7.046762	0.317789	-17.852808	3.184899	7.297885	4.614878	0.598898	6.747530	7.593014	1.687652	4.405976	-1.505020	1.518146	6.684733	-3.403630	6.832983	6.853506	0.840184	1.449430	-5.259294	0.607570	9.213051	7.207894	-3.308068	1.262378	-2.028233	6.594076	0.414302	2.595466	6.399452	1.172434	5.251440	4.593180	6.901283	-2.479705	6.383695
67	3	5.726154	2.130203	-3.855292	-1.161168	-6.443356	4.834833	16.133169	0.303500	-2.933338	0.254657	6.563175	1.646890	1.814163	4.221440	3.097196	7.392830	8.166074	7.138431	6.347108	0.910657	5.726154	-0.144377	0.161800	1.266226	2.654913	3.388740	9.472857	0.303500	-2.933338	0.254658	6.558019	1.646889	1.814184	1.133965	3.097196	2.153981	8.165519	7.138431	-3.750828	6.402365	5.726154	-7.032933	6.245181	7.351714	7.058502	-4.778236	-12.978647	4.759667	3.544377	6.822750	1.216881	8.248426	8.398651	-4.440377	4.083546	-2.793221	2.787048	3.077859	-4.651394	6.658585
80	3	4.722012	-5.543696	6.185221	8.994139	7.273779	-1.662811	-18.763756	6.611595	8.490270	5.209942	1.954317	4.365551	5.038999	3.520935	6.533929	-5.667296	2.466577	6.290125	1.321601	2.586445	4.722012	0.336156	6.153971	8.765228	3.390690	4.524708	-12.166848	6.611440	8.490270	5.209942	1.957052	4.365551	5.038999	3.520935	6.533929	-0.080189	2.466577	6.290125	6.701589	-0.627243	4.722012	4.446279	-4.805372	3.335146	-8.870652	7.608844	7.020556	6.299041	1.865795	-1.018377	7.028872	-2.218314	0.602234	7.154782	2.896903	6.234919	6.546075	7.129311	6.792073	-2.362850
83	3	6.951136	3.708456	-3.814634	-4.847819	-5.606938	8.226205	17.558494	2.819068	2.133388	3.767794	7.168292	3.236123	2.547703	8.062539	1.297916	5.049421	6.616384	5.933719	6.648016	-5.112815	6.951136	-1.945185	6.369293	5.882586	5.427116	-0.091140	-16.141299	5.269614	6.772513	8.207523	1.663454	8.544197	7.617282	-3.888850	6.135448	-7.654920	4.044619	0.265635	-4.985601	6.335458	6.951136	3.254226	1.302980	2.057861	-1.485215	2.752798	-3.736746	5.269614	6.772434	8.207523	1.663678	8.544197	7.602948	1.278744	6.135431	-0.932782	4.044619	0.265635	6.639724	-3.896286
89	3	8.646478	4.559437	-6.289737	-3.529002	-1.695781	6.229271	13.948529	-2.919646	1.784865	2.313421	7.930380	1.645904	2.049086	5.278245	3.195127	6.847042	2.856165	6.665618	7.887365	-6.477932	8.646478	-9.399145	6.451532	6.670277	7.536506	-6.341289	-17.547520	3.561432	6.830156	7.211775	1.561475	7.550222	6.877707	-3.332395	5.814210	0.112797	-3.032863	4.128211	-2.779178	5.170877	8.646478	4.404139	-0.030934	0.073755	-0.846605	2.666137	-3.966251	3.561431	6.830156	7.211725	1.604156	7.550222	6.877707	1.648883	5.814210	3.902041	-3.032862	4.128248	7.887183	-6.452031
91	3	6.603799	0.783778	2.586062	6.038729	5.420261	-5.640592	-13.400561	7.463879	6.794232	2.829893	1.371579	7.054704	7.370224	0.500649	6.728114	-4.363819	5.155476	1.566206	-4.799510	8.722028	6.603799	-0.932361	4.129217	6.310603	6.790069	-5.860894	-16.617965	7.463879	6.794232	2.829893	1.371579	7.054704	7.370351	0.480010	6.728114	-4.364155	5.155476	1.566206	-6.946384	8.735050	6.603799	1.659341	-3.916467	0.878816	-1.060886	2.522403	9.098167	2.847846	0.539259	1.784329	7.926788	4.663989	3.322897	7.001668	2.668782	6.336065	6.353843	1.735842	-3.506083	8.485969
92	3	4.505749	-9.785486	6.959608	7.851476	7.347676	-5.070508	-27.266917	7.049090	9.708026	7.130229	1.130417	6.263326	6.300050	-0.244921	6.001495	-6.348654	1.990139	2.523342	-3.156737	6.204475	4.505749	1.704930	-3.851965	-4.275545	-4.351261	5.117594	5.692322	0.833114	5.323677	0.759194	6.354978	0.684277	0.918130	5.950365	6.001132	5.303811	5.761152	8.028269	2.742162	5.473404	4.505749	1.705044	-3.852190	-4.275558	-4.473286	5.118397	8.331713	0.831372	5.309065	0.759193	6.354978	0.684277	0.918043	5.950365	6.001121	5.306047	5.761152	8.028269	7.972310	2.075400
93	3	4.505445	-11.850163	5.733037	7.053133	6.819641	-8.471864	-17.841944	9.224386	6.848662	7.024765	2.909233	5.688889	5.394370	0.010976	4.178755	-3.772962	4.177956	-0.421851	-4.151659	6.571637	4.505445	2.398597	-4.212589	-2.078020	-6.352716	2.917403	12.706635	5.094789	0.663888	0.677693	7.689252	-0.030292	-0.040077	6.114524	-1.828510	4.437060	5.079871	5.577324	8.442917	-2.357693	4.505445	1.445258	-2.711799	-0.963547	-1.358528	2.914263	9.232598	5.175287	0.668169	0.677693	7.689252	-0.030292	-0.040077	4.463910	-1.828510	2.308314	5.079871	5.577324	2.295907	5.428506
95	3	7.335294	-4.020065	7.910944	5.954854	6.386856	-6.461391	-17.539942	7.722934	6.642762	4.552763	2.640282	6.710661	6.846596	0.994075	7.331428	-2.579256	-1.237495	6.330417	-1.028554	8.635876	7.335294	2.330106	1.184135	-4.013406	-6.104399	5.691350	11.204943	2.141644	2.450541	-2.089283	7.637379	0.493811	1.567500	7.996762	3.049835	8.660374	1.528529	6.937303	7.197187	-3.003353	7.335294	1.351901	7.032029	1.074950	3.081079	0.068172	-3.771614	7.722908	6.586297	4.552712	2.672276	6.710660	6.846596	5.533749	7.330645	-2.312603	-1.212249	6.330500	5.873892	-0.457485
