15	3	-8.521480	-34.339684	4.700083	18.881695	2.296082	-30.038538	-13.681212	9.634619	-13.788238	7.144893	5.169457	7.016392	7.252097	4.032438	-22.314740	6.427462	-5.030247	5.779093	-11.144524	-12.163857	3.601852	2.494265	2.346987	19.600236	4.996373	-12.363835	-9.273819	16.170902	5.313720	5.067767	4.098485	-5.933365	-11.861776	-4.329735	7.252097	4.032438	10.391003	-4.708481	5.909055	5.779093	10.243092	5.013749	4.881234	5.908515	-0.052366	5.394874	4.996373	3.176651	-5.044577	5.382885	1.803591	5.067769	4.067751	-5.929478	-4.936098	-4.199419	7.252097	4.032438	-3.557996	-4.015930	0.220301	5.779093	-0.836807	-0.728960	3.608796	5.908515
27	3	-10.780460	-39.244184	2.040872	13.175130	3.858518	-21.518549	-15.010202	6.622437	-14.389803	6.282314	6.347477	4.378065	7.904116	7.074113	-21.192223	6.921304	-2.060012	6.919251	-13.430569	-9.343170	5.974067	1.297393	6.559197	16.307415	4.594328	-20.370822	-3.763880	16.447330	8.740283	1.448700	3.299324	-2.786401	-2.038929	-7.178812	7.904116	7.074113	9.769385	-2.046534	8.616316	6.919251	7.841351	3.810562	6.998484	7.451284	1.230283	9.118583	4.549297	-7.479164	1.379574	12.706623	7.076204	1.504685	3.276489	-2.786401	-1.906811	-7.178812	7.904116	7.074113	-1.819763	-2.045677	2.189077	6.919251	4.461356	-1.888680	6.083389	7.451284
33	3	5.028997	19.103511	8.386832	-28.423094	-3.636081	8.036017	5.320455	1.848744	6.444484	-4.664589	-12.912921	-9.272226	7.147207	4.724688	11.723008	-6.187399	4.183565	8.277625	8.435967	5.851453	5.561100	7.316062	-11.799990	-36.341146	4.234850	7.440316	7.385683	-24.835485	-15.323021	7.521934	-8.300275	6.286693	5.215064	3.749354	7.147207	4.724688	-18.118878	4.022921	-4.175849	8.277625	-21.113391	-2.386823	-0.976968	2.096343	-2.472577	-12.223909	8.086175	-7.776929	0.665736	-1.917615	0.205538	7.521934	-3.963856	6.286574	-1.051919	1.187457	7.147207	4.724688	8.817378	-0.188604	4.183563	8.277625	-1.531490	2.739210	4.095067	2.099169
46	3	3.465546	16.530732	7.892158	-28.820385	-9.040531	17.829274	9.345743	2.820122	6.039836	-2.878712	-11.168593	-5.545059	7.599977	3.599338	13.936127	-5.149225	6.429746	6.587488	10.381778	5.605373	7.591524	7.658041	-10.560111	-38.103643	7.200182	9.874139	2.408194	-26.048435	-9.619354	6.471933	-15.490638	6.241364	4.841980	7.209573	7.599977	3.599338	-14.364365	6.974497	-5.702563	6.587488	-16.050024	-6.606041	1.028871	1.507085	0.055928	-10.680050	7.892157	-15.847020	-5.075807	-3.867291	0.383595	6.471932	-9.335772	6.241358	-0.229465	7.209138	7.599977	3.599338	6.854051	1.440169	6.135181	6.587488	-2.341093	2.584362	7.538339	1.507083
47	3	-4.100325	-41.559932	0.856198	16.619438	6.722330	-34.017895	-19.713656	8.134281	-12.053851	7.032607	4.615763	4.935856	7.793211	2.269546	-12.401033	6.405042	-3.784268	6.077303	-19.389195	-8.884440	2.415903	-1.396693	6.842931	17.511857	5.311682	-11.657674	-5.995090	12.868919	2.720388	1.584279	6.121689	-4.499156	-3.192933	-7.584790	7.793211	2.269546	15.471012	-6.105780	8.302551	6.077303	5.399627	5.695339	6.151904	3.805565	4.389951	-12.400889	4.092141	6.072150	-0.927181	-15.538284	-0.057342	8.134281	-11.842790	7.031676	2.176973	4.935759	7.793211	2.269546	9.779005	0.389584	8.180126	6.077303	-6.978871	2.278362	6.118156	-1.394298
49	3	6.623322	11.811713	6.154075	-14.281235	-4.931605	-3.550598	7.749931	1.595278	4.574227	4.842987	-4.389228	-0.017002	8.254901	6.602539	9.926905	-5.358162	5.594850	6.837055	6.808050	6.478515	0.879969	7.200991	-6.660588	-45.296536	3.777664	11.516946	5.674240	-37.324430	-19.007972	6.077070	-10.825947	6.614556	6.878908	6.295178	8.254901	6.602539	-19.409493	6.321819	-5.812673	6.837055	-18.609232	-7.823877	-5.430647	0.766513	6.623322	14.522375	6.154075	-20.217349	-4.931605	8.194372	7.750948	1.595278	7.940290	0.163623	-8.620749	-3.954637	8.254901	6.602539	9.926905	-5.358167	5.594850	6.837055	12.234104	6.478515	0.879969	7.200991
67	3	-11.399186	-34.767859	-1.269410	15.258122	6.612761	-33.407277	-17.297808	7.381256	-14.420065	4.584252	5.213980	7.981019	5.000294	6.904852	-13.608224	6.667382	1.486056	7.256281	-17.413359	-10.032433	4.975897	-2.400716	3.422327	8.791424	3.880357	-3.588984	0.538972	-4.819335	0.022201	1.990494	5.083067	-1.241013	-7.558278	4.843523	5.000294	6.904852	9.774438	-4.197350	8.053571	7.256281	-2.479436	-0.307747	5.431260	4.008898	3.422327	10.523538	3.880357	-9.256528	0.538972	2.820379	0.022201	1.990494	6.240930	-7.582295	-12.661724	2.845053	5.000294	6.904852	9.774438	-4.197350	8.053571	7.256281	3.962219	-0.307747	5.431260	4.008898
75	3	-8.249379	-35.144693	-0.213518	17.231311	8.255268	-27.566446	-13.515935	6.235293	-13.659958	7.107534	6.935738	7.533306	8.413433	4.800217	-24.377433	9.656140	-6.758221	5.914607	-18.007387	-14.451491	0.658836	1.190179	5.764802	19.904832	6.024064	-18.250520	-3.374191	18.258044	6.965060	3.298167	4.146720	-3.878964	-9.160607	-4.955202	8.413433	4.800217	7.735218	-3.110840	5.471161	5.914607	10.457525	2.793510	6.453325	5.965108	-0.832438	4.678057	-0.116440	5.994045	1.983660	8.190195	1.485652	3.313103	3.981359	-3.517144	-3.680967	-4.955200	8.413433	4.800217	-5.742226	-0.332581	-0.871528	5.914607	-0.432979	-2.389436	3.133173	5.965099
77	3	5.120279	16.768473	6.021508	-26.354481	-9.744756	16.458852	5.508861	4.567321	3.496986	-4.926595	-4.309613	-5.435542	8.133561	4.110045	13.427188	-4.751023	6.174027	3.102271	9.756800	7.059659	7.092398	4.759043	-10.750675	-39.741488	5.423015	8.727469	1.369176	-24.865034	-15.051174	6.403097	-13.253285	5.757470	8.187673	6.895036	8.133561	4.110045	-13.019607	6.897529	-3.776457	3.102271	-16.996674	-8.156483	2.781079	-0.361284	1.670040	-16.374571	6.021508	-12.801974	-8.821127	-6.784142	1.592548	6.403097	-12.110900	5.757470	4.462982	6.895036	8.133561	4.110045	3.526950	0.426326	6.111171	3.102271	-1.901977	3.277966	6.857021	-0.361284
82	3	3.601556	22.596861	6.255771	-24.242484	-5.034044	14.431526	7.807674	0.840098	8.335841	-4.563870	-10.315211	-3.596637	6.499649	7.011676	13.606930	-9.270730	4.885147	7.197834	10.748136	3.611631	6.884102	5.497293	-9.019390	-28.658912	2.399653	10.309098	7.479507	-28.461714	-8.312169	5.326857	-13.381516	6.290444	7.200255	8.794441	6.499649	7.011676	-15.513598	3.423767	-1.536739	7.197834	-15.393079	-11.040041	1.815279	-0.801252	-1.781241	-11.894299	6.043005	-1.410371	-0.320135	-6.633096	1.492438	5.326857	-13.380272	6.290444	2.544302	8.794441	6.499649	7.011676	4.167569	-2.834781	4.884155	7.197834	-3.293613	-0.885175	1.815387	-0.801252
