6	6	-3.147810	-29.432972	-27.700261	-50.109987	-27.186225	-41.860782	2.534482	-21.920589	-24.333407	20.192284	-28.984783	-32.198786	-20.947450	1.816210	-0.685107	16.802197	-21.959082	-14.736942	-13.607319	-4.762642	-44.903711	10.454195	-30.186368	15.464521	-30.455375	20.486795	19.446526	-38.246458	-41.929226	-34.420519	-28.995946	-37.221926	-7.223747	-19.433859	-3.509109	-17.293770	-17.591664	-2.002832	-15.806680	15.000405	-6.581754	-2.580134	-1.776325	9.077941	-5.124190	-14.455773	-15.629496	-30.445226	-19.351350	-18.973412	13.914593	10.830320	-4.182956	-25.059693	-22.913050	-18.628755	-3.192948	-5.960602	4.570107	-5.921991	-15.985933	-29.794737	-24.827943	-19.276632	-29.049097	1.825728	-23.037867	0.913701	-0.142118	21.220183	4.357051	8.272385	1.268740	6.478540	14.487570	-26.272784	23.317663	14.964612	4.430061	-35.454212	-27.748676	-45.121935	2.744620	14.160306	11.148299	-1.375976	13.570949	-39.287507	-4.352304	-17.709203	16.491979	-30.071399	-53.100346	19.352172	14.718394	15.878330	1.406239	3.382949	-8.207719	-16.833695	-21.974818	-28.858580	-38.638019	-18.336572	-33.444655	4.347477	-17.659726	-17.048412	12.311793	-10.084484	-21.663786	-12.393315	-4.626057	-13.833459	0.109797	-22.876939	-2.986976	-3.074206	-6.189469	-35.432401	-10.588283	-18.682468	9.505851	-24.308423	15.366767	-0.125098	-29.744272	-41.917514	-35.202721	-25.333209	-34.106876	-10.452939	-23.904088	3.153079	-9.089675	10.284681	-0.023760	1.066343	2.927086	0.958096	11.520411	-26.064595	20.323587	10.852852	4.072742	-33.705341	-30.738843	-37.613754	-5.388924	14.187783	17.471171	-4.067663	7.760816	-38.075710	-10.219922	-10.762885	11.018343	-14.465701	-53.753242	17.157222	11.409435	13.895256	-1.469014	3.079000	-6.721978	-24.040597	3.331405	-8.715111	12.194770	-0.970058	0.449038	3.141669	0.880906	11.506827	-26.073738	19.872645	10.064770	4.081439	-33.714635	-30.736784	-37.614162	-5.143065	14.187779	17.474479	-4.048075	7.758853	-38.088744	-10.536366	-10.773133	11.030754	-14.388016	-54.270521	17.939333	11.440563	14.890546	-1.178644	3.227595	-6.193646
27	6	2.968127	-24.504813	-13.415976	-51.211288	-27.880795	-31.838856	-9.493487	-26.160956	-32.562793	20.879021	-41.095997	-39.564103	-18.988080	13.042677	6.656920	17.597336	-17.884060	-13.967005	-33.461681	-5.865616	-39.996960	15.263927	-25.610980	16.327781	-33.120064	19.376207	14.828887	-38.135076	-40.130749	-41.876561	-15.123958	-22.277197	-5.137854	-14.582582	2.698384	1.575740	15.563997	12.584530	9.601933	-7.102506	9.482579	5.667875	-42.923189	19.815280	15.630889	3.031271	-39.329300	-30.488722	-39.500756	0.467181	12.223395	11.433074	-0.194931	19.934653	-29.494692	4.666751	-26.948078	17.062927	-43.390521	-58.324333	22.294922	8.774610	11.370343	5.003888	1.704850	-5.786270	-12.272230	-1.457455	-11.086883	-27.239159	1.166127	-11.542155	17.833029	-1.414593	-12.142864	-1.264484	7.486223	-8.878813	-8.493960	-9.232261	-27.242021	-7.858785	-17.664992	9.166987	7.440430	-3.150697	-19.084763	-8.087275	-8.960434	1.310804	-5.640672	1.513927	-7.518148	-11.518607	-20.726979	-32.408200	-12.757235	-20.323031	6.223685	-11.581754	-0.558721	-9.763617	-26.289470	-0.568949	-8.153233	17.501335	0.249683	-11.284392	-2.963074	6.463853	-10.782462	-8.431637	-14.602442	-29.112634	-13.416591	-15.074343	10.098516	10.905869	-3.009519	-17.804957	-9.241191	-5.810559	-0.433242	-5.624091	-0.702273	-8.076816	-11.469301	-17.133934	-23.547761	-12.170287	-20.811127	6.223683	-10.667405	0.421966	-10.154524	-25.484704	1.546282	-10.498528	15.369973	-0.331271	-8.596681	-1.958420	9.645269	-8.051824	-8.340871	-11.112238	-28.355170	-9.802567	-16.539827	9.034903	5.293015	-3.074407	-19.775741	-8.997429	-8.400269	-0.371081	-5.639882	1.017294	-5.864360	-11.523648	-21.123301	-31.029376	-12.671186	-20.641391	6.223667	-10.829115	0.133082	-9.254870	-26.120143	0.496801	-8.018733	14.665628	0.232434	-9.911200	-3.223035	9.055874	-9.097654	-8.318859	-13.303395	-29.505762	-11.988303	-15.177826	10.061580	10.103044	-3.008368	-18.341620	-9.648596	-6.026853	-1.191016	-5.629317	-0.771154	-7.240535	-11.489501	-17.551013	-23.904436	-11.470861	-20.476662	6.223678
