1	2	8.711872	-6.343817	-1.382273	3.901202	7.116168	-10.497105	6.598964	6.794215	6.270821	7.282150	5.917923	-5.934562	3.595516	2.670413	5.436356	6.251752	5.034560	7.589012	8.711872	-2.680523	5.809620	-2.290241	7.116005	8.657633	0.413063	0.653374	-0.147910	1.623493	-0.666070	0.477268	-1.203180	3.923443	1.000005	0.736707	-0.244554	8.101357
2	2	4.894975	-6.564060	-5.036785	8.103231	4.733424	-11.915942	6.647661	3.141682	7.426519	7.043516	6.506218	-0.746366	6.934343	-3.322060	7.926397	5.889777	2.589925	5.855999	4.894975	-0.657300	5.402743	2.002566	-0.189087	6.421015	0.657856	-4.008826	2.764469	5.029470	0.877966	8.848409	1.351335	1.675063	3.282972	3.678062	-1.882434	5.856273
3	2	6.275213	1.080067	6.142265	2.404794	4.596096	9.511346	-0.226173	-4.230892	-0.319066	-0.293292	1.570377	6.673153	2.284046	7.457125	1.190450	0.590444	-0.774556	6.846151	6.275213	-3.967477	-5.848787	7.155770	7.706541	-13.192872	5.581486	4.631790	7.900527	6.131197	7.401680	-2.089310	7.150472	-1.454072	7.053499	7.005911	5.464068	5.620729
5	2	6.866900	2.268430	6.337921	1.865810	1.809565	7.576957	4.247321	-2.310385	-4.349159	-3.661429	0.212002	7.705542	1.743426	6.430357	1.069086	5.695811	4.620894	2.707700	6.866900	-3.382524	0.922472	6.461968	8.280313	-8.845860	5.473251	6.847030	5.861571	1.609068	5.429136	-1.681769	6.823095	-2.452391	7.448930	6.597193	6.360223	0.504231
8	2	7.843715	0.764830	1.513459	7.653680	1.922838	-11.360959	8.745806	-1.519417	1.638346	5.304869	8.241045	-2.871745	6.057224	-0.168215	7.399287	5.195503	8.707061	-0.285699	7.843715	3.249666	6.497105	5.257039	-1.507920	4.502798	3.955741	-9.264597	-3.499400	1.623185	1.626801	3.367082	0.297317	4.020800	2.184143	2.148582	2.461590	4.980642
11	2	2.652425	-3.973688	5.564836	3.629108	6.577003	1.786909	-0.956659	-1.181404	-0.803735	3.826144	1.111583	1.163731	-0.100760	1.013815	1.860800	-2.323254	1.040795	5.721297	2.652425	-8.171205	-3.808128	7.091019	6.577012	-10.673914	4.649044	5.030288	4.747703	5.911395	4.867924	-4.770991	5.572681	-3.132492	8.364705	3.924486	7.206170	2.508660
12	2	7.443170	0.754793	7.221410	0.526702	5.147348	6.327114	1.718171	-2.049095	-5.994158	-4.135541	0.338779	5.289012	-1.740430	7.056257	0.283934	2.968490	0.307394	4.686327	7.443170	-5.060525	-2.172752	6.766426	6.606721	-11.904045	8.050646	7.069024	6.182558	-0.014087	6.315457	-4.083342	4.534187	-2.633967	6.336822	7.740217	6.867784	-1.641971
14	2	6.658688	1.730886	3.501172	5.702285	2.010969	-5.992855	5.062110	3.791597	2.543676	2.953534	5.974221	-0.342789	7.569925	5.519950	4.159739	5.743614	7.969607	0.219102	6.658688	1.732400	5.866920	1.123278	2.010728	6.145746	-1.511736	0.407211	-3.165137	-2.895275	0.335557	4.458913	5.534502	5.956478	-0.580651	2.907504	2.047413	5.234367
15	2	7.658593	2.265987	4.372518	3.666098	4.763337	7.461357	-2.503589	-0.636760	0.581613	-1.947491	-0.407122	6.927323	2.301545	5.256124	-0.206369	1.715223	0.797327	6.435419	7.658593	-2.025695	-3.034105	8.463532	7.586499	-4.734395	3.004312	5.802101	8.837306	3.874226	6.065726	-3.105371	8.752119	-3.175286	6.162079	7.598948	5.183398	3.809150
17	2	5.491160	-3.004426	6.765944	0.871712	5.982561	7.382582	-0.337742	-2.090768	-0.100374	5.088018	1.276633	-1.410465	0.309012	3.220376	2.248080	1.875868	1.618520	7.338073	5.491160	-8.818582	-3.432898	5.808625	5.982804	-18.076544	6.274971	6.269704	5.172776	7.521153	7.024520	-5.702254	6.852956	1.386248	6.626620	5.801306	7.605239	2.000703
