5	2	3.384918	-8.288367	6.412517	3.026352	-2.910327	2.683526	6.412517	2.188931
8	2	3.931198	0.886783	6.246387	1.523091	6.558672	-4.065707	6.246387	3.508285
11	2	-2.876593	5.653506	6.573931	-1.962635	1.935656	-7.459548	6.573931	3.820953
12	2	4.928838	-8.585172	5.019491	6.351413	-0.961342	7.933244	5.019491	0.703974
13	2	6.317820	-8.152592	4.920997	6.353000	0.496348	2.356398	4.920997	1.009822
18	2	0.950424	5.548306	8.338200	4.759321	4.656160	-3.937391	8.338200	5.915248
19	2	5.784946	0.844723	5.854261	-0.718656	6.306743	-5.474243	5.854261	4.517357
20	2	6.477476	-12.048263	6.679551	7.052136	0.307050	5.556061	6.679551	2.474626
21	2	-0.919680	2.963302	7.130755	5.048545	2.455688	-4.016516	7.130755	5.726566
22	2	2.087732	6.134181	6.960554	3.855722	6.939889	-4.691419	6.960554	5.783528
23	2	4.146622	-6.478631	7.915482	3.520159	-0.908552	4.307683	7.915482	1.018289
25	2	7.900833	-7.663619	6.643071	5.240940	1.267127	3.221796	6.643071	-0.451685
26	2	-0.757473	6.155139	8.669204	0.081384	4.893606	-5.220285	8.669204	6.712484
28	2	4.282104	-5.514612	6.525709	5.952120	2.951175	1.107178	6.525709	4.936951
29	2	0.760905	3.768047	4.451834	-0.264082	7.378119	-6.124750	4.451834	3.929000
31	2	1.546626	-1.201168	8.524629	5.134279	-4.461577	4.208567	8.524629	0.764923
32	2	0.252982	3.880551	6.069005	-0.185032	5.819599	-9.447008	6.069005	6.203132
34	2	-2.098531	3.148972	6.844009	5.798297	4.052982	-7.626167	6.844009	7.951706
35	2	1.675767	7.343225	7.302537	0.817856	5.695543	-7.148028	7.302537	6.243158
37	2	7.269458	-11.883876	3.548842	7.247209	0.827293	4.792047	3.548842	3.432789
38	2	6.045841	-9.594219	6.629103	8.157385	0.420376	6.151368	6.629103	1.965607
39	2	8.015004	-6.758181	6.853856	3.023238	1.590200	4.118932	6.853856	-1.270393
41	2	-0.185534	-2.979648	7.340430	6.634060	-4.369894	4.757539	7.340430	0.111392
43	2	5.116533	-6.731591	6.674812	6.888647	-0.920124	6.165104	6.674812	3.492518
46	2	2.037593	-6.965487	6.039200	6.481861	-2.956148	2.350318	6.039200	1.388267
48	2	0.786827	7.867615	6.244227	2.976718	6.632654	-5.092834	6.244227	5.730594
50	2	5.999396	-14.760118	3.146400	7.130873	0.651336	0.297781	3.146400	3.192931
51	2	0.094574	7.090043	7.508611	1.269869	5.160338	-4.544494	7.508611	6.398169
52	2	4.072516	-6.598968	7.295388	6.693002	-1.832893	7.372612	7.295388	2.085546
53	2	6.514388	-9.118461	4.982537	8.903928	0.224757	6.576747	4.982537	3.127499
54	2	5.447226	-13.783916	8.592990	5.736145	0.188986	3.881248	8.592990	2.380772
55	2	2.217611	-8.247930	7.793803	8.379336	-1.424327	2.669548	7.793803	2.572252
56	2	6.774544	-4.112614	6.496069	5.913542	0.196290	6.351797	6.496069	-0.562907
62	2	2.625189	-2.366770	6.120682	4.334038	-1.842258	3.874821	6.120682	1.494992
63	2	8.118330	-7.709636	6.313366	6.062453	3.474413	2.743004	6.313366	1.288038
64	2	5.048456	-8.790630	6.450443	7.388487	-1.254223	4.404739	6.450443	2.912873
65	2	-2.812895	6.350839	7.851659	-0.005182	3.661017	-8.673248	7.851659	5.478835
66	2	0.434569	4.019828	5.756864	0.236294	5.802833	-8.691162	5.756864	6.777059
68	2	-1.473424	6.634280	6.239480	2.905771	4.942076	-6.262378	6.239480	6.982028
69	2	3.170040	-9.815500	3.875782	7.537708	-0.521294	3.327749	3.875782	1.362974
70	2	5.934092	-6.035708	8.202297	4.672659	-0.554524	6.561525	8.202297	-0.214499
71	2	1.345075	5.969581	6.723955	0.299535	7.513553	-5.651062	6.723955	6.288462
74	2	7.504730	-11.259923	4.758302	8.638224	2.851128	3.423536	4.758302	2.233948
75	2	-0.553008	7.226363	5.748433	0.323146	5.477702	-4.973630	5.748433	6.251471
79	2	6.426199	-4.041566	5.570699	7.360416	1.051861	7.158083	5.570699	0.931895
81	2	7.060803	-13.045259	4.015745	6.727126	0.858008	3.103600	4.015745	2.423962
85	2	6.327469	-5.629620	6.816103	7.368614	0.520241	4.910483	6.816103	1.927500
88	2	1.897367	8.543638	6.504572	2.350013	7.798436	-8.539138	6.504572	8.177955
89	2	6.650588	-9.701393	2.795963	6.932599	2.749406	3.008746	2.795963	0.726626
90	2	-6.048277	5.952778	8.534438	0.119972	0.330260	-4.222885	8.534438	6.424179
92	2	6.577805	-6.926633	5.784086	5.944350	2.324490	2.753540	5.784086	0.522236
95	2	9.256872	-5.932036	6.192405	8.476630	4.890108	3.887653	6.192405	3.122229
