59	3	6.855467	-8.507047	5.295852	4.789314	6.855412	-2.130797	5.295852	-1.022362	0.745727	2.374266	5.295852	-1.703357
77	3	7.164008	-8.486098	7.087123	5.805494	3.852229	1.984924	7.087123	2.363472	1.394957	6.407951	7.087123	2.333413
