29	2	4	7.790736	-3.185854	5.735097	6.306397	-9.275021	1.962257	4.973937	4.569171
30	2	57	6.638786	-2.833506	5.749250	3.736315	-11.461474	1.215686	4.615991	3.952020
30	2	43	6.638786	1.150881	-0.015137	-6.034495	2.150450	6.796752	1.513822	1.215336
31	3	59	8.778146	-1.326135	0.506066	6.331711	-11.452360	3.590811	9.286943	3.478153
31	3	30	8.778146	0.546600	-0.174242	-5.636886	0.147608	6.536526	8.053014	1.955507
31	3	11	8.778146	-0.673638	-4.469430	-1.724679	5.045039	6.536526	4.478931	4.023434
32	1	100	7.361046	0.891811	-0.908462	-4.949218	6.196796	6.758398	1.994981	2.059845
33	1	100	7.463509	0.194091	-3.228995	-2.843856	5.007385	3.819722	2.968129	6.724506
34	1	100	6.132336	-1.080394	3.310659	-2.799290	6.844835	5.301746	-1.078843	4.464033
35	2	60	6.278214	-1.560940	9.184830	2.714437	-5.730543	4.187725	6.953460	0.936872
35	2	40	6.278214	-7.164971	3.849815	-2.298885	1.142131	4.722954	1.154767	5.495709
36	1	100	4.639817	3.003521	-3.852053	-5.097466	5.724017	7.937036	1.409807	2.197890
37	2	24	9.423050	-4.519656	7.938380	6.659568	-3.566243	-0.115489	3.859100	7.846289
37	2	76	9.423050	-3.562173	1.258717	1.692406	4.371533	5.788389	-2.241400	7.082019
38	1	100	2.730195	2.695667	-5.855412	-6.514901	7.055050	6.796535	1.065036	0.502813
39	2	50	6.202608	-0.784597	4.839345	5.539026	-7.636501	2.013270	6.775506	-1.522495
39	2	50	6.202608	0.056174	-1.016769	-0.735129	6.589114	6.899800	1.758134	0.942213
40	2	93	5.344696	-1.270812	7.431654	6.123370	-9.811907	1.545400	5.457548	3.584276
40	2	7	5.344696	0.133642	-0.882592	0.516768	3.356454	4.501802	-0.224844	5.900367
41	2	53	2.993653	-3.800559	1.366620	-0.482836	2.990289	4.451171	-0.089707	7.932256
41	2	47	2.993653	-9.549119	6.765983	5.246115	-7.590197	0.688993	4.779638	7.709521
42	2	96	7.258895	-2.880791	6.702167	6.236563	-16.403666	2.599533	7.788381	0.916898
42	2	4	7.258895	0.761189	-0.976088	-4.789228	3.746268	8.306895	2.429159	0.472027
43	10	85	8.009435	-0.485119	-0.012965	-0.532256	7.325716	5.042126	0.550401	6.570278
43	10	1	8.009435	-1.930766	5.871081	5.863440	-2.097940	-0.582490	5.069639	6.352905
43	10	1	8.009435	-1.543266	5.854910	5.712173	-1.336965	-0.483788	4.642774	6.368634
43	10	1	8.009435	-1.904247	5.871073	5.862164	-2.121858	-0.582411	5.095047	6.309180
43	10	1	8.009435	-1.591465	5.870259	5.837334	-2.320975	-0.578980	5.290877	5.886950
43	10	1	8.009435	-1.753170	5.862212	5.778822	-1.414566	-0.526060	4.561856	6.573106
43	10	1	8.009435	-2.068691	5.869728	5.857675	-1.719956	-0.574984	4.661421	6.762423
43	10	1	8.009435	-1.680580	5.859977	5.757326	-1.382999	-0.512504	4.585185	6.505963
43	10	1	8.009435	-1.250603	5.866728	5.779958	-2.464280	-0.568576	5.420519	5.510557
43	10	1	8.009435	-2.079503	5.870127	5.861539	-1.771805	-0.577456	4.711311	6.742270
44	2	31	6.889205	0.948274	-5.272295	-0.521043	6.296062	7.137486	0.494354	2.301608
44	2	69	6.889205	1.590914	-1.081376	3.400802	-10.066148	4.989741	6.460187	-0.452842
45	2	8	5.085686	-0.350026	-2.242937	-3.905597	4.230239	6.485097	1.787703	0.651788
45	2	92	5.085686	-2.549605	5.279059	1.168353	-12.822985	6.484678	8.230474	-4.958031
46	3	38	6.061761	0.457974	0.115128	3.283080	-3.413868	6.355169	4.285739	-3.948195
46	3	35	6.061761	0.458006	-5.630239	-1.094803	5.687798	7.191235	2.548110	-3.884751
46	3	27	6.061761	-10.042694	5.409904	7.579167	-13.825758	3.363388	4.285808	0.027944
47	2	45	6.371117	-5.959613	6.750907	6.001216	-12.737124	1.301677	3.790512	5.339782
47	2	55	6.371117	3.511553	-4.432079	-4.377321	5.183267	7.130289	-2.636264	-1.139969
48	2	31	5.787898	-3.841120	8.090546	6.842861	-9.919548	-3.420393	8.276594	6.891424
48	2	69	5.787898	-1.364561	4.034692	-0.712972	4.756470	0.344155	1.823906	8.888628
49	2	75	8.480727	-0.945911	1.263005	4.194062	7.368736	4.708803	2.388815	7.315299
49	2	25	8.480727	-4.314530	7.523502	7.725460	-9.907830	0.968158	7.474015	5.389886
50	2	81	7.927083	-1.006399	-1.428298	-2.489915	5.594147	6.057771	0.013932	7.550976
50	2	19	7.927083	-6.312992	5.246283	4.078870	-5.068697	3.904500	4.531637	8.446148
51	1	100	3.129044	-2.499833	6.092946	7.350636	-18.716784	1.952037	8.683973	-0.520744
52	2	21	5.434427	0.844213	-3.327171	-4.397513	5.498893	7.096675	3.689062	3.125713
52	2	79	5.434427	1.293959	-3.410805	1.230631	-8.714210	7.091663	7.339960	-1.884987
53	1	100	7.499719	5.033326	-4.624600	-0.094011	6.383389	7.611039	2.887813	1.463671
54	2	93	4.451792	1.239285	-2.911698	-2.591290	6.289162	6.542210	5.292757	-2.026663
54	2	7	4.451792	-0.018909	5.115084	4.690587	-0.505247	3.154156	7.287692	-0.955353
55	2	81	5.215983	-4.164320	5.010396	2.210554	3.503992	7.886138	0.729749	1.650097
55	2	19	5.215983	-6.585146	7.077594	7.880817	-7.534827	1.815021	6.779933	3.793199
56	1	100	7.322954	1.902746	-5.307739	-2.425041	5.688556	6.145194	0.787734	-0.759627
57	2	67	5.772750	-12.671049	5.556224	7.214904	-12.046862	-1.512267	7.207978	1.591359
57	2	33	5.772750	-8.717032	3.216442	2.812991	2.005771	3.714265	1.935552	4.254461
58	2	78	6.712298	-1.841134	3.937015	5.917477	-10.850864	0.109466	5.158059	6.354772
58	2	22	6.712298	-1.398700	-1.894610	2.646352	4.776611	1.710728	-0.052841	7.725922
59	3	55	6.347569	1.890693	-0.676905	-2.664793	4.297347	6.263815	0.350439	2.418657
59	3	23	6.347569	-0.922374	6.626041	5.718239	-9.506849	0.894782	5.926757	3.341821
59	3	22	6.347569	-0.663636	5.574330	-0.876617	3.626802	6.262395	0.350439	2.420899
60	2	52	7.302210	0.992841	-3.046984	-0.346892	6.065291	6.728464	5.500621	2.089804
60	2	48	7.302210	0.820553	2.864540	5.412939	-8.928693	1.197929	9.425346	1.717872
61	3	71	4.724943	-8.436067	7.470191	6.221027	-18.411846	3.226676	6.545075	2.316284
61	3	27	4.724943	0.238322	2.596668	2.430007	-6.809644	7.273425	6.545075	-1.677106
61	3	2	4.724943	-2.582855	2.894483	4.516786	-18.159341	3.274446	6.545075	2.307398
62	1	100	5.551233	-4.559060	6.871478	8.231061	-9.465752	-3.309903	4.659902	2.598527
63	2	76	4.948882	-2.915443	1.778335	2.581272	7.571873	6.493664	1.014350	6.191225
63	2	24	4.948882	-7.916703	8.544944	9.026038	-5.748327	0.809839	7.641134	6.028172
64	1	100	7.037852	1.497990	-3.665789	-4.322035	9.044275	8.432276	1.388984	-0.615876
65	2	91	5.852764	-6.453776	7.633592	8.444956	-17.784254	-0.071485	6.877616	1.257507
65	2	9	5.852764	0.633589	-2.017348	-2.460235	4.854529	5.488624	3.876306	-0.375905
66	2	46	6.244055	0.412931	0.033659	-1.902999	7.475964	4.188426	-1.430860	3.698851
66	2	54	6.244055	-5.651753	7.060235	5.134106	-9.767946	-0.841251	3.512247	7.192146
67	2	18	7.446610	1.174521	-4.701408	-6.929951	3.819446	7.120868	1.808089	0.871033
67	2	82	7.446610	-0.618748	5.016971	-0.165577	-7.032147	5.404525	6.645411	0.156604
68	2	44	5.874310	1.656014	-4.681035	-3.527196	6.627070	5.236102	2.610708	4.532696
68	2	56	5.874310	2.530445	0.483821	2.925188	-3.880084	1.856981	7.064584	0.389196
69	2	47	6.715884	3.382819	-0.066196	-1.565874	9.221314	4.393216	3.418046	1.913895
69	2	53	6.715884	3.451116	2.165919	4.922025	-7.069366	2.226521	8.312565	0.726402
70	2	69	3.041885	-11.442116	8.130286	6.996831	-10.880800	0.527692	6.837445	4.096531
70	2	31	3.041885	-1.908735	2.081086	0.421760	6.942954	6.195921	0.735490	1.156912
71	2	46	7.625340	-0.250132	5.382042	5.560116	-8.609593	3.838760	8.490741	-4.648801
71	2	54	7.625340	1.764868	-3.409686	-1.298622	6.930530	8.170824	1.894727	0.433338
72	2	41	6.008081	3.183811	-3.103000	-4.350277	5.907563	7.299940	1.874270	-1.871746
72	2	59	6.008081	3.173737	0.252225	1.293154	-5.543059	6.911575	8.261159	-4.225449
73	1	100	9.156206	-5.422181	5.693301	6.904724	-5.019827	-1.484737	5.758746	7.289416
74	1	100	5.488298	2.113830	1.478040	-2.695941	4.983315	6.804704	4.956063	-6.865739
75	2	62	7.335233	-6.594763	7.054782	6.184395	-8.288991	-0.568600	6.108652	5.445398
75	2	38	7.335233	-4.601464	3.331482	-0.284579	3.798765	5.939433	-0.080116	6.828343
76	2	90	6.904564	0.021717	7.097168	0.810158	-6.661202	7.605138	7.695737	-0.743105
76	2	10	6.904564	-1.623636	8.377054	5.923605	-11.045304	1.063110	7.695752	5.552036
77	2	89	7.977908	-3.053513	2.527156	-0.489290	2.772743	5.049749	3.080850	4.549833
77	2	11	7.977908	-1.609299	8.595109	5.106475	-5.347902	4.223043	5.767151	-0.174612
78	1	100	6.044345	-2.119363	4.221712	2.641890	-10.335428	5.698152	7.293187	-1.747328
79	1	100	6.599271	-1.639525	4.405899	-2.800292	2.237018	6.314418	1.194119	5.275901
80	1	100	1.316734	-6.611363	8.546870	6.483570	-11.598357	3.980743	5.396112	5.833324
81	1	100	8.664749	1.508351	-2.946154	-3.823350	5.698231	6.626240	0.214123	-0.935285
82	1	100	8.611783	-4.482857	8.811966	7.323769	-15.366061	2.258125	6.613680	3.008549
83	3	21	7.562026	1.146306	-4.037573	-1.466598	6.349680	7.431546	-0.463032	-1.824676
83	3	54	7.562026	1.201052	1.621174	3.836105	-9.357169	5.971970	6.051861	-3.940515
83	3	25	7.562026	-1.714824	6.309062	7.484300	-12.915922	4.229091	6.051861	-2.917976
84	2	47	6.670162	-0.480560	-1.578742	-3.037693	7.434649	8.772934	1.714547	4.048002
84	2	53	6.670162	-1.511512	4.792912	3.208462	-10.202313	7.326211	7.167243	1.931244
85	2	47	8.527888	-4.236577	5.858193	5.816897	-11.212464	1.576776	7.431303	4.422353
85	2	53	8.527888	0.457270	-1.717393	-1.075312	8.549093	7.160233	1.063119	3.473615
86	2	74	6.111230	2.267755	-2.638889	1.364034	-6.559267	6.782480	7.503094	-2.523673
86	2	26	6.111230	2.134254	-8.772816	-4.819902	3.560836	6.914923	2.426999	2.673263
87	1	100	8.017354	-4.034405	7.863080	8.601169	-13.254349	1.745978	8.275939	5.219317
88	2	46	4.827271	-2.468713	8.159460	6.908977	-9.780160	0.492090	6.055206	3.893179
88	2	54	4.827271	-3.262513	3.830297	5.470996	1.630097	0.519525	1.998412	6.299619
89	2	92	3.194374	-5.186791	7.371067	8.518170	-14.243551	-0.389928	8.812072	4.165321
89	2	8	3.194374	-2.640577	0.614784	2.151456	4.996430	1.876985	2.710258	9.045182
90	1	100	6.609951	-7.858434	6.581973	2.184747	-14.471741	1.324150	6.790846	5.160845
91	2	25	7.403244	0.962678	-6.058261	-3.358052	4.806610	8.185902	2.020069	2.411748
91	2	75	7.403244	1.150537	-1.826508	2.368694	-8.406456	8.165663	8.525448	-1.484752
92	1	100	6.239760	2.834644	1.143500	0.793722	-9.857563	6.383744	7.491047	0.466179
93	1	100	5.643618	-11.797252	5.777370	4.737943	-15.409889	1.644200	7.876346	6.033798
94	10	61	2.973008	-3.283367	7.495761	4.694444	-6.574734	-1.444083	6.887239	2.924974
94	10	1	2.973008	-8.285344	6.339746	0.215241	0.913400	5.061019	3.167276	5.751165
94	10	2	2.973008	-4.030774	6.409656	0.258802	1.197467	5.008064	3.337430	4.022892
94	10	1	2.973008	-6.622561	6.497153	1.255826	0.649667	5.016324	4.100167	4.577561
94	10	1	2.973008	-4.705535	6.324825	-0.270372	1.335344	5.030784	2.813900	4.656665
94	10	7	2.973008	-4.709541	6.523861	1.347141	0.701947	4.947388	4.203615	3.897317
94	10	2	2.973008	-6.008886	6.242194	-0.635970	1.338003	5.047071	2.352988	5.222862
94	10	7	2.973008	-4.430309	6.517911	1.250575	0.761033	4.947376	4.137650	3.794273
94	10	2	2.973008	-4.007878	6.477793	0.813302	0.976697	4.976013	3.807533	3.700188
94	10	1	2.973008	-6.002418	6.511746	1.351757	0.635646	4.993797	4.182589	4.354156
95	2	51	6.019021	0.572874	0.354158	-7.847082	7.491401	6.876172	0.399498	2.159485
95	2	49	6.019021	-3.958139	7.265143	3.536783	-8.076860	5.549357	6.154238	-4.072831
96	2	52	6.616554	-6.129693	4.604651	-0.162281	1.782232	6.847439	0.087346	5.062744
96	2	48	6.616554	-6.975967	6.219522	5.721292	-8.685296	1.557268	5.188187	8.012785
97	2	72	5.844187	2.812826	2.265016	1.208840	-3.891907	5.716355	8.935113	-4.281296
97	2	28	5.844187	3.616779	-2.036404	-5.305626	3.883626	6.660755	4.974609	-1.200897
98	2	80	6.729300	1.427256	3.189501	1.346428	-4.494552	5.267138	7.512199	-1.362640
98	2	20	6.729300	4.438681	-2.807635	-5.504180	4.683626	5.326022	3.467382	3.680369
99	1	100	7.015707	1.201801	0.094343	-4.747731	6.657143	7.807740	1.926814	0.798272
100	2	69	7.257302	-1.061292	-4.290460	0.979615	5.661045	2.809037	-0.964814	7.570965
100	2	31	7.257302	-4.781784	5.974328	6.554162	-15.307380	-0.714714	5.143260	6.778011
