43	10	8.009435	-0.485119	-0.012965	-0.532256	7.325716	5.042126	0.550401	6.570278	8.009435	-1.930766	5.871081	5.863440	-2.097940	-0.582490	5.069639	6.352905	8.009435	-1.543266	5.854910	5.712173	-1.336965	-0.483788	4.642774	6.368634	8.009435	-1.904247	5.871073	5.862164	-2.121858	-0.582411	5.095047	6.309180	8.009435	-1.591465	5.870259	5.837334	-2.320975	-0.578980	5.290877	5.886950	8.009435	-1.753170	5.862212	5.778822	-1.414566	-0.526060	4.561856	6.573106	8.009435	-2.068691	5.869728	5.857675	-1.719956	-0.574984	4.661421	6.762423	8.009435	-1.680580	5.859977	5.757326	-1.382999	-0.512504	4.585185	6.505963	8.009435	-1.250603	5.866728	5.779958	-2.464280	-0.568576	5.420519	5.510557	8.009435	-2.079503	5.870127	5.861539	-1.771805	-0.577456	4.711311	6.742270
94	10	2.973008	-3.283367	7.495761	4.694444	-6.574734	-1.444083	6.887239	2.924974	2.973008	-8.285344	6.339746	0.215241	0.913400	5.061019	3.167276	5.751165	2.973008	-4.030774	6.409656	0.258802	1.197467	5.008064	3.337430	4.022892	2.973008	-6.622561	6.497153	1.255826	0.649667	5.016324	4.100167	4.577561	2.973008	-4.705535	6.324825	-0.270372	1.335344	5.030784	2.813900	4.656665	2.973008	-4.709541	6.523861	1.347141	0.701947	4.947388	4.203615	3.897317	2.973008	-6.008886	6.242194	-0.635970	1.338003	5.047071	2.352988	5.222862	2.973008	-4.430309	6.517911	1.250575	0.761033	4.947376	4.137650	3.794273	2.973008	-4.007878	6.477793	0.813302	0.976697	4.976013	3.807533	3.700188	2.973008	-6.002418	6.511746	1.351757	0.635646	4.993797	4.182589	4.354156
