3	1	-0.289680	5.850381	3.831964	-6.528799	-4.566252	4.514905	-9.624858	3.231401	2.060667
4	1	6.809883	-3.623005	3.898243	-12.453964	-3.170542	8.632968	-5.733954	4.844615	1.263885
12	1	-10.210258	7.158596	2.260402	-7.395610	-12.168498	7.114643	-12.661451	6.700065	0.563528
13	1	-4.419280	8.185020	3.258022	-1.899738	-7.365224	6.162345	-13.941331	7.827624	3.129373
17	1	4.843833	-4.861343	2.642794	2.979614	6.864796	-11.007777	6.603849	5.056532	-0.979546
19	1	-11.340720	5.538866	-1.226569	-11.481063	-13.528892	7.186704	-11.731856	4.549803	-2.873878
24	1	-10.753125	6.526722	3.262529	-10.310729	-11.302887	6.915663	-9.460973	6.503893	7.237448
28	1	-10.821958	2.747924	4.367724	-5.757413	-7.713304	8.207610	-10.747338	6.427535	5.461253
41	1	-10.777946	7.693646	2.066149	-9.012270	-10.274937	5.199187	-9.753219	5.713464	-3.437705
45	1	-14.818627	8.971268	1.422622	3.481831	-4.391541	-5.475516	2.514521	3.752506	0.448462
53	1	-5.622902	6.936583	0.335807	-8.225236	-10.723805	7.738864	-13.135220	6.616676	1.970273
54	1	-9.503490	6.712116	2.955744	-2.228829	-11.079919	-4.089341	-2.112731	6.418343	0.524509
58	1	8.295781	-1.655853	4.393542	-10.777233	-5.903240	5.641472	-4.188601	6.590974	8.237832
63	1	-13.474370	6.487232	2.909013	-5.567392	-9.576783	5.091658	-8.538987	5.603614	-1.412577
72	1	-10.057752	6.291059	3.879835	-2.576641	-8.386809	7.181397	-9.615097	6.461343	6.002224
81	1	11.152473	-8.676824	3.815238	-0.852800	6.130208	-10.837277	7.582527	7.607839	2.461322
82	1	-10.107269	7.093315	2.612519	-1.872825	-10.603119	-6.771410	-5.223846	7.669983	7.413742
83	1	-9.003973	3.405482	4.462683	-3.209127	-14.455791	5.837361	-5.727370	3.706144	2.832222
