2	2	8.091095	-6.209894	1.330491	3.889321	4.760739	-11.262067	6.769756	7.242409	-0.814693	-3.358099	5.160128	1.347374	3.627972	0.610174	-3.900810	-0.118902	7.242409	-0.805095
5	2	-17.745107	8.125087	1.215019	2.691433	-6.428155	-10.247316	2.616397	9.015098	6.990383	9.219424	0.977187	3.798121	-1.944037	-1.958337	-10.340896	6.688013	9.015098	7.838743
7	2	-5.796848	3.555982	3.298515	-3.438698	-10.342187	2.665211	-6.903134	8.345688	6.275238	-12.295225	3.820532	2.928788	4.203135	-6.643237	-6.405297	3.463199	8.345688	6.274640
10	2	4.928380	-1.740200	5.442733	-5.678677	-5.970690	2.787956	-6.461339	6.458361	5.948195	5.169792	-3.304658	2.302858	8.538017	4.864938	-9.254098	7.521759	6.458361	5.697700
14	2	-4.639018	2.548894	4.534057	-6.435282	-9.700597	5.022621	-8.132625	6.759061	2.035482	-7.551483	2.554781	3.173307	2.277462	-6.412797	-0.455978	3.477062	6.759061	2.007167
20	2	-9.661466	4.333931	4.559104	-1.183168	-10.251603	-5.243568	-6.091135	8.607170	6.729146	4.829941	-6.119947	2.719982	3.959045	6.697308	-10.950278	5.526428	8.607170	6.506135
26	2	10.497960	-6.170235	3.970562	0.004745	4.109077	4.897565	3.657491	3.973925	-0.211443	-2.174767	4.406021	3.996845	-6.479268	-5.087715	8.249856	-7.651692	3.973925	-0.191830
27	2	-5.034587	4.512465	3.259261	-6.604645	-7.989137	5.802392	-9.185300	6.837696	2.478531	-1.071732	2.883229	2.690182	-1.638860	4.133528	5.802392	-5.999076	6.837696	0.404752
31	2	-12.179943	6.582049	1.620177	-6.032035	-14.918075	6.226359	0.728608	7.025768	-0.429547	-12.179953	6.582049	1.620177	-6.549640	-14.920151	6.636541	-4.709095	7.025768	-0.429547
32	2	4.233121	4.007929	4.277745	-12.298831	-7.797721	7.420528	-4.343467	5.703717	4.539405	4.065367	4.114820	4.196366	-2.299514	-7.803896	-5.000112	4.210049	5.703717	4.502084
33	2	-4.467314	-4.269849	3.121920	5.528899	7.117455	6.116869	-2.610530	2.665220	5.817899	-4.471787	-4.298992	3.121890	10.552575	7.196317	-5.303657	7.211502	2.665220	5.817869
34	2	-7.709973	2.986274	3.416912	-4.866573	-9.050668	5.169203	-9.650670	5.864115	2.900043	-7.745552	2.986379	3.411817	0.497037	-8.333333	-0.251897	-6.582390	5.864115	2.899721
37	2	-13.207630	7.395212	3.878161	-5.911420	-4.604942	6.390133	-7.210026	6.701780	6.166931	5.113793	-0.461919	3.807840	1.407144	4.714592	2.232011	3.906719	6.701780	6.143312
38	2	-1.654419	2.052775	3.861344	-2.080280	-13.446819	-3.842428	-3.861034	8.047151	7.875684	3.679970	-10.174109	1.310509	5.670021	3.817411	-8.043013	4.153687	8.047151	1.690423
43	2	-12.019214	4.292223	0.484047	0.057502	-5.893852	-3.256418	-4.830035	6.709659	4.767722	-11.916242	4.292844	0.961805	-1.542878	-5.996476	2.798871	-7.236156	6.709659	4.767822
51	2	5.981459	-5.840800	3.503391	-5.017374	-4.766373	7.362689	-6.597465	6.697492	4.382359	-10.264884	4.700705	1.959443	-2.243243	-11.341123	7.362689	-9.666662	6.697492	1.270799
52	2	-16.223652	5.273177	1.042669	6.817549	-4.152111	-4.749288	2.132277	5.424808	2.160771	-7.924912	-0.210464	0.536172	9.042589	7.039616	-8.776414	5.686813	5.424808	0.399930
55	2	-11.179363	5.235691	4.542772	1.018991	-6.325233	-5.722036	-4.603656	6.292883	3.541462	-11.669429	5.533207	3.078192	2.644058	0.124773	-5.722036	-4.752892	6.292883	1.370338
57	2	10.166889	-0.238882	1.889008	-1.208316	5.042839	-9.057935	5.931687	7.987687	-2.457262	-5.803736	8.362362	-0.808830	0.590460	-4.869928	-9.035462	1.996852	7.987687	-2.915119
59	2	6.877508	-6.924131	2.385275	2.130149	5.209425	-6.135805	7.085154	6.820668	2.250170	7.861876	-9.047049	3.723665	-3.429484	3.020992	5.124423	-3.870167	6.820668	2.355432
67	2	-4.077930	1.721610	4.024457	-3.196046	-8.734142	8.942562	-8.227158	5.330691	4.157202	6.583427	-4.835749	2.967402	2.321648	5.536372	-1.450155	6.422669	5.330691	1.629748
70	2	3.098718	-3.953682	4.497037	-6.486608	-5.448093	6.947486	-3.145089	5.347059	3.742616	4.621837	-5.540605	4.497037	-2.771023	1.956246	6.947486	-3.145089	5.347059	3.742616
77	2	-16.071808	8.645548	2.802886	2.507125	-3.353951	-4.520499	-0.931207	6.122069	8.574850	-7.958601	5.779365	5.284318	-4.154836	-9.941628	2.527823	-11.879945	6.122069	9.078458
78	2	-9.908411	5.816828	2.109261	-4.104055	-10.034253	-4.226672	-4.477144	8.067092	2.229833	-9.524336	0.766578	0.479086	2.943269	6.410598	-9.795815	6.285971	8.067092	1.286463
87	2	9.402494	-4.003270	2.311767	-2.199827	4.150990	-3.630804	5.414703	4.955723	0.278221	-6.153226	4.701880	2.518725	-11.487733	-8.427497	5.839709	-9.123110	4.955723	0.321819
90	2	10.790934	-8.627631	4.660961	-8.380026	4.907146	5.387239	-6.817262	6.855809	8.073621	9.639470	-8.653378	4.043428	1.426869	5.369571	-5.005027	5.562845	6.855809	7.740396
94	2	-3.785519	0.649879	2.424112	-7.394692	-1.610473	6.344257	-4.634038	4.593990	5.984926	-3.255054	-3.202853	1.645497	7.881457	6.792698	-5.707963	7.032487	4.593990	4.888285
