1	5	67	-7.723186	-1.054825	3.925106	-1.050880	-4.564007	4.093223	-4.925331	4.853902	5.708557
1	5	18	4.280339	-6.807157	3.925676	-6.108518	-7.476930	4.093223	-4.426869	4.853902	5.708802
1	5	11	0.871670	-6.436763	3.886141	1.018470	3.119647	4.093223	-4.426869	4.853902	5.691441
1	5	2	5.339822	-8.619887	2.791699	3.001526	4.223165	-5.499831	4.439265	4.853902	4.854592
1	5	2	-8.636091	-1.059028	0.361735	4.570294	4.617378	-5.499673	3.943444	4.853902	1.382207
2	2	66	8.091095	-6.209894	1.330491	3.889321	4.760739	-11.262067	6.769756	7.242409	-0.814693
2	2	34	-3.358099	5.160128	1.347374	3.627972	0.610174	-3.900810	-0.118902	7.242409	-0.805095
3	1	100	-0.289680	5.850381	3.831964	-6.528799	-4.566252	4.514905	-9.624858	3.231401	2.060667
4	1	100	6.809883	-3.623005	3.898243	-12.453964	-3.170542	8.632968	-5.733954	4.844615	1.263885
5	2	93	-17.745107	8.125087	1.215019	2.691433	-6.428155	-10.247316	2.616397	9.015098	6.990383
5	2	7	9.219424	0.977187	3.798121	-1.944037	-1.958337	-10.340896	6.688013	9.015098	7.838743
6	3	76	-9.349730	5.488118	4.168431	-2.445689	-9.763115	-3.974289	-6.523269	6.755674	2.695076
6	3	17	9.718776	-4.423618	4.024450	0.225537	4.746421	-4.016898	-1.456734	6.755674	2.643247
6	3	7	2.632279	-0.443054	3.000144	5.829603	6.500318	-10.611685	3.969267	6.755674	1.235152
7	2	50	-5.796848	3.555982	3.298515	-3.438698	-10.342187	2.665211	-6.903134	8.345688	6.275238
7	2	50	-12.295225	3.820532	2.928788	4.203135	-6.643237	-6.405297	3.463199	8.345688	6.274640
8	3	53	-11.571676	5.703965	1.819331	-3.155278	-8.189653	-3.036496	-2.681122	8.000615	-1.176162
8	3	42	-11.544127	5.703963	1.819331	-5.314776	-8.189654	3.544816	-7.833653	8.000615	-1.176165
8	3	5	4.319769	-1.235273	0.896653	2.760106	4.549850	-4.726899	5.815398	8.000615	-1.209327
9	4	58	-8.750587	2.157439	2.740046	-4.522629	-9.450832	6.369968	-7.103136	1.789236	3.020958
9	4	25	-11.339749	3.557292	1.625221	1.290487	-6.448966	-0.077299	2.118242	1.789236	2.225124
9	4	2	-3.719377	-2.150795	2.082500	1.084923	4.896965	6.009970	0.683442	1.789236	2.698580
9	4	15	-5.427947	-1.350117	-1.305199	3.965702	7.086935	-5.605454	5.839623	1.789236	-0.154993
10	2	99	4.928380	-1.740200	5.442733	-5.678677	-5.970690	2.787956	-6.461339	6.458361	5.948195
10	2	1	5.169792	-3.304658	2.302858	8.538017	4.864938	-9.254098	7.521759	6.458361	5.697700
11	4	46	-9.188638	5.037346	3.787229	-7.277474	-10.434353	5.280397	-6.876684	7.662179	6.569340
11	4	40	-14.403452	5.663243	3.376821	2.990448	-5.849169	-6.356887	4.049509	7.662179	6.559861
11	4	9	-12.765202	0.226679	1.497789	7.123235	5.150135	-6.375934	4.425074	7.662179	5.925174
11	4	5	-6.169147	-0.725636	3.513787	2.115379	5.616646	5.249118	1.244722	7.662179	6.563946
12	1	100	-10.210258	7.158596	2.260402	-7.395610	-12.168498	7.114643	-12.661451	6.700065	0.563528
13	1	100	-4.419280	8.185020	3.258022	-1.899738	-7.365224	6.162345	-13.941331	7.827624	3.129373
14	2	78	-4.639018	2.548894	4.534057	-6.435282	-9.700597	5.022621	-8.132625	6.759061	2.035482
14	2	22	-7.551483	2.554781	3.173307	2.277462	-6.412797	-0.455978	3.477062	6.759061	2.007167
15	4	75	5.009430	-4.788466	1.838547	-10.182314	-3.642603	5.190312	-4.578891	6.244093	5.071008
15	4	12	10.634201	-8.126195	1.465859	1.608548	6.012467	-6.672164	5.264419	6.244093	5.052029
15	4	7	-0.685084	-0.371388	1.838548	-7.968957	-5.129844	5.190312	-10.550700	6.244093	5.071008
15	4	6	7.896014	-4.920597	1.838547	-2.654039	-0.714958	-6.672151	5.238000	6.244093	5.071008
16	3	62	9.531248	-8.328140	5.617556	-2.696839	8.084087	8.230459	0.600637	7.351678	4.647170
16	3	27	2.092570	-6.808268	3.447358	6.157631	8.766658	-3.991258	7.537517	7.351678	4.251801
16	3	11	9.279653	-8.221117	4.884507	-0.013614	8.283690	2.077805	5.840524	7.351678	4.605976
17	1	100	4.843833	-4.861343	2.642794	2.979614	6.864796	-11.007777	6.603849	5.056532	-0.979546
18	4	84	-9.146223	7.495973	1.662373	-10.891255	-10.317657	7.319538	-9.175497	5.190692	-1.589338
18	4	7	-8.660497	1.136415	-1.892817	3.645029	6.977791	-2.507383	6.049049	5.190692	-1.837759
18	4	3	-4.125925	1.112301	1.656437	1.063514	5.545805	6.699665	1.398306	5.190692	-1.593980
18	4	6	5.362257	-2.166067	1.599022	1.646978	6.862353	-3.022674	7.127180	5.190692	-1.634942
19	1	100	-11.340720	5.538866	-1.226569	-11.481063	-13.528892	7.186704	-11.731856	4.549803	-2.873878
20	2	82	-9.661466	4.333931	4.559104	-1.183168	-10.251603	-5.243568	-6.091135	8.607170	6.729146
20	2	18	4.829941	-6.119947	2.719982	3.959045	6.697308	-10.950278	5.526428	8.607170	6.506135
21	3	57	-8.036256	3.791271	2.592390	2.669420	3.540592	-4.481738	-3.985408	7.681964	5.398353
21	3	34	5.369971	-5.560755	2.984749	2.387049	8.999987	-10.894632	6.472653	7.681964	5.398353
21	3	9	-1.854995	-0.097846	2.521932	2.736696	9.235462	-4.482725	0.008432	7.681964	5.398352
