1	5	-7.723186	-1.054825	3.925106	-1.050880	-4.564007	4.093223	-4.925331	4.853902	5.708557	4.280339	-6.807157	3.925676	-6.108518	-7.476930	4.093223	-4.426869	4.853902	5.708802	0.871670	-6.436763	3.886141	1.018470	3.119647	4.093223	-4.426869	4.853902	5.691441	5.339822	-8.619887	2.791699	3.001526	4.223165	-5.499831	4.439265	4.853902	4.854592	-8.636091	-1.059028	0.361735	4.570294	4.617378	-5.499673	3.943444	4.853902	1.382207
25	5	4.734291	-0.087391	4.377249	-17.284143	-4.874209	5.716863	-6.247891	5.401544	1.407510	-5.989857	2.656034	4.377226	-1.352094	-3.846484	-1.526682	2.837193	5.401544	1.407508	-5.861426	2.655528	4.377249	-11.592906	-6.719951	5.716863	-9.444061	5.401544	1.407510	9.793962	-8.934379	4.377068	-0.611065	6.323987	-1.529309	6.082132	5.401544	1.407493	4.730557	-0.084534	4.377249	-7.036174	-4.871622	-1.529309	6.035116	5.401544	1.407510
50	5	-11.402236	4.845534	2.043691	2.246465	-3.109489	-5.754322	3.679080	7.718059	6.033813	6.972978	-1.554131	2.492387	-7.613982	2.213339	4.894847	-4.862110	7.718059	6.325284	-7.268213	4.780609	2.492387	-9.586387	-5.565400	4.894847	-8.270232	7.718059	6.325284	-3.351356	-0.562605	0.727727	3.559710	5.198136	-6.389396	7.031741	7.718059	5.066857	2.919244	-1.604467	1.557829	2.779068	5.037232	-6.389398	7.090857	7.718059	5.692226
93	5	5.819412	-3.789983	5.058469	-7.968312	-2.842032	2.116734	-3.722066	6.343394	6.537594	-0.961451	0.466224	5.058389	-1.846765	-3.045805	2.116734	-3.825707	6.343394	6.537594	3.348951	-1.837243	5.056985	-0.794793	-2.771161	-5.052962	8.073874	6.343394	6.537592	11.155141	-9.028382	5.058468	-3.553204	3.088942	2.116734	-3.722062	6.343394	6.537594	7.788723	-11.373813	3.489197	3.181253	7.127918	-5.052962	8.074769	6.343394	6.491481
