9	4	-8.750587	2.157439	2.740046	-4.522629	-9.450832	6.369968	-7.103136	1.789236	3.020958	-11.339749	3.557292	1.625221	1.290487	-6.448966	-0.077299	2.118242	1.789236	2.225124	-3.719377	-2.150795	2.082500	1.084923	4.896965	6.009970	0.683442	1.789236	2.698580	-5.427947	-1.350117	-1.305199	3.965702	7.086935	-5.605454	5.839623	1.789236	-0.154993
11	4	-9.188638	5.037346	3.787229	-7.277474	-10.434353	5.280397	-6.876684	7.662179	6.569340	-14.403452	5.663243	3.376821	2.990448	-5.849169	-6.356887	4.049509	7.662179	6.559861	-12.765202	0.226679	1.497789	7.123235	5.150135	-6.375934	4.425074	7.662179	5.925174	-6.169147	-0.725636	3.513787	2.115379	5.616646	5.249118	1.244722	7.662179	6.563946
15	4	5.009430	-4.788466	1.838547	-10.182314	-3.642603	5.190312	-4.578891	6.244093	5.071008	10.634201	-8.126195	1.465859	1.608548	6.012467	-6.672164	5.264419	6.244093	5.052029	-0.685084	-0.371388	1.838548	-7.968957	-5.129844	5.190312	-10.550700	6.244093	5.071008	7.896014	-4.920597	1.838547	-2.654039	-0.714958	-6.672151	5.238000	6.244093	5.071008
18	4	-9.146223	7.495973	1.662373	-10.891255	-10.317657	7.319538	-9.175497	5.190692	-1.589338	-8.660497	1.136415	-1.892817	3.645029	6.977791	-2.507383	6.049049	5.190692	-1.837759	-4.125925	1.112301	1.656437	1.063514	5.545805	6.699665	1.398306	5.190692	-1.593980	5.362257	-2.166067	1.599022	1.646978	6.862353	-3.022674	7.127180	5.190692	-1.634942
22	4	9.641066	-8.293641	3.390148	-10.406740	5.316586	6.422444	-2.879387	3.802119	1.112927	-4.624770	3.171120	3.390147	-7.722562	-3.165022	6.619962	-8.937402	3.802119	1.112926	9.639436	-8.291469	3.385596	-1.965842	5.319016	-4.370549	5.994725	3.802119	1.111055	-3.237771	0.348052	2.268037	4.191803	7.970082	-4.354167	5.945455	3.802119	0.556153
29	4	-8.002906	3.845095	1.638886	2.393190	-9.578575	-4.455005	5.947163	5.037600	6.400020	-1.487425	2.500859	3.356527	-6.473387	-10.710622	7.531198	-4.167538	5.037600	7.098547	4.243425	-0.800940	3.356527	-11.823282	-5.903514	7.531113	-2.600081	5.037600	7.098547	4.235874	-0.790711	3.356525	-3.076186	-5.903324	-4.475994	7.930410	5.037600	7.098547
30	4	-3.126270	4.636639	3.946347	-6.618982	-12.899987	3.935435	-11.472665	6.659808	5.667443	-3.240712	4.724823	3.916050	-2.054157	-12.900022	-1.963855	-5.079553	6.659808	5.666312	4.007866	-1.599884	3.883437	-0.956541	-7.141720	-7.258023	6.521025	6.659808	5.665013	4.122722	-1.789834	3.947719	-11.988460	-7.141981	3.935435	-6.441113	6.659808	5.667492
36	4	-4.189383	5.778958	3.941891	-1.679454	-11.775461	-4.260717	-4.575124	8.346645	6.047637	3.248203	1.480421	4.171815	-8.633598	-10.113147	2.343855	-8.249220	8.346645	6.048134	-4.136148	5.643953	4.150449	-3.671787	-12.101452	2.343855	-11.528036	8.346645	6.048102	5.606616	-1.195541	2.360912	0.589683	4.561780	-7.162146	3.665151	8.346645	5.846858
42	4	-3.490495	6.042421	3.553476	-5.615419	-8.433232	6.041479	-9.933301	1.629080	1.022158	-15.923607	7.255149	-0.056632	4.536939	-4.167352	-2.140393	1.330920	1.629080	0.053226	9.915343	-5.029315	3.552586	-1.967553	5.305101	4.742700	0.898083	1.629080	1.022157	-3.784101	6.130451	3.390605	0.609872	-4.581453	-0.620621	-4.071304	1.629080	1.021849
44	4	5.145469	4.720722	3.581480	-12.014340	-11.819050	3.155306	-7.989622	5.146902	-2.874867	4.985984	4.830400	3.551880	-0.998129	-11.247158	-5.675807	2.395343	5.146902	-2.905759	5.133173	4.728105	3.581468	-4.752148	-11.818784	-1.940143	-3.616083	5.146902	-2.874880	7.926046	-1.383682	1.528938	2.317078	6.154981	-8.379576	8.266319	5.146902	-5.758290
49	4	3.757966	-5.527082	2.264150	-1.091993	6.555711	-3.884567	8.210868	8.106650	4.957065	3.889328	-5.811852	2.413578	-2.612065	5.327211	2.284906	2.632526	8.106650	5.073197	-12.040294	4.136845	2.435044	-5.330231	-4.697485	7.746933	-0.455477	8.106650	5.088709	-12.039761	4.136571	2.435554	-9.592982	-6.649472	7.920305	-3.981109	8.106650	5.089074
68	4	-12.101294	7.179299	3.211326	3.225754	-6.191671	-2.663851	3.004723	7.082523	5.636448	-5.515867	5.276194	5.609417	-3.473809	-12.709960	4.520609	-7.123984	7.082523	6.560998	-10.432104	5.886971	4.131328	2.638726	-6.193184	0.070410	-4.189486	7.082523	6.463809	6.179562	-1.182594	4.905627	2.016093	5.467389	-5.493704	7.425182	7.082523	6.550778
76	4	6.817593	-3.201185	4.067578	-11.550074	-5.576779	6.159689	-6.048931	6.413281	3.182932	6.817593	-3.201182	4.067576	-8.275191	-5.576779	0.100861	-1.138722	6.413281	3.182931	6.817349	-3.189369	4.059330	-2.305681	-5.577603	-5.296731	6.190347	6.413281	3.181615	6.589335	-8.169684	2.990657	1.666697	5.917528	-5.296731	6.190347	6.413281	2.658292
79	4	4.571029	-3.375518	5.665158	-5.736390	-2.411986	-5.747773	-1.806499	9.583021	6.185911	10.488683	-3.003395	1.674885	-0.276414	6.012828	-5.747836	-2.741017	9.583021	4.235755	-6.186062	3.817916	1.556863	4.191802	5.402416	-5.747836	-5.165457	9.583021	4.142645	4.092338	-2.882767	1.556863	5.482988	6.022049	-11.772684	3.091018	9.583021	4.142645
86	4	-6.300878	-0.704795	3.029770	1.564846	-1.445297	-6.238082	3.277850	6.632494	5.622126	6.008518	-8.727047	3.947086	-1.169958	4.270975	3.502490	-1.977848	6.632494	5.623112	-7.975394	-2.082868	1.302007	4.804734	7.380649	-6.240963	3.279134	6.632494	5.581802	-5.584238	-0.413616	3.949521	-2.946874	-2.235291	3.502497	-1.986983	6.632494	5.623113
91	4	-3.449426	6.823936	2.582373	-4.657683	-10.354824	4.970118	-7.482352	5.823616	-0.073697	-6.837688	7.311441	1.685516	2.035442	-4.847240	-2.701483	3.030167	5.823616	-0.844642	-9.126567	8.071151	-1.176002	4.813374	0.282012	-2.701483	3.030167	5.823616	-0.943394	-2.085672	1.946483	-1.176170	5.026322	4.012212	-4.928378	4.194091	5.823616	-0.943394
98	4	-3.939310	2.389449	1.811672	-3.536377	-11.007058	1.960244	-8.116974	8.200000	4.987979	-6.964569	3.811954	0.925310	-1.052161	-10.371954	-2.065195	-1.398185	8.200000	4.932806	3.062725	-0.580046	1.813765	-7.007427	-5.431986	1.956521	-1.567502	8.200000	4.988463	2.951872	-0.140659	1.628140	-1.871137	-5.822439	-8.337497	5.175444	8.200000	4.958082
100	4	-4.662776	0.154246	1.420243	2.979183	5.849249	-3.401077	-2.060366	7.702652	3.376216	-6.839018	0.160392	0.544371	8.464817	5.845132	-6.512610	4.529930	7.702652	2.783997	-6.813998	4.871173	3.346819	-2.605610	-4.310109	-3.273430	-6.753120	7.702652	4.343650	5.824151	-6.493796	3.343608	-0.158223	6.376684	-3.595686	-0.658137	7.702652	4.342508
