,sufu,cd44,stat,liv1,ecal,emt,dsh,ilk,mir141,ecadherin,hey1,mir190,mir9,src,csl,tgf,smo,wnt,tgfbeta,erk,sosgrb2,notch,gsk3,esrp1,destcompl,klf4,vim,mir200a,cldn7,ovol2,akt,pi3k,jagged,foxc2,mir200b,grhl2,mir34a,gsc,mir200,cfos,vime,tgfr,mir200c,ras,mir1199,mir101,axin2,notchic,snail1,twist2,twist1,cateninmemb,mir205,csn,fus,mir34,pak1,zeb1,mir340,ha,delta,snai2,gli,ikk,cmet,mir30c,extgfb,loxl23,cd24,cateninnuc,tgfb,trcp,rkip,shh,has2,np63,tcflef,patched,smad,jak,cdc42,zeb2,raf,frizzled,mek,klf8,nfb,cd44s,snai1,tcf3,egr1,mir129,cdh1
hey1,-0.1,0.3394746577876434,0.23333333333333334,0.2,-0.34945617733671863,0.44811011950714885,0.23333333333333334,0.026655348047538198,-0.36637806637806636,-0.6957687505747627,0.029546491468199654,-0.36637806637806636,0.0,0.2666666666666667,0.26,0.34616773798591977,0.20909090909090908,0.296078431372549,0.4691399904443383,0.24782608695652172,0.28939393939393937,0.3091729323308271,-0.33352380952380956,-0.36637806637806636,0.34926444825421804,-0.36038689893651726,0.5127472636651914,-0.3646593113833145,-0.36637806637806636,-0.2910376333399589,0.2438316400580552,0.34512820512820513,0.2844646116935273,0.3557051986892129,-0.5352321519414308,-0.35752901696376344,-0.3051126173873683,0.38730769230769235,-0.3226423202768869,0.2,0.34792231024789166,0.3020936639118457,-0.3646593113833145,0.38411125597566276,-0.36637806637806636,-0.46603667920204145,0.3819095719095719,0.2863157894736842,0.31366018458196326,0.5007847288123222,0.4459225932234256,-0.6146298919201604,0.0,0.1,0.2,-0.34945617733671863,0.2,0.43968743505926156,-0.36637806637806636,0.287012987012987,0.34512820512820513,0.5594476060680714,0.3394746577876434,0.2230769230769231,0.296078431372549,0.0,0.0,0.0,-0.28271604938271605,0.4413288777364925,0.2569335142469471,0.0,-0.21917148362235067,0.2396191646191646,0.36637806637806636,0.0,0.3883877012659043,-0.22272727272727272,0.043132189353536673,0.0,0.2533333333333333,0.4353996463139424,0.34512820512820513,0.2666666666666667,0.2992279561154002,0.4109528803193599,0.2,0.287012987012987,0.2587686457308571,0.3965765765765766,0.1,-0.39221566312475403,-0.5176812008251382
mir190,0.1,-0.23285714285714287,0.0,0.0,0.3803161532133495,-0.37044799789545235,0.0,-0.17149136073072263,0.40223902151689767,0.3862103380994478,-0.17156132635807433,0.40223902151689767,0.0,-0.1,-0.11428571428571428,-0.30644028646080007,-0.14111498257839722,-0.17333333333333334,-0.34410832559409155,-0.17037037037037037,-0.2154462242562929,-0.164359542266519,0.20897435897435898,0.40223902151689767,-0.28479828782351857,0.3532044212507718,-0.41610250679712946,0.4176771095020501,0.40223902151689767,0.3078045308148926,-0.15757067878092884,-0.17272727272727273,-0.18126742620523814,-0.3141351623906558,0.4204856043678225,0.38354784989747237,0.3688958383939278,-0.29075358501609594,0.3874036980791407,-0.11111111111111112,-0.37715772003163645,-0.27013513940197653,0.4176771095020501,-0.2277660324171952,0.40223902151689767,0.28622027923063714,-0.2388468258590565,-0.14451827242524917,-0.22669106566150168,-0.3852562544646644,-0.32653800601044375,0.3452431090090369,0.0,-0.1,-0.11428571428571428,0.3803161532133495,-0.19117647058823528,-0.45165050816308056,0.40223902151689767,-0.3481164519869936,-0.17272727272727273,-0.3695903886506599,-0.23285714285714287,-0.14111498257839722,-0.17333333333333334,0.0,0.0,0.0,0.3340096656217346,-0.33316826213411427,-0.4704911831463556,0.0,0.2206865705875607,-0.172920501741007,-0.40223902151689767,0.0,-0.28597542242703533,0.15721667749365145,-0.18459040226426898,0.0,-0.23438634713144518,-0.4040581469569643,-0.17272727272727273,-0.1,-0.19421378674047712,-0.24009913151544054,-0.11428571428571428,-0.3481164519869936,-0.2462102404013245,-0.28360129714968424,-0.1,0.3039578071533447,0.422272471058069
mir9,-0.2111111111111111,-0.0805034965034965,0.0,0.0,0.3206363726508974,-0.21343510720037945,0.0,0.18568102908948103,0.32592743849219186,0.19914899874980838,0.1865274121064568,0.32592743849219186,0.0,-0.02727272727272727,0.21481481481481485,0.01622085491946027,0.20516959064327484,-0.04425385934819896,-0.41677734982743564,0.0539017469185067,0.06453590724215383,0.1952486276842249,-0.08965839670863981,0.32592743849219186,-0.10758627886851893,0.5226058991195572,-0.35406057122611345,0.5250631753685407,0.32592743849219186,0.25408277160104215,0.1973388401745245,0.012713178294573644,0.18203874580765497,-0.027408415653481493,0.3891592989782486,0.31073591331709394,0.24916657675964285,-0.37169467366360964,0.4800783975171064,0.08015873015873017,-0.3270877461556021,0.04221047686163966,0.5250631753685407,-0.013852696435447957,0.32592743849219186,-0.0028022492350044505,-0.07458377239199157,0.20443230115361266,-0.2639900874484732,-0.07576800563941183,-0.05576262299577025,0.15590633153703043,0.0,0.2111111111111111,0.21511111111111111,0.3206363726508974,0.09444444444444446,-0.3652401205779282,0.32592743849219186,-0.2877994553193094,0.012713178294573644,-0.086760756563553,-0.07780867662394647,0.20580878552971577,-0.0465034965034965,0.0,0.0,0.0,0.2757444514416763,-0.14715818578481626,-0.4481151531419997,-0.2,-0.004096950722214668,0.18543751520135981,-0.32592743849219186,0.0,-0.11284850998058546,-0.19637838185206608,0.17617202341467225,0.0,0.06717171717171719,-0.5626582551404996,0.012713178294573644,-0.02727272727272727,0.034959947976707755,0.03409995915866858,0.21511111111111111,-0.2877994553193094,-0.01712598721217693,-0.025967930957713166,0.08571428571428572,0.09920954685881393,0.24203165242121574
src,0.0,-0.01263157894736842,0.0,0.1,-0.3449424886154044,0.33421388344716774,-0.1,0.08328395244620569,-0.3564107684391483,-0.23531188274239162,0.09995061911287237,-0.3564107684391483,0.0,-0.1,0.12,0.2613212876718724,0.047619047619047616,-0.06,0.28294318244149574,0.25833333333333336,0.009230769230769233,0.14574525745257452,-0.13029855537720708,-0.3564107684391483,-0.08402703505644683,-0.24306272649157545,0.37804782888304733,-0.3508973175438359,-0.3564107684391483,-0.28369863387838223,0.1736111111111111,0.15666666666666668,0.05346848273677542,0.27284700466267575,-0.3342483289140388,-0.34452329784704483,-0.32590985252548504,0.22646590971422303,-0.36482401018873356,0.2666666666666667,0.3435809431330148,0.22921119592875314,-0.3508973175438359,0.1890990990990991,-0.3564107684391483,-0.28534583503193367,-0.06907993966817495,0.13111111111111112,0.22859843312882694,0.29997142625628515,0.17934996534996536,-0.07383234980421681,0.0,0.1,0.03333333333333333,-0.3449424886154044,0.16666666666666666,0.4086456787164729,-0.3564107684391483,0.3004000827757467,0.15666666666666668,0.34667862771692703,-0.01263157894736842,0.1625,-0.06,0.0,0.0,0.0,-0.29283882783882786,0.07610739812494198,0.33795322081233686,-0.1,-0.2659548689989399,0.07479865153436745,0.3564107684391483,0.0,0.031416040100250626,-0.06066252587991718,0.0967598882750827,0.0,0.1933333333333333,0.39596696511009977,0.15666666666666668,-0.1,0.30092592592592593,0.24848484848484845,0.15,0.3004000827757467,0.19666715260603695,0.14835897435897438,0.16666666666666669,-0.26295761078998076,-0.3835467271683274
csl,-0.023076923076923078,0.32503759291978085,0.17142857142857143,0.1,-0.4444014299093154,0.4430018243555901,0.17142857142857143,0.07748804455722952,-0.46408726778762777,-0.47983006145484375,0.17750575762474602,-0.46408726778762777,0.0,0.2262672811059908,0.055999999999999994,0.3393367018054775,0.05469951188725737,0.27554264342483137,0.39258397617317425,0.16580829368699113,0.213273531535319,0.09211332962574238,-0.27143667605731914,-0.46408726778762777,0.35756927514569853,-0.4552860945569598,0.48292873191336305,-0.460334107261553,-0.46408726778762777,-0.35481300996977505,0.07111301815155771,0.2537757808693769,0.10205681895147141,0.349359069257616,-0.45337953648223567,-0.44246551038693127,-0.4194507014752601,0.34094237529947397,-0.46335039541390743,0.1437987243090007,0.4385133088775244,0.30709294151154615,-0.460334107261553,0.29900325633770874,-0.46408726778762777,-0.396176565370169,0.3394057657549189,0.0747335092348285,0.2913701439784543,0.42011238772908693,0.28655233918397094,-0.44622841533124635,0.0,0.023076923076923078,0.03949483352468427,-0.4444014299093154,0.2335690235690236,0.5117054500778072,-0.46408726778762777,0.41378945405032364,0.2537757808693769,0.4784613887119586,0.32489516141044283,0.05624122327976283,0.27554264342483137,0.0,0.0,0.0,-0.39640213343596165,0.41489376740514683,0.4328380811456666,0.0,-0.23088513837952473,0.08251336943780553,0.46408726778762777,0.0,0.37091593288567054,-0.069149713384091,0.08965026368795756,0.0,0.2702823102823103,0.5042130301100858,0.2537757808693769,0.2262672811059908,0.20450314662816763,0.3579826781428001,0.04072398190045249,0.41378945405032364,0.25242941818570974,0.25260869226344235,0.08235294117647059,-0.3444024702332973,-0.49052857699226954
tgf,-0.1,0.23500000000000001,0.0,0.0,-0.3551839167935058,0.3538797195000537,0.0,0.18331559958417415,-0.36614828346506834,-0.39953628154225995,0.1893599033816425,-0.36614828346506834,0.0,0.1,0.23333333333333334,0.29879390627993974,0.15333333333333332,0.17777777777777776,0.2944604545920186,0.2866666666666667,0.13358851674641148,0.2886080586080586,-0.3108527131782946,-0.36614828346506834,0.13227117878451375,-0.3566338951310861,0.4024304647696918,-0.3620915226525324,-0.36614828346506834,-0.29247221243825655,0.27603748326639893,0.2701754385964912,0.20220532387343515,0.3036840162421558,-0.3600160739401246,-0.35414321706249274,-0.3619186255593617,0.234194197551568,-0.38656691593879156,0.26666666666666666,0.35306537383730335,0.36024642024642023,-0.3620915226525324,0.3173976608187134,-0.36614828346506834,-0.34810998090723555,0.244,0.2633333333333333,0.2484524097564739,0.34251377660358534,0.3128055273514711,-0.35739380881188987,0.0,0.2,0.13333333333333333,-0.3551839167935058,0.2761904761904762,0.42224584444067814,-0.36614828346506834,0.30696782641227083,0.2701754385964912,0.4065065699751174,0.23777777777777778,0.2555555555555556,0.175,0.0,0.0,0.0,-0.2996043644844245,0.3389245548266167,0.34721192002442,-0.2,-0.294644481005667,0.18674546887312843,0.36614828346506834,0.0,0.28840909090909095,-0.17185185185185184,0.19708578002102123,0.0,0.3161904761904762,0.4140373540270823,0.2701754385964912,0.1,0.33179941002949853,0.3032103825136612,0.23333333333333334,0.30696782641227083,0.2903850765642084,0.2729498737829066,0.2,-0.29020748497188287,-0.40869033427068446
smo,-0.2,0.19117647058823528,0.1,0.1,-0.3221351766513057,0.3155082742316785,0.2,0.0613032581453634,-0.3301698301698302,-0.3677900633937786,0.06220238095238095,-0.3301698301698302,0.0,0.1,0.2,0.41142017186793306,0.23333333333333334,0.25,0.34950725332693927,0.2333333333333333,0.27,0.2574712643678161,-0.3006837606837607,-0.3301698301698302,0.30548134911771274,-0.32629036359013475,0.37683187157008025,-0.32875122910521143,-0.3301698301698302,-0.2733644941008844,0.16999999999999998,0.3038461538461538,0.15785714285714286,0.3003074220465525,-0.4193312848623706,-0.32255892255892255,-0.3037046800520006,0.2768421052631579,-0.34449333578641805,0.13333333333333333,0.3209516129032258,0.36515151515151517,-0.32875122910521143,0.34098901098901097,-0.3301698301698302,-0.3173367808661926,0.31785714285714284,0.23333333333333334,0.2006503789164122,0.3917071274435136,0.2744696042431661,-0.347031988726904,0.0,0.0,0.3,-0.3221351766513057,0.25,0.39521246110771086,-0.3301698301698302,0.25874125874125875,0.3038461538461538,0.45825147933948224,0.29444444444444445,0.15,0.15,0.0,0.0,0.0,-0.2558922558922559,0.29561233201145626,0.3008730158730159,0.0,-0.15264335664335665,0.2615283267457181,0.3301698301698302,0.0,0.2443014705882353,-0.24637681159420294,0.0766745880244653,0.0,0.33181818181818185,0.392116212049033,0.3038461538461538,0.2,0.23921568627450976,0.25487179487179484,0.1,0.25874125874125875,0.17273979322315297,0.20877192982456144,0.1,-0.27039373930056254,-0.3848889714624693
wnt,0.0,0.24,0.0,0.0,-0.28816064604513664,0.27538740920096855,0.1,0.03778280542986425,-0.2921336359767343,-0.31982718219097833,0.03901895206243032,-0.2921336359767343,0.0,0.1,0.1,0.20280764635603346,0.0,0.2,0.22460815047021945,0.04285714285714286,0.1,0.12941176470588237,-0.045,-0.2921336359767343,-0.039130434782608706,-0.27837299391256226,0.32640604018004776,-0.2864316239316239,-0.2921336359767343,-0.23986928104575161,0.08666666666666667,0.07142857142857142,0.08461538461538462,0.20297514190643962,-0.28490915313297244,-0.28493734335839604,-0.263481919580836,0.16551724137931034,-0.3016867727127149,0.0,0.28862789384528514,0.15925925925925927,-0.2864316239316239,0.1077922077922078,-0.2921336359767343,-0.2476973476973477,0.25384615384615383,0.1,0.18224206349206348,0.26239647341704514,0.15183340251833402,-0.2719559547957114,0.0,0.1,0.0,-0.28816064604513664,0.1,0.3454608921298793,-0.2921336359767343,0.23458646616541357,0.07142857142857142,0.3287990196078431,0.24,0.06666666666666668,0.2,0.0,0.0,0.0,-0.23142857142857146,0.32041784115403743,0.27320031923383875,0.0,-0.10814063556457065,0.045714285714285714,0.2921336359767343,0.0,0.2805405405405405,-0.02857142857142857,0.05007330822316034,0.0,0.13333333333333333,0.33199618231835937,0.07142857142857142,0.2,0.02981366459627329,0.19184149184149182,0.1,0.23458646616541357,0.1152242728986915,0.09292929292929293,0.1,-0.22200610221205186,-0.33294524697493694
tgfbeta,-0.015384615384615385,0.37742677614274484,0.18333333333333335,0.1,-0.5141483945448317,0.5208354524721532,0.18333333333333335,0.07983803437464157,-0.5381067729274437,-0.5651102451804003,0.07982828681791757,-0.5381067729274437,0.0,0.25526315789473686,0.04503968253968253,0.43042423572015975,0.05067442543254721,0.3178099743741376,0.5549524796686929,0.2815158499965076,0.2729894917539746,0.08793116241358416,-0.30692170047739137,-0.5381067729274437,0.41522349553420357,-0.5371511959872518,0.5694504874635962,-0.5375019473462934,-0.5381067729274437,-0.4064582174617244,0.06918206298302364,0.2928878648233487,0.10234919815727177,0.443914214983301,-0.6301497935191784,-0.5120154928001048,-0.5255160913201745,0.5931516455259745,-0.5598919411403469,0.24753051992315794,0.5046783659354057,0.39112619199173626,-0.5375019473462934,0.3472236581812823,-0.5381067729274437,-0.4987971221729966,0.386158895036449,0.0672176373869601,0.3547991261108934,0.6001739553177665,0.46399405894625056,-0.5153424966196665,0.0,0.015384615384615385,0.03294186729301233,-0.5141483945448317,0.30317124735729384,0.5952292488909442,-0.5381067729274437,0.47728835328814434,0.2928878648233487,0.6623234663805494,0.37725156144246974,0.05166988184229564,0.3178099743741376,0.0,0.0,0.0,-0.4563242101793386,0.48587527356020327,0.5052800118332735,0.0,-0.351597134872934,0.08388432043821686,0.5381067729274437,0.0,0.43312005950970933,-0.06780405506217684,0.09445104469507347,0.0,0.34778389205898574,0.5957542898452911,0.2928878648233487,0.25526315789473686,0.32332980348487966,0.4516250912188212,0.033566433566433566,0.47728835328814434,0.3823859622439896,0.4213185793859373,0.19292929292929292,-0.41920852595925406,-0.5787533479674143
erk,-0.1,0.38489107931738253,0.2,0.1,-0.4492514580245194,0.552227240984267,0.2,0.1586618065827139,-0.4652850014322019,-0.5951889768462528,0.16038771561403267,-0.4652850014322019,0.0,0.26774193548387093,0.13,0.36776899594461054,0.133954802259887,0.3290553435114504,0.583935836285176,0.1774882137708495,0.11897652388797364,0.17288187955299592,-0.2114608553176284,-0.4652850014322019,0.1083900858022367,-0.46217096676377406,0.6032963437869802,-0.4638251988104921,-0.4652850014322019,-0.35432614741636337,0.1417440929781045,0.100940155224805,0.19518237323781534,0.3791249830893048,-0.656129885955703,-0.44527980524872923,-0.4670486873749698,0.5200692779254662,-0.4965087601717598,0.2315564552406658,0.4427042152703754,0.32675732279285963,-0.4638251988104921,0.1511324629171127,-0.4652850014322019,-0.5405622084497259,0.39616904351938187,0.15275449101796407,0.3205132523654993,0.6301101361770031,0.40694905920910107,-0.5400040966537378,0.0,0.09230769230769231,0.11666666666666667,-0.4492514580245194,0.23720211827007942,0.5240292806314104,-0.4652850014322019,0.40273773433010496,0.100940155224805,0.6906165046647853,0.38589914383351154,0.1252743223040253,0.3280472789953214,0.0,0.0,0.0,-0.38783249291152816,0.49282535428536106,0.4421316777750401,-0.1,-0.40611272956487643,0.16600425142311973,0.4652850014322019,0.0,0.44005193722622976,-0.14998317105421327,0.17330550274559564,0.0,0.28441861311544026,0.5221820778592366,0.100940155224805,0.26875,0.21183603985780602,0.4903298581369467,0.10712250712250712,0.40273773433010496,0.3435483395545348,0.3600573524092955,0.2084795321637427,-0.36790405937616383,-0.6120927387018382
sosgrb2,-0.1,0.27142857142857146,0.0,0.0,-0.3298685379795096,0.43033639905009197,0.0,0.2275943396226415,-0.3358509441750077,-0.4845553313718132,0.22928571428571426,-0.3358509441750077,0.0,0.1,0.3,0.29364424057084604,0.2,0.2,0.4552520325203252,0.30460606060606066,-0.04829268292682927,0.32775735294117647,-0.2779242979242979,-0.3358509441750077,-0.053032965194109785,-0.3310880481156072,0.4912311632707672,-0.33375036786420165,-0.3358509441750077,-0.2682892152399287,0.3056140350877193,0.23333333333333334,0.2586019646076303,0.29845616407482534,-0.5297431312024672,-0.326975329379635,-0.35920318564832054,0.37866666666666665,-0.3811559504109541,0.2606060606060606,0.32824237869762407,0.24722222222222218,-0.33375036786420165,0.28596491228070176,-0.3358509441750077,-0.4459700574946964,0.2772727272727272,0.30588235294117644,0.24676476635239525,0.5137101932603699,0.329390209494538,-0.42446790192775596,0.0,0.2,0.2,-0.3298685379795096,0.15555555555555556,0.4040475323147315,-0.3358509441750077,0.26468181818181813,0.23333333333333334,0.5830999837062298,0.27222222222222225,0.29333333333333333,0.2,0.0,0.0,0.0,-0.2603440860215054,0.38974196174196174,0.3250862758137659,-0.2,-0.3440909090909091,0.23292307692307693,0.3358509441750077,0.0,0.33276190476190476,-0.21600000000000003,0.24254142956973146,0.0,0.20555555555555555,0.39988551647003756,0.23333333333333334,0.1,0.3275418404225744,0.3870282585528975,0.3,0.26468181818181813,0.286393507776844,0.27178754578754577,0.23333333333333334,-0.28279257656239754,-0.4981900829091841
notch,0.0,0.2262672811059908,0.0,0.0,-0.34675126551556756,0.3438432921077762,0.0,0.05095292766934558,-0.3588705351314047,-0.38689240366828326,0.1509529276693456,-0.3588705351314047,0.0,0.1,0.1,0.2702823102823103,0.023076923076923078,0.17142857142857143,0.28694674741509213,0.08235294117647059,0.14367816091954025,0.055999999999999994,-0.19920634920634922,-0.3588705351314047,0.27398692810457514,-0.3476254032452213,0.3901285079110117,-0.354181009738641,-0.3588705351314047,-0.2840115998861914,0.04072398190045249,0.15384615384615383,0.07026411657559198,0.27574469707560717,-0.34971897577843986,-0.3460884985729706,-0.3291183499721393,0.22867066996349936,-0.3682762288306736,0.1,0.34478172054848144,0.2335690235690236,-0.354181009738641,0.20894819466248035,-0.3588705351314047,-0.31166167166167164,0.23777777777777778,0.13333333333333333,0.2314982684625385,0.3244973544973545,0.20813722360114112,-0.3477855074643703,0.0,0.0,0.0,-0.34675126551556756,0.16,0.41378945405032364,-0.3588705351314047,0.300996138996139,0.15384615384615383,0.3892139737860007,0.2262672811059908,0.023076923076923078,0.17142857142857143,0.0,0.0,0.0,-0.29293854293854293,0.32503759291978085,0.33810512770153756,0.0,-0.16698225581204307,0.05469951188725737,0.3588705351314047,0.0,0.27554264342483137,-0.03949483352468427,0.06466922309724711,0.0,0.18727272727272729,0.40401242458401115,0.15384615384615383,0.1,0.1437987243090007,0.27125763125763125,0.0,0.300996138996139,0.19774427866119335,0.17507029053420803,0.0,-0.2713116201453367,-0.3960275907382146
gsk3,0.02857142857142857,-0.364223715994395,-0.24,-0.2,0.42503788302333734,-0.42116472326010584,-0.24,-0.07418606498887034,0.4425184514606205,0.45137756303934234,-0.0754256812624017,0.4425184514606205,0.0,-0.2805405405405405,-0.15176470588235297,-0.29892123639949775,-0.058757763975155274,-0.32041784115403743,-0.37608806884998075,-0.10505460843143448,-0.1775846859804123,-0.18316031931861126,0.03183805700177665,0.4425184514606205,-0.06398793199016824,0.4309078287886874,-0.45709846261435494,0.437660633935565,0.4425184514606205,0.3412231862010263,-0.1335644078483736,-0.17679187130227844,-0.1282955634264929,-0.30604872263953464,0.43216354690507564,0.423082992648738,0.3870952536018578,-0.328411386666316,0.4332961059870156,-0.08471562538058702,-0.42071454758938354,-0.2695149882311606,0.437660633935565,-0.21523008206801006,0.4425184514606205,0.3619767473070975,-0.3818639150317412,-0.1678318521653266,-0.27679118173293055,-0.4013616610428361,-0.25406519857281873,0.4105944810131895,0.0,-0.08666666666666667,-0.045714285714285714,0.42503788302333734,-0.20280764635603346,-0.48636510717297315,0.4425184514606205,-0.39620791244211695,-0.17679187130227844,-0.4573858264947832,-0.364112108669961,-0.12035087719298246,-0.32041784115403743,0.0,0.0,0.0,0.38062790812798397,-0.44563555370066954,-0.4127432528603558,0.06666666666666668,0.18585796243718627,-0.08389152910261514,-0.4425184514606205,0.0,-0.4056305698980281,0.0716748791527656,-0.08535439583249012,0.0,-0.23614097968936681,-0.47591538028339436,-0.17679187130227844,-0.2805405405405405,-0.13957595115833046,-0.3269924785564632,-0.10666666666666666,-0.39620791244211695,-0.19991100229738837,-0.22290906979724762,-0.02981366459627329,0.3271064777288033,0.4655386783297816
esrp1,0.2,-0.37478991596638656,-0.1,0.0,0.6071314214545731,-0.5263011392284825,-0.1,-0.32193753491181154,0.6439066347794259,0.6110819598978738,-0.3221969696969697,0.6439066347794259,0.0,-0.2,-0.24117647058823527,-0.34281544149028764,-0.2766304347826087,-0.29047619047619044,-0.5106187183175976,-0.22111111111111112,-0.20961887477313973,-0.31148897058823527,0.33232009211283825,0.6439066347794259,-0.4248227278332717,0.4606822580176887,-0.5919887485431834,0.6495357469503453,0.6439066347794259,0.4255361121869193,-0.3016993053060247,-0.2925925925925926,-0.33566884617015996,-0.35587863493341426,0.6379433784885611,0.5940286192550903,0.5884792839156411,-0.4352672300338738,0.6055996657825887,-0.16,-0.5831189501107173,-0.2927323574091976,0.6495357469503453,-0.36864049678420935,0.6439066347794259,0.3742301150467999,-0.3773809523809524,-0.28284313725490196,-0.3316696304101927,-0.5148831627859961,-0.34750642623066696,0.5436731452303321,0.0,-0.2,-0.2375,0.6071314214545731,-0.175,-0.7150060967741838,0.6439066347794259,-0.5655615945190181,-0.2925925925925926,-0.47337662756499166,-0.3749422098936662,-0.2766304347826087,-0.29047619047619044,0.0,0.0,0.0,0.5227869928335294,-0.5192295470386357,-0.46855729223289383,0.1,0.31449807982074796,-0.3246008826242235,-0.6439066347794259,0.0,-0.45052864069422477,0.30128417439479704,-0.34114873084056474,0.0,-0.23653846153846153,-0.5335886904282534,-0.2925925925925926,-0.2,-0.27124234470691166,-0.3123673323714454,-0.2375,-0.6655615945190181,-0.3559236805152405,-0.2909016127087122,-0.1,0.3274748581383665,0.5987624316677617
destcompl,0.13333333333333333,-0.18394876351492723,-0.18888888888888888,-0.2,-0.15059338661990304,0.014446985435359033,-0.18888888888888888,0.023964311218965344,-0.14867360352334594,0.02955599639893004,0.023637353493534016,-0.14867360352334594,0.0,-0.18222222222222223,-0.050894308943089425,0.04927260268693656,-0.11452991452991453,-0.18319309600862999,-0.008768822962765455,0.060747081201626654,-0.06644311622864843,-0.0448039765881988,-0.09054644055586275,-0.14867360352334594,-0.01874268974615203,-0.1146869584175427,0.02367327709273161,-0.13365774517096535,-0.14867360352334594,-0.13682174479904913,0.07269119769119771,0.0025929775929775948,-0.17731930213971542,0.07477924396406035,0.05986948855621743,-0.14712369778809023,-0.15697764159672004,-0.014092883508613156,-0.17100417652848865,0.059920634920634916,0.1560252046189765,0.04612099701105904,-0.13365774517096535,0.0014406088349750337,-0.14867360352334594,0.03076385017852316,-0.23832823649337415,-0.045809563180377565,0.05976417267852271,-0.0918777772190921,-0.04791865810830802,0.20601940444833228,0.0,0.06666666666666668,-0.1222222222222222,-0.15059338661990304,0.04149732620320855,0.1533062462391571,-0.14867360352334594,0.14444849088201295,0.0025929775929775948,-0.13357330180846816,-0.18419812113425812,0.07142857142857144,-0.18319309600862999,0.0,0.0,0.0,-0.1432320683150654,-0.17940640273081887,0.19326665678695784,-0.1,-0.08443028406474154,-0.11092506209464384,0.14867360352334594,0.0,-0.1825291155876132,0.11266324786324786,0.025204550079782985,0.0,0.04327668563381353,0.11862455104622516,0.0025929775929775948,-0.18222222222222223,0.061133181587727035,-0.03424789962954763,0.06666666666666668,0.14444849088201295,0.08128052188865954,-0.05180417415340775,0.07777777777777778,0.004669159181381768,-0.013315310737156296
klf4,0.1,-0.3394746577876434,-0.23333333333333334,-0.2,0.34945617733671863,-0.44811011950714885,-0.23333333333333334,-0.026655348047538198,0.36637806637806636,0.6957687505747627,-0.029546491468199654,0.36637806637806636,0.0,-0.2666666666666667,-0.26,-0.34616773798591977,-0.20909090909090908,-0.296078431372549,-0.4691399904443383,-0.24782608695652172,-0.28939393939393937,-0.3091729323308271,0.33352380952380956,0.36637806637806636,-0.34926444825421804,0.36038689893651726,-0.5127472636651914,0.3646593113833145,0.36637806637806636,0.2910376333399589,-0.2438316400580552,-0.34512820512820513,-0.2844646116935273,-0.3557051986892129,0.5352321519414308,0.35752901696376344,0.3051126173873683,-0.38730769230769235,0.3226423202768869,-0.2,-0.34792231024789166,-0.3020936639118457,0.3646593113833145,-0.38411125597566276,0.36637806637806636,0.46603667920204145,-0.3819095719095719,-0.2863157894736842,-0.31366018458196326,-0.5007847288123222,-0.4459225932234256,0.6146298919201604,0.0,-0.1,-0.2,0.34945617733671863,-0.2,-0.43968743505926156,0.36637806637806636,-0.287012987012987,-0.34512820512820513,-0.5594476060680714,-0.3394746577876434,-0.2230769230769231,-0.296078431372549,0.0,0.0,0.0,0.28271604938271605,-0.4413288777364925,-0.2569335142469471,0.0,0.21917148362235067,-0.2396191646191646,-0.36637806637806636,0.0,-0.3883877012659043,0.22272727272727272,-0.043132189353536673,0.0,-0.2533333333333333,-0.4353996463139424,-0.34512820512820513,-0.2666666666666667,-0.2992279561154002,-0.4109528803193599,-0.2,-0.287012987012987,-0.2587686457308571,-0.3965765765765766,-0.1,0.39221566312475403,0.5176812008251382
vim,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
