11	2	50.986717	53.018679	96.380571	47.954449	61.535666	61.051150	968.041254	84.707991	5.080277	55.868398	92.342340	60.110978	9.621429	36.358510	43.729011	58.696698	80.943523	51.119947	0.303114	0.446069	0.188566	0.423516	0.911492	0.123885	0.715197	0.141898	0.668665	0.512308	0.973113	0.375972	0.261916	0.195371	0.294263	0.206220	0.800641	0.840491	50.643822	5.000000	77.837955	1.372195	5.000000	0.011831	7.515360	3.000000	0.011585	5.604063	6.000000	48.718991	0.052897	6.000000	0.125424	0.075342	5.000000	0.025241	0.801895	6.000000	0.010602	0.528124	2.000000	0.048889	0.651243	2.000000	0.044405	0.113517	1.000000	0.018171	0.437054	2.000000	91.461207	0.117183	5.000000	92.714372	0.234257	1.000000	16.222018	7.579692	5.000000	0.084322	0.501587	1.000000	0.010809	39.925353	6.000000	0.025673	21.470242	2.000000	0.015433	20.445769	2.000000	0.012579	50.361816	6.000000	32.774541	43.894228	5.000000	80.882931	0.496968	3.000000	0.011865	0.062873	6.000000	0.012092	0.927817	2.000000	0.012550	0.039720	1.000000	65.263339	0.769703	6.000000	0.014929	0.854043	6.000000	0.017732	6.281223	1.000000	0.064093	10.823469	1.000000	0.013209	59.260562	1.000000	57.811787	1.478518	2.000000	0.346899	19.042787	1.000000	48.664036	61.977879	2.000000	11.496902	56.638047	5.000000	0.012707
12	3	47.242051	11.462754	25.951639	64.673132	43.770372	47.400548	5571.523087	90.821355	67.807604	8.624949	54.536159	13.632926	38.895949	88.595025	31.987239	14.985665	13.139613	46.527527	0.740090	0.815294	0.691112	0.899230	0.499692	0.630720	0.979301	0.455496	0.335422	0.412968	0.823425	0.979891	0.233715	0.655084	0.562266	0.394778	0.334974	0.224310	179.772980	4.000000	1.862236	0.906515	2.000000	0.132566	8.101557	3.000000	0.031603	2.251702	6.000000	14.561410	0.183426	6.000000	0.013876	0.408083	1.000000	0.017587	1.278178	6.000000	0.025371	0.031782	1.000000	0.030522	1.505450	3.000000	0.067299	0.480521	4.000000	0.026771	1.431819	6.000000	13.217686	0.415447	5.000000	24.668070	0.437070	4.000000	57.578894	38.033989	5.000000	0.012150	9.727629	3.000000	0.034774	64.110445	6.000000	0.057505	33.075029	3.000000	0.019362	9.040890	1.000000	0.068870	57.500582	6.000000	68.395726	4.060175	4.000000	68.768193	0.065787	1.000000	0.178040	0.083909	1.000000	0.029255	0.182564	6.000000	0.025099	0.211554	2.000000	71.376387	0.781366	5.000000	0.481551	0.080165	5.000000	0.010379	2.754535	3.000000	0.050129	5.875602	5.000000	0.022122	30.417035	2.000000	99.787545	6.612323	5.000000	0.060204	9.931736	2.000000	3.635834	34.240126	1.000000	72.933955	54.782381	1.000000	0.036651
13	1	11.414605	15.805864	28.420742	82.569602	72.597489	53.883652	1146.563385	68.540917	91.481245	74.206059	12.181856	99.638166	81.174381	59.008211	84.357725	43.932257	91.301360	37.383653	0.155447	0.804265	0.871945	0.905574	0.846513	0.749381	0.597293	0.758854	0.803152	0.151891	0.517410	0.761353	0.105426	0.133882	0.910736	0.695122	0.635459	0.899839	7.060544	6.000000	43.807285	0.032029	5.000000	0.078185	12.709862	6.000000	0.010893	4.824324	1.000000	49.635960	0.368882	2.000000	0.018274	0.146208	1.000000	0.016104	1.571645	1.000000	0.015958	0.817523	4.000000	0.022049	1.232507	3.000000	0.031698	0.646569	3.000000	0.041756	1.407292	1.000000	36.608748	0.149608	4.000000	30.592733	0.692092	1.000000	18.018573	60.010490	5.000000	0.027754	12.472351	1.000000	0.103855	71.371725	3.000000	0.011237	51.929573	5.000000	0.019680	24.425283	6.000000	0.012889	42.712825	6.000000	86.750434	55.618420	3.000000	6.553926	1.016267	2.000000	0.039688	0.439660	2.000000	0.027925	0.612988	5.000000	0.320073	0.325943	3.000000	47.587087	0.067410	2.000000	0.116477	0.267185	2.000000	0.507278	4.170786	6.000000	0.016645	34.691558	2.000000	0.041094	28.537841	2.000000	70.252175	6.380100	6.000000	0.075194	17.017530	2.000000	52.725800	26.354120	5.000000	80.976407	42.887529	1.000000	0.022081
14	2	79.314716	45.208982	84.812277	6.911919	70.816130	52.333887	5623.836105	22.987354	35.973359	99.023444	29.525506	70.595147	88.949429	39.442572	31.923510	82.774586	39.789750	30.335852	0.625619	0.678703	0.498003	0.654277	0.420040	0.242646	0.621130	0.692924	0.498037	0.399617	0.438782	0.699669	0.244498	0.925839	0.972927	0.378577	0.905620	0.169770	131.631332	1.000000	19.687017	0.221812	1.000000	0.047993	12.334853	1.000000	0.018426	10.397274	2.000000	22.196902	1.010299	3.000000	0.011114	0.128941	3.000000	0.021436	0.875529	3.000000	0.013761	0.403082	5.000000	0.022101	0.316433	1.000000	0.015742	0.166336	5.000000	0.017467	1.320860	4.000000	9.443132	0.289002	5.000000	67.479939	0.530003	3.000000	33.610630	50.460560	5.000000	0.015674	12.624429	1.000000	0.061790	53.443722	5.000000	0.013393	12.423525	3.000000	0.071425	17.357112	2.000000	0.048580	10.504271	2.000000	41.857675	41.090326	6.000000	41.099429	0.304458	3.000000	0.012582	0.197810	1.000000	0.013039	0.999771	3.000000	0.014110	0.384530	1.000000	15.012306	0.849585	3.000000	0.066852	0.129775	3.000000	0.033907	4.757014	6.000000	0.011926	11.370597	4.000000	0.011855	48.638641	4.000000	72.012909	3.246451	5.000000	0.010145	2.364997	3.000000	91.015289	22.963190	3.000000	62.980835	14.911995	2.000000	0.072897
15	2	9.211583	40.130071	86.465838	40.576715	28.741255	17.579319	5885.300710	8.088030	32.442330	9.238957	41.576471	15.310433	97.453526	71.422154	86.914236	40.086781	65.356873	98.684304	0.659939	0.251445	0.964652	0.252635	0.140152	0.772742	0.374546	0.116087	0.270395	0.139240	0.732038	0.593835	0.354339	0.700786	0.171896	0.127208	0.639412	0.485070	26.694835	6.000000	6.104540	0.234356	4.000000	0.049911	6.417880	1.000000	0.517207	7.392858	5.000000	87.075233	0.286560	3.000000	0.013618	0.199028	5.000000	0.182043	1.387445	6.000000	0.114232	0.198768	4.000000	0.022535	1.535696	4.000000	0.010351	0.420030	6.000000	0.018219	0.324225	4.000000	25.069172	1.009334	4.000000	3.726866	0.477806	1.000000	59.300050	6.001599	3.000000	0.014370	2.751844	2.000000	0.010099	30.237500	3.000000	0.013498	37.063379	2.000000	0.010479	23.982518	3.000000	0.010427	19.906699	5.000000	80.707079	7.205092	3.000000	17.947767	0.720541	5.000000	0.016754	0.919160	4.000000	0.012003	0.173250	4.000000	0.019793	0.409517	4.000000	72.797438	0.785675	2.000000	0.013032	0.454360	4.000000	0.015226	12.994986	1.000000	0.031087	19.683041	2.000000	0.015571	27.221530	1.000000	45.174082	4.580918	1.000000	0.011021	5.460840	3.000000	48.470937	63.607430	4.000000	1.556852	24.019680	4.000000	0.046494
16	1	60.033207	86.516843	88.673116	2.821985	7.847803	31.511989	2609.133921	89.639169	58.622889	2.244104	71.915815	56.088144	40.479059	71.333110	54.452809	77.608447	43.397294	99.180712	0.358964	0.183401	0.929758	0.488738	0.288208	0.646371	0.540040	0.365248	0.823655	0.131894	0.590756	0.645865	0.942745	0.855366	0.576106	0.428956	0.954908	0.217295	124.921798	5.000000	4.335598	1.091532	1.000000	0.102028	10.989905	1.000000	0.010983	10.554805	1.000000	13.491284	1.522315	5.000000	0.017154	0.382821	5.000000	0.029145	1.445580	4.000000	0.013732	0.196805	6.000000	0.105980	0.138362	1.000000	0.010699	0.876416	4.000000	0.018489	1.068135	3.000000	52.904484	0.042359	4.000000	92.643989	0.330776	1.000000	2.981505	2.837121	2.000000	0.186646	13.664246	6.000000	0.021394	10.578403	4.000000	0.039430	30.936431	3.000000	0.019835	50.061080	4.000000	0.012155	8.356631	3.000000	18.835847	51.381981	6.000000	46.442442	0.861825	4.000000	0.256159	0.651721	2.000000	0.013974	0.785669	4.000000	0.011836	0.563074	1.000000	19.816110	0.607160	2.000000	0.011721	0.978990	1.000000	0.026299	8.643618	4.000000	0.015445	46.974179	1.000000	0.033220	51.585602	6.000000	69.006682	14.104808	1.000000	0.011670	10.510031	2.000000	27.319035	18.403847	3.000000	44.143907	54.075122	3.000000	0.017480
17	2	2.822519	33.788594	84.577982	1.997461	59.804185	13.984978	3175.748333	68.226522	1.140934	95.475196	27.872603	83.333038	14.540369	2.687903	99.636769	52.757910	15.283650	42.732428	0.797948	0.309140	0.822539	0.879269	0.641052	0.184805	0.689148	0.271818	0.593178	0.796316	0.596854	0.838001	0.658486	0.130014	0.379681	0.786242	0.312524	0.864657	125.580242	1.000000	8.953155	0.784083	6.000000	0.025046	12.581350	3.000000	0.016411	9.413456	3.000000	46.663419	0.429159	1.000000	0.013996	0.673308	1.000000	0.043318	0.039000	4.000000	0.011173	0.282879	1.000000	0.021477	0.786072	4.000000	0.020597	0.137349	2.000000	0.065150	1.584380	3.000000	16.936188	0.586564	3.000000	91.462350	0.401919	6.000000	32.301512	18.658403	3.000000	0.016906	12.894777	2.000000	0.038420	22.659250	1.000000	0.132538	22.529011	1.000000	0.011757	45.072440	3.000000	0.028019	59.639995	6.000000	21.209154	42.582672	3.000000	27.548205	0.651722	5.000000	0.020646	0.344960	5.000000	0.017459	0.261428	5.000000	0.014722	0.224096	3.000000	43.614037	0.667715	6.000000	0.082607	0.502051	6.000000	0.225271	0.186889	5.000000	0.045488	22.933538	1.000000	0.058226	21.015485	1.000000	28.604874	14.156170	4.000000	0.013023	13.306254	3.000000	30.349595	10.532031	2.000000	97.300249	5.555518	3.000000	0.035814
18	2	79.180938	50.274348	15.668907	52.662699	8.038669	91.062222	4162.555303	77.300802	35.218704	22.998400	9.542720	54.429840	51.512637	60.666788	3.443257	22.614105	39.923706	27.311084	0.395934	0.520977	0.105331	0.374486	0.111255	0.968014	0.972100	0.877373	0.980446	0.533683	0.777075	0.340001	0.563673	0.813588	0.807758	0.368887	0.163576	0.133860	151.440265	5.000000	20.366326	0.427891	2.000000	0.011116	5.897343	2.000000	0.231892	6.771091	4.000000	96.571530	1.297727	6.000000	0.014636	0.865358	3.000000	0.011728	1.532464	6.000000	0.010371	0.776390	3.000000	0.010932	0.593363	2.000000	0.010032	0.029105	5.000000	0.037558	0.247529	6.000000	60.562858	0.494414	4.000000	33.775275	0.462322	4.000000	81.921283	26.508209	1.000000	0.093230	10.087689	6.000000	0.022142	66.344863	2.000000	0.027512	44.436187	6.000000	0.013314	12.744981	4.000000	0.038042	61.499810	5.000000	54.974804	54.152017	5.000000	38.391262	0.597994	6.000000	0.027702	0.466049	3.000000	0.021476	0.634572	1.000000	0.079575	0.792800	2.000000	31.789629	0.845562	1.000000	0.011467	0.084005	1.000000	0.011650	8.905712	1.000000	0.028466	10.064365	4.000000	0.141012	17.286901	1.000000	18.660312	4.640445	4.000000	0.014473	9.400479	6.000000	87.562820	60.539742	1.000000	78.117520	32.015039	6.000000	0.014583
19	1	51.842340	92.826220	90.101743	6.108918	29.732685	25.247610	2226.593749	71.357486	10.673230	91.571428	51.585723	78.234178	8.313684	64.502537	63.362301	26.598293	19.573253	27.469486	0.999718	0.288949	0.940676	0.268079	0.506819	0.816979	0.304056	0.146824	0.176389	0.638774	0.703915	0.595406	0.814835	0.360638	0.100152	0.375912	0.880709	0.774772	127.316105	5.000000	44.798626	0.861972	3.000000	0.024756	2.074352	4.000000	0.010330	8.465669	1.000000	74.019148	1.595642	5.000000	0.021364	0.109085	2.000000	0.023393	1.354366	3.000000	0.015034	0.719069	6.000000	0.010667	0.864206	5.000000	0.012296	0.790519	5.000000	0.061886	1.488466	2.000000	34.863976	0.364886	3.000000	41.601317	0.756296	4.000000	15.893930	32.529879	5.000000	0.186882	12.574845	6.000000	0.021362	8.125545	4.000000	0.012513	59.849703	2.000000	0.020687	35.216032	3.000000	0.023337	65.361059	3.000000	28.722364	51.983896	1.000000	83.227043	0.783552	3.000000	0.010611	0.997485	1.000000	0.040194	0.575958	1.000000	0.013281	0.259366	6.000000	10.951326	0.495582	6.000000	0.015667	0.126842	2.000000	0.042509	6.683683	6.000000	0.035033	34.200401	3.000000	0.068686	35.985786	5.000000	17.698434	9.544024	1.000000	0.034449	0.652300	1.000000	73.336217	67.915638	5.000000	33.890540	52.285671	3.000000	0.022139
20	3	78.574611	49.348806	95.447939	99.153511	87.680983	38.186052	6046.545273	89.319434	49.241460	49.414446	16.651647	61.901456	48.128285	80.261779	78.384789	99.925513	85.674530	9.011862	0.733846	0.211837	0.698233	0.274184	0.636924	0.348555	0.810117	0.780594	0.993823	0.920261	0.224335	0.320353	0.369425	0.402559	0.449224	0.516471	0.962978	0.410049	38.370557	1.000000	5.404709	0.643524	4.000000	0.016003	10.379520	4.000000	0.021019	1.800826	3.000000	90.020169	0.208965	6.000000	0.011184	0.091346	1.000000	0.051616	1.067930	2.000000	0.028993	0.548325	4.000000	0.010272	0.903557	3.000000	0.013109	0.078934	4.000000	0.012485	0.501910	3.000000	94.234617	0.807611	2.000000	95.157169	0.635624	5.000000	17.258233	1.080228	3.000000	0.013467	9.445817	1.000000	0.038075	68.911759	4.000000	0.030364	55.805033	2.000000	0.015857	40.405989	6.000000	0.014164	26.652694	3.000000	15.834553	23.317957	4.000000	93.816180	0.404509	2.000000	0.085889	0.483842	1.000000	0.041230	0.471786	3.000000	0.014928	0.364589	6.000000	95.433928	0.717042	2.000000	0.038055	0.788633	4.000000	0.075660	1.889596	2.000000	0.023486	14.257120	5.000000	0.016263	28.891322	1.000000	77.208024	7.407011	6.000000	0.078034	20.992842	4.000000	2.461926	43.526527	5.000000	1.784200	12.506879	3.000000	0.012829
