6	4	51	-13.407790	-34.371411	1.688195	13.562204	6.134695	-24.086967	-15.337317	6.323388	-11.025213	5.998849	6.237314	8.181411	4.859407	6.788799	-20.113995	6.029757	-5.852666	7.410182	-19.453604	-6.261904	-2.922565	0.609505
6	4	15	4.862344	20.315722	5.855425	-6.942000	-1.454957	19.028373	1.315514	0.132954	4.642207	-4.452335	-5.016912	2.201656	4.859407	6.788799	-1.195088	-5.157307	0.143005	7.410182	2.831545	3.315233	2.374730	6.845953
6	4	7	1.651172	7.170108	1.712948	4.596132	6.115719	2.110141	-3.228960	0.132954	4.497140	-3.978957	-3.291244	2.460940	4.859407	6.788799	-7.200619	0.594486	-3.785058	7.410182	-7.336781	0.722957	-2.722501	6.840986
7	2	73	-7.926751	-31.974250	4.016103	11.873054	4.558430	-29.237753	-19.721224	6.437532	-11.074346	4.460663	5.570591	6.511955	8.145301	6.723450	-19.110727	5.282106	-5.436529	4.291722	-18.671361	-11.372184	4.776640	-1.512503
7	2	27	7.282846	16.404023	6.686902	-26.738842	-6.789582	15.235543	4.462841	0.956766	7.147933	-4.854325	-12.331123	-3.987079	8.145301	6.723450	9.106068	-7.001616	4.211240	4.291722	8.497240	6.032955	6.363802	5.026470
8	2	53	9.119023	21.431271	9.192423	-17.963295	-4.018202	14.737785	3.537953	-1.685363	7.047093	-3.070878	-8.304524	-3.906075	4.296161	7.568183	11.703032	-4.961179	4.880613	8.278873	9.844951	7.960253	6.298874	5.961014
8	2	47	-5.529569	-29.418891	6.013610	11.895195	6.337443	-24.536860	-21.165939	4.465187	-15.237728	9.099799	6.216199	6.441231	4.296161	7.568183	-20.102577	5.724711	-1.601586	8.278873	-20.175596	-9.761986	-0.118267	2.641578
9	2	62	-3.507924	-26.477410	0.381133	16.430831	7.339502	-27.651087	-24.957337	7.109098	-9.761892	5.757367	2.981647	6.801746	6.371419	6.696832	-22.027986	6.084767	-5.831106	4.762788	-15.399954	-3.149357	1.519317	4.907301
9	2	38	7.581656	22.584165	6.596902	-16.443559	-0.446554	15.792340	1.224036	2.743761	6.207073	-6.252819	-11.195325	-5.387924	6.371419	6.696832	13.753763	-6.736244	5.303545	4.762788	8.785491	7.111667	6.643073	8.364752
10	2	4	2.705448	13.793832	5.071742	-14.102563	-5.389683	13.377593	2.055880	0.679925	3.636729	-1.354800	-9.865637	-2.520114	6.756581	7.818531	8.769897	-5.112234	6.244141	5.537899	8.325569	3.154014	4.394074	4.456480
10	2	96	-11.170304	-42.344411	0.841906	16.292122	6.713501	-27.651223	-20.715122	5.338237	-18.987918	7.273040	9.137123	7.823741	6.756581	7.818531	-16.490409	7.220270	-6.488667	5.537899	-19.170604	-10.313147	-0.648970	-2.069529
11	2	75	-3.262289	-40.858629	4.655764	12.720057	3.392126	-35.408755	-17.403003	8.442808	-13.865149	6.956176	8.730111	6.710072	7.153039	6.085224	-18.558374	4.826267	-4.216022	4.649636	-15.788598	-13.338951	0.936722	0.927020
11	2	25	3.099036	17.589456	5.952726	-23.987101	-6.984850	15.981725	6.770868	5.117922	5.004223	-5.569698	-8.035985	-4.583708	7.153039	6.085224	12.495461	-6.610792	7.308417	4.649636	8.977171	5.317767	6.556455	6.576497
12	2	72	-12.164823	-49.493191	3.233870	15.700068	6.731251	-27.698442	-15.629009	8.114614	-16.712322	5.628409	2.871369	7.143720	9.172360	6.351549	-17.280969	6.060255	-4.304670	5.206481	-10.676896	-12.251135	2.559174	2.520422
12	2	28	3.753873	14.585246	7.110448	-24.246936	-3.885628	15.750558	6.655699	3.480167	4.327406	-2.585884	-14.657126	-0.261349	9.172360	6.351549	14.370363	-4.971491	7.457265	5.206481	8.911846	6.258326	8.051651	6.790974
13	2	99	5.299741	18.275513	6.407236	-27.547269	-4.862247	18.260308	3.038622	-2.331680	5.052680	-3.817493	-12.218896	-5.077158	7.648453	6.273726	13.382415	-6.213188	5.449017	5.900068	10.632934	8.084977	5.530216	9.274186
13	2	1	1.680645	-18.875838	0.178437	11.287969	6.182419	-9.580198	-4.890271	4.102101	-8.196631	7.807915	5.277032	4.357687	7.648453	6.273726	-12.021342	3.531591	3.470573	5.900068	-16.025687	-0.144692	-0.415949	5.956149
14	2	94	6.755359	21.634652	4.679020	-28.552361	-2.230597	22.175745	7.569933	1.030057	6.696189	-5.732078	-12.752204	-6.041080	6.902383	2.929000	14.454026	-6.722734	6.227870	3.335679	7.430965	8.144343	7.035520	6.680545
14	2	6	-4.131183	-38.751945	-0.747474	15.544341	6.579142	-25.103873	-15.143842	7.613205	-11.678425	7.297874	3.886411	6.587330	6.902383	2.929000	-11.691525	5.627821	-3.320535	3.335679	-18.566703	-6.979398	1.306707	2.828205
15	2	57	6.013684	18.407881	9.339331	-21.439561	-4.433906	16.282022	9.805488	0.708554	9.342041	-2.331196	-9.787489	-4.765297	8.020107	1.406745	13.493346	-8.470304	6.941800	4.924526	10.553791	7.993039	7.917181	6.155270
15	2	43	-12.762854	-35.994838	4.024109	16.456907	7.664649	-34.465401	-19.305675	7.252075	-13.745940	3.898189	5.483451	5.945844	8.020107	1.406745	-17.067972	4.533920	-4.417661	4.924526	-18.086492	-8.322673	1.847087	1.581952
16	2	45	-11.528432	-28.325591	0.790663	9.762962	8.916799	-29.891003	-9.652184	7.061412	-15.737789	7.631239	7.804575	6.088695	5.576521	5.183092	-18.229998	5.901268	1.302104	7.886979	-11.184108	-11.722106	1.052106	0.271064
16	2	55	6.835672	19.555530	5.402053	-25.431905	-0.387780	15.112898	10.408816	4.637949	5.235254	-4.520077	-9.349583	-3.811579	5.576521	5.183092	12.406502	-3.124350	5.810477	7.886979	8.176841	4.938451	6.984842	6.498726
17	3	76	-1.608725	-34.592796	1.506840	10.682715	6.960545	-41.360616	-22.845581	4.592054	-12.989329	7.085133	5.424887	6.769255	8.859865	5.920479	-22.542625	6.313261	-4.878493	7.130735	-17.707072	-5.568373	3.450910	-0.323895
17	3	18	4.289771	6.091521	1.509465	-10.701769	6.103811	-7.092889	-2.146387	-1.644825	6.702815	1.569564	-6.753427	1.858647	8.859865	5.920479	6.227377	-0.180806	7.559346	7.130735	-3.266672	3.524483	7.862136	5.788748
17	3	6	7.850610	18.270064	6.388439	-26.139122	1.950179	6.707236	4.159309	-1.644825	7.481947	-4.392622	-13.222866	0.432928	8.859865	5.920479	10.030734	-5.422825	7.600922	7.130735	9.708026	6.161286	8.446309	5.788748
18	1	100	-12.642998	-29.004917	1.520530	10.064271	7.687263	-42.257672	-16.528672	6.246557	-15.102999	8.036185	6.715704	6.206780	5.476215	7.985696	-18.405014	6.116648	-4.677547	9.453968	-15.754996	-13.143677	1.720295	0.965549
19	4	53	-8.752146	-39.941928	-3.511744	9.900794	6.049943	-24.298749	-20.682105	4.001687	-7.177577	7.437131	5.194036	6.425461	5.626031	9.489286	-25.974069	6.203171	-4.138532	4.839080	-12.982724	-12.132635	1.391879	1.457468
19	4	30	6.217058	21.768610	2.260279	-11.209182	-0.240025	10.958976	2.358378	-2.250374	7.457651	-5.145485	0.746904	-4.473161	5.626031	9.489286	-5.235713	-5.601575	0.127180	4.839080	5.569961	3.629926	7.107791	6.764536
19	4	14	6.382608	23.131453	2.260321	-24.492667	-5.655314	18.440681	4.199018	-2.250376	8.175115	-5.145500	-4.269866	-4.473161	5.626031	9.489286	5.554988	-5.601682	5.507296	4.839080	12.040085	5.653174	7.156804	6.767441
19	4	3	3.710257	12.646659	2.259977	-3.058356	0.268896	-5.763118	-0.188829	-2.249233	-2.136831	1.084990	4.399041	1.496738	5.626031	9.489286	-8.627324	-5.480709	0.126290	4.839080	2.952119	2.991043	7.072655	4.533129
20	3	26	-2.862449	-39.104092	5.974036	10.026284	2.374066	-35.655061	-15.308653	6.774586	-11.273144	7.475221	5.105359	4.678514	7.803971	5.069057	-20.216149	5.834566	-2.748388	6.759821	-20.823865	-11.753409	-1.597550	1.904829
20	3	46	8.566154	16.938959	6.960726	-19.804635	-5.314321	14.074856	9.705544	2.368174	7.128053	-0.882104	-5.946742	-4.592760	7.803971	5.069057	12.176953	-0.923446	7.044994	6.759821	6.834468	3.315847	3.924820	6.513160
20	3	28	8.321660	-6.593135	6.960726	-6.621614	-5.235754	-10.418741	2.564384	6.753209	-6.486772	7.475220	1.872818	4.675141	7.803971	5.069057	5.726781	0.324731	7.044846	6.759821	-3.010796	3.306644	3.923314	5.017221
21	2	79	-11.798380	-34.328841	2.424202	15.449925	4.891921	-29.112432	-24.130664	5.402175	-17.059011	7.848973	3.562257	6.275563	6.364936	6.054740	-12.224405	7.063843	-2.587089	6.323641	-22.725275	-9.162926	4.313807	0.256893
21	2	21	6.189846	19.094919	6.632067	-23.370955	-6.395507	16.752400	3.885873	0.868009	1.822411	2.409475	-11.167510	-1.072859	6.364936	6.054740	14.189085	-0.651229	4.525299	6.323641	6.534461	5.974649	9.662003	5.356015
22	2	62	-4.213221	-39.092435	2.393852	11.115772	6.173486	-34.012762	-28.132527	5.905553	-7.029045	5.621546	7.650026	7.952687	6.229289	7.952009	-21.010981	6.407664	-0.776006	9.025862	-15.646398	-6.401903	5.118419	1.215611
22	2	38	8.303598	15.335231	6.929270	-28.342176	-5.475949	13.770461	5.577483	-0.126529	5.560368	-1.182047	-6.976482	-5.135005	6.229289	7.952009	9.999320	-5.441947	8.958630	9.025862	9.878442	6.444580	7.149702	6.339441
23	2	93	-5.437061	-40.841206	1.814560	16.793522	6.550306	-27.115483	-16.099802	6.641694	-10.790467	7.287750	5.117957	8.098879	5.089608	5.584005	-25.424011	7.925030	-5.256308	7.340226	-15.900034	-12.299458	1.838911	-0.807321
23	2	7	7.187562	20.390677	7.306744	-22.769736	-6.342362	23.044790	4.370080	2.351880	3.475040	-3.708832	-12.347183	-4.096909	5.089608	5.584005	8.556923	-3.012089	3.985495	7.340226	11.136838	3.672854	6.726608	5.590434
24	3	55	-4.834468	-38.941455	5.184227	15.136482	7.841397	-33.095961	-16.211768	7.277492	-13.560543	7.711030	7.769461	3.681524	8.638731	6.343208	-19.261406	6.551816	0.106017	3.766086	-16.315265	-5.064836	-1.159113	0.180371
24	3	28	6.999388	18.692436	7.758586	-16.350104	-3.124303	15.149298	7.396150	0.693437	8.042597	-2.612337	-9.176357	-7.714533	8.638731	6.343208	8.916476	-1.090956	6.505374	3.766086	10.057909	8.480690	5.399407	5.811748
24	3	17	6.927588	3.259559	5.184232	0.536436	7.270779	6.826763	-1.165036	0.768025	7.861401	-2.612008	-3.141657	-5.616871	8.638731	6.343208	-5.447890	2.122171	0.627203	3.766086	1.503128	6.633254	5.399405	5.811748
25	2	76	-13.086269	-43.026188	0.358890	19.010373	6.162582	-32.960456	-9.743397	8.625465	-17.800258	6.643170	6.295797	7.974023	5.470097	4.999728	-17.820843	7.553487	-3.434967	4.526605	-11.882551	-8.803857	1.319028	-0.268536
25	2	24	3.122664	19.170324	6.953642	-26.650807	-4.299926	12.684527	6.164266	6.467478	-0.636131	-4.901665	-8.417980	1.288329	5.470097	4.999728	12.171520	-4.041846	6.472489	4.526605	9.522048	6.116219	6.149949	4.911455
26	2	86	-11.650939	-39.650956	-0.484610	14.051340	6.180657	-22.350430	-28.849045	8.384470	-15.401710	4.976908	6.333799	3.434273	6.832104	6.531969	-25.869827	6.576289	-4.601278	3.698337	-17.835439	-7.953161	1.833697	-0.011602
26	2	14	6.944485	20.792709	5.973013	-21.536693	-3.867504	22.238111	2.929289	2.042867	4.646282	-4.493836	-6.693094	-2.834777	6.832104	6.531969	10.732666	-5.706635	6.854774	3.698337	5.911446	5.955443	7.086567	6.097759
27	2	81	7.163077	18.171618	6.059219	-30.210440	-4.385068	20.974079	9.609584	-1.463371	7.202440	-4.015093	-11.903123	-4.714417	7.781293	4.026486	11.980409	-5.628794	8.268513	4.229340	9.348381	7.115180	6.846245	8.199573
27	2	19	-12.381090	-37.386394	2.270919	5.909770	7.076526	-26.624402	-14.341862	4.505849	-5.863003	8.335698	6.002336	7.601151	7.781293	4.026486	-20.204338	6.818613	-2.979482	4.229340	-12.812071	-9.064419	3.137827	2.212801
28	1	100	-7.215929	-26.762141	5.054236	8.290601	6.215879	-37.279386	-16.753239	6.027915	-5.527764	7.229210	7.215044	5.390131	6.771445	5.676047	-16.751810	6.863437	-5.693613	8.177098	-17.291782	-9.048767	0.709838	-2.455442
29	2	60	5.595353	22.781237	6.261759	-19.208077	-6.997365	16.068608	9.986156	0.404781	5.334574	0.007839	-6.353610	-6.952310	6.672071	6.684393	9.958769	-7.782670	6.170906	6.527400	9.913527	4.275819	6.927760	6.744180
29	2	40	-9.188923	-33.865026	-0.056037	14.659669	3.585734	-27.344624	-15.592793	6.345732	-14.502590	9.562673	5.752032	5.423640	6.672071	6.684393	-16.278331	4.276120	2.394989	6.527400	-11.606909	-8.132162	0.899572	1.037935
30	2	69	-10.476592	-44.136028	3.037250	13.835645	6.636718	-28.896562	-21.651491	6.882412	-9.481469	7.573239	4.027116	8.133364	6.004975	7.632295	-19.052942	6.755282	-5.236714	8.358580	-17.402426	-11.074057	-0.347835	0.249460
30	2	31	6.203067	18.680882	6.115848	-23.479594	-0.923366	14.290518	3.877933	0.845676	6.559726	-4.143603	-14.554312	-3.943503	6.004975	7.632295	9.024161	-4.621034	6.295212	8.358580	7.841239	6.235086	4.594065	6.877344
31	2	37	-4.766286	-32.134036	2.636518	16.070837	6.518810	-30.298847	-11.260199	6.583955	-14.995072	5.214756	8.276137	7.691140	9.360860	4.508733	-8.260828	2.678585	-1.788762	4.887493	-16.106789	-8.495544	1.977565	2.061173
31	2	63	5.906490	19.551164	5.811269	-14.790067	-2.377959	13.207689	9.328129	0.313953	5.906554	-3.197644	-9.627410	-3.326252	9.360860	4.508733	13.008330	-7.050308	5.104610	4.887493	12.181766	6.914583	6.979617	7.780335
32	2	82	9.231286	23.735057	5.473708	-27.227070	-5.259197	9.769367	4.954223	3.532796	6.061968	-5.053227	-8.411247	-5.718433	6.053985	8.726173	7.649251	-6.592306	7.889094	8.951162	5.255555	6.354978	6.722647	7.888082
32	2	18	-3.310682	-31.190353	-0.757697	9.892874	5.736186	-35.459029	-17.824208	6.244706	-11.866827	4.733715	5.562859	6.376806	6.053985	8.726173	-14.468174	4.865746	-0.998073	8.951162	-20.646511	-7.958183	0.825173	1.390587
33	2	71	-7.259383	-25.895055	3.869017	10.590454	6.767908	-15.329962	-24.835551	8.625197	-11.829922	1.908414	6.374360	2.591196	6.329503	7.284675	-18.629996	6.982251	-4.880052	6.229015	-15.211943	-1.653028	1.554961	3.247503
33	2	29	5.843179	11.910127	7.148391	-27.501309	-0.208371	21.771162	-0.053622	4.141931	7.156459	-10.913698	-6.705343	-10.403562	6.329503	7.284675	8.823764	3.186358	6.286128	6.229015	8.609832	7.326774	7.139124	9.342610
34	2	64	6.771204	20.959668	6.919822	-23.956741	-5.181471	21.331922	6.803665	1.101706	4.866889	-6.412274	-4.430716	-9.517196	7.031751	4.460695	12.647271	-5.606957	7.380647	4.792603	6.488799	4.150966	7.057886	8.348501
34	2	36	-8.506895	-35.572657	0.488098	10.212995	6.772454	-25.403946	-9.072854	7.679531	-13.371939	6.091507	7.895075	2.880703	7.031751	4.460695	-19.260009	4.296191	-0.699484	4.792603	-15.889854	-4.422739	4.153416	2.751435
35	3	83	-10.742471	-39.784899	0.335248	14.473466	6.906138	-44.534711	-23.334817	8.362504	-17.568182	6.565507	7.110199	7.671089	6.749264	7.025938	-11.866252	6.879874	-2.748859	8.436995	-22.276924	-7.404856	0.253557	2.133452
35	3	6	7.308611	20.824439	5.911746	-24.039029	-2.661536	8.839347	4.445855	3.807016	4.895279	-4.057427	-9.260181	-2.504468	6.749264	7.025938	12.765632	-2.047526	7.342745	8.436995	8.588185	6.881809	4.689131	6.757168
35	3	11	7.305325	18.599390	5.911746	-17.574615	-2.661536	-3.240321	4.442583	3.807054	2.044875	1.400344	-3.967716	2.782323	6.749264	7.025938	12.720404	-2.045579	7.342231	8.436995	2.722034	6.881759	4.689131	6.607124
36	2	72	-9.952683	-40.729802	0.062673	14.249590	5.388102	-28.926310	-19.139686	5.861539	-8.499949	6.689628	6.379320	6.929850	8.584039	3.853186	-17.751940	7.838826	-5.649604	6.478344	-19.609505	-9.967866	2.577029	-0.061862
36	2	28	6.490733	17.452140	5.552122	-23.792033	-5.710469	16.792977	9.390171	-0.195229	8.687388	-0.714133	-7.876488	-4.807687	8.584039	3.853186	14.782534	-0.945707	6.034888	6.478344	10.769138	6.657671	7.511306	6.250259
37	2	98	-8.092664	-40.149916	-0.047928	13.620822	7.759365	-36.951639	-21.162413	7.159115	-10.673142	5.774084	8.886112	3.893403	6.521438	6.628412	-20.408263	8.464317	-7.941976	8.565081	-19.431437	-12.027078	2.387958	-1.300237
37	2	2	5.883338	12.509550	6.375214	-13.331772	-2.293991	6.657595	3.265095	0.931330	4.700505	-2.842837	-5.360273	-5.474795	6.521438	6.628412	7.159705	-3.829506	3.654532	8.565081	3.048699	0.053846	4.128992	3.360274
38	2	60	7.415092	17.827788	3.066465	-14.673396	-2.663969	8.289668	4.402225	0.227649	7.114199	-0.567699	-10.539252	-2.459818	9.428140	4.791625	12.796109	-3.615557	7.526384	7.990465	9.575221	6.549702	6.501450	9.858247
38	2	40	-6.148092	-36.353961	-1.091416	11.542665	7.322239	-42.914471	-15.691183	5.637486	-12.034882	6.392646	6.352575	6.495526	9.428140	4.791625	-15.914025	7.316996	-4.368422	7.990465	-19.723603	-7.736505	0.493885	4.611745
39	2	79	-7.645262	-21.589960	0.521139	15.234766	7.146980	-36.392415	-12.737848	5.445214	-11.850989	5.803506	6.872631	6.446308	4.769342	4.142713	-19.960700	7.491471	-6.405060	7.742457	-17.937049	-12.696577	3.344786	2.232003
39	2	21	5.085919	24.850773	6.527025	-18.796466	-4.549480	17.404288	7.899457	0.661748	6.023184	-6.276740	-11.271484	-3.954503	4.769342	4.142713	13.398785	0.326613	6.026002	7.742457	10.357850	6.322885	7.130843	6.418623
40	2	76	-13.934465	-39.065610	2.997554	14.282744	4.643246	-26.870473	-18.245542	5.949474	-7.412310	5.040959	5.558808	5.741379	5.125707	7.202158	-18.265759	6.588982	-7.216559	6.538997	-14.648047	-5.088396	0.866131	-0.021017
40	2	24	3.103466	20.327194	6.481986	-23.090724	-2.002131	18.329367	8.634837	-0.516752	6.892274	-4.346818	-9.242584	-3.209465	5.125707	7.202158	11.620955	-4.630674	4.684321	6.538997	8.192084	6.003374	6.415092	6.265969
41	4	37	6.400278	14.759731	7.350494	-20.266288	-5.118958	20.657778	5.172584	2.481076	5.428651	-8.356760	-13.115066	-2.717144	7.394426	6.367503	3.876354	-4.917177	8.283115	6.079786	12.199085	7.649315	6.987165	6.954062
41	4	17	6.355054	13.091959	7.214945	-11.688389	1.276650	18.343068	1.768203	2.481885	5.428651	-8.356760	-9.845756	-2.717144	7.394426	6.367503	-5.936856	-4.915025	1.934618	6.079786	6.844917	7.584715	6.987165	6.954062
41	4	36	-8.952212	-42.397707	3.908002	16.004902	6.994314	-28.790090	-22.438079	6.451095	-13.159471	4.265556	3.068322	8.329526	7.394426	6.367503	-26.928961	6.406975	-4.575415	6.079786	-14.129744	-9.260734	0.799359	0.873559
41	4	10	3.526698	9.274657	3.910286	-9.274028	6.383225	12.194142	-0.941182	2.497249	5.428650	-8.356760	-9.842895	-2.717138	7.394426	6.367503	-8.907415	-1.106574	1.934618	6.079786	6.269703	7.244925	6.987165	6.954062
42	2	49	-6.655077	-29.209948	3.447239	13.678526	7.639924	-22.975282	-16.644904	6.458344	-15.518349	7.773472	4.964749	6.241191	7.850014	4.336155	-14.886107	1.279541	-2.723050	6.492402	-17.891615	-11.852564	-1.250198	3.082635
42	2	51	6.921635	19.200406	6.149341	-16.066871	-3.089501	15.121376	7.727131	0.093247	7.043741	-0.860346	-11.855939	-1.669058	7.850014	4.336155	13.914340	-10.771713	3.792313	6.492402	9.631316	5.736949	5.327663	5.323054
43	2	77	-7.832131	-34.687949	1.776503	18.260358	4.501497	-21.739803	-14.861203	6.375310	-7.470468	7.444020	2.444301	4.894630	5.410410	5.232372	-26.296237	6.993936	-3.902532	4.053337	-18.135897	-8.985715	1.640529	1.652625
43	2	23	6.835382	21.768231	6.138424	-19.538619	-3.531770	21.074100	6.012202	0.710529	8.046836	-2.996983	-16.353972	-5.154583	5.410410	5.232372	7.447768	1.825288	6.278960	4.053337	8.654704	5.098706	5.804802	7.629748
44	2	47	5.787901	20.363608	8.019043	-21.752518	-2.633305	16.639435	8.907504	3.595880	7.371154	-2.311571	-9.990985	-1.824521	6.339592	1.521493	13.959591	-3.973663	6.433838	6.390871	10.132745	7.243973	7.303188	8.548297
44	2	53	-8.167759	-42.718416	2.008363	17.677828	6.669319	-28.101732	-14.031851	6.776776	-9.032024	7.735656	7.170904	9.290405	6.339592	1.521493	-20.702312	5.632413	-6.305552	6.390871	-15.487083	-3.109757	3.917437	3.353920
45	2	96	9.327421	24.141277	6.012183	-23.121297	-7.467896	23.327832	4.339594	1.023931	8.292380	-9.414591	-12.985506	-1.357139	4.343905	7.082539	13.612622	-4.318833	7.461261	4.889472	9.791032	6.884229	6.217529	6.886214
45	2	4	1.999075	-20.728371	5.479630	9.953298	5.110556	-11.734505	-16.467696	5.921187	-6.172770	0.734275	6.076482	9.247927	4.343905	7.082539	-12.616809	5.826481	-2.867991	4.889472	-16.583400	-6.876213	1.033362	5.257196
46	3	91	-7.024256	-38.455919	0.213726	7.159327	6.241840	-27.529294	-29.927077	6.366076	-12.603139	7.642387	7.602785	7.594363	5.934245	7.616571	-21.831072	7.864575	-3.202032	7.296578	-16.082443	-10.421849	2.442760	1.630784
46	3	7	7.144353	20.830422	5.687163	-22.871107	-0.002181	13.808997	0.380669	0.239276	6.883796	-2.773510	-7.980770	-5.444100	5.934245	7.616571	7.830855	-1.086217	7.274262	7.296578	10.560105	7.780481	8.753688	7.126388
46	3	2	5.474328	11.108657	5.637256	-21.404637	0.880461	12.893406	-2.635695	0.243152	6.883755	-2.773510	-7.980693	-5.425340	5.934245	7.616571	4.752528	2.162281	6.982196	7.296578	6.376360	2.003036	8.663697	7.126388
47	2	92	-10.052635	-36.570807	3.233501	17.403601	8.097253	-20.341514	-24.856831	6.252854	-9.594681	6.222802	7.309930	2.960944	7.367276	7.711773	-23.894344	7.850492	-7.486396	4.565614	-23.341804	-8.716062	2.066409	1.733370
47	2	8	6.693447	13.380154	6.406775	-11.173404	-2.638042	20.314647	1.624691	1.340615	7.104903	-3.522344	-7.486088	-6.759213	7.367276	7.711773	5.137688	-3.340393	2.460272	4.565614	6.687216	5.101323	5.797550	6.660943
48	2	96	-5.776495	-36.542366	4.227483	13.573984	6.604059	-27.097434	-21.458663	1.526532	-6.592476	5.728357	4.145741	5.473058	5.845439	8.621204	-18.688044	8.352485	-6.486515	5.350386	-16.651440	-3.483985	1.009617	4.996622
48	2	4	5.825528	21.788171	7.018275	-25.866257	0.761784	17.104603	3.552364	-4.912381	5.961845	-1.598640	-14.563374	-5.745532	5.845439	8.621204	8.620179	1.193067	5.462185	5.350386	7.342356	5.629452	6.827312	6.987939
49	2	73	-10.054801	-37.249958	3.647311	16.644847	7.668956	-30.323594	-31.909223	4.442486	-10.078731	5.609608	7.053363	6.974390	7.888724	7.758194	-17.753409	1.186974	1.002943	5.785979	-13.933339	-9.730471	1.696964	2.114848
49	2	27	7.651872	17.386447	6.247837	-18.292779	1.774208	15.485820	1.575946	-1.790602	5.880664	-1.725833	-11.233050	-4.187012	7.888724	7.758194	10.653431	-8.023818	8.069984	5.785979	8.294388	5.718612	6.819752	8.103851
50	1	100	-4.048927	-35.953080	2.632353	12.490171	4.386549	-34.117299	-24.251405	7.552270	-17.460117	6.329527	7.978186	6.252256	7.570665	8.193499	-28.722780	6.534138	-2.754839	7.907857	-16.504089	-5.442969	1.376283	3.197956
51	2	7	-5.990833	-28.869366	3.785926	16.486185	3.906422	-24.649818	-8.746401	6.576257	-13.009586	4.898403	5.447080	7.139564	6.025813	4.558840	-16.412459	4.260394	-0.521293	7.193801	-9.024312	-12.205606	-1.467104	-0.571886
51	2	93	3.352345	15.954159	8.485161	-20.795672	-8.985057	16.913486	9.191092	0.418841	8.360789	-2.335901	-12.294502	-5.959532	6.025813	4.558840	12.985673	-6.978514	7.942255	7.193801	10.157331	4.772423	3.835795	6.007194
52	2	97	-7.638217	-33.832635	5.074219	10.510339	4.338311	-29.040659	-19.601409	7.975756	-14.567763	8.926281	4.962228	1.813744	6.422798	7.357623	-24.314280	8.888715	-4.900252	6.313227	-16.048200	-7.731318	4.944107	-4.359490
52	2	3	6.771379	12.986732	8.890604	-24.146848	-8.205131	13.626970	2.744607	4.554150	6.905214	-0.445076	-12.352193	-9.100432	6.422798	7.357623	7.059760	1.984503	6.284192	6.313227	9.017853	1.979049	5.963612	1.967984
53	3	31	9.267283	17.315469	3.469811	-17.453926	-1.717184	18.967379	5.780926	2.625159	6.738808	-1.866451	-14.604375	-5.525200	6.555647	2.893014	11.096001	-5.342043	5.182503	5.438931	6.986765	9.536629	7.207707	6.606896
53	3	59	-3.878388	-44.546273	-3.044305	15.536029	7.192946	-25.577071	-16.159232	7.651589	-11.244914	7.576947	4.584222	5.599814	6.555647	2.893014	-11.415473	7.134678	-6.760923	5.438931	-20.917214	-5.992620	1.936701	0.274146
