2	1	6.045822	-4.291981	5.623648	7.134349	6.236090	4.880602	-23.072780	6.406104	5.409427	6.103306	2.321350	7.240626	7.063764	-0.490104	6.589393	0.294021	5.356316	2.793880
8	1	6.617855	-4.076351	3.280948	7.205732	6.444248	-3.087413	-20.384201	6.991898	7.730430	6.865228	6.349490	7.459950	6.912580	-2.374533	6.919650	-4.151988	4.072780	0.893063
13	1	6.198313	-5.116328	5.017923	6.484833	6.422226	-3.183171	-19.178423	6.496999	6.831659	8.932354	-1.015216	7.031989	9.588652	-0.389562	6.446798	-3.468682	0.827265	2.069035
16	1	7.385777	5.471465	-4.390441	-6.894738	-7.171885	5.607375	9.813211	5.974221	-0.007790	-2.312023	6.926746	0.025631	0.232229	6.351996	0.453863	7.435451	5.501228	8.834260
19	1	5.696466	-6.964755	6.581714	4.510187	5.874435	-5.551106	-14.302722	8.924837	5.919027	7.163326	2.742393	7.037781	3.350907	-0.886808	9.207795	-0.893660	-0.608296	1.256782
28	1	6.558065	3.444607	-3.198869	-4.805819	-2.869981	4.321760	9.894488	1.826953	2.488731	0.441298	9.360683	2.120084	2.192541	6.011783	4.032987	4.089881	6.163790	7.642228
39	1	5.926469	3.805078	-5.871490	-3.868333	-3.292488	6.633801	15.320179	0.367950	0.913261	-1.027494	6.650176	-4.080510	-2.166461	3.811422	2.196105	6.667361	6.691515	7.849854
40	1	7.907480	1.708545	-2.234315	-0.029181	-3.359524	7.239154	7.978495	-0.781746	0.010812	0.188356	8.305870	0.910363	-0.624216	6.778533	1.346742	8.206482	8.983009	6.187594
41	1	4.144492	-6.559322	5.703716	3.122497	7.122055	-5.988481	-14.915001	9.072790	6.768536	6.999005	-1.732193	6.076967	5.391294	-0.532106	7.460371	-4.428221	-0.080279	3.083646
47	1	8.484221	-2.400460	4.609629	8.117765	6.402559	-4.450228	-16.413519	5.843499	4.815668	6.283874	1.748853	7.082757	4.439528	-5.399083	4.279953	-2.679977	-1.975843	1.716438
56	1	3.578009	-6.166847	6.789998	7.092617	5.427747	1.793487	-22.514937	8.968408	7.885437	1.454223	1.344931	6.634173	6.475968	-4.037344	6.919138	0.126851	0.610624	6.398680
58	1	4.005101	-4.402208	2.024950	-0.890872	-0.372952	0.616171	9.400589	0.072679	2.065467	-0.407948	6.516847	2.853180	-1.808266	1.345469	0.238974	-0.841230	5.177568	6.321312
61	1	6.196514	-2.896434	3.594259	-0.415062	5.766485	0.916329	-26.472289	6.757828	8.726469	6.648081	-1.025056	2.195046	5.038514	7.733395	7.493181	-0.498819	0.322290	-1.442743
70	1	7.759925	-3.883541	4.062433	7.881016	4.360670	-3.924459	-21.374569	6.891474	6.433262	7.373349	3.347938	6.114352	7.558118	-3.332867	4.780770	-5.766051	1.119707	0.915496
73	1	7.223770	-8.846151	6.597192	8.162227	9.328589	-4.068562	-26.957044	6.743855	7.244876	6.941624	-0.112588	6.331542	6.571184	-5.132123	7.476641	-3.841907	-0.588266	4.666620
78	1	5.802278	-0.360996	-1.976616	4.754508	2.698049	-4.431514	-18.719261	7.662001	9.569276	1.497514	1.466425	6.380158	6.489873	-3.283409	7.445183	-0.823383	1.933191	5.061887
90	1	7.537908	0.693905	-1.847809	-5.106930	-2.013053	5.735691	11.357520	0.840520	-4.628321	4.615767	6.503620	0.252749	0.343685	6.377913	0.794080	5.812031	7.231649	5.561647
93	1	4.098648	4.135162	-4.521037	-5.677250	2.143156	8.142614	11.076805	2.978597	2.261691	0.742099	7.529733	1.335750	0.325487	6.672072	2.766527	5.840964	6.642235	5.954130
