17	3	-1.608725	-34.592796	1.506840	10.682715	6.960545	-41.360616	-22.845581	4.592054	-12.989329	7.085133	5.424887	6.769255	8.859865	5.920479	-22.542625	6.313261	-4.878493	7.130735	-17.707072	-5.568373	3.450910	-0.323895	4.289771	6.091521	1.509465	-10.701769	6.103811	-7.092889	-2.146387	-1.644825	6.702815	1.569564	-6.753427	1.858647	8.859865	5.920479	6.227377	-0.180806	7.559346	7.130735	-3.266672	3.524483	7.862136	5.788748	7.850610	18.270064	6.388439	-26.139122	1.950179	6.707236	4.159309	-1.644825	7.481947	-4.392622	-13.222866	0.432928	8.859865	5.920479	10.030734	-5.422825	7.600922	7.130735	9.708026	6.161286	8.446309	5.788748
20	3	-2.862449	-39.104092	5.974036	10.026284	2.374066	-35.655061	-15.308653	6.774586	-11.273144	7.475221	5.105359	4.678514	7.803971	5.069057	-20.216149	5.834566	-2.748388	6.759821	-20.823865	-11.753409	-1.597550	1.904829	8.566154	16.938959	6.960726	-19.804635	-5.314321	14.074856	9.705544	2.368174	7.128053	-0.882104	-5.946742	-4.592760	7.803971	5.069057	12.176953	-0.923446	7.044994	6.759821	6.834468	3.315847	3.924820	6.513160	8.321660	-6.593135	6.960726	-6.621614	-5.235754	-10.418741	2.564384	6.753209	-6.486772	7.475220	1.872818	4.675141	7.803971	5.069057	5.726781	0.324731	7.044846	6.759821	-3.010796	3.306644	3.923314	5.017221
24	3	-4.834468	-38.941455	5.184227	15.136482	7.841397	-33.095961	-16.211768	7.277492	-13.560543	7.711030	7.769461	3.681524	8.638731	6.343208	-19.261406	6.551816	0.106017	3.766086	-16.315265	-5.064836	-1.159113	0.180371	6.999388	18.692436	7.758586	-16.350104	-3.124303	15.149298	7.396150	0.693437	8.042597	-2.612337	-9.176357	-7.714533	8.638731	6.343208	8.916476	-1.090956	6.505374	3.766086	10.057909	8.480690	5.399407	5.811748	6.927588	3.259559	5.184232	0.536436	7.270779	6.826763	-1.165036	0.768025	7.861401	-2.612008	-3.141657	-5.616871	8.638731	6.343208	-5.447890	2.122171	0.627203	3.766086	1.503128	6.633254	5.399405	5.811748
35	3	-10.742471	-39.784899	0.335248	14.473466	6.906138	-44.534711	-23.334817	8.362504	-17.568182	6.565507	7.110199	7.671089	6.749264	7.025938	-11.866252	6.879874	-2.748859	8.436995	-22.276924	-7.404856	0.253557	2.133452	7.308611	20.824439	5.911746	-24.039029	-2.661536	8.839347	4.445855	3.807016	4.895279	-4.057427	-9.260181	-2.504468	6.749264	7.025938	12.765632	-2.047526	7.342745	8.436995	8.588185	6.881809	4.689131	6.757168	7.305325	18.599390	5.911746	-17.574615	-2.661536	-3.240321	4.442583	3.807054	2.044875	1.400344	-3.967716	2.782323	6.749264	7.025938	12.720404	-2.045579	7.342231	8.436995	2.722034	6.881759	4.689131	6.607124
46	3	-7.024256	-38.455919	0.213726	7.159327	6.241840	-27.529294	-29.927077	6.366076	-12.603139	7.642387	7.602785	7.594363	5.934245	7.616571	-21.831072	7.864575	-3.202032	7.296578	-16.082443	-10.421849	2.442760	1.630784	7.144353	20.830422	5.687163	-22.871107	-0.002181	13.808997	0.380669	0.239276	6.883796	-2.773510	-7.980770	-5.444100	5.934245	7.616571	7.830855	-1.086217	7.274262	7.296578	10.560105	7.780481	8.753688	7.126388	5.474328	11.108657	5.637256	-21.404637	0.880461	12.893406	-2.635695	0.243152	6.883755	-2.773510	-7.980693	-5.425340	5.934245	7.616571	4.752528	2.162281	6.982196	7.296578	6.376360	2.003036	8.663697	7.126388
53	3	9.267283	17.315469	3.469811	-17.453926	-1.717184	18.967379	5.780926	2.625159	6.738808	-1.866451	-14.604375	-5.525200	6.555647	2.893014	11.096001	-5.342043	5.182503	5.438931	6.986765	9.536629	7.207707	6.606896	-3.878388	-44.546273	-3.044305	15.536029	7.192946	-25.577071	-16.159232	7.651589	-11.244914	7.576947	4.584222	5.599814	6.555647	2.893014	-11.415473	7.134678	-6.760923	5.438931	-20.917214	-5.992620	1.936701	0.274146	7.503606	-9.982892	3.459711	-3.043368	2.414305	7.424443	-0.151420	7.651589	-0.137937	1.233252	-7.990969	-0.007516	6.555647	2.893014	4.253152	5.793243	-1.143582	5.438931	-1.408654	2.886433	7.166063	5.781211
55	3	2.162703	18.534960	7.361198	-17.322915	-6.166064	-4.622559	0.125304	2.572489	5.245062	-1.608044	-5.323510	-3.057767	6.038215	6.817570	10.816291	-1.378653	6.428372	8.009537	6.295470	1.003588	5.520831	5.240656	-3.743028	-33.132190	2.391193	9.953950	5.803062	-40.194023	-23.853681	7.258374	-11.597454	4.939185	5.752294	2.970783	6.038215	6.817570	-13.321208	6.871571	-4.651406	8.009537	-8.547556	-10.558447	2.112072	0.357583	-0.260790	14.562533	7.358833	-10.541491	-1.555333	-7.497048	-1.495767	2.572489	5.204312	-1.608042	-3.228891	-3.048561	6.038215	6.817570	4.590708	0.161656	6.418457	8.009537	4.492060	-1.852946	2.388587	5.240647
57	3	7.562151	14.137684	2.527192	-12.981898	2.030110	3.022535	7.135272	-2.588844	4.841823	-1.315981	-3.603180	1.151117	6.815574	8.481566	-4.072081	-5.274327	2.117424	8.249205	0.401200	1.388340	7.368613	5.872375	8.658468	21.645051	2.546920	-22.855429	0.316684	9.557408	9.414206	-2.588846	4.862886	-2.808496	-6.530080	1.140109	6.815574	8.481566	7.769646	-5.275239	6.408140	8.249205	7.842091	6.386785	8.202571	5.872444	-4.418286	-33.102942	-2.223752	10.076192	5.659428	-31.873941	-15.208705	3.542719	-9.363332	4.669265	4.611643	7.305300	6.815574	8.481566	-20.062917	6.755193	-1.526815	8.249205	-19.787319	-10.858918	3.721933	0.953572
62	3	2.509999	8.473027	6.811744	-20.276044	0.208999	9.482725	0.082352	0.291207	5.078533	-4.559581	-11.206694	-0.544475	6.561137	6.681846	11.323310	2.923113	5.195999	7.222478	9.685890	3.069135	6.903589	9.273851	-9.912899	-38.603290	2.128339	15.031826	6.384016	-42.181164	-22.269227	6.371006	-9.117187	6.341828	5.685603	7.129715	6.561137	6.681846	-15.421446	5.762035	-2.722387	7.222478	-15.055231	-5.307969	1.485298	3.400211	2.543513	14.551920	6.811761	-25.461965	-0.994398	10.280971	4.658627	0.291207	5.078533	-4.559581	-11.211077	-0.544475	6.561137	6.681846	11.921390	0.001558	5.808962	7.222478	9.869091	3.125831	7.000851	9.273851
63	3	6.207775	18.166193	6.969158	-20.196685	-6.046910	17.589760	7.849580	-0.326196	7.849490	-6.764383	-4.470869	-4.372721	8.722960	6.544399	10.376739	-5.172264	7.041547	5.379632	12.422745	8.815264	7.304898	6.481680	2.013433	-23.097940	4.942569	5.386400	5.567222	-29.327506	-20.684535	4.874745	-5.958130	5.737628	6.829831	5.885520	8.722960	6.544399	-18.800027	6.947102	0.288016	5.379632	-12.153544	0.638097	6.904187	1.559271	4.756542	8.789133	5.055131	-6.605187	5.407517	8.425664	-1.268484	-0.325944	7.848801	-6.764379	-0.356526	-4.372687	8.722960	6.544399	-4.079321	0.864193	0.288079	5.379632	10.293383	4.077860	7.263747	6.481680
