1	2	8.935649	3.174303	-4.839860	-3.546218	-3.205669	5.290442	12.627029	-0.349551	1.296723	6.035543	6.943999	0.932078	4.142433	4.528755	2.098581	7.364335	5.393207	5.624859	8.935649	-3.320400	6.923820	7.805912	9.006102	-4.007007	-5.727642	5.787255	6.868748	7.328988	3.062795	6.197936	7.612324	-5.595606	6.879444	-3.211352	3.518083	4.820406
3	2	7.015172	-5.737297	6.276075	6.806160	7.578257	-2.883778	-11.177613	6.379628	5.629864	9.403504	1.256287	6.873824	6.114807	-7.683390	4.794620	-6.772844	0.122487	2.785000	7.015172	3.246726	-5.094561	-3.301442	1.847440	7.062364	12.009593	-0.049294	-0.531025	3.139435	7.129253	1.724374	0.793965	5.532790	-0.958234	2.667578	6.584341	9.066287
5	2	4.793795	0.622452	-1.659614	-3.011045	-4.010549	1.729640	12.716108	1.112988	0.524266	-2.241239	8.268360	1.210965	3.076665	1.726491	1.387044	0.996551	7.870225	7.673841	4.793795	-8.708191	6.886465	5.004692	0.712606	-6.527258	-14.638736	6.974955	6.541353	4.226178	2.086668	7.486507	7.624688	-5.644251	5.390018	0.748848	3.455281	7.408012
6	2	6.229284	-2.617346	7.044088	3.209659	5.064850	-3.399375	-15.932371	9.345686	5.013610	6.238218	-0.208455	8.087737	5.228295	1.380344	6.577538	-5.389408	3.539291	3.246343	6.229284	1.160503	-0.863143	-6.804250	-4.661231	6.710142	9.432815	2.954065	2.428414	5.500984	6.211132	1.786118	-0.870314	6.563811	4.692017	6.148981	7.575484	5.277957
7	2	5.447549	0.529495	-1.112682	-2.019877	-0.451490	6.988415	10.068212	2.163913	-2.302999	6.394726	8.230606	0.592722	2.491216	6.513545	2.441293	7.890709	6.123084	3.203143	5.447549	-9.119407	6.061838	7.248375	6.063441	-3.104139	-14.921712	8.580410	3.178900	9.580263	3.969114	5.163080	9.051537	0.246138	5.814428	0.403227	2.807787	0.786044
9	2	6.529869	0.108127	-2.176582	-1.440139	-0.506661	5.167499	10.076372	6.264667	-2.515071	-1.348013	7.432851	3.903951	-1.935134	5.605850	3.461163	4.370925	5.608894	6.719111	6.529869	-4.379733	3.984914	6.183499	6.931487	-0.695709	-9.707159	8.604479	3.564371	5.168064	3.615882	7.114739	4.702023	-2.756831	3.974979	-6.925391	0.364850	2.191519
10	2	3.947208	1.282761	-2.422024	-3.741890	-0.813513	5.739536	5.310515	1.994255	0.425166	-4.148550	2.528031	-1.875476	2.797146	7.027759	-0.736701	5.499249	3.530959	5.592833	3.947208	1.042256	1.604261	1.731455	5.859271	-0.386020	-4.281009	7.387564	4.057116	2.209777	-3.974261	4.178816	7.940179	4.301305	0.834353	-5.051919	2.812504	5.592832
11	2	7.394115	1.659100	0.694310	-4.055139	-3.272803	8.917811	9.058851	2.824350	-3.444304	0.453030	6.568135	1.255097	-0.618421	7.243766	1.483642	8.093806	6.199562	5.926511	7.394115	-5.111600	8.964307	6.823105	6.074042	-3.625213	-15.387247	9.221496	2.925551	6.768877	0.593470	7.320860	5.199074	0.675825	4.260448	1.287484	3.145385	1.565316
14	2	6.986160	1.759154	-2.898939	-7.131954	-1.765367	7.723220	12.498238	-1.260449	-0.082813	1.805832	6.072223	2.753866	3.624746	5.246532	-1.134026	7.772446	5.402021	7.409865	6.986160	-3.409318	7.410823	3.399347	7.028471	-1.562590	-10.913065	5.052000	6.170804	7.953007	2.191213	6.656752	8.507020	-6.598953	4.767980	-5.021530	0.049753	3.768036
15	2	3.803044	-1.763102	5.445940	7.327338	7.678050	1.389179	-16.325750	6.122515	6.906664	6.052083	-0.358110	4.688309	8.103441	1.997270	8.694141	0.279846	6.036818	3.670608	3.803044	0.507688	-1.502565	0.925353	1.117871	4.504007	11.556782	0.223198	0.526207	0.393228	5.827705	-1.573499	2.066151	6.480591	5.171357	7.728249	6.319445	7.668472
17	2	1.822616	-7.421592	6.661346	1.174555	6.543451	-4.355412	-9.189373	7.971549	0.943677	6.905642	0.098632	6.635793	4.464768	-2.179482	4.926420	-5.061295	-0.003218	0.827589	1.822616	0.254746	0.338775	-10.800163	0.096179	4.688005	8.809464	2.373533	-4.896203	0.819712	5.545326	3.038199	2.314504	3.957829	3.259735	5.888812	5.541055	5.583174
18	2	7.643749	-2.567422	7.216819	7.135724	6.064038	-1.758575	-14.540277	6.461149	5.166760	5.429320	-1.372210	7.322646	6.513211	-0.139536	1.561703	-6.622524	2.217871	4.996455	7.643749	1.447382	-4.465179	-4.002628	-2.749928	6.555680	9.386385	1.287271	-0.374391	1.793589	3.618272	1.025295	0.105654	6.208611	-1.319122	5.937899	5.451436	7.672616
21	2	5.131554	0.019577	3.311853	-6.657305	2.138470	7.513618	5.559239	1.143250	2.870690	6.187387	5.961654	-0.041230	0.855615	9.118794	6.923526	4.300461	8.252683	2.615082	5.131554	-3.407936	6.556663	-0.327617	8.556112	0.611274	-9.248918	5.921168	6.987293	8.459044	0.971608	5.729966	7.054452	6.611505	6.923753	-5.404951	5.457342	-0.112475
22	2	5.947855	0.741927	0.371429	1.725666	1.122996	5.203179	6.045668	0.298640	-0.665612	1.904313	7.035599	4.472237	2.377567	-2.122210	0.458916	6.650099	4.786709	4.457785	5.947855	-4.088315	8.063126	6.516290	8.788009	-4.487786	-14.940602	5.940371	5.742235	5.556786	3.159295	8.266878	8.644636	-8.277830	4.860394	-4.424310	-1.530846	0.645603
23	2	5.388348	-2.996363	7.644647	7.123621	6.543933	-3.629758	-15.062483	4.774755	4.579826	7.191228	1.203593	7.752070	7.621345	-3.125164	5.948289	-4.437434	1.739467	3.472087	5.388348	3.430513	2.512889	0.875575	-3.107159	5.347267	9.797460	4.023161	-1.021216	1.659595	6.018865	5.073066	1.597200	5.252843	1.978732	3.627453	6.837477	6.328028
24	2	6.571313	-1.433839	0.040728	2.890296	1.684798	3.740071	10.270831	4.256661	1.953822	2.499577	7.356286	3.221651	-3.891019	1.183380	1.690407	4.329471	6.564790	6.380054	6.571313	-4.035397	6.640677	8.769698	5.553126	-3.181865	-13.553245	8.270270	5.124246	7.207028	2.641582	7.044970	2.664145	-5.377230	6.041623	-6.408554	1.236988	0.906194
