16	2	-11.528432	-28.325591	0.790663	9.762962	8.916799	-29.891003	-9.652184	7.061412	-15.737789	7.631239	7.804575	6.088695	5.576521	5.183092	-18.229998	5.901268	1.302104	7.886979	-11.184108	-11.722106	1.052106	0.271064	6.835672	19.555530	5.402053	-25.431905	-0.387780	15.112898	10.408816	4.637949	5.235254	-4.520077	-9.349583	-3.811579	5.576521	5.183092	12.406502	-3.124350	5.810477	7.886979	8.176841	4.938451	6.984842	6.498726
21	2	-11.798380	-34.328841	2.424202	15.449925	4.891921	-29.112432	-24.130664	5.402175	-17.059011	7.848973	3.562257	6.275563	6.364936	6.054740	-12.224405	7.063843	-2.587089	6.323641	-22.725275	-9.162926	4.313807	0.256893	6.189846	19.094919	6.632067	-23.370955	-6.395507	16.752400	3.885873	0.868009	1.822411	2.409475	-11.167510	-1.072859	6.364936	6.054740	14.189085	-0.651229	4.525299	6.323641	6.534461	5.974649	9.662003	5.356015
22	2	-4.213221	-39.092435	2.393852	11.115772	6.173486	-34.012762	-28.132527	5.905553	-7.029045	5.621546	7.650026	7.952687	6.229289	7.952009	-21.010981	6.407664	-0.776006	9.025862	-15.646398	-6.401903	5.118419	1.215611	8.303598	15.335231	6.929270	-28.342176	-5.475949	13.770461	5.577483	-0.126529	5.560368	-1.182047	-6.976482	-5.135005	6.229289	7.952009	9.999320	-5.441947	8.958630	9.025862	9.878442	6.444580	7.149702	6.339441
23	2	-5.437061	-40.841206	1.814560	16.793522	6.550306	-27.115483	-16.099802	6.641694	-10.790467	7.287750	5.117957	8.098879	5.089608	5.584005	-25.424011	7.925030	-5.256308	7.340226	-15.900034	-12.299458	1.838911	-0.807321	7.187562	20.390677	7.306744	-22.769736	-6.342362	23.044790	4.370080	2.351880	3.475040	-3.708832	-12.347183	-4.096909	5.089608	5.584005	8.556923	-3.012089	3.985495	7.340226	11.136838	3.672854	6.726608	5.590434
25	2	-13.086269	-43.026188	0.358890	19.010373	6.162582	-32.960456	-9.743397	8.625465	-17.800258	6.643170	6.295797	7.974023	5.470097	4.999728	-17.820843	7.553487	-3.434967	4.526605	-11.882551	-8.803857	1.319028	-0.268536	3.122664	19.170324	6.953642	-26.650807	-4.299926	12.684527	6.164266	6.467478	-0.636131	-4.901665	-8.417980	1.288329	5.470097	4.999728	12.171520	-4.041846	6.472489	4.526605	9.522048	6.116219	6.149949	4.911455
26	2	-11.650939	-39.650956	-0.484610	14.051340	6.180657	-22.350430	-28.849045	8.384470	-15.401710	4.976908	6.333799	3.434273	6.832104	6.531969	-25.869827	6.576289	-4.601278	3.698337	-17.835439	-7.953161	1.833697	-0.011602	6.944485	20.792709	5.973013	-21.536693	-3.867504	22.238111	2.929289	2.042867	4.646282	-4.493836	-6.693094	-2.834777	6.832104	6.531969	10.732666	-5.706635	6.854774	3.698337	5.911446	5.955443	7.086567	6.097759
27	2	7.163077	18.171618	6.059219	-30.210440	-4.385068	20.974079	9.609584	-1.463371	7.202440	-4.015093	-11.903123	-4.714417	7.781293	4.026486	11.980409	-5.628794	8.268513	4.229340	9.348381	7.115180	6.846245	8.199573	-12.381090	-37.386394	2.270919	5.909770	7.076526	-26.624402	-14.341862	4.505849	-5.863003	8.335698	6.002336	7.601151	7.781293	4.026486	-20.204338	6.818613	-2.979482	4.229340	-12.812071	-9.064419	3.137827	2.212801
29	2	5.595353	22.781237	6.261759	-19.208077	-6.997365	16.068608	9.986156	0.404781	5.334574	0.007839	-6.353610	-6.952310	6.672071	6.684393	9.958769	-7.782670	6.170906	6.527400	9.913527	4.275819	6.927760	6.744180	-9.188923	-33.865026	-0.056037	14.659669	3.585734	-27.344624	-15.592793	6.345732	-14.502590	9.562673	5.752032	5.423640	6.672071	6.684393	-16.278331	4.276120	2.394989	6.527400	-11.606909	-8.132162	0.899572	1.037935
30	2	-10.476592	-44.136028	3.037250	13.835645	6.636718	-28.896562	-21.651491	6.882412	-9.481469	7.573239	4.027116	8.133364	6.004975	7.632295	-19.052942	6.755282	-5.236714	8.358580	-17.402426	-11.074057	-0.347835	0.249460	6.203067	18.680882	6.115848	-23.479594	-0.923366	14.290518	3.877933	0.845676	6.559726	-4.143603	-14.554312	-3.943503	6.004975	7.632295	9.024161	-4.621034	6.295212	8.358580	7.841239	6.235086	4.594065	6.877344
31	2	-4.766286	-32.134036	2.636518	16.070837	6.518810	-30.298847	-11.260199	6.583955	-14.995072	5.214756	8.276137	7.691140	9.360860	4.508733	-8.260828	2.678585	-1.788762	4.887493	-16.106789	-8.495544	1.977565	2.061173	5.906490	19.551164	5.811269	-14.790067	-2.377959	13.207689	9.328129	0.313953	5.906554	-3.197644	-9.627410	-3.326252	9.360860	4.508733	13.008330	-7.050308	5.104610	4.887493	12.181766	6.914583	6.979617	7.780335
32	2	9.231286	23.735057	5.473708	-27.227070	-5.259197	9.769367	4.954223	3.532796	6.061968	-5.053227	-8.411247	-5.718433	6.053985	8.726173	7.649251	-6.592306	7.889094	8.951162	5.255555	6.354978	6.722647	7.888082	-3.310682	-31.190353	-0.757697	9.892874	5.736186	-35.459029	-17.824208	6.244706	-11.866827	4.733715	5.562859	6.376806	6.053985	8.726173	-14.468174	4.865746	-0.998073	8.951162	-20.646511	-7.958183	0.825173	1.390587
33	2	-7.259383	-25.895055	3.869017	10.590454	6.767908	-15.329962	-24.835551	8.625197	-11.829922	1.908414	6.374360	2.591196	6.329503	7.284675	-18.629996	6.982251	-4.880052	6.229015	-15.211943	-1.653028	1.554961	3.247503	5.843179	11.910127	7.148391	-27.501309	-0.208371	21.771162	-0.053622	4.141931	7.156459	-10.913698	-6.705343	-10.403562	6.329503	7.284675	8.823764	3.186358	6.286128	6.229015	8.609832	7.326774	7.139124	9.342610
34	2	6.771204	20.959668	6.919822	-23.956741	-5.181471	21.331922	6.803665	1.101706	4.866889	-6.412274	-4.430716	-9.517196	7.031751	4.460695	12.647271	-5.606957	7.380647	4.792603	6.488799	4.150966	7.057886	8.348501	-8.506895	-35.572657	0.488098	10.212995	6.772454	-25.403946	-9.072854	7.679531	-13.371939	6.091507	7.895075	2.880703	7.031751	4.460695	-19.260009	4.296191	-0.699484	4.792603	-15.889854	-4.422739	4.153416	2.751435
36	2	-9.952683	-40.729802	0.062673	14.249590	5.388102	-28.926310	-19.139686	5.861539	-8.499949	6.689628	6.379320	6.929850	8.584039	3.853186	-17.751940	7.838826	-5.649604	6.478344	-19.609505	-9.967866	2.577029	-0.061862	6.490733	17.452140	5.552122	-23.792033	-5.710469	16.792977	9.390171	-0.195229	8.687388	-0.714133	-7.876488	-4.807687	8.584039	3.853186	14.782534	-0.945707	6.034888	6.478344	10.769138	6.657671	7.511306	6.250259
37	2	-8.092664	-40.149916	-0.047928	13.620822	7.759365	-36.951639	-21.162413	7.159115	-10.673142	5.774084	8.886112	3.893403	6.521438	6.628412	-20.408263	8.464317	-7.941976	8.565081	-19.431437	-12.027078	2.387958	-1.300237	5.883338	12.509550	6.375214	-13.331772	-2.293991	6.657595	3.265095	0.931330	4.700505	-2.842837	-5.360273	-5.474795	6.521438	6.628412	7.159705	-3.829506	3.654532	8.565081	3.048699	0.053846	4.128992	3.360274
38	2	7.415092	17.827788	3.066465	-14.673396	-2.663969	8.289668	4.402225	0.227649	7.114199	-0.567699	-10.539252	-2.459818	9.428140	4.791625	12.796109	-3.615557	7.526384	7.990465	9.575221	6.549702	6.501450	9.858247	-6.148092	-36.353961	-1.091416	11.542665	7.322239	-42.914471	-15.691183	5.637486	-12.034882	6.392646	6.352575	6.495526	9.428140	4.791625	-15.914025	7.316996	-4.368422	7.990465	-19.723603	-7.736505	0.493885	4.611745
39	2	-7.645262	-21.589960	0.521139	15.234766	7.146980	-36.392415	-12.737848	5.445214	-11.850989	5.803506	6.872631	6.446308	4.769342	4.142713	-19.960700	7.491471	-6.405060	7.742457	-17.937049	-12.696577	3.344786	2.232003	5.085919	24.850773	6.527025	-18.796466	-4.549480	17.404288	7.899457	0.661748	6.023184	-6.276740	-11.271484	-3.954503	4.769342	4.142713	13.398785	0.326613	6.026002	7.742457	10.357850	6.322885	7.130843	6.418623
40	2	-13.934465	-39.065610	2.997554	14.282744	4.643246	-26.870473	-18.245542	5.949474	-7.412310	5.040959	5.558808	5.741379	5.125707	7.202158	-18.265759	6.588982	-7.216559	6.538997	-14.648047	-5.088396	0.866131	-0.021017	3.103466	20.327194	6.481986	-23.090724	-2.002131	18.329367	8.634837	-0.516752	6.892274	-4.346818	-9.242584	-3.209465	5.125707	7.202158	11.620955	-4.630674	4.684321	6.538997	8.192084	6.003374	6.415092	6.265969
42	2	-6.655077	-29.209948	3.447239	13.678526	7.639924	-22.975282	-16.644904	6.458344	-15.518349	7.773472	4.964749	6.241191	7.850014	4.336155	-14.886107	1.279541	-2.723050	6.492402	-17.891615	-11.852564	-1.250198	3.082635	6.921635	19.200406	6.149341	-16.066871	-3.089501	15.121376	7.727131	0.093247	7.043741	-0.860346	-11.855939	-1.669058	7.850014	4.336155	13.914340	-10.771713	3.792313	6.492402	9.631316	5.736949	5.327663	5.323054
43	2	-7.832131	-34.687949	1.776503	18.260358	4.501497	-21.739803	-14.861203	6.375310	-7.470468	7.444020	2.444301	4.894630	5.410410	5.232372	-26.296237	6.993936	-3.902532	4.053337	-18.135897	-8.985715	1.640529	1.652625	6.835382	21.768231	6.138424	-19.538619	-3.531770	21.074100	6.012202	0.710529	8.046836	-2.996983	-16.353972	-5.154583	5.410410	5.232372	7.447768	1.825288	6.278960	4.053337	8.654704	5.098706	5.804802	7.629748
44	2	5.787901	20.363608	8.019043	-21.752518	-2.633305	16.639435	8.907504	3.595880	7.371154	-2.311571	-9.990985	-1.824521	6.339592	1.521493	13.959591	-3.973663	6.433838	6.390871	10.132745	7.243973	7.303188	8.548297	-8.167759	-42.718416	2.008363	17.677828	6.669319	-28.101732	-14.031851	6.776776	-9.032024	7.735656	7.170904	9.290405	6.339592	1.521493	-20.702312	5.632413	-6.305552	6.390871	-15.487083	-3.109757	3.917437	3.353920
45	2	9.327421	24.141277	6.012183	-23.121297	-7.467896	23.327832	4.339594	1.023931	8.292380	-9.414591	-12.985506	-1.357139	4.343905	7.082539	13.612622	-4.318833	7.461261	4.889472	9.791032	6.884229	6.217529	6.886214	1.999075	-20.728371	5.479630	9.953298	5.110556	-11.734505	-16.467696	5.921187	-6.172770	0.734275	6.076482	9.247927	4.343905	7.082539	-12.616809	5.826481	-2.867991	4.889472	-16.583400	-6.876213	1.033362	5.257196
47	2	-10.052635	-36.570807	3.233501	17.403601	8.097253	-20.341514	-24.856831	6.252854	-9.594681	6.222802	7.309930	2.960944	7.367276	7.711773	-23.894344	7.850492	-7.486396	4.565614	-23.341804	-8.716062	2.066409	1.733370	6.693447	13.380154	6.406775	-11.173404	-2.638042	20.314647	1.624691	1.340615	7.104903	-3.522344	-7.486088	-6.759213	7.367276	7.711773	5.137688	-3.340393	2.460272	4.565614	6.687216	5.101323	5.797550	6.660943
48	2	-5.776495	-36.542366	4.227483	13.573984	6.604059	-27.097434	-21.458663	1.526532	-6.592476	5.728357	4.145741	5.473058	5.845439	8.621204	-18.688044	8.352485	-6.486515	5.350386	-16.651440	-3.483985	1.009617	4.996622	5.825528	21.788171	7.018275	-25.866257	0.761784	17.104603	3.552364	-4.912381	5.961845	-1.598640	-14.563374	-5.745532	5.845439	8.621204	8.620179	1.193067	5.462185	5.350386	7.342356	5.629452	6.827312	6.987939
49	2	-10.054801	-37.249958	3.647311	16.644847	7.668956	-30.323594	-31.909223	4.442486	-10.078731	5.609608	7.053363	6.974390	7.888724	7.758194	-17.753409	1.186974	1.002943	5.785979	-13.933339	-9.730471	1.696964	2.114848	7.651872	17.386447	6.247837	-18.292779	1.774208	15.485820	1.575946	-1.790602	5.880664	-1.725833	-11.233050	-4.187012	7.888724	7.758194	10.653431	-8.023818	8.069984	5.785979	8.294388	5.718612	6.819752	8.103851
51	2	-5.990833	-28.869366	3.785926	16.486185	3.906422	-24.649818	-8.746401	6.576257	-13.009586	4.898403	5.447080	7.139564	6.025813	4.558840	-16.412459	4.260394	-0.521293	7.193801	-9.024312	-12.205606	-1.467104	-0.571886	3.352345	15.954159	8.485161	-20.795672	-8.985057	16.913486	9.191092	0.418841	8.360789	-2.335901	-12.294502	-5.959532	6.025813	4.558840	12.985673	-6.978514	7.942255	7.193801	10.157331	4.772423	3.835795	6.007194
52	2	-7.638217	-33.832635	5.074219	10.510339	4.338311	-29.040659	-19.601409	7.975756	-14.567763	8.926281	4.962228	1.813744	6.422798	7.357623	-24.314280	8.888715	-4.900252	6.313227	-16.048200	-7.731318	4.944107	-4.359490	6.771379	12.986732	8.890604	-24.146848	-8.205131	13.626970	2.744607	4.554150	6.905214	-0.445076	-12.352193	-9.100432	6.422798	7.357623	7.059760	1.984503	6.284192	6.313227	9.017853	1.979049	5.963612	1.967984
54	2	-10.191465	-32.239714	-2.056183	15.303087	6.600723	-28.196104	-12.190241	4.479479	-7.671372	6.299448	6.199034	6.605846	6.891875	7.470125	-23.342810	7.521912	0.785470	6.840178	-18.816519	-5.595192	0.411055	2.150401	5.888972	19.812898	3.809704	-16.024881	-3.018813	11.882370	2.401936	2.587455	6.266648	-4.463003	-13.045146	-5.838657	6.891875	7.470125	6.514893	0.093375	3.041958	6.840178	8.030655	5.750634	6.004966	6.870868
56	2	5.934333	18.408918	6.400465	-23.674842	-9.402025	20.646931	8.283893	-0.715659	6.362689	-3.525795	-7.566947	-3.676342	5.955437	6.730707	10.218911	-2.514044	5.441117	6.297805	11.297543	5.584666	1.613755	7.047268	-9.186838	-33.015997	3.800097	14.149404	1.310200	-25.745566	-12.194114	5.897431	-15.651544	8.764299	8.739694	6.247369	5.955437	6.730707	-22.031804	7.779653	-6.959518	6.297805	-15.338233	-9.398066	-4.273007	2.403453
58	2	-11.139561	-34.340945	4.272894	9.320173	7.159083	-23.661198	-22.079004	6.286028	-13.227452	7.916517	7.217159	4.426919	4.814867	7.224768	-26.403867	6.204584	-4.287346	9.214338	-21.279011	-8.121481	-2.033691	0.027592	4.011024	18.620536	6.178466	-25.980498	-2.495561	19.050741	1.016143	0.084538	4.567425	2.971026	-8.212177	-5.288386	4.814867	7.224768	6.835828	-1.154335	6.346760	9.214338	9.661551	5.643069	4.342904	5.641743
59	2	-9.195362	-27.407623	4.333555	15.249518	7.042372	-28.611643	-16.028527	5.589392	-13.226427	9.095828	8.747182	5.881916	6.814036	7.292222	-19.588208	6.690045	-1.255159	4.654024	-21.046646	-3.635771	-0.080644	5.060906	6.785659	22.085417	6.545613	-17.661355	-1.425908	19.178865	3.409298	2.499073	4.557125	-1.288477	-3.669775	-4.191894	6.814036	7.292222	9.932783	-4.134334	8.212920	4.654024	7.560457	6.244619	6.204970	9.321933
60	2	6.426790	23.711677	6.494321	-23.896225	-1.969686	17.030020	7.118457	-1.930875	6.143240	-4.198656	-8.827969	-3.813756	3.712477	8.190972	8.225244	-7.353451	5.672897	6.569781	9.070141	4.327308	7.969800	6.544700	-6.351399	-23.659464	0.075889	13.852794	5.359165	-33.285018	-22.080311	2.958430	-7.377411	7.012901	5.542722	5.147254	3.712477	8.190972	-15.485093	4.876008	-3.166600	6.569781	-15.581974	-4.696048	2.936049	0.496480
64	2	3.485749	18.174077	5.601155	-23.200573	-3.028526	9.373387	2.107506	0.992537	9.499975	-5.100253	-10.564626	-4.776139	8.459298	6.586813	11.285984	-8.743480	3.706315	9.206452	11.468903	6.500426	6.216581	4.967589	-11.300133	-35.140956	0.942173	14.086866	6.359163	-43.643615	-16.885022	6.930983	-9.188668	5.672364	7.995991	5.325391	8.459298	6.586813	-16.009904	2.040832	-2.808099	9.206452	-11.500201	-10.271049	-0.163737	0.047020
65	2	-2.976387	-37.393980	-0.026580	16.660447	5.891934	-40.361384	-24.537695	6.716988	-12.995150	5.126986	8.426036	7.295378	8.625794	4.449939	-17.108714	5.606177	-5.355606	7.203985	-16.054859	-11.078128	0.883199	2.321565	5.665695	17.253646	5.078670	-17.263066	-1.718585	14.011580	7.359124	0.131296	4.737782	-4.369482	-9.015978	-4.245022	8.625794	4.449939	13.900520	-6.953534	6.721795	7.203985	8.633752	5.006398	6.082697	6.605288
66	2	-10.507594	-37.125237	-2.056272	13.020463	5.881557	-34.586458	-17.549738	6.792868	-12.020097	5.085131	7.453745	7.061924	6.850463	7.399082	-16.395614	3.403781	-3.818442	3.529894	-15.324391	-9.189470	-1.578827	0.113018	2.004937	13.955562	2.581224	-14.713628	-5.364271	15.407612	4.333006	0.790565	6.322808	-7.254301	-6.581429	-4.530555	6.850463	7.399082	12.265280	-3.306499	7.162863	3.529894	9.349236	4.213451	4.446098	4.553087
67	2	-10.953654	-30.129828	3.001205	15.746797	5.367304	-30.540383	-22.568065	6.541775	-8.372704	0.248939	6.823078	3.708214	9.257611	7.965789	-22.212933	6.525920	-4.697492	6.458393	-14.807742	-9.465294	2.068705	1.655010	-4.885039	5.943575	8.101340	-8.341815	-3.562191	6.859365	1.195717	3.598556	2.791310	-9.709079	-9.604915	-8.249720	9.257611	7.965789	3.955579	-0.998123	4.500681	6.458393	10.815442	0.859052	4.581091	4.910571
70	2	-7.664707	-40.888230	2.068716	16.715137	5.543263	-18.710540	-15.171788	5.743392	-14.411533	6.235896	8.765510	7.158289	3.596590	2.369776	-19.159205	5.546462	-7.223089	3.044565	-14.502439	-13.170005	0.672019	0.901593	6.332300	20.191534	6.591924	-23.668020	-6.774634	24.931035	9.460968	0.410553	6.647307	-1.573880	-6.333980	-1.970832	3.596590	2.369776	14.432217	-6.012715	5.301283	3.044565	10.430671	2.852868	6.968974	7.204267
71	2	5.363017	18.281523	0.973940	-24.988212	-1.596530	21.751240	6.608765	1.272734	5.636857	-5.106141	-8.364474	-5.414212	5.875633	4.768839	12.290774	-3.613882	8.486410	7.039523	11.527816	6.537428	4.357806	7.611725	-12.750017	-44.961088	-2.217894	11.709372	6.236107	-17.300311	-10.090119	5.148461	-15.669294	7.039283	7.766560	4.550287	5.875633	4.768839	-19.429586	8.035571	0.812066	7.039523	-13.150346	-4.983274	0.381337	1.477213
72	2	-5.069125	-33.831356	-2.033911	12.811217	8.537640	-35.019464	-21.056899	3.287549	-5.328334	3.572389	9.419419	6.877866	4.809488	6.451682	-10.257299	6.258386	-4.757705	8.803182	-16.662112	-5.115224	0.948389	-0.372487	7.109277	24.035207	4.291011	-17.499728	-2.648470	15.640532	2.153312	-2.926900	4.079741	-4.545655	-4.532246	-3.038528	4.809488	6.451682	14.008174	-4.790152	7.621214	8.803182	11.966018	7.999042	6.835888	5.997089
73	2	-7.409200	-41.986489	0.176136	6.896182	5.875890	-37.099094	-23.187957	7.885433	-14.810007	6.692032	5.886436	6.383724	8.107939	7.738081	-17.609277	4.417313	-3.904631	6.046064	-18.697319	-5.181750	0.413054	-0.585300	6.691477	18.784771	6.248600	-31.181991	-2.572192	14.874415	1.769090	1.339427	6.196250	-3.256969	-13.189313	-1.836733	8.107939	7.738081	7.458524	-4.064269	4.658384	6.046064	10.914941	7.015099	4.651558	5.826264
74	2	6.665450	18.045014	5.477616	-14.007277	-4.194364	12.812319	5.387569	0.549879	4.542473	-2.469228	-6.953014	-1.228029	4.616367	5.015241	11.725815	-3.819858	6.187025	6.583607	5.353861	5.950457	6.614022	4.402720	-6.318202	-25.763706	0.010600	14.454173	7.535730	-28.955660	-14.525958	6.257728	-16.228705	7.240499	6.719705	6.648457	4.616367	5.015241	-16.091180	5.516798	1.932682	6.583607	-21.465934	0.084765	1.200088	-2.157176
76	2	-10.244767	-44.448958	5.052250	15.511054	6.648108	-37.146477	-25.541468	7.917200	-10.925046	8.098992	8.921814	9.123480	6.843534	6.190433	-23.391429	5.020581	-3.412786	5.966520	-11.893964	-10.706488	-1.062060	-0.952917	4.346091	16.276842	8.455672	-26.854789	-3.424368	14.891786	1.387228	1.379586	6.990310	-2.627709	-4.760218	-0.066397	6.843534	6.190433	12.107468	-5.578579	5.456873	5.966520	10.368155	7.224409	5.459259	5.312993
77	2	-15.066628	-36.902754	-1.721706	10.934965	7.700790	-27.206142	-24.252893	1.932047	-6.390952	4.888264	6.942071	5.877349	4.839627	6.918336	-25.142072	8.624392	-8.282208	7.977889	-15.270330	-10.152660	1.162986	-0.554682	-2.011034	10.246447	0.369967	-20.365589	3.679547	9.500488	-0.239196	-4.006766	7.463544	-7.113735	-10.609703	-4.083858	4.839627	6.918336	8.550629	2.460166	3.600667	7.977889	11.489783	4.605955	7.200293	5.247845
78	2	-10.819352	-38.959805	3.878682	12.714338	7.321675	-38.744071	-10.140520	6.772993	-12.095483	8.708898	6.976598	6.703835	5.290586	4.370776	-9.978270	3.022470	-1.488171	6.781294	-14.593364	-12.777407	-1.814470	1.601970	4.689058	21.238201	8.529804	-21.763290	-5.153901	9.191244	3.894201	0.183458	5.594926	-2.347439	-11.915015	-5.678271	5.290586	4.370776	15.755786	-6.905814	5.626806	6.781294	1.367210	0.127509	1.195659	6.606807
80	2	-1.894465	-25.628513	5.765545	10.108161	3.553958	-28.566335	-9.483869	6.667405	-7.569822	3.697067	6.541206	5.913859	6.967641	7.450315	-18.774205	6.408527	-1.561412	7.571717	-8.310253	-8.225497	-2.857436	4.643123	7.449627	22.727609	7.836838	-21.618778	-4.823553	15.003162	5.404111	0.696455	5.552421	-5.904617	-11.117927	-6.598929	6.967641	7.450315	10.577547	-1.513476	7.391165	7.571717	11.873630	5.633787	3.397596	8.498936
