28	4	8.104384	5.563771	0.658756	-3.610865	-11.152077	5.234321	12.629644	2.257081	0.776175	1.145646	3.581815	2.639693	1.131920	6.801569	2.903893	6.469891	2.574734	5.940492	8.390824	-3.425335	8.104384	0.992988	6.423009	4.537767	0.627057	-3.175354	-12.086083	8.536335	4.472946	7.749506	-1.327666	8.352867	7.724769	-5.309917	7.694395	-1.888889	-0.415227	2.376003	7.176927	-0.321316	8.104384	-4.140075	6.627562	5.175397	6.868738	-6.708176	-22.616047	8.536335	4.472946	7.749506	-1.327666	8.352968	7.724769	-5.562316	7.694395	-1.888890	-0.415227	2.376003	-2.573895	5.759454	8.104384	3.138777	3.228894	3.393545	-4.932245	-0.830753	-8.220459	8.536335	4.472927	7.749505	-1.327664	8.351498	7.724769	-4.285265	7.694395	0.169843	-0.415226	2.376003	8.297114	-1.549244
30	4	7.518007	3.772184	-6.838561	-4.844756	-3.624019	7.804707	9.896310	3.063951	-0.276686	2.182282	5.817961	1.293816	1.626627	7.252786	1.007974	4.412180	4.216913	3.709970	5.843621	-0.725526	7.518007	1.747723	-0.293684	1.141406	4.424296	0.117375	-6.985857	7.423458	5.899847	7.380542	5.234192	7.195510	6.671738	3.044564	4.456731	-4.784304	2.749736	-2.201127	3.146240	6.087034	7.518007	3.498448	-0.319244	-0.823921	-0.299541	7.585730	-0.896618	7.423442	0.456062	7.374546	5.478380	3.807162	6.604600	7.128703	1.007982	3.784169	3.442057	-2.195658	5.763175	-0.459248	7.518007	3.119661	-0.296353	0.035963	1.500250	1.261761	-4.746339	7.423458	5.899830	7.380540	5.236126	7.195508	6.671715	3.046361	4.456706	-0.077369	2.755486	-2.201126	5.633803	-0.020452
43	4	7.253385	5.451516	-3.765559	-4.956770	-10.470901	7.030090	11.807415	4.081211	1.809303	1.733428	7.208433	1.178262	1.204803	7.460842	0.150366	6.605993	6.040800	5.977623	6.962809	0.599880	7.253385	0.273977	5.904833	-1.269260	1.325709	-3.520760	-12.227613	6.757944	7.546500	6.805245	0.597995	5.738569	6.744020	0.915693	5.769008	-0.448966	1.827561	1.707835	6.860177	1.405644	7.253385	2.757216	2.123409	-1.313952	-4.034975	0.606540	-7.193896	6.753893	7.546500	6.805245	0.597997	5.738569	6.744020	0.917502	5.769008	5.295057	1.827562	1.707835	6.959087	0.638536	7.253385	-4.239891	5.954085	4.837677	6.595573	-5.758551	-22.908203	6.758072	7.546500	6.805245	0.597995	5.738569	6.744020	-0.956352	5.769008	-4.239689	1.827561	1.707835	-1.876521	6.635596
73	4	6.182614	-3.455048	4.297415	5.595733	2.969436	-9.806730	-26.922657	6.737706	7.276155	5.231185	0.276948	6.033165	8.496925	0.214802	4.886634	-4.537740	2.690004	2.638148	-4.406589	7.006259	6.182614	3.373167	-2.094726	1.140912	-7.565823	-3.560284	-8.189546	6.737706	7.276155	5.231185	0.278482	6.033165	8.496925	4.238669	4.886634	2.533935	2.690004	2.638148	6.661473	-2.396265	6.182614	1.937281	1.074196	-0.602540	-8.599766	2.721955	5.005246	1.445164	3.787541	-0.328737	6.768531	-0.374224	3.923812	7.791639	3.393995	6.866438	7.844335	3.800195	1.234671	4.855098	6.182614	3.464957	-2.196696	-4.611830	-13.214458	2.721958	11.638633	1.445164	3.784484	-0.328845	6.769889	-0.376633	3.923811	7.792305	3.392070	6.866439	7.844343	3.800195	6.662044	-2.524000
85	4	4.889811	-13.810165	8.450856	6.459378	7.610516	-6.793167	-15.413312	6.474660	5.255263	7.112232	2.099762	6.323337	5.635012	-7.332094	5.568318	-5.355870	2.159280	3.937239	-5.092863	6.351593	4.889811	2.656898	0.145359	-1.289711	-6.042974	6.263621	15.458757	0.854250	-1.341155	5.614912	6.383154	0.331531	-0.875450	4.199099	-0.678186	5.761393	6.223168	4.824305	6.690756	-0.720557	4.889811	-4.550559	2.938062	-0.137074	1.255369	-0.359929	7.525190	0.854250	0.084761	5.614912	6.382758	1.523322	-0.874826	4.184782	-0.345671	-1.745265	6.223064	4.824305	-5.092751	6.351456	4.889811	1.113895	2.624139	-0.659212	0.247478	4.803648	14.682614	0.854250	-1.333924	5.614912	6.383154	0.337056	-0.875450	4.198915	-0.677578	5.651096	6.223168	4.824305	3.917872	0.634855
88	4	8.055584	5.998166	-3.342757	1.802957	-0.395073	0.316114	-4.734135	4.942190	6.062118	5.394162	2.990589	7.169379	7.058422	7.752382	7.434223	0.223648	5.537282	7.089763	4.459732	-3.755127	8.055584	1.384459	-1.748881	-0.410526	0.388427	4.526337	5.328899	-0.378307	0.092023	1.061365	6.183563	1.351963	6.062637	8.755372	4.266819	5.090747	7.706832	7.566136	-3.333646	7.082710	8.055584	0.697372	3.157591	4.828648	5.319045	-3.288478	-14.448199	4.942813	6.063435	5.394162	2.986861	7.169393	7.058422	2.789157	7.434421	-6.291831	5.534279	7.089763	-4.099137	7.446873	8.055584	6.034329	-8.362478	-3.320416	-5.296285	6.166556	11.253914	-0.493955	0.005540	1.061089	6.187112	1.345281	6.062637	8.755375	4.199731	5.231693	7.708484	7.566136	4.459930	-3.767462
