1	2	92	8.935649	3.174303	-4.839860	-3.546218	-3.205669	5.290442	12.627029	-0.349551	1.296723	6.035543	6.943999	0.932078	4.142433	4.528755	2.098581	7.364335	5.393207	5.624859
1	2	8	8.935649	-3.320400	6.923820	7.805912	9.006102	-4.007007	-5.727642	5.787255	6.868748	7.328988	3.062795	6.197936	7.612324	-5.595606	6.879444	-3.211352	3.518083	4.820406
2	1	100	6.045822	-4.291981	5.623648	7.134349	6.236090	4.880602	-23.072780	6.406104	5.409427	6.103306	2.321350	7.240626	7.063764	-0.490104	6.589393	0.294021	5.356316	2.793880
3	2	2	7.015172	-5.737297	6.276075	6.806160	7.578257	-2.883778	-11.177613	6.379628	5.629864	9.403504	1.256287	6.873824	6.114807	-7.683390	4.794620	-6.772844	0.122487	2.785000
3	2	98	7.015172	3.246726	-5.094561	-3.301442	1.847440	7.062364	12.009593	-0.049294	-0.531025	3.139435	7.129253	1.724374	0.793965	5.532790	-0.958234	2.667578	6.584341	9.066287
4	4	49	6.751000	-3.480316	4.898405	2.439940	7.113445	-4.035621	-12.092812	7.517558	1.610076	2.128387	0.717202	4.723953	7.371344	4.911687	-0.622544	-5.226543	0.820048	2.921552
4	4	26	6.751000	0.267338	-6.180604	-6.751130	0.437363	4.613799	3.478109	1.104875	-1.991520	-4.457689	6.757034	-1.628314	1.611676	7.515443	-0.622596	1.174221	7.140232	2.921572
4	4	18	6.751000	0.227456	0.279745	-4.108739	6.166739	2.161209	-1.079588	1.189911	0.978842	1.947607	6.629849	3.680098	7.195288	7.283861	-0.622590	-0.744343	7.139972	2.921562
4	4	7	6.751000	0.211786	0.432649	-0.320456	6.424003	0.297464	-9.108497	7.517558	1.607410	2.128387	0.717257	4.723953	7.371344	6.144998	-0.622544	-3.614636	0.820051	2.921552
5	2	71	4.793795	0.622452	-1.659614	-3.011045	-4.010549	1.729640	12.716108	1.112988	0.524266	-2.241239	8.268360	1.210965	3.076665	1.726491	1.387044	0.996551	7.870225	7.673841
5	2	29	4.793795	-8.708191	6.886465	5.004692	0.712606	-6.527258	-14.638736	6.974955	6.541353	4.226178	2.086668	7.486507	7.624688	-5.644251	5.390018	0.748848	3.455281	7.408012
6	2	59	6.229284	-2.617346	7.044088	3.209659	5.064850	-3.399375	-15.932371	9.345686	5.013610	6.238218	-0.208455	8.087737	5.228295	1.380344	6.577538	-5.389408	3.539291	3.246343
6	2	41	6.229284	1.160503	-0.863143	-6.804250	-4.661231	6.710142	9.432815	2.954065	2.428414	5.500984	6.211132	1.786118	-0.870314	6.563811	4.692017	6.148981	7.575484	5.277957
7	2	41	5.447549	0.529495	-1.112682	-2.019877	-0.451490	6.988415	10.068212	2.163913	-2.302999	6.394726	8.230606	0.592722	2.491216	6.513545	2.441293	7.890709	6.123084	3.203143
