"Team strength" NSS Bimodality
0.6892911717443351 4 2.3027552852637627
0.5970786853374326 4 2.412483471282815
0.2817845592354314 17 1.78892379484643
0.41549679473016654 11 2.1325311868073724
0.706214010542294 4 2.305129425290433
0.4915479092168246 10 2.3535516173662616
0.589646686903716 6 1.4638804291383634
0.5662777293765848 10 4.395485506088037
0.31992788554023177 15 1.188654919834793
0.6110451966560584 4 2.300627899895046
0.6269039115293882 6 1.4698572722085663
0.5411645226214422 6 1.5792343739412091
0.5591437056556716 9 4.218278967679078
0.7024955346004322 4 2.3036209787642394
0.4001791459445585 9 4.396246388392226
0.7128991522193001 6 1.4646512650991335
0.6907143810902938 4 2.300627899895046
0.47593473537117714 6 1.6240758413861323
0.6965325129594058 10 4.3211067702001404
0.5480359186681023 18 0.4010293168172444
0.37371363261579044 8 2.9328010558691107
0.3992799966251553 8 0.6575043806199119
0.6322227858890883 14 1.0325997455795832
0.36179715259318057 16 1.5106813596950912
0.5894323337009479 6 1.4737258875380577
0.6225997141385429 12 2.2320269979140566
0.6423389657530889 4 2.3010944767055954
0.5075552278215896 14 3.2534426606696685
0.27941035627667343 7 1.9411912205658788
0.6859184238751842 4 2.307890551456342
0.7644302432995781 4 2.386891940659926
0.5680866292613156 15 0.8029291261435404
0.38712999133181725 20 2.999867532735011
0.48945243512296827 8 2.9128016839803172
0.6337049464016612 12 2.1471250546432654
0.588889039793036 5 1.4166465405615136
0.43785968119168833 9 4.034465925752156
0.5065095077411561 4 2.318562300956417
0.3690946697085514 0 
0.44830294500466356 6 1.5088866882013388
0.5180882075773917 7 1.938398119492288
0.5857030982319061 6 1.6121618460548761
0.6476685637009695 6 1.4833546898738326
0.3681472836770542 8 2.9321846785541066
0.6889295581324121 4 2.3113485887003176
0.4106082096504212 10 4.333149147186548
0.49189641814641855 4 2.455407665928678
0.5838859841129336 4 2.305366752095697
0.4131147267364388 4 2.319714582441395
0.23723931638089582 6 1.4922112207639286
0.6769195364341257 4 2.3157130106567854
0.6814656982591767 4 2.3019332211659043
0.20693632064674053 6 1.4765847800738077
0.33497439623908404 14 1.473874847946473
0.5760052659140965 4 2.308251597954593
0.2391863241250432 13 1.1561805173460733
0.5548042619164213 4 2.3053203588740665
0.32734940067517576 4 2.309829831798012
0.5326008318471238 8 0.9145164559190209
